,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
182,ZFC3H1,1,1,80,1.3%,"No
"
183,MFSD14CP,1,1,80,1.3%,"No
"
184,BMP1,1,1,80,1.3%,"No
"
185,PSG1,1,1,80,1.3%,"No
"
186,FUBP3,1,1,80,1.3%,"No
"
187,SERPINA9,1,1,80,1.3%,"No
"
188,MPP1,1,1,80,1.3%,"No
"
189,AGAP2,1,1,80,1.3%,"No
"
190,ADGRA2,1,1,80,1.3%,"Yes
"
191,DNAJC1,1,1,80,1.3%,"No
"
192,ARAP1,1,1,80,1.3%,"No
"
193,MAPK8IP2,1,1,80,1.3%,"No
"
194,SEMA4A,1,1,80,1.3%,"No
"
195,AGAP1,2,1,80,1.3%,"No
"
196,CLPSL2,1,1,80,1.3%,"No
"
197,KIF13B,1,1,80,1.3%,"No
"
198,UBR2,1,1,80,1.3%,"No
"
199,ARSB,1,1,80,1.3%,"No
"
200,CHST12,1,1,80,1.3%,"No
"
201,BMP7,1,1,80,1.3%,"No
"
202,H2AZ1,1,1,80,1.3%,"No
"
203,RNF43,2,2,80,2.5%,"Yes
"
204,GTDC1,1,1,80,1.3%,"No
"
205,NOP10,1,1,80,1.3%,"No
"
206,DNAH11,1,1,80,1.3%,"No
"
207,AP3D1,1,1,80,1.3%,"No
"
208,B4GALT4,1,1,80,1.3%,"No
"
209,ELOVL2,1,1,80,1.3%,"No
"
210,NPEPL1,1,1,80,1.3%,"No
"
211,CCAR1,1,1,80,1.3%,"No
"
212,FAM217A,1,1,80,1.3%,"No
"
213,MLST8,1,1,80,1.3%,"No
"
214,DMXL2,1,1,80,1.3%,"No
"
215,KRT79,1,1,80,1.3%,"No
"
216,OR6C65,1,1,80,1.3%,"No
"
217,CUX2,1,1,80,1.3%,"No
"
218,NECAP1,1,1,80,1.3%,"No
"
219,KCNE3,1,1,80,1.3%,"No
"
220,TRPV2,1,1,80,1.3%,"No
"
221,GOLGA8B,1,1,80,1.3%,"No
"
222,SMPD3,1,1,80,1.3%,"No
"
223,PSD4,1,1,80,1.3%,"No
"
224,MPP3,1,1,80,1.3%,"No
"
225,CAP2,1,1,80,1.3%,"No
"
226,SLC6A12,1,1,80,1.3%,"No
"
227,FBLN7,1,1,80,1.3%,"No
"
228,FLRT1,1,1,80,1.3%,"No
"
229,ZNF281,1,1,80,1.3%,"No
"
230,SLC9A3,1,1,80,1.3%,"No
"
231,TSHZ2,1,1,80,1.3%,"No
"
232,USP13,1,1,80,1.3%,"No
"
233,PPARA,1,1,80,1.3%,"No
"
234,UTRN,2,2,80,2.5%,"No
"
235,CUL7,1,1,80,1.3%,"No
"
236,FUT9,1,1,80,1.3%,"No
"
237,FAT2,1,1,80,1.3%,"No
"
238,SLC40A1,1,1,80,1.3%,"No
"
239,FAT1,2,2,80,2.5%,"Yes
"
240,SRRM2,1,1,80,1.3%,"No
"
241,ZC3H7A,1,1,80,1.3%,"No
"
242,NCKAP5L,1,1,80,1.3%,"No
"
243,ZNF442,1,1,80,1.3%,"No
"
244,BRCA2,1,1,80,1.3%,"Yes
"
245,SLCO2B1,1,1,80,1.3%,"No
"
246,SSH1,1,1,80,1.3%,"No
"
247,MYO15A,2,2,80,2.5%,"No
"
248,GRHL2,1,1,80,1.3%,"No
"
249,CGAS,1,1,80,1.3%,"No
"
250,GARIN4,1,1,80,1.3%,"No
"
251,VAV3,1,1,80,1.3%,"No
"
252,MEAK7,1,1,80,1.3%,"No
"
253,SNX4,1,1,80,1.3%,"No
"
254,DHTKD1,1,1,80,1.3%,"No
"
255,SBF1,1,1,80,1.3%,"No
"
256,MAOB,2,2,80,2.5%,"No
"
257,GBA2,1,1,80,1.3%,"No
"
258,PRAG1,1,1,80,1.3%,"No
"
259,SLFN11,1,1,80,1.3%,"Yes
"
260,TNFSF14,1,1,80,1.3%,"No
"
261,SLC13A1,1,1,80,1.3%,"No
"
262,MATK,1,1,80,1.3%,"No
"
263,PPFIA1,1,1,80,1.3%,"No
"
264,SERPIND1,1,1,80,1.3%,"No
"
265,PIK3R5,1,1,80,1.3%,"No
"
266,PGAM4,1,1,80,1.3%,"No
"
267,HSD17B1,1,1,80,1.3%,"No
"
268,LRP1B,2,2,80,2.5%,"Yes
"
269,INPP5E,1,1,80,1.3%,"No
"
270,EXOC2,1,1,80,1.3%,"No
"
271,WDR59,1,1,80,1.3%,"No
"
272,KDM6A,1,1,80,1.3%,"Yes
"
273,MERTK,1,1,80,1.3%,"Yes
"
274,UMODL1,1,1,80,1.3%,"No
"
275,ARMCX2,1,1,80,1.3%,"No
"
276,ZNF839,1,1,80,1.3%,"No
"
277,ANKRD27,1,1,80,1.3%,"No
"
278,GPA33,1,1,80,1.3%,"No
"
279,MYCBPAP,1,1,80,1.3%,"No
"
280,NDUFAF6,1,1,80,1.3%,"No
"
281,ARHGEF17,2,2,80,2.5%,"No
"
282,SETD2,1,1,80,1.3%,"Yes
"
283,SLC19A1,1,1,80,1.3%,"No
"
284,SCN9A,1,1,80,1.3%,"No
"
285,VWA7,1,1,80,1.3%,"No
"
286,ZNF599,1,1,80,1.3%,"No
"
287,C1ORF127,1,1,80,1.3%,"No
"
288,ERMARD,1,1,80,1.3%,"No
"
289,COL22A1,1,1,80,1.3%,"No
"
290,DENND3,1,1,80,1.3%,"No
"
291,LY6G6C,1,1,80,1.3%,"No
"
292,EPG5,1,1,80,1.3%,"No
"
293,ATAD2B,1,1,80,1.3%,"No
"
294,PPM1L,1,1,80,1.3%,"No
"
295,ALDH2,1,1,80,1.3%,"Yes
"
296,SCN2A,1,1,80,1.3%,"No
"
297,SLC16A2,1,1,80,1.3%,"No
"
298,MORC3,1,1,80,1.3%,"No
"
299,PPL,2,2,80,2.5%,"No
"
300,HAT1,1,1,80,1.3%,"No
"
301,SLC22A5,1,1,80,1.3%,"No
"
302,PHKA2,1,1,80,1.3%,"No
"
303,CSGALNACT1,1,1,80,1.3%,"No
"
304,SCRIB,1,1,80,1.3%,"No
"
305,ALDH1A3,1,1,80,1.3%,"No
"
306,FAM187B,1,1,80,1.3%,"No
"
307,PLCE1,1,1,80,1.3%,"No
"
308,TPCN1,2,2,80,2.5%,"No
"
309,NIN,1,1,80,1.3%,"Yes
"
310,THSD7B,1,1,80,1.3%,"No
"
311,HDLBP,2,2,80,2.5%,"No
"
312,SPTBN4,1,1,80,1.3%,"No
"
313,SVEP1,1,1,80,1.3%,"No
"
314,MC2R,2,2,80,2.5%,"No
"
315,OSM,1,1,80,1.3%,"No
"
316,ASB10,1,1,80,1.3%,"No
"
317,MCRS1,1,1,80,1.3%,"No
"
318,ADAMTSL1,2,2,80,2.5%,"No
"
319,CELSR1,1,1,80,1.3%,"No
"
320,MCM5,1,1,80,1.3%,"No
"
321,SMARCA4,1,1,80,1.3%,"Yes
"
322,P2RX3,1,1,80,1.3%,"No
"
323,TRIO,1,1,80,1.3%,"No
"
324,PDS5B,1,1,80,1.3%,"Yes
"
325,HHEX,1,1,80,1.3%,"No
"
326,PTBP2,1,1,80,1.3%,"No
"
327,C1ORF116,1,1,80,1.3%,"No
"
328,RERE,1,1,80,1.3%,"No
"
329,ATP1A2,1,1,80,1.3%,"No
"
330,PDXDC1,1,1,80,1.3%,"No
"
331,ADGRL3,1,1,80,1.3%,"No
"
332,CNTN5,2,2,80,2.5%,"No
"
333,ADGRG4,1,1,80,1.3%,"No
"
334,VWF,1,1,80,1.3%,"No
"
335,PLEKHM3,1,1,80,1.3%,"No
"
336,ZAN,1,1,80,1.3%,"No
"
337,CDC20B,1,1,80,1.3%,"No
"
338,ZNF140,1,1,80,1.3%,"No
"
339,MATN4,1,1,80,1.3%,"No
"
340,UNC5CL,1,1,80,1.3%,"No
"
341,SLC25A23,1,1,80,1.3%,"No
"
342,HK1,1,1,80,1.3%,"No
"
343,FBXL17,1,1,80,1.3%,"No
"
344,ZHX3,1,1,80,1.3%,"No
"
345,TRIM63,1,1,80,1.3%,"No
"
346,UBE2J2,1,1,80,1.3%,"No
"
347,ATP2A3,1,1,80,1.3%,"No
"
348,ALPI,1,1,80,1.3%,"No
"
349,ALPL,1,1,80,1.3%,"No
"
350,EDN1,1,1,80,1.3%,"No
"
351,P2RY2,1,1,80,1.3%,"No
"
352,BCAS1,1,1,80,1.3%,"No
"
353,AHI1,1,1,80,1.3%,"No
"
354,RECQL5,1,1,80,1.3%,"No
"
355,SCN11A,1,1,80,1.3%,"No
"
356,MUC16,4,4,80,5.0%,"No
"
357,RPL11,1,1,80,1.3%,"No
"
358,BAP1,13,13,80,16.3%,"Yes
"
359,MGAT4B,1,1,80,1.3%,"No
"
360,OSBPL2,1,1,80,1.3%,"No
"
361,VPREB3,1,1,80,1.3%,"No
"
362,OR51B6,1,1,80,1.3%,"No
"
363,KDM3B,1,1,80,1.3%,"No
"
364,HIVEP3,1,1,80,1.3%,"No
"
365,C2ORF16,1,1,80,1.3%,"No
"
366,UPK1A,1,1,80,1.3%,"No
"
367,THSD1,1,1,80,1.3%,"No
"
368,FAM13B,1,1,80,1.3%,"No
"
369,ZMAT1,1,1,80,1.3%,"No
"
370,FMC1,1,1,80,1.3%,"No
"
371,SKIC3,1,1,80,1.3%,"No
"
372,ARMCX1,1,1,80,1.3%,"No
"
373,SNAP91,1,1,80,1.3%,"No
"
374,TTLL4,1,1,80,1.3%,"No
"
375,WASHC5,1,1,80,1.3%,"No
"
376,SLC27A6,1,1,80,1.3%,"No
"
377,PDZD2,1,1,80,1.3%,"No
"
378,KLHL31,1,1,80,1.3%,"No
"
379,BZW2,1,1,80,1.3%,"No
"
380,XPO7,1,1,80,1.3%,"No
"
381,DOP1A,1,1,80,1.3%,"No
"
382,DCPS,1,1,80,1.3%,"No
"
383,MCEE,1,1,80,1.3%,"No
"
384,COL27A1,1,1,80,1.3%,"No
"
385,KRCC1,1,1,80,1.3%,"No
"
386,TRPM7,1,1,80,1.3%,"No
"
387,ABHD2,1,1,80,1.3%,"No
"
388,CTDSP1,1,1,80,1.3%,"No
"
389,CNTN3,1,1,80,1.3%,"No
"
390,PAPPA,1,1,80,1.3%,"No
"
391,MARF1,1,1,80,1.3%,"No
"
392,KCNK6,1,1,80,1.3%,"No
"
393,TET3,1,1,80,1.3%,"Yes
"
394,MAPKBP1,1,1,80,1.3%,"No
"
395,ARHGEF19,1,1,80,1.3%,"No
"
396,RPS6KC1,1,1,80,1.3%,"No
"
397,PDE4DIP,1,1,80,1.3%,"Yes
"
398,LILRA2,1,1,80,1.3%,"No
"
399,LRRC49,1,1,80,1.3%,"No
"
400,LILRA3,1,1,80,1.3%,"No
"
401,ZNF511,1,1,80,1.3%,"No
"
402,RPL36AL,1,1,80,1.3%,"No
"
403,CHST2,1,1,80,1.3%,"No
"
404,STK33,1,1,80,1.3%,"No
"
405,LRRC4B,1,1,80,1.3%,"No
"
406,LATS2,1,1,80,1.3%,"Yes
"
407,MACF1,3,3,80,3.8%,"No
"
408,DDHD2,1,1,80,1.3%,"No
"
409,ANK1,1,1,80,1.3%,"No
"
410,ANK2,1,1,80,1.3%,"No
"
411,OR2D3,1,1,80,1.3%,"No
"
412,MINAR1,1,1,80,1.3%,"No
"
413,DSTN,1,1,80,1.3%,"No
"
414,MINK1,1,1,80,1.3%,"No
"
415,TECTA,1,1,80,1.3%,"No
"
416,ALYREF,1,1,80,1.3%,"No
"
417,EFNA4,1,1,80,1.3%,"No
"
418,TFAP2B,1,1,80,1.3%,"No
"
419,QKI,1,1,80,1.3%,"Yes
"
420,ZMYM3,1,1,80,1.3%,"Yes
"
421,PADI2,1,1,80,1.3%,"No
"
422,ARAP3,1,1,80,1.3%,"No
"
423,FBXL13,1,1,80,1.3%,"No
"
424,SYNE2,1,1,80,1.3%,"No
"
425,ZNF747,1,1,80,1.3%,"No
"
426,SLC25A6,1,1,80,1.3%,"No
"
427,PAX7,1,1,80,1.3%,"Yes
"
428,DEPDC5,2,2,80,2.5%,"No
"
429,NUP210,1,1,80,1.3%,"No
"
430,ZNF473,1,1,80,1.3%,"No
"
431,NLRP11,1,1,80,1.3%,"No
"
432,CBX5,1,1,80,1.3%,"No
"
433,IL24,1,1,80,1.3%,"No
"
434,SKA3,1,1,80,1.3%,"No
"
435,EGF,1,1,80,1.3%,"No
"
436,ZBTB7A,1,1,80,1.3%,"Yes
"
437,TF,1,1,80,1.3%,"No
"
438,ARHGEF40,1,1,80,1.3%,"No
"
439,ALKBH7,1,1,80,1.3%,"No
"
440,GOLGA4,1,1,80,1.3%,"No
"
441,MAB21L4,1,1,80,1.3%,"No
"
442,HSD11B1L,1,1,80,1.3%,"No
"
443,LRRTM3,1,1,80,1.3%,"No
"
444,MYOF,3,3,80,3.8%,"No
"
445,FAM241A,1,1,80,1.3%,"No
"
446,ELAPOR2,1,1,80,1.3%,"No
"
447,TTF1,1,1,80,1.3%,"No
"
448,AP3B2,1,1,80,1.3%,"No
"
449,TTN,6,4,80,5.0%,"No
"
450,EIF1AX,10,10,80,12.5%,"Yes
"
451,TRAM1,1,1,80,1.3%,"No
"
452,VSIG10,1,1,80,1.3%,"No
"
453,LAMA2,1,1,80,1.3%,"No
"
454,LAMA3,1,1,80,1.3%,"No
"
455,SEL1L3,2,2,80,2.5%,"No
"
456,CHST4,1,1,80,1.3%,"No
"
457,ZMAT5,1,1,80,1.3%,"No
"
458,ZNF197,1,1,80,1.3%,"No
"
459,SULF2,1,1,80,1.3%,"No
"
460,TGM4,1,1,80,1.3%,"No
"
461,FAM47A,1,1,80,1.3%,"No
"
462,ARFGEF3,1,1,80,1.3%,"No
"
463,UAP1L1,1,1,80,1.3%,"No
"
464,SERTM1,1,1,80,1.3%,"No
"
465,SLC12A5,1,1,80,1.3%,"No
"
466,PREX2,1,1,80,1.3%,"Yes
"
467,ABCA12,1,1,80,1.3%,"No
"
468,CTTNBP2,1,1,80,1.3%,"No
"
469,GPR4,1,1,80,1.3%,"No
"
470,NBPF10,1,1,80,1.3%,"No
"
471,THBS1,1,1,80,1.3%,"No
"
472,CDHR1,1,1,80,1.3%,"No
"
473,THBS3,1,1,80,1.3%,"No
"
474,THBS2,1,1,80,1.3%,"No
"
475,SBSPON,1,1,80,1.3%,"No
"
476,KLHL26,1,1,80,1.3%,"No
"
477,FBXW7,1,1,80,1.3%,"Yes
"
478,PRLHR,1,1,80,1.3%,"No
"
479,CCDC8,1,1,80,1.3%,"No
"
480,CRYBG2,1,1,80,1.3%,"No
"
481,ZNF484,1,1,80,1.3%,"No
"
482,GPATCH3,1,1,80,1.3%,"No
"
483,LSM1,1,1,80,1.3%,"No
"
484,METRN,1,1,80,1.3%,"No
"
485,KCNV1,1,1,80,1.3%,"No
"
486,DLX2,1,1,80,1.3%,"No
"
487,PLA2G6,2,1,80,1.3%,"No
"
488,DHRS3,1,1,80,1.3%,"No
"
489,TCHH,1,1,80,1.3%,"No
"
490,ELMO2,2,2,80,2.5%,"No
"
491,DNAH2,1,1,80,1.3%,"No
"
492,FNDC1,1,1,80,1.3%,"No
"
493,FBXL18,1,1,80,1.3%,"No
"
494,MSS51,1,1,80,1.3%,"No
"
495,DNM1,1,1,80,1.3%,"No
"
496,CFAP70,1,1,80,1.3%,"No
"
497,TAF1C,1,1,80,1.3%,"No
"
498,ACSM4,1,1,80,1.3%,"No
"
499,PSMF1,1,1,80,1.3%,"No
"
500,ZNF658,1,1,80,1.3%,"No
"
501,SHROOM1,1,1,80,1.3%,"No
"
502,ARID1B,1,1,80,1.3%,"Yes
"
503,NMRK2,1,1,80,1.3%,"No
"
504,ZNF503,1,1,80,1.3%,"No
"
505,ITPKB,1,1,80,1.3%,"No
"
506,ITPR1,1,1,80,1.3%,"No
"
507,ZBTB8A,1,1,80,1.3%,"No
"
508,COQ2,1,1,80,1.3%,"No
"
509,TRAF3IP1,1,1,80,1.3%,"No
"
510,DNAH8,1,1,80,1.3%,"No
"
511,CYTH3,1,1,80,1.3%,"No
"
512,NOC4L,1,1,80,1.3%,"No
"
513,PCLO,1,1,80,1.3%,"Yes
"
514,SF3A2,1,1,80,1.3%,"No
"
515,MAPKAPK2,1,1,80,1.3%,"No
"
516,DNAH7,1,1,80,1.3%,"No
"
517,DYNC1H1,1,1,80,1.3%,"No
"
518,NGFR,1,1,80,1.3%,"No
"
519,JAK1,1,1,80,1.3%,"Yes
"
520,LCE3D,1,1,80,1.3%,"No
"
521,ERC1,1,1,80,1.3%,"Yes
"
522,GPR78,1,1,80,1.3%,"No
"
523,PAPPA2,1,1,80,1.3%,"No
"
524,IVD,1,1,80,1.3%,"No
"
525,IVL,1,1,80,1.3%,"No
"
526,CYC1,1,1,80,1.3%,"No
"
527,SEMA5A,1,1,80,1.3%,"No
"
528,LRRC30,1,1,80,1.3%,"No
"
529,MED9,1,1,80,1.3%,"No
"
530,COL12A1,1,1,80,1.3%,"No
"
531,SIPA1L3,1,1,80,1.3%,"No
"
532,CDR2L,1,1,80,1.3%,"No
"
533,CYP1A1,1,1,80,1.3%,"No
"
534,EPC2,1,1,80,1.3%,"No
"
535,REC114,1,1,80,1.3%,"No
"
536,CYLD,1,1,80,1.3%,"Yes
"
537,AGRN,1,1,80,1.3%,"No
"
538,NHS,1,1,80,1.3%,"No
"
539,LGALS9,1,1,80,1.3%,"No
"
540,ZNF423,2,1,80,1.3%,"No
"
541,ZC3H13,1,1,80,1.3%,"No
"
542,DIDO1,1,1,80,1.3%,"No
"
543,KCNU1,1,1,80,1.3%,"No
"
544,DLL1,1,1,80,1.3%,"No
"
545,GRIA1,1,1,80,1.3%,"No
"
546,OR5L2,1,1,80,1.3%,"No
"
547,CYP2C8,1,1,80,1.3%,"No
"
548,IL25,1,1,80,1.3%,"No
"
549,GGA2,1,1,80,1.3%,"No
"
550,CYP2A13,1,1,80,1.3%,"No
"
551,DOCK3,1,1,80,1.3%,"No
"
552,SETX,2,2,80,2.5%,"No
"
553,ANOS1,1,1,80,1.3%,"No
"
554,EHD3,1,1,80,1.3%,"No
"
555,KAT2A,1,1,80,1.3%,"No
"
556,OVCH1,1,1,80,1.3%,"No
"
557,LHFPL4,1,1,80,1.3%,"No
"
558,SBK2,1,1,80,1.3%,"No
"
559,VWA8,1,1,80,1.3%,"No
"
560,ATG9A,1,1,80,1.3%,"No
"
561,AGBL1,1,1,80,1.3%,"No
"
562,GRIK3,1,1,80,1.3%,"No
"
563,FAT3,1,1,80,1.3%,"No
"
564,IGHG3,1,1,80,1.3%,"No
"
565,GRID1,1,1,80,1.3%,"No
"
566,TRPM5,1,1,80,1.3%,"No
"
567,PTPN21,2,1,80,1.3%,"No
"
568,GTSE1,1,1,80,1.3%,"Yes
"
569,RASA2,1,1,80,1.3%,"No
"
570,RASGRF2,1,1,80,1.3%,"No
"
571,ZSWIM1,1,1,80,1.3%,"No
"
572,SLC35F3,1,1,80,1.3%,"No
"
573,CEP131,2,2,80,2.5%,"No
"
574,HASPIN,1,1,80,1.3%,"No
"
575,IGSF9B,2,1,80,1.3%,"No
"
576,MYBPC2,2,2,80,2.5%,"No
"
577,MAP1S,1,1,80,1.3%,"No
"
578,LRFN1,1,1,80,1.3%,"No
"
579,CYP4A11,1,1,80,1.3%,"No
"
580,MYBPC3,1,1,80,1.3%,"No
"
581,RABL6,1,1,80,1.3%,"No
"
582,GLB1L,1,1,80,1.3%,"No
"
583,ATP8B4,1,1,80,1.3%,"No
"
584,KCTD19,1,1,80,1.3%,"No
"
585,LRFN3,1,1,80,1.3%,"No
"
586,PRR19,1,1,80,1.3%,"No
"
587,CADM3,1,1,80,1.3%,"No
"
588,LLGL2,1,1,80,1.3%,"No
"
589,DYNC2H1,1,1,80,1.3%,"No
"
590,IMP4,1,1,80,1.3%,"No
"
591,RBL1,1,1,80,1.3%,"No
"
592,AMZ1,1,1,80,1.3%,"No
"
593,ERAP2,1,1,80,1.3%,"No
"
594,NPAS1,1,1,80,1.3%,"No
"
595,CYP27B1,1,1,80,1.3%,"No
"
596,ADIPOR1,1,1,80,1.3%,"No
"
597,METTL25B,1,1,80,1.3%,"No
"
598,RBM22,1,1,80,1.3%,"No
"
599,ATAD3A,1,1,80,1.3%,"No
"
600,NACA2,1,1,80,1.3%,"No
"
601,ARSJ,1,1,80,1.3%,"No
"
602,KRTAP9-3,1,1,80,1.3%,"No
"
603,NKAPD1,1,1,80,1.3%,"No
"
604,CYP17A1,1,1,80,1.3%,"Yes
"
605,SH3RF1,1,1,80,1.3%,"No
"
606,RADIL,2,1,80,1.3%,"No
"
607,CD4,1,1,80,1.3%,"No
"
608,LPCAT1,1,1,80,1.3%,"No
"
609,KATNB1,1,1,80,1.3%,"No
"
610,DPEP2,1,1,80,1.3%,"No
"
611,CSNK1A1P1,1,1,80,1.3%,"No
"
612,OR2B3,1,1,80,1.3%,"No
"
613,MYH11,1,1,80,1.3%,"Yes
"
614,OGFOD2,1,1,80,1.3%,"No
"
615,FBN1,2,1,80,1.3%,"No
"
616,KCNJ16,1,1,80,1.3%,"No
"
617,MYH2,1,1,80,1.3%,"No
"
618,NPAS2,1,1,80,1.3%,"No
"
619,PRUNE2,1,1,80,1.3%,"No
"
620,ZSCAN1,1,1,80,1.3%,"No
"
621,MYH4,1,1,80,1.3%,"No
"
622,PANK4,1,1,80,1.3%,"No
"
623,MYH6,1,1,80,1.3%,"No
"
624,ILVBL,1,1,80,1.3%,"No
"
625,COA7,1,1,80,1.3%,"No
"
626,CCDC126,1,1,80,1.3%,"No
"
627,CHMP7,1,1,80,1.3%,"No
"
628,MYO1C,1,1,80,1.3%,"No
"
629,CUEDC1,1,1,80,1.3%,"No
"
630,FKTN,1,1,80,1.3%,"No
"
631,CHRM1,1,1,80,1.3%,"No
"
632,FCGRT,1,1,80,1.3%,"No
"
633,GJA1,1,1,80,1.3%,"No
"
634,FCGR2A,1,1,80,1.3%,"No
"
635,B4GALNT2,1,1,80,1.3%,"No
"
636,CHML,1,1,80,1.3%,"No
"
637,GIP,1,1,80,1.3%,"No
"
638,LIPI,1,1,80,1.3%,"No
"
639,TNFRSF8,1,1,80,1.3%,"No
"
640,SCARB1,1,1,80,1.3%,"No
"
641,DEAF1,1,1,80,1.3%,"No
"
642,SLC18B1,1,1,80,1.3%,"No
"
643,ZNF367,1,1,80,1.3%,"No
"
644,GAL3ST4,1,1,80,1.3%,"No
"
645,CLP1,1,1,80,1.3%,"Yes
"
646,ZNF560,1,1,80,1.3%,"No
"
647,IL1R1,1,1,80,1.3%,"No
"
648,DLGAP3,1,1,80,1.3%,"No
"
649,DROSHA,1,1,80,1.3%,"Yes
"
650,IYD,1,1,80,1.3%,"No
"
651,RENBP,1,1,80,1.3%,"No
"
652,PTGER2,1,1,80,1.3%,"No
"
653,AGO2,1,1,80,1.3%,"Yes
"
654,C3,2,2,80,2.5%,"No
"
655,MYO7B,1,1,80,1.3%,"No
"
656,RET,1,1,80,1.3%,"Yes
"
657,PRRC2A,1,1,80,1.3%,"No
"
658,ASCC3,2,1,80,1.3%,"No
"
659,ACD,1,1,80,1.3%,"No
"
660,SLC5A12,1,1,80,1.3%,"No
"
661,FOXP2,1,1,80,1.3%,"No
"
662,KIF4B,1,1,80,1.3%,"No
"
663,KIAA1549,1,1,80,1.3%,"No
"
664,PARPBP,1,1,80,1.3%,"No
"
665,SNX20,1,1,80,1.3%,"No
"
666,NCR3,1,1,80,1.3%,"No
"
667,PCDHGB1,1,1,80,1.3%,"No
"
668,WDR41,1,1,80,1.3%,"No
"
669,TMEM39A,2,2,80,2.5%,"No
"
670,BEND3,1,1,80,1.3%,"No
"
671,PAGR1,1,1,80,1.3%,"No
"
672,ATF6B,1,1,80,1.3%,"No
"
673,SAP30BP,1,1,80,1.3%,"No
"
674,MTOR,2,1,80,1.3%,"Yes
"
675,CNTROB,1,1,80,1.3%,"No
"
676,NRCAM,1,1,80,1.3%,"No
"
677,SLC39A7,1,1,80,1.3%,"No
"
678,PPP1R3A,1,1,80,1.3%,"No
"
679,OR5B21,1,1,80,1.3%,"No
"
680,PPP2R2A,1,1,80,1.3%,"Yes
"
681,PLA2G7,1,1,80,1.3%,"No
"
682,CFAP43,1,1,80,1.3%,"No
"
683,ZNF546,1,1,80,1.3%,"No
"
684,PDIA5,1,1,80,1.3%,"No
"
685,HSPG2,1,1,80,1.3%,"No
"
686,ATP10D,1,1,80,1.3%,"No
"
687,CACHD1,1,1,80,1.3%,"No
"
688,ADAMTS10,1,1,80,1.3%,"No
"
689,PCDHGA2,1,1,80,1.3%,"No
"
690,ATP13A5,1,1,80,1.3%,"No
"
691,SLC13A5,1,1,80,1.3%,"No
"
692,HMX3,1,1,80,1.3%,"No
"
693,PPP2R1A,2,2,80,2.5%,"Yes
"
694,PLXNA4,1,1,80,1.3%,"No
"
695,DDX51,1,1,80,1.3%,"No
"
696,NBN,1,1,80,1.3%,"Yes
"
697,NCAM1,1,1,80,1.3%,"No
"
698,SNAPC4,1,1,80,1.3%,"No
"
699,PROSER1,1,1,80,1.3%,"No
"
700,FGFR4,1,1,80,1.3%,"Yes
"
701,IL12RB2,1,1,80,1.3%,"No
"
702,FGFR2,1,1,80,1.3%,"Yes
"
703,TENM2,1,1,80,1.3%,"No
"
704,ANKAR,1,1,80,1.3%,"No
"
705,GPC5,1,1,80,1.3%,"No
"
706,FHOD3,1,1,80,1.3%,"No
"
707,C1QTNF8,1,1,80,1.3%,"No
"
708,CRISPLD2,1,1,80,1.3%,"No
"
709,GLIS3,2,2,80,2.5%,"No
"
710,SLC12A7,1,1,80,1.3%,"No
"
711,TLCD3B,1,1,80,1.3%,"No
"
712,PLCD4,1,1,80,1.3%,"No
"
713,CPAMD8,1,1,80,1.3%,"No
"
714,RAI14,1,1,80,1.3%,"No
"
715,PCDHB7,2,2,80,2.5%,"No
"
716,DSCAML1,3,2,80,2.5%,"No
"
717,REXO1,1,1,80,1.3%,"No
"
718,FANCM,1,1,80,1.3%,"No
"
719,RSPH14,1,1,80,1.3%,"No
"
720,SIGLEC1,1,1,80,1.3%,"No
"
721,PPP2R5D,1,1,80,1.3%,"No
"
722,SNAPC2,1,1,80,1.3%,"No
"
723,STIP1,1,1,80,1.3%,"No
"
724,MLC1,1,1,80,1.3%,"No
"
725,NDN,1,1,80,1.3%,"No
"
726,M1AP,1,1,80,1.3%,"No
"
727,USP49,1,1,80,1.3%,"No
"
728,EP300,1,1,80,1.3%,"Yes
"
729,CLCN5,1,1,80,1.3%,"No
"
730,PMPCA,1,1,80,1.3%,"No
"
731,RTL5,2,1,80,1.3%,"No
"
732,COX16,1,1,80,1.3%,"No
"
733,IL18R1,1,1,80,1.3%,"No
"
734,FMNL1,1,1,80,1.3%,"No
"
735,HTR2B,1,1,80,1.3%,"No
"
736,CDC27,1,1,80,1.3%,"No
"
737,RAB38,1,1,80,1.3%,"No
"
738,ZNF157,1,1,80,1.3%,"No
"
739,NLRC5,1,1,80,1.3%,"No
"
740,CARMIL1,1,1,80,1.3%,"No
"
741,NCF2,1,1,80,1.3%,"No
"
742,IL17RD,1,1,80,1.3%,"No
"
743,BLTP1,1,1,80,1.3%,"No
"
744,RBM12,1,1,80,1.3%,"No
"
745,GTF2IRD2,1,1,80,1.3%,"No
"
746,NBEAL2,1,1,80,1.3%,"No
"
747,RNF25,1,1,80,1.3%,"No
"
748,PTPRG,1,1,80,1.3%,"No
"
749,MEN1,1,1,80,1.3%,"Yes
"
750,SELE,2,2,80,2.5%,"No
"
751,NSD1,1,1,80,1.3%,"Yes
"
752,ZNF555,1,1,80,1.3%,"No
"
753,C14ORF39,1,1,80,1.3%,"No
"
754,CA2,1,1,80,1.3%,"No
"
755,PCSK4,1,1,80,1.3%,"No
"
756,CA7,1,1,80,1.3%,"No
"
757,SF3B1,18,18,80,22.5%,"Yes
"
758,AKAP9,1,1,80,1.3%,"No
"
