,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
2521,LMOD2,1,1,57,1.8%,"No
"
2522,LARS2,1,1,57,1.8%,"No
"
2523,CERT1,1,1,57,1.8%,"No
"
2524,TSKS,1,1,57,1.8%,"No
"
2525,MAGEC2,5,4,57,7.0%,"No
"
2526,NLRC3,1,1,57,1.8%,"No
"
2527,SMC4,3,2,57,3.5%,"No
"
2528,GJC1,1,1,57,1.8%,"No
"
2529,ARHGEF12,1,1,57,1.8%,"Yes
"
2530,LARP1,2,1,57,1.8%,"No
"
2531,SAXO2,1,1,57,1.8%,"No
"
2532,FNBP4,1,1,57,1.8%,"No
"
2533,HPCAL4,1,1,57,1.8%,"No
"
2534,PSD3,1,1,57,1.8%,"No
"
2535,DCP1A,1,1,57,1.8%,"No
"
2536,FARSB,2,2,57,3.5%,"No
"
2537,SCN3B,1,1,57,1.8%,"No
"
2538,RD3,1,1,57,1.8%,"No
"
2539,DNM1L,1,1,57,1.8%,"No
"
2540,ABCB6,1,1,57,1.8%,"No
"
2541,HR,1,1,57,1.8%,"No
"
2542,ACSF3,1,1,57,1.8%,"No
"
2543,S100A13,1,1,57,1.8%,"No
"
2544,NR1H3,1,1,57,1.8%,"No
"
2545,GAREM1,1,1,57,1.8%,"No
"
2546,ELOA3P,1,1,57,1.8%,"No
"
2547,ZNF574,1,1,57,1.8%,"No
"
2548,GARIN3,2,2,57,3.5%,"No
"
2549,PRRX2,1,1,57,1.8%,"No
"
2550,ARHGEF18,1,1,57,1.8%,"No
"
2551,GULP1,1,1,57,1.8%,"No
"
2552,LRRK2,3,2,57,3.5%,"Yes
"
2553,REV1,1,1,57,1.8%,"No
"
2554,IL18BP,1,1,57,1.8%,"No
"
2555,RHCG,3,3,57,5.3%,"No
"
2556,ADCY10,2,2,57,3.5%,"No
"
2557,DOK5,1,1,57,1.8%,"No
"
2558,TRIP12,2,1,57,1.8%,"No
"
2559,TRIP11,1,1,57,1.8%,"Yes
"
2560,RNF130,1,1,57,1.8%,"No
"
2561,ENGASE,1,1,57,1.8%,"No
"
2562,SYNE1,8,6,57,10.5%,"No
"
2563,FNDC3B,1,1,57,1.8%,"No
"
2564,SMCHD1,1,1,57,1.8%,"No
"
2565,SAFB,1,1,57,1.8%,"No
"
2566,DOCK9,1,1,57,1.8%,"No
"
2567,VPS52,3,2,57,3.5%,"No
"
2568,ALLC,2,1,57,1.8%,"No
"
2569,MUC17,5,5,57,8.8%,"No
"
2570,DNAJC16,1,1,57,1.8%,"No
"
2571,ASB5,1,1,57,1.8%,"No
"
2572,DCAF6,1,1,57,1.8%,"No
"
2573,PARP2,2,2,57,3.5%,"Yes
"
2574,TGM5,2,2,57,3.5%,"No
"
2575,MICAL1,2,2,57,3.5%,"No
"
2576,GLRA3,2,2,57,3.5%,"No
"
2577,CD163,2,1,57,1.8%,"No
"
2578,CRTC3,1,1,57,1.8%,"Yes
"
2579,HAUS5,1,1,57,1.8%,"No
"
2580,VPS8,1,1,57,1.8%,"No
"
2581,SH3RF2,1,1,57,1.8%,"No
"
2582,SPESP1,1,1,57,1.8%,"No
"
2583,GTF3C3,1,1,57,1.8%,"No
"
2584,USP24,3,1,57,1.8%,"No
"
2585,PIKFYVE,1,1,57,1.8%,"No
"
2586,LIMA1,1,1,57,1.8%,"No
"
2587,CAND1,1,1,57,1.8%,"No
"
2588,UBR4,3,2,57,3.5%,"No
"
2589,DHX29,1,1,57,1.8%,"No
"
2590,CPVL,2,1,57,1.8%,"No
"
2591,CENPJ,2,1,57,1.8%,"No
"
2592,MAMLD1,1,1,57,1.8%,"No
"
2593,MYO3B,1,1,57,1.8%,"No
"
2594,ZSWIM2,2,2,57,3.5%,"No
"
2595,ANKFY1,1,1,57,1.8%,"No
"
2596,CST8,1,1,57,1.8%,"No
"
2597,ADAMTSL4,1,1,57,1.8%,"No
"
2598,CYP4Z1,2,2,57,3.5%,"No
"
2599,NR4A3,1,1,57,1.8%,"Yes
"
2600,WDR47,1,1,57,1.8%,"No
"
2601,MMRN1,3,2,57,3.5%,"No
"
2602,ZP1,2,2,57,3.5%,"No
"
2603,KCNT1,1,1,57,1.8%,"No
"
2604,YLPM1,1,1,57,1.8%,"No
"
2605,CRTAM,1,1,57,1.8%,"No
"
2606,ARHGAP21,2,2,57,3.5%,"No
"
2607,GLP2R,1,1,57,1.8%,"No
"
2608,PREX1,1,1,57,1.8%,"No
"
2609,RIC1,2,2,57,3.5%,"No
"
2610,CTNNBL1,2,2,57,3.5%,"No
"
2611,RNF20,1,1,57,1.8%,"No
"
2612,GPR61,1,1,57,1.8%,"No
"
2613,TMX4,1,1,57,1.8%,"No
"
2614,HMCN1,4,3,57,5.3%,"No
"
2615,CFAP97,1,1,57,1.8%,"No
"
2616,SACM1L,1,1,57,1.8%,"No
"
2617,FAN1,2,1,57,1.8%,"No
"
2618,RAB34,1,1,57,1.8%,"No
"
2619,GJB3,1,1,57,1.8%,"No
"
2620,ZNF583,1,1,57,1.8%,"No
"
2621,ZSCAN30,1,1,57,1.8%,"No
"
2622,SLIT2,1,1,57,1.8%,"No
"
2623,PLA2R1,1,1,57,1.8%,"No
"
2624,CUBN,4,4,57,7.0%,"No
"
2625,ATF6,1,1,57,1.8%,"No
"
2626,GPCPD1,1,1,57,1.8%,"No
"
2627,HOMEZ,1,1,57,1.8%,"No
"
2628,AP3M2,1,1,57,1.8%,"No
"
2629,CPXM1,1,1,57,1.8%,"No
"
2630,BEGAIN,2,2,57,3.5%,"No
"
2631,STARD3,1,1,57,1.8%,"No
"
2632,WDR48,1,1,57,1.8%,"No
"
2633,MAPRE1,1,1,57,1.8%,"No
"
2634,GPC3,1,1,57,1.8%,"Yes
"
2635,BRD3,1,1,57,1.8%,"Yes
"
2636,TAF3,1,1,57,1.8%,"No
"
2637,GLA,1,1,57,1.8%,"No
"
2638,POP1,2,1,57,1.8%,"No
"
2639,ADAM12,1,1,57,1.8%,"No
"
2640,PNPLA6,1,1,57,1.8%,"No
"
2641,LIN9,1,1,57,1.8%,"No
"
2642,RAB33A,1,1,57,1.8%,"No
"
2643,PPIG,1,1,57,1.8%,"No
"
2644,CCDC6,1,1,57,1.8%,"Yes
"
2645,DEFB118,1,1,57,1.8%,"No
"
2646,EDAR,2,2,57,3.5%,"No
"
2647,TTC29,1,1,57,1.8%,"No
"
2648,KRTAP3-1,1,1,57,1.8%,"No
"
2649,FAM98B,1,1,57,1.8%,"No
"
2650,SPATA9,1,1,57,1.8%,"No
"
2651,SPATA16,1,1,57,1.8%,"No
"
2652,NRXN1,4,4,57,7.0%,"No
"
2653,TM9SF2,1,1,57,1.8%,"No
"
2654,RASSF7,1,1,57,1.8%,"No
"
2655,SBNO2,1,1,57,1.8%,"No
"
2656,NRXN2,2,2,57,3.5%,"No
"
2657,OR4C3,1,1,57,1.8%,"No
"
2658,PLAA,1,1,57,1.8%,"No
"
2659,KIF3B,1,1,57,1.8%,"No
"
2660,ZFYVE9,2,1,57,1.8%,"No
"
2661,GLI1,1,1,57,1.8%,"Yes
"
2662,GLE1,1,1,57,1.8%,"No
"
2663,PARD3,1,1,57,1.8%,"No
"
2664,SPIN1,2,2,57,3.5%,"No
"
2665,TSPAN10,1,1,57,1.8%,"No
"
2666,CRY2,1,1,57,1.8%,"No
"
2667,CRY1,1,1,57,1.8%,"No
"
2668,GLI3,1,1,57,1.8%,"No
"
2669,GLI2,3,2,57,3.5%,"No
"
2670,CLBA1,1,1,57,1.8%,"No
"
2671,ODAD1,1,1,57,1.8%,"No
"
2672,KLHDC7B,1,1,57,1.8%,"No
"
2673,OTOF,1,1,57,1.8%,"No
"
2674,CMYA5,5,2,57,3.5%,"No
"
2675,GLRA1,1,1,57,1.8%,"No
"
2676,AFAP1,1,1,57,1.8%,"No
"
2677,CD101,1,1,57,1.8%,"No
"
2678,WFDC8,1,1,57,1.8%,"No
"
2679,TGFBRAP1,1,1,57,1.8%,"No
"
2680,SGMS1,1,1,57,1.8%,"No
"
2681,PLEKHA2,1,1,57,1.8%,"No
"
2682,RUNDC3A,1,1,57,1.8%,"No
"
2683,BRD8,1,1,57,1.8%,"No
"
2684,MAN1A2,2,1,57,1.8%,"No
"
2685,PRDM13,1,1,57,1.8%,"No
"
2686,METTL21A,1,1,57,1.8%,"No
"
2687,OR2A14,1,1,57,1.8%,"No
"
2688,SCPEP1,1,1,57,1.8%,"No
"
2689,TRPV4,1,1,57,1.8%,"No
"
2690,XRRA1,1,1,57,1.8%,"No
"
2691,LGI4,1,1,57,1.8%,"No
"
2692,SYNE4,1,1,57,1.8%,"No
"
2693,ZNF420,1,1,57,1.8%,"No
"
2694,GMDS,1,1,57,1.8%,"No
"
2695,CSF2RB,1,1,57,1.8%,"No
"
2696,CSF2RA,2,2,57,3.5%,"No
"
2697,KRTAP5-5,1,1,57,1.8%,"No
"
2698,GNB1,1,1,57,1.8%,"Yes
"
2699,LGR6,2,2,57,3.5%,"No
"
2700,GNAT2,1,1,57,1.8%,"No
"
2701,PTPN18,1,1,57,1.8%,"No
"
2702,FXR1,1,1,57,1.8%,"No
"
2703,KMT2D,7,6,57,10.5%,"Yes
"
2704,RXFP1,1,1,57,1.8%,"No
"
2705,MAST4,1,1,57,1.8%,"No
"
2706,ZNF800,1,1,57,1.8%,"No
"
2707,GNAQ,1,1,57,1.8%,"Yes
"
2708,GNAI3,1,1,57,1.8%,"No
"
2709,AGAP4,1,1,57,1.8%,"No
"
2710,PTPRO,1,1,57,1.8%,"Yes
"
2711,PTPRR,1,1,57,1.8%,"No
"
2712,PTPRZ1,2,2,57,3.5%,"No
"
2713,CCNYL1,1,1,57,1.8%,"No
"
2714,BOC,1,1,57,1.8%,"No
"
2715,VCAN,3,2,57,3.5%,"No
"
2716,CSNK2B,1,1,57,1.8%,"No
"
2717,ALX1,1,1,57,1.8%,"No
"
2718,B3GAT1,1,1,57,1.8%,"No
"
2719,MTBP,3,3,57,5.3%,"No
"
2720,NECTIN2,1,1,57,1.8%,"No
"
2721,FOXP1,2,1,57,1.8%,"Yes
"
2722,OR6C6,1,1,57,1.8%,"No
"
2723,ZNF616,1,1,57,1.8%,"No
"
2724,ZNF326,1,1,57,1.8%,"No
"
2725,PURB,1,1,57,1.8%,"No
"
2726,KRT72,1,1,57,1.8%,"No
"
2727,OTUD7A,1,1,57,1.8%,"No
"
2728,ATP11C,3,2,57,3.5%,"No
"
2729,CST5,1,1,57,1.8%,"No
"
2730,CST2,1,1,57,1.8%,"No
"
2731,DOCK11,1,1,57,1.8%,"No
"
2732,CLUL1,1,1,57,1.8%,"No
"
2733,PXN,1,1,57,1.8%,"No
"
2734,GNRHR,1,1,57,1.8%,"No
"
2735,B4GALNT3,2,2,57,3.5%,"No
"
2736,GNL1,1,1,57,1.8%,"No
"
2737,PWP2,1,1,57,1.8%,"No
"
2738,KCNMB3,1,1,57,1.8%,"No
"
2739,SCUBE2,2,2,57,3.5%,"No
"
2740,PEX19,1,1,57,1.8%,"No
"
2741,TRPM6,1,1,57,1.8%,"No
"
2742,TFAP2E,1,1,57,1.8%,"No
"
2743,CATSPERD,1,1,57,1.8%,"No
"
2744,ATG2B,1,1,57,1.8%,"No
"
2745,CSTF2,1,1,57,1.8%,"No
"
2746,GPATCH2,1,1,57,1.8%,"No
"
2747,RALGPS2,1,1,57,1.8%,"No
"
2748,ZNF160,1,1,57,1.8%,"No
"
2749,ANO1,1,1,57,1.8%,"No
"
2750,PYGM,2,2,57,3.5%,"No
"
2751,NLRP12,1,1,57,1.8%,"No
"
2752,ZNF765,1,1,57,1.8%,"No
"
2753,ATPSCKMT,1,1,57,1.8%,"No
"
2754,ZNF845,1,1,57,1.8%,"No
"
2755,MTF1,1,1,57,1.8%,"No
"
2756,H2BW2,1,1,57,1.8%,"No
"
2757,BRINP3,1,1,57,1.8%,"No
"
2758,CTBP2,2,2,57,3.5%,"No
"
2759,SLC6A15,1,1,57,1.8%,"No
"
2760,SOGA3,2,2,57,3.5%,"No
"
2761,RPUSD2,1,1,57,1.8%,"No
"
2762,SPATA31D1,2,2,57,3.5%,"No
"
2763,ADAMTS16,4,3,57,5.3%,"No
"
2764,PRPF38B,1,1,57,1.8%,"No
"
2765,CRTAC1,1,1,57,1.8%,"No
"
2766,TSPYL2,1,1,57,1.8%,"No
"
2767,TMTC3,1,1,57,1.8%,"No
"
2768,ADAMTS18,1,1,57,1.8%,"No
"
2769,RBM26,1,1,57,1.8%,"No
"
2770,SLC28A3,2,2,57,3.5%,"No
"
2771,LONRF1,1,1,57,1.8%,"No
"
2772,PELP1,1,1,57,1.8%,"No
"
2773,CD200R1L,1,1,57,1.8%,"No
"
2774,SND1,2,1,57,1.8%,"Yes
"
2775,UTP25,1,1,57,1.8%,"No
"
2776,TRIM68,1,1,57,1.8%,"No
"
2777,HEATR1,1,1,57,1.8%,"No
"
2778,POTEC,1,1,57,1.8%,"No
"
2779,CTNNA2,2,1,57,1.8%,"No
"
2780,CEP192,1,1,57,1.8%,"No
"
2781,VPS13B,9,6,57,10.5%,"No
"
2782,CDH23,2,1,57,1.8%,"No
"
2783,MAP4K2,1,1,57,1.8%,"No
"
2784,MYO1F,1,1,57,1.8%,"No
"
2785,GOLM2,1,1,57,1.8%,"No
"
2786,HOXB1,1,1,57,1.8%,"No
"
2787,ODAD2,1,1,57,1.8%,"No
"
2788,NPSR1,1,1,57,1.8%,"No
"
2789,SRBD1,3,2,57,3.5%,"No
"
2790,HOXA9,1,1,57,1.8%,"Yes
"
2791,LARP1B,1,1,57,1.8%,"No
"
2792,FIGN,1,1,57,1.8%,"No
"
2793,HOXA4,1,1,57,1.8%,"No
"
2794,BCL3,1,1,57,1.8%,"Yes
"
2795,BCL6,1,1,57,1.8%,"Yes
"
2796,MTM1,1,1,57,1.8%,"No
"
2797,CLSTN2,1,1,57,1.8%,"No
"
2798,ERICH1,1,1,57,1.8%,"No
"
2799,RAC3,1,1,57,1.8%,"No
"
2800,GIMAP8,1,1,57,1.8%,"No
"
2801,MTRR,2,1,57,1.8%,"No
"
2802,RAD9A,1,1,57,1.8%,"No
"
2803,OR14I1,1,1,57,1.8%,"No
"
2804,OR2T2,1,1,57,1.8%,"No
"
2805,TICRR,1,1,57,1.8%,"No
"
2806,EIF4ENIF1,2,1,57,1.8%,"No
"
2807,OPN1SW,1,1,57,1.8%,"No
"
2808,NXNL1,1,1,57,1.8%,"No
"
2809,MTNR1A,1,1,57,1.8%,"No
"
2810,RABGGTA,1,1,57,1.8%,"No
"
2811,MYL10,1,1,57,1.8%,"No
"
2812,CCNA1,1,1,57,1.8%,"No
"
2813,AP1S2,1,1,57,1.8%,"No
"
2814,MTR,1,1,57,1.8%,"No
"
2815,RAC1,1,1,57,1.8%,"Yes
"
2816,AP1G2,1,1,57,1.8%,"No
"
2817,SMOC1,1,1,57,1.8%,"No
"
2818,DSG4,2,1,57,1.8%,"No
"
2819,ADGRD1,1,1,57,1.8%,"No
"
2820,SDK1,2,2,57,3.5%,"No
"
2821,RAD51B,1,1,57,1.8%,"Yes
"
2822,MOK,1,1,57,1.8%,"No
"
2823,RAD52,1,1,57,1.8%,"Yes
"
2824,SLC27A1,1,1,57,1.8%,"No
"
2825,HOXD1,1,1,57,1.8%,"No
"
2826,PKD2L2,1,1,57,1.8%,"No
"
2827,SLC10A5,1,1,57,1.8%,"No
"
2828,ATP2C1,1,1,57,1.8%,"No
"
2829,DARS2,2,2,57,3.5%,"No
"
2830,HOXC13,1,1,57,1.8%,"Yes
"
2831,ARMC1,1,1,57,1.8%,"No
"
2832,MLH3,2,1,57,1.8%,"No
"
2833,NPHP3,1,1,57,1.8%,"No
"
2834,BDKRB1,1,1,57,1.8%,"No
"
2835,NOX1,1,1,57,1.8%,"No
"
2836,CACNA1H,4,3,57,5.3%,"No
"
2837,BDNF,1,1,57,1.8%,"No
"
2838,HERC3,1,1,57,1.8%,"No
"
2839,ANKRD52,1,1,57,1.8%,"No
"
2840,TIMELESS,2,2,57,3.5%,"No
"
2841,BCL10,1,1,57,1.8%,"Yes
"
2842,MBD4,1,1,57,1.8%,"Yes
"
2843,SRRM1,1,1,57,1.8%,"No
"
2844,HP,1,1,57,1.8%,"No
"
2845,LPAR3,1,1,57,1.8%,"No
"
2846,HOXD13,1,1,57,1.8%,"Yes
"
2847,SEPTIN3,1,1,57,1.8%,"No
"
2848,TNIP3,2,1,57,1.8%,"No
"
2849,WDSUB1,1,1,57,1.8%,"No
"
2850,HOXD10,1,1,57,1.8%,"No
"
2851,KIAA0319L,1,1,57,1.8%,"No
"
2852,RAG1,1,1,57,1.8%,"No
"
2853,HERC2,3,3,57,5.3%,"No
"
2854,SPRY1,1,1,57,1.8%,"No
"
2855,COQ8B,1,1,57,1.8%,"No
"
2856,AJAP1,1,1,57,1.8%,"No
"
2857,CNTNAP3,2,2,57,3.5%,"No
"
2858,RALB,1,1,57,1.8%,"No
"
2859,PRDM1,2,2,57,3.5%,"Yes
"
2860,BSN,2,2,57,3.5%,"No
"
2861,ABCC4,1,1,57,1.8%,"No
"
2862,HERC1,3,2,57,3.5%,"No
"
2863,VCX,1,1,57,1.8%,"No
"
2864,RASEF,2,2,57,3.5%,"No
"
2865,TBL2,1,1,57,1.8%,"No
"
2866,MUC2,3,2,57,3.5%,"No
"
2867,DENND4A,2,1,57,1.8%,"No
"
2868,KYNU,2,2,57,3.5%,"No
"
2869,MUC4,2,1,57,1.8%,"No
"
2870,LONRF2,1,1,57,1.8%,"No
"
2871,OR2G6,1,1,57,1.8%,"No
"
2872,MUC5AC,1,1,57,1.8%,"No
"
2873,IGSF6,1,1,57,1.8%,"No
"
2874,ZNF354B,4,1,57,1.8%,"No
"
2875,ZFP90,3,3,57,5.3%,"No
"
2876,AIFM3,1,1,57,1.8%,"No
"
2877,HPN,1,1,57,1.8%,"No
"
2878,BNC1,1,1,57,1.8%,"No
"
2879,PABPC5,3,2,57,3.5%,"No
"
2880,ZFC3H1,2,2,57,3.5%,"No
"
2881,RAMP2,1,1,57,1.8%,"No
"
2882,BMP1,1,1,57,1.8%,"No
"
2883,LARP4,2,2,57,3.5%,"No
"
2884,WASF1,1,1,57,1.8%,"No
"
2885,TTC33,1,1,57,1.8%,"No
"
2886,UNC80,1,1,57,1.8%,"No
"
2887,TRIM37,1,1,57,1.8%,"No
"
2888,DEFB112,1,1,57,1.8%,"No
"
2889,FRA10AC1,2,1,57,1.8%,"No
"
2890,MAPK8IP2,1,1,57,1.8%,"No
"
2891,HPX,1,1,57,1.8%,"No
"
2892,THSD7A,3,3,57,5.3%,"No
"
2893,SEZ6L,1,1,57,1.8%,"No
"
2894,ZFAND2B,1,1,57,1.8%,"No
"
2895,ATP6V0A2,1,1,57,1.8%,"No
"
2896,SLC36A1,1,1,57,1.8%,"No
"
2897,LILRA4,1,1,57,1.8%,"No
"
2898,BMP4,1,1,57,1.8%,"No
"
2899,SYNDIG1,1,1,57,1.8%,"No
"
2900,PDZD7,1,1,57,1.8%,"No
"
2901,NOL10,2,1,57,1.8%,"No
"
2902,BMPR1A,1,1,57,1.8%,"Yes
"
2903,BTRC,1,1,57,1.8%,"No
"
2904,MUC6,1,1,57,1.8%,"No
"
2905,ERMP1,3,1,57,1.8%,"No
"
2906,BMPR2,1,1,57,1.8%,"No
"
2907,AP3D1,1,1,57,1.8%,"No
"
2908,WBP1,1,1,57,1.8%,"No
"
2909,TSPAN31,1,1,57,1.8%,"No
"
2910,SNAPIN,1,1,57,1.8%,"No
"
2911,BMX,1,1,57,1.8%,"No
"
2912,GLYAT,1,1,57,1.8%,"No
"
2913,BCL11A,1,1,57,1.8%,"Yes
"
2914,DST,3,3,57,5.3%,"No
"
2915,PSD4,1,1,57,1.8%,"No
"
2916,CALCOCO2,1,1,57,1.8%,"No
"
2917,ZNF75D,1,1,57,1.8%,"No
"
2918,NXF5,1,1,57,1.8%,"No
"
2919,PLEKHS1,2,1,57,1.8%,"No
"
2920,H2BC11,1,1,57,1.8%,"Yes
"
2921,H1-10,1,1,57,1.8%,"No
"
2922,ATXN2,1,1,57,1.8%,"Yes
"
2923,ZNF91,2,1,57,1.8%,"No
"
2924,MGAM,7,6,57,10.5%,"Yes
"
2925,ATP6V0D2,2,2,57,3.5%,"No
"
2926,PDZD8,1,1,57,1.8%,"No
"
2927,HSD3B2,1,1,57,1.8%,"No
"
2928,SRRM2,3,3,57,5.3%,"No
"
2929,BPI,1,1,57,1.8%,"No
"
2930,PRG4,1,1,57,1.8%,"No
"
2931,FHIP2A,1,1,57,1.8%,"No
"
2932,BRAF,1,1,57,1.8%,"Yes
"
2933,BRCA2,5,3,57,5.3%,"Yes
"
2934,CROT,1,1,57,1.8%,"No
"
2935,BRDT,1,1,57,1.8%,"No
"
2936,CPED1,1,1,57,1.8%,"No
"
2937,ZFP36L1,2,2,57,3.5%,"Yes
"
2938,ZFP36L2,3,2,57,3.5%,"Yes
"
2939,SATB1,1,1,57,1.8%,"No
"
2940,TRMT2B,1,1,57,1.8%,"No
"
2941,H3C7,1,1,57,1.8%,"Yes
"
2942,MIER1,1,1,57,1.8%,"No
"
2943,UBASH3A,1,1,57,1.8%,"No
"
2944,SBF1,1,1,57,1.8%,"No
"
2945,TOPORS,1,1,57,1.8%,"No
"
2946,ZNF830,1,1,57,1.8%,"No
"
2947,ZNF85,1,1,57,1.8%,"No
"
2948,CWC22,2,1,57,1.8%,"No
"
2949,RASL10B,1,1,57,1.8%,"No
"
2950,MSMO1,1,1,57,1.8%,"No
"
2951,SLFN11,1,1,57,1.8%,"Yes
"
2952,ZNF530,1,1,57,1.8%,"No
"
2953,MROH7-TTC4,2,1,57,1.8%,"No
"
2954,ZNF99,1,1,57,1.8%,"No
"
2955,MYO1G,1,1,57,1.8%,"No
"
2956,SCN1A,3,1,57,1.8%,"No
"
2957,TNPO3,2,2,57,3.5%,"No
"
2958,BRS3,1,1,57,1.8%,"No
"
2959,LRP1B,9,5,57,8.8%,"Yes
"
2960,MANSC1,1,1,57,1.8%,"No
"
2961,COQ7,1,1,57,1.8%,"No
"
2962,SFMBT2,3,2,57,3.5%,"No
"
2963,KLF5,1,1,57,1.8%,"Yes
"
2964,GDF11,1,1,57,1.8%,"No
"
2965,WASL,1,1,57,1.8%,"No
"
2966,SCD,1,1,57,1.8%,"No
"
2967,ZNF443,2,1,57,1.8%,"No
"
2968,SERPINB4,1,1,57,1.8%,"Yes
"
2969,RIMBP2,1,1,57,1.8%,"No
"
2970,TMEM131,1,1,57,1.8%,"No
"
2971,SCN5A,1,1,57,1.8%,"No
"
2972,CFAP47,5,3,57,5.3%,"No
"
2973,ZNF572,1,1,57,1.8%,"No
"
2974,SCN7A,2,2,57,3.5%,"No
"
2975,KALRN,2,2,57,3.5%,"No
"
2976,SCN9A,2,1,57,1.8%,"No
"
2977,SCN8A,2,2,57,3.5%,"No
"
2978,TNFSF18,1,1,57,1.8%,"No
"
2979,APCDD1,1,1,57,1.8%,"No
"
2980,STN1,1,1,57,1.8%,"No
"
2981,METTL14,1,1,57,1.8%,"No
"
2982,ELOVL7,1,1,57,1.8%,"No
"
2983,EPG5,4,4,57,7.0%,"No
"
2984,KLB,1,1,57,1.8%,"No
"
2985,SCN2A,1,1,57,1.8%,"No
"
2986,SCN3A,3,3,57,5.3%,"No
"
2987,NEXN,4,2,57,3.5%,"No
"
2988,SCN2B,1,1,57,1.8%,"No
"
2989,HSPB3,1,1,57,1.8%,"No
"
2990,SCN4A,1,1,57,1.8%,"No
"
2991,SCP2,1,1,57,1.8%,"No
"
2992,MTREX,2,2,57,3.5%,"No
"
2993,R3HDM1,1,1,57,1.8%,"No
"
2994,ZNF121,1,1,57,1.8%,"No
"
2995,CCL1,1,1,57,1.8%,"No
"
2996,SLC10A6,3,2,57,3.5%,"No
"
2997,NUP54,1,1,57,1.8%,"No
"
2998,SCRIB,2,2,57,3.5%,"No
"
2999,DSN1,2,2,57,3.5%,"No
"
3000,SPIDR,2,2,57,3.5%,"No
"
3001,FRMD1,1,1,57,1.8%,"No
"
3002,USPL1,1,1,57,1.8%,"No
"
3003,ASPRV1,2,2,57,3.5%,"No
"
3004,PATJ,4,4,57,7.0%,"No
"
3005,POF1B,2,2,57,3.5%,"No
"
3006,SPTBN4,2,2,57,3.5%,"No
"
3007,SVEP1,2,2,57,3.5%,"No
"
3008,ISM1,1,1,57,1.8%,"No
"
3009,SCNN1A,1,1,57,1.8%,"No
"
3010,TMEM106A,1,1,57,1.8%,"No
"
3011,SCN10A,1,1,57,1.8%,"No
"
3012,DEPDC7,2,2,57,3.5%,"No
"
3013,NUTF2,1,1,57,1.8%,"No
"
3014,ADAMTSL1,4,4,57,7.0%,"No
"
3015,OXTR,1,1,57,1.8%,"No
"
3016,CCL13,1,1,57,1.8%,"No
"
3017,ZNF513,1,1,57,1.8%,"No
"
3018,C1ORF116,1,1,57,1.8%,"No
"
3019,FNDC4,1,1,57,1.8%,"No
"
3020,LZTS2,1,1,57,1.8%,"No
"
3021,NGB,1,1,57,1.8%,"No
"
3022,SLC9B1,1,1,57,1.8%,"No
"
3023,MAML2,2,2,57,3.5%,"Yes
"
3024,FRMPD3,2,2,57,3.5%,"No
"
3025,OXCT1,1,1,57,1.8%,"No
"
3026,TXLNB,1,1,57,1.8%,"No
"
3027,ZNF133,1,1,57,1.8%,"No
"
3028,ZNF136,1,1,57,1.8%,"No
"
3029,ZNF135,1,1,57,1.8%,"No
"
3030,GRK7,1,1,57,1.8%,"No
"
3031,SPATA20,1,1,57,1.8%,"No
"
3032,ALG12,1,1,57,1.8%,"No
"
3033,SLC13A3,1,1,57,1.8%,"No
"
3034,TMUB2,3,3,57,5.3%,"No
"
3035,YTHDC2,3,2,57,3.5%,"No
"
3036,ZNF426,1,1,57,1.8%,"No
"
3037,MRPS35,1,1,57,1.8%,"No
"
3038,CARD11,2,2,57,3.5%,"Yes
"
3039,TRMT11,1,1,57,1.8%,"No
"
3040,ZNF528,1,1,57,1.8%,"No
"
3041,ADGRA1,1,1,57,1.8%,"No
"
3042,PHF7,1,1,57,1.8%,"No
"
3043,SAV1,2,2,57,3.5%,"No
"
3044,KBTBD3,1,1,57,1.8%,"No
"
3045,CCDC15,2,1,57,1.8%,"No
"
3046,PPHLN1,1,1,57,1.8%,"No
"
3047,ADAMTS20,1,1,57,1.8%,"No
"
3048,TMEM125,1,1,57,1.8%,"No
"
3049,SLC5A7,2,2,57,3.5%,"No
"
3050,ZCCHC17,1,1,57,1.8%,"No
"
3051,TXNDC9,1,1,57,1.8%,"No
"
3052,PABPC3,1,1,57,1.8%,"No
"
3053,PCSK6,1,1,57,1.8%,"No
"
3054,RNF41,1,1,57,1.8%,"No
"
3055,PRMT3,1,1,57,1.8%,"No
"
3056,PAFAH1B1,1,1,57,1.8%,"No
"
3057,FBN3,3,3,57,5.3%,"No
"
3058,BCLAF3,1,1,57,1.8%,"No
"
3059,CWF19L2,1,1,57,1.8%,"No
"
3060,MPHOSPH9,1,1,57,1.8%,"No
"
3061,PSME3,1,1,57,1.8%,"No
"
3062,THSD1,1,1,57,1.8%,"No
"
3063,MEGF11,1,1,57,1.8%,"No
"
3064,MPHOSPH10,4,1,57,1.8%,"No
"
3065,FASTKD5,4,3,57,5.3%,"No
"
3066,ZC4H2,1,1,57,1.8%,"No
"
3067,KMT2E,1,1,57,1.8%,"No
"
3068,NEURL4,1,1,57,1.8%,"No
"
3069,ZMAT1,2,1,57,1.8%,"No
"
3070,ARHGAP29,1,1,57,1.8%,"No
"
3071,SERPINB2,1,1,57,1.8%,"No
"
3072,SDF2,1,1,57,1.8%,"No
"
3073,SLC36A2,1,1,57,1.8%,"No
"
3074,SDHA,1,1,57,1.8%,"Yes
"
3075,RFX7,1,1,57,1.8%,"No
"
