,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
3127,DRG2,1,1,41,2.4%,"No
"
3128,DOC2A,1,1,41,2.4%,"No
"
3129,ODR4,1,1,41,2.4%,"No
"
3130,CCER1,1,1,41,2.4%,"No
"
3131,CKAP5,1,1,41,2.4%,"No
"
3132,FKBP6,1,1,41,2.4%,"No
"
3133,BMS1,1,1,41,2.4%,"No
"
3134,UCKL1,1,1,41,2.4%,"No
"
3135,CT55,1,1,41,2.4%,"No
"
3136,TNFAIP3,6,5,41,12.2%,"Yes
"
3137,DSG1,2,2,41,4.9%,"No
"
3138,DSCAM,2,2,41,4.9%,"No
"
3139,DSC3,2,2,41,4.9%,"No
"
3140,DSC1,1,1,41,2.4%,"No
"
3141,TNS1,1,1,41,2.4%,"No
"
3142,ZNF724,1,1,41,2.4%,"No
"
3143,IRS4,1,1,41,2.4%,"Yes
"
3144,OR6K6,1,1,41,2.4%,"No
"
3145,AGA,2,2,41,4.9%,"No
"
3146,OR6N1,1,1,41,2.4%,"No
"
3147,ANKK1,1,1,41,2.4%,"No
"
3148,DSP,2,2,41,4.9%,"No
"
3149,NXPE1,1,1,41,2.4%,"No
"
3150,AGL,1,1,41,2.4%,"No
"
3151,DSG3,2,2,41,4.9%,"No
"
3152,THG1L,1,1,41,2.4%,"No
"
3153,H2BC12,1,1,41,2.4%,"Yes
"
3154,TMEM132A,1,1,41,2.4%,"No
"
3155,DSPP,1,1,41,2.4%,"No
"
3156,NXPE2,1,1,41,2.4%,"No
"
3157,TOP2B,1,1,41,2.4%,"No
"
3158,TP53,5,5,41,12.2%,"Yes
"
3159,SEMA7A,1,1,41,2.4%,"No
"
3160,AGTR1,1,1,41,2.4%,"No
"
3161,AGTR2,2,2,41,4.9%,"No
"
3162,DUSP2,4,4,41,9.8%,"Yes
"
3163,DTX1,4,4,41,9.8%,"Yes
"
3164,ULK4,1,1,41,2.4%,"No
"
3165,PPFIA4,1,1,41,2.4%,"No
"
3166,TMEM74,1,1,41,2.4%,"No
"
3167,PPFIA2,2,2,41,4.9%,"No
"
3168,NR0B1,2,2,41,4.9%,"No
"
3169,CHD5,3,2,41,4.9%,"No
"
3170,SIPA1L1,1,1,41,2.4%,"No
"
3171,AHR,1,1,41,2.4%,"No
"
3172,MAP4K3,1,1,41,2.4%,"No
"
3173,PRRC2B,2,2,41,4.9%,"No
"
3174,OSBPL3,1,1,41,2.4%,"No
"
3175,ATRNL1,1,1,41,2.4%,"No
"
3176,AMN,1,1,41,2.4%,"No
"
3177,DYRK1A,1,1,41,2.4%,"No
"
3178,DVL3,1,1,41,2.4%,"No
"
3179,ASIC5,1,1,41,2.4%,"No
"
3180,TPR,2,2,41,4.9%,"Yes
"
3181,SIX4,1,1,41,2.4%,"No
"
