,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
913,VPS37A,1,1,178,0.6%,"No
"
914,VSIG4,2,2,178,1.1%,"No
"
915,ROBO3,1,1,178,0.6%,"No
"
916,VIT,2,2,178,1.1%,"No
"
917,PFKM,1,1,178,0.6%,"No
"
918,SLC8A2,1,1,178,0.6%,"No
"
919,BPTF,1,1,178,0.6%,"No
"
920,TIPARP,1,1,178,0.6%,"Yes
"
921,SLC9A8,1,1,178,0.6%,"No
"
922,NLRP6,1,1,178,0.6%,"No
"
923,CDK5RAP2,1,1,178,0.6%,"No
"
924,CD300LB,1,1,178,0.6%,"No
"
925,ACAP3,1,1,178,0.6%,"No
"
926,PSMA7,1,1,178,0.6%,"No
"
927,NOL4,1,1,178,0.6%,"No
"
928,ATP8B1,1,1,178,0.6%,"No
"
929,CREB3,2,2,178,1.1%,"No
"
930,FLRT2,1,1,178,0.6%,"No
"
931,SLC9A3,1,1,178,0.6%,"No
"
932,KBTBD2,1,1,178,0.6%,"No
"
933,OR8H3,1,1,178,0.6%,"No
"
934,UTRN,1,1,178,0.6%,"No
"
935,FAM72B,1,1,178,0.6%,"No
"
936,FAT1,2,2,178,1.1%,"Yes
"
937,SSH1,1,1,178,0.6%,"No
"
938,INAVA,1,1,178,0.6%,"No
"
939,SH3TC1,1,1,178,0.6%,"No
"
940,GPNMB,1,1,178,0.6%,"No
"
941,PIGW,1,1,178,0.6%,"No
"
942,PNISR,1,1,178,0.6%,"No
"
943,VCAM1,1,1,178,0.6%,"No
"
944,BRD1,1,1,178,0.6%,"No
"
945,LRRC25,1,1,178,0.6%,"No
"
946,TSGA10,1,1,178,0.6%,"No
"
947,ECD,1,1,178,0.6%,"No
"
948,EXOC2,1,1,178,0.6%,"No
"
949,ASPH,1,1,178,0.6%,"No
"
950,MBD5,1,1,178,0.6%,"No
"
951,MYOM1,1,1,178,0.6%,"No
"
952,SLC11A1,1,1,178,0.6%,"No
"
953,CFAP44,1,1,178,0.6%,"No
"
954,WDR20,1,1,178,0.6%,"No
"
955,COG5,1,1,178,0.6%,"No
"
956,SH3D21,1,1,178,0.6%,"No
"
957,VAV1,1,1,178,0.6%,"Yes
"
958,ZNHIT1,1,1,178,0.6%,"No
"
959,SETD2,2,2,178,1.1%,"Yes
"
960,ARHGEF15,1,1,178,0.6%,"No
"
961,PGR,1,1,178,0.6%,"Yes
"
962,SLC20A1,1,1,178,0.6%,"No
"
963,ZNF773,1,1,178,0.6%,"No
"
964,HDAC2,1,1,178,0.6%,"No
"
965,BAHD1,1,1,178,0.6%,"No
"
966,HTT,1,1,178,0.6%,"No
"
967,SPDYA,1,1,178,0.6%,"No
"
968,UBE2U,1,1,178,0.6%,"No
"
969,CEP164,1,1,178,0.6%,"No
"
970,ZNF385D,1,1,178,0.6%,"No
"
971,FGD6,2,2,178,1.1%,"No
"
972,SLC17A1,1,1,178,0.6%,"No
"
973,VCP,1,1,178,0.6%,"No
"
974,DDX19A,1,1,178,0.6%,"No
"
975,ADAM20,2,2,178,1.1%,"No
"
976,TTLL6,1,1,178,0.6%,"No
"
977,RNF168,1,1,178,0.6%,"No
"
978,NCKAP1L,1,1,178,0.6%,"No
"
979,SLC22A5,1,1,178,0.6%,"No
"
980,SLIT1,1,1,178,0.6%,"No
"
981,C2ORF73,1,1,178,0.6%,"No
"
982,PHKA2,1,1,178,0.6%,"No
"
983,RIN1,1,1,178,0.6%,"No
"
984,RPGR,2,2,178,1.1%,"No
"
985,RSRC2,2,2,178,1.1%,"No
"
986,CFH,1,1,178,0.6%,"No
"
987,CSGALNACT1,1,1,178,0.6%,"No
"
988,ARHGAP39,1,1,178,0.6%,"No
"
989,XRN1,1,1,178,0.6%,"No
"
990,PCID2,1,1,178,0.6%,"No
"
991,ZBBX,1,1,178,0.6%,"No
"
992,ZFHX3,1,1,178,0.6%,"Yes
"
993,FAM187B,1,1,178,0.6%,"No
"
994,MINDY1,1,1,178,0.6%,"No
"
995,ATF1,1,1,178,0.6%,"Yes
"
996,CACNA2D3,2,2,178,1.1%,"No
"
997,ZNF419,1,1,178,0.6%,"No
"
998,ATF3,1,1,178,0.6%,"No
"
999,HDLBP,1,1,178,0.6%,"No
"
1000,VHL,3,3,178,1.7%,"Yes
"
1001,NFE2L3,1,1,178,0.6%,"No
"
1002,LRRN2,1,1,178,0.6%,"No
"
1003,FADD,1,1,178,0.6%,"No
"
1004,PIGS,1,1,178,0.6%,"No
"
1005,PI3,1,1,178,0.6%,"No
"
1006,AGTPBP1,1,1,178,0.6%,"No
"
1007,IQCE,1,1,178,0.6%,"No
"
1008,EML2,1,1,178,0.6%,"No
"
1009,MTUS2,1,1,178,0.6%,"No
"
1010,NIBAN1,1,1,178,0.6%,"No
"
1011,ADGRL3,1,1,178,0.6%,"No
"
1012,ATP12A,1,1,178,0.6%,"No
"
1013,TM7SF3,1,1,178,0.6%,"No
"
1014,SERPINB9,1,1,178,0.6%,"No
"
1015,ZAN,1,1,178,0.6%,"No
"
1016,MATN4,1,1,178,0.6%,"No
"
1017,PRPF6,1,1,178,0.6%,"No
"
1018,ZNF676,2,2,178,1.1%,"No
"
1019,ATP1A4,1,1,178,0.6%,"No
"
1020,ATP1B1,1,1,178,0.6%,"No
"
1021,SLC9A7,1,1,178,0.6%,"No
"
1022,ATP2A1,1,1,178,0.6%,"No
"
1023,TMCO4,1,1,178,0.6%,"No
"
1024,OR8J3,2,2,178,1.1%,"No
"
1025,TFIP11,1,1,178,0.6%,"No
"
1026,POU6F2,1,1,178,0.6%,"No
"
1027,MUC16,5,5,178,2.8%,"No
"
1028,NSD2,1,1,178,0.6%,"Yes
"
1029,VWA3B,2,2,178,1.1%,"No
"
1030,ATP6V1G3,2,2,178,1.1%,"No
"
1031,MGA,1,1,178,0.6%,"Yes
"
1032,CAMTA1,1,1,178,0.6%,"Yes
"
1033,ZC3H7B,1,1,178,0.6%,"No
"
1034,FEZ1,1,1,178,0.6%,"No
"
1035,FBP2,1,1,178,0.6%,"No
"
1036,GIPC2,1,1,178,0.6%,"No
"
1037,WNT3,1,1,178,0.6%,"No
"
1038,MTFR1,1,1,178,0.6%,"No
"
1039,FZD8,1,1,178,0.6%,"No
"
1040,MDC1,1,1,178,0.6%,"Yes
"
1041,OR52D1,1,1,178,0.6%,"No
"
1042,SOCS5,1,1,178,0.6%,"No
"
1043,SLC27A6,1,1,178,0.6%,"No
"
1044,ARL13B,1,1,178,0.6%,"No
"
1045,ERCC6L,1,1,178,0.6%,"No
"
1046,WNT9B,1,1,178,0.6%,"No
"
1047,RPL27A,1,1,178,0.6%,"No
"
1048,ANKRD30B,1,1,178,0.6%,"No
"
1049,ANKRD28,1,1,178,0.6%,"No
"
1050,ASTN2,1,1,178,0.6%,"No
"
1051,KATNIP,2,2,178,1.1%,"No
"
1052,ATP9B,2,2,178,1.1%,"No
"
1053,RPRD2,1,1,178,0.6%,"No
"
1054,RPS6KC1,1,1,178,0.6%,"No
"
1055,DDIAS,1,1,178,0.6%,"No
"
1056,ZNF516,1,1,178,0.6%,"No
"
1057,MRI1,1,1,178,0.6%,"No
"
1058,GFI1B,1,1,178,0.6%,"No
"
1059,VPS13C,1,1,178,0.6%,"No
"
1060,ARL6IP4,1,1,178,0.6%,"No
"
1061,SLC25A44,1,1,178,0.6%,"No
"
1062,H2BC4,1,1,178,0.6%,"Yes
"
1063,TERF2,1,1,178,0.6%,"No
"
1064,XDH,2,2,178,1.1%,"No
"
1065,FAM53B,1,1,178,0.6%,"No
"
1066,STOML3,1,1,178,0.6%,"No
"
1067,WT1,1,1,178,0.6%,"Yes
"
1068,ATP13A4,1,1,178,0.6%,"No
"
1069,OTUD3,1,1,178,0.6%,"No
"
1070,HAVCR1,1,1,178,0.6%,"No
"
1071,MINK1,1,1,178,0.6%,"No
"
1072,TFAP2C,1,1,178,0.6%,"No
"
1073,TBC1D10C,1,1,178,0.6%,"No
"
1074,BZW1,1,1,178,0.6%,"No
"
1075,GREB1,1,1,178,0.6%,"No
"
1076,SYNE2,1,1,178,0.6%,"No
"
1077,POLR1A,2,2,178,1.1%,"No
"
1078,IGKV3-20,1,1,178,0.6%,"No
"
1079,PAQR3,1,1,178,0.6%,"No
"
1080,GON4L,1,1,178,0.6%,"No
"
1081,POLR3B,1,1,178,0.6%,"No
"
1082,DGUOK,1,1,178,0.6%,"No
"
1083,HSDL2,1,1,178,0.6%,"No
"
1084,LRRTM3,1,1,178,0.6%,"No
"
1085,TFR2,1,1,178,0.6%,"No
"
1086,RNF19A,1,1,178,0.6%,"No
"
1087,PLCB1,1,1,178,0.6%,"No
"
1088,SYT3,1,1,178,0.6%,"No
"
1089,CC2D1A,1,1,178,0.6%,"No
"
1090,LAMA3,3,3,178,1.7%,"No
"
1091,TENM3,1,1,178,0.6%,"No
"
1092,WDR11,2,2,178,1.1%,"No
"
1093,TGFBR3,1,1,178,0.6%,"No
"
1094,FAM47A,1,1,178,0.6%,"No
"
1095,PCDHB6,1,1,178,0.6%,"No
"
1096,KBTBD12,1,1,178,0.6%,"No
"
1097,RPS4X,1,1,178,0.6%,"No
"
1098,PCDHB4,2,2,178,1.1%,"No
"
1099,LAMB2,2,1,178,0.6%,"No
"
1100,LAMC1,1,1,178,0.6%,"No
"
1101,PCDHA10,1,1,178,0.6%,"No
"
1102,PREX2,2,2,178,1.1%,"Yes
"
1103,C4ORF19,1,1,178,0.6%,"No
"
1104,AHDC1,1,1,178,0.6%,"No
"
1105,SESN1,1,1,178,0.6%,"Yes
"
1106,DLAT,1,1,178,0.6%,"No
"
1107,RRAS2,1,1,178,0.6%,"Yes
"
1108,TAS2R8,1,1,178,0.6%,"No
"
1109,THBS2,1,1,178,0.6%,"No
"
1110,IKZF3,1,1,178,0.6%,"Yes
"
1111,PRICKLE2,1,1,178,0.6%,"No
"
1112,DLG5,1,1,178,0.6%,"No
"
1113,PRR12,1,1,178,0.6%,"No
"
1114,ZNF484,1,1,178,0.6%,"No
"
1115,ACTL8,1,1,178,0.6%,"No
"
1116,TFAP2D,2,2,178,1.1%,"No
"
1117,F11R,1,1,178,0.6%,"No
"
1118,GPR50,1,1,178,0.6%,"No
"
1119,BMP8A,1,1,178,0.6%,"No
"
1120,TEX11,1,1,178,0.6%,"No
"
1121,DMBT1,2,2,178,1.1%,"No
"
1122,FNDC1,1,1,178,0.6%,"No
"
1123,LCT,2,2,178,1.1%,"No
"
1124,TEX14,1,1,178,0.6%,"No
"
1125,ST6GAL2,1,1,178,0.6%,"No
"
1126,TSPOAP1,1,1,178,0.6%,"No
"
1127,DNAH9,1,1,178,0.6%,"No
"
1128,KLF10,1,1,178,0.6%,"No
"
1129,RPS6KA5,1,1,178,0.6%,"No
"
1130,LCA5,1,1,178,0.6%,"No
"
1131,AHRR,1,1,178,0.6%,"No
"
1132,DNAH5,2,2,178,1.1%,"No
"
1133,PLEKHA7,2,2,178,1.1%,"No
"
1134,DMWD,1,1,178,0.6%,"No
"
1135,DNAH8,2,2,178,1.1%,"No
"
1136,CYTH2,1,1,178,0.6%,"No
"
1137,PLEKHG4B,1,1,178,0.6%,"No
"
1138,AFG1L,1,1,178,0.6%,"No
"
1139,OR5H6,1,1,178,0.6%,"No
"
1140,DNAH7,1,1,178,0.6%,"No
"
1141,STK17B,1,1,178,0.6%,"No
"
1142,MUC15,1,1,178,0.6%,"No
"
1143,DGAT2,1,1,178,0.6%,"No
"
1144,PAPPA2,1,1,178,0.6%,"No
"
1145,KIF2B,1,1,178,0.6%,"No
"
1146,DNASE1,1,1,178,0.6%,"No
"
1147,C4ORF51,1,1,178,0.6%,"No
"
1148,GBA1,2,2,178,1.1%,"No
"
1149,LETM1,1,1,178,0.6%,"No
"
1150,TLR4,1,1,178,0.6%,"No
"
1151,AMOT,1,1,178,0.6%,"No
"
1152,DNTT,1,1,178,0.6%,"No
"
1153,TLN1,1,1,178,0.6%,"No
"
1154,MUC5B,3,3,178,1.7%,"No
"
1155,DNMT3A,1,1,178,0.6%,"Yes
"
1156,COL12A1,1,1,178,0.6%,"No
"
1157,COL11A2,1,1,178,0.6%,"No
"
1158,GBP1,1,1,178,0.6%,"No
"
1159,COL11A1,1,1,178,0.6%,"No
"
1160,CDK5RAP3,1,1,178,0.6%,"No
"
1161,NID1,1,1,178,0.6%,"No
"
1162,COL16A1,1,1,178,0.6%,"No
"
1163,COL15A1,1,1,178,0.6%,"No
"
1164,ABCB5,1,1,178,0.6%,"No
"
1165,USP32,1,1,178,0.6%,"No
"
1166,GCKR,1,1,178,0.6%,"No
"
1167,GCHFR,1,1,178,0.6%,"No
"
1168,MYPN,1,1,178,0.6%,"No
"
1169,COL19A1,1,1,178,0.6%,"No
"
1170,DOCK2,1,1,178,0.6%,"No
"
1171,RNF149,2,2,178,1.1%,"No
"
1172,PKD1L1,1,1,178,0.6%,"No
"
1173,NKTR,1,1,178,0.6%,"No
"
1174,LHX1,1,1,178,0.6%,"No
"
1175,LIG1,1,1,178,0.6%,"No
"
1176,UBN1,1,1,178,0.6%,"No
"
1177,SLC35A4,1,1,178,0.6%,"No
"
1178,TAB3,1,1,178,0.6%,"No
"
1179,IGHG4,1,1,178,0.6%,"No
"
1180,PRTG,1,1,178,0.6%,"No
"
1181,ZNF106,1,1,178,0.6%,"No
"
1182,PCNX1,1,1,178,0.6%,"No
"
1183,ZSWIM4,1,1,178,0.6%,"No
"
1184,IGSF9B,2,2,178,1.1%,"No
"
1185,FMN2,1,1,178,0.6%,"No
"
1186,BATF,1,1,178,0.6%,"No
"
1187,ZNF613,2,2,178,1.1%,"No
"
1188,CD1B,1,1,178,0.6%,"No
"
1189,LLGL1,1,1,178,0.6%,"No
"
1190,ANKRD44,1,1,178,0.6%,"No
"
1191,LRRN1,1,1,178,0.6%,"No
"
1192,PSMD1,1,1,178,0.6%,"No
"
1193,OR4F6,1,1,178,0.6%,"No
"
1194,GGT1,1,1,178,0.6%,"No
"
1195,TTC9C,1,1,178,0.6%,"No
"
1196,CD5L,1,1,178,0.6%,"No
"
1197,NOTCH3,1,1,178,0.6%,"Yes
"
1198,NOTCH4,1,1,178,0.6%,"Yes
"
1199,PAXIP1,1,1,178,0.6%,"No
"
1200,TPX2,1,1,178,0.6%,"No
"
1201,STK40,1,1,178,0.6%,"Yes
"
1202,SLC38A6,1,1,178,0.6%,"No
"
1203,USP28,1,1,178,0.6%,"No
"
1204,DHX37,1,1,178,0.6%,"No
"
1205,GGT5,1,1,178,0.6%,"No
"
1206,GGT7,1,1,178,0.6%,"No
"
1207,COL20A1,1,1,178,0.6%,"No
"
1208,LILRB5,1,1,178,0.6%,"No
"
1209,AFAP1L1,1,1,178,0.6%,"No
"
1210,NPHS1,1,1,178,0.6%,"No
"
1211,DPY19L2P2,1,1,178,0.6%,"No
"
1212,NINL,1,1,178,0.6%,"No
"
1213,DIP2C,1,1,178,0.6%,"No
"
1214,IHH,1,1,178,0.6%,"No
"
1215,OPRPN,1,1,178,0.6%,"No
"
1216,IGSF1,1,1,178,0.6%,"No
"
1217,IPO8,1,1,178,0.6%,"No
"
1218,ARHGAP22,1,1,178,0.6%,"No
"
1219,NUGGC,1,1,178,0.6%,"No
"
1220,UVSSA,1,1,178,0.6%,"No
"
1221,SIGLEC6,1,1,178,0.6%,"No
"
1222,PTBP1,1,1,178,0.6%,"No
"
1223,SCARB1,1,1,178,0.6%,"No
"
1224,FCN1,1,1,178,0.6%,"No
"
1225,KMT2C,2,2,178,1.1%,"Yes
"
1226,PHRF1,1,1,178,0.6%,"No
"
1227,OR2A2,1,1,178,0.6%,"No
"
1228,TMEM208,1,1,178,0.6%,"No
"
1229,CD37,1,1,178,0.6%,"No
"
1230,RBM12B,1,1,178,0.6%,"No
"
1231,NPY1R,1,1,178,0.6%,"No
"
1232,YWHAQ,1,1,178,0.6%,"No
"
1233,IGSF22,1,1,178,0.6%,"No
"
1234,CRHR2,1,1,178,0.6%,"No
"
1235,CRHR1,1,1,178,0.6%,"No
"
1236,IL6ST,1,1,178,0.6%,"Yes
"
1237,SNX20,1,1,178,0.6%,"No
"
1238,COPS5,1,1,178,0.6%,"No
"
1239,ALS2,1,1,178,0.6%,"No
"
1240,TCHHL1,1,1,178,0.6%,"No
"
1241,IL4R,1,1,178,0.6%,"No
"
1242,RNF213,1,1,178,0.6%,"Yes
"
1243,TM2D1,1,1,178,0.6%,"No
"
1244,PTGS1,2,2,178,1.1%,"No
"
1245,ABHD16A,1,1,178,0.6%,"No
"
1246,CCNI,1,1,178,0.6%,"No
"
1247,CSTL1,2,2,178,1.1%,"No
"
1248,OTULIN,1,1,178,0.6%,"No
"
1249,ERC2,1,1,178,0.6%,"No
"
1250,ZDBF2,1,1,178,0.6%,"No
"
1251,FGF5,1,1,178,0.6%,"No
"
1252,STON1-GTF2A1L,1,1,178,0.6%,"No
"
1253,ATP10D,1,1,178,0.6%,"No
"
1254,PHIP,1,1,178,0.6%,"No
"
1255,PID1,1,1,178,0.6%,"No
"
1256,C17ORF80,1,1,178,0.6%,"No
"
1257,CACHD1,1,1,178,0.6%,"No
"
1258,ADAMTS10,1,1,178,0.6%,"No
"
1259,GIGYF2,1,1,178,0.6%,"No
"
1260,ANKRD17,1,1,178,0.6%,"No
"
1261,ADAMTS12,1,1,178,0.6%,"No
"
1262,SLC13A5,1,1,178,0.6%,"No
"
1263,ALS2CL,1,1,178,0.6%,"No
"
1264,MAGEE1,1,1,178,0.6%,"No
"
1265,FGFR2,1,1,178,0.6%,"Yes
"
1266,FGFR1,2,2,178,1.1%,"Yes
"
1267,CCDC40,1,1,178,0.6%,"No
"
1268,CCDC88C,1,1,178,0.6%,"No
"
1269,CARMIL2,1,1,178,0.6%,"No
"
1270,UNC5A,1,1,178,0.6%,"No
"
1271,R3HDML,1,1,178,0.6%,"No
"
1272,PTPN12,1,1,178,0.6%,"No
"
1273,PTPN13,1,1,178,0.6%,"Yes
"
1274,PTPN14,1,1,178,0.6%,"No
"
1275,ZNF485,1,1,178,0.6%,"No
"
1276,SLC44A1,1,1,178,0.6%,"No
"
1277,SGO1,1,1,178,0.6%,"No
"
1278,IL13RA1,1,1,178,0.6%,"No
"
1279,TRAP1,1,1,178,0.6%,"No
"
1280,EHMT1,1,1,178,0.6%,"No
"
1281,CHMP4B,1,1,178,0.6%,"No
"
1282,IL18RAP,1,1,178,0.6%,"No
"
1283,KANK3,1,1,178,0.6%,"No
"
1284,HAPLN4,1,1,178,0.6%,"No
"
1285,ANGPTL2,1,1,178,0.6%,"No
"
1286,SHISA4,1,1,178,0.6%,"No
"
1287,RGL4,1,1,178,0.6%,"No
"
1288,FAHD2A,1,1,178,0.6%,"No
"
1289,NBEA,1,1,178,0.6%,"No
"
1290,SNRPD2,1,1,178,0.6%,"No
"
1291,AKAP9,2,2,178,1.1%,"No
"
1292,PTPRD,2,2,178,1.1%,"Yes
"
1293,BPIFB6,1,1,178,0.6%,"No
"
1294,ARHGAP9,2,2,178,1.1%,"No
"
1295,DUSP15,1,1,178,0.6%,"No
"
1296,NOMO1,1,1,178,0.6%,"No
"
1297,HLX,1,1,178,0.6%,"No
"
1298,GRIP1,1,1,178,0.6%,"No
"
1299,ENAM,1,1,178,0.6%,"No
"
1300,ZMYM1,1,1,178,0.6%,"No
"
1301,TMEM126B,1,1,178,0.6%,"No
"
1302,PRPF8,2,2,178,1.1%,"Yes
"
1303,ROBO4,1,1,178,0.6%,"No
"
1304,LONRF3,1,1,178,0.6%,"No
"
1305,ATP7A,1,1,178,0.6%,"No
"
1306,KIF20A,1,1,178,0.6%,"No
"
1307,SLC22A11,1,1,178,0.6%,"No
"
1308,FGF16,1,1,178,0.6%,"No
"
1309,COG7,2,2,178,1.1%,"No
"
1310,PREB,1,1,178,0.6%,"No
"
1311,FEM1B,1,1,178,0.6%,"No
"
1312,GPR156,1,1,178,0.6%,"No
"
1313,MSR1,1,1,178,0.6%,"No
"
1314,ATP1B4,1,1,178,0.6%,"No
"
1315,SOX5,1,1,178,0.6%,"No
"
1316,LMNA,1,1,178,0.6%,"Yes
"
1317,PLCB3,1,1,178,0.6%,"No
"
1318,KAT6A,1,1,178,0.6%,"Yes
"
1319,PLCB4,1,1,178,0.6%,"No
"
1320,CCN4,1,1,178,0.6%,"No
"
1321,PLCL1,1,1,178,0.6%,"No
"
1322,AP4E1,1,1,178,0.6%,"No
"
1323,FAM193B,1,1,178,0.6%,"No
"
1324,ASH1L,1,1,178,0.6%,"No
"
1325,GLOD4,1,1,178,0.6%,"No
"
1326,ATR,1,1,178,0.6%,"Yes
"
1327,ATRX,4,4,178,2.2%,"Yes
"
1328,MSN,1,1,178,0.6%,"Yes
"
1329,PLAT,1,1,178,0.6%,"No
"
1330,METTL21C,1,1,178,0.6%,"No
"
1331,KRTAP4-2,1,1,178,0.6%,"No
"
1332,PLG,1,1,178,0.6%,"No
"
1333,LMX1B,1,1,178,0.6%,"No
"
1334,OR8A1,1,1,178,0.6%,"No
"
1335,AKAP4,1,1,178,0.6%,"No
"
1336,TOP1MT,1,1,178,0.6%,"No
"
1337,TACC2,2,2,178,1.1%,"No
"
1338,CCT2,1,1,178,0.6%,"No
"
1339,CCT4,1,1,178,0.6%,"No
"
1340,FOXA2,1,1,178,0.6%,"No
"
1341,KCNH3,1,1,178,0.6%,"No
"
1342,PER2,1,1,178,0.6%,"No
"
1343,PLP1,1,1,178,0.6%,"No
"
1344,SORBS1,2,2,178,1.1%,"No
"
1345,ONECUT1,1,1,178,0.6%,"No
"
1346,GPRC5C,1,1,178,0.6%,"No
"
1347,ZFPM2,1,1,178,0.6%,"No
"
1348,CTDSP2,1,1,178,0.6%,"No
"
1349,AGBL2,1,1,178,0.6%,"No
"
1350,RAB39B,1,1,178,0.6%,"No
"
1351,ARID2,1,1,178,0.6%,"Yes
"
1352,LPA,1,1,178,0.6%,"No
"
1353,CSPP1,1,1,178,0.6%,"No
"
1354,PLXNA2,1,1,178,0.6%,"No
"
1355,ZBTB14,1,1,178,0.6%,"No
"
1356,LRP1,1,1,178,0.6%,"No
"
1357,EML5,1,1,178,0.6%,"No
"
1358,USP36,1,1,178,0.6%,"No
"
1359,C10ORF90,2,2,178,1.1%,"No
"
1360,COL24A1,1,1,178,0.6%,"No
"
1361,SEC14L5,1,1,178,0.6%,"No
"
1362,EYS,1,1,178,0.6%,"No
"
1363,LRP6,1,1,178,0.6%,"Yes
"
1364,PML,1,1,178,0.6%,"Yes
"
1365,PMM1,2,1,178,0.6%,"No
"
1366,DCAF1,1,1,178,0.6%,"No
"
1367,LGALS9B,1,1,178,0.6%,"No
"
1368,OR6Y1,1,1,178,0.6%,"No
"
1369,LSS,1,1,178,0.6%,"No
"
1370,DOCK4,1,1,178,0.6%,"No
"
1371,NOP9,1,1,178,0.6%,"No
"
1372,BARD1,1,1,178,0.6%,"Yes
"
1373,BBS2,1,1,178,0.6%,"No
"
1374,EGLN1,1,1,178,0.6%,"No
"
1375,SHROOM3,1,1,178,0.6%,"No
"
1376,CPSF7,1,1,178,0.6%,"No
"
1377,POLE3,1,1,178,0.6%,"No
"
1378,TMEM105,1,1,178,0.6%,"No
"
1379,LTBP1,1,1,178,0.6%,"No
"
1380,SPDL1,1,1,178,0.6%,"No
"
1381,LTBP2,1,1,178,0.6%,"No
"
1382,CNTNAP5,1,1,178,0.6%,"No
"
1383,RPS27A,1,1,178,0.6%,"No
"
1384,PADI1,1,1,178,0.6%,"No
"
1385,BCHE,1,1,178,0.6%,"No
"
1386,IL19,1,1,178,0.6%,"No
"
1387,SYTL4,1,1,178,0.6%,"No
"
1388,ADCY6,1,1,178,0.6%,"No
"
1389,BCL2L2,1,1,178,0.6%,"Yes
"
1390,DSE,1,1,178,0.6%,"No
"
1391,OR52I2,1,1,178,0.6%,"No
"
1392,USP34,2,2,178,1.1%,"No
"
1393,SETD1A,1,1,178,0.6%,"Yes
"
1394,DNAAF5,1,1,178,0.6%,"No
"
1395,CD180,1,1,178,0.6%,"No
"
1396,MCOLN2,1,1,178,0.6%,"No
"
1397,ATP8B2,1,1,178,0.6%,"No
"
1398,TRHDE,1,1,178,0.6%,"No
"
1399,LUM,1,1,178,0.6%,"No
"
1400,PABIR3,1,1,178,0.6%,"No
"
1401,ADH4,2,2,178,1.1%,"No
"
1402,RRBP1,1,1,178,0.6%,"No
"
1403,ZNF182,1,1,178,0.6%,"No
"
1404,MXD3,1,1,178,0.6%,"No
"
1405,NR0B2,1,1,178,0.6%,"No
"
1406,ALG6,1,1,178,0.6%,"No
"
1407,ZNF35,1,1,178,0.6%,"No
"
1408,SUSD6,1,1,178,0.6%,"No
"
1409,ABCA13,6,6,178,3.4%,"No
"
1410,ZKSCAN1,1,1,178,0.6%,"No
"
1411,AADACL4,1,1,178,0.6%,"No
"
1412,ZSCAN21,1,1,178,0.6%,"No
"
1413,HUWE1,3,3,178,1.7%,"No
"
1414,RXRB,1,1,178,0.6%,"No
"
1415,MED13L,1,1,178,0.6%,"No
"
1416,SLC26A9,1,1,178,0.6%,"No
"
1417,ADH6,2,1,178,0.6%,"No
"
1418,SRGAP2,1,1,178,0.6%,"No
"
1419,TECRL,1,1,178,0.6%,"No
"
1420,FGD2,1,1,178,0.6%,"No
"
1421,TSPAN32,1,1,178,0.6%,"No
"
1422,ATP9A,1,1,178,0.6%,"No
"
1423,FRMPD4,2,2,178,1.1%,"No
"
1424,HPS3,1,1,178,0.6%,"No
"
1425,RYR3,1,1,178,0.6%,"No
"
1426,RP1L1,3,2,178,1.1%,"No
"
1427,TM9SF4,1,1,178,0.6%,"No
"
1428,PQBP1,1,1,178,0.6%,"No
"
1429,THADA,1,1,178,0.6%,"No
"
1430,GPR132,1,1,178,0.6%,"No
"
1431,HEATR6,1,1,178,0.6%,"No
"
1432,RYR1,3,3,178,1.7%,"No
"
1433,DPEP1,1,1,178,0.6%,"No
"
1434,RAB40A,1,1,178,0.6%,"No
"
1435,ANKFN1,1,1,178,0.6%,"No
"
1436,ITLN2,1,1,178,0.6%,"No
"
1437,ZDHHC24,1,1,178,0.6%,"No
"
1438,SUCO,1,1,178,0.6%,"No
"
1439,ANAPC7,2,2,178,1.1%,"No
"
1440,DPP6,1,1,178,0.6%,"No
"
1441,CUL1,1,1,178,0.6%,"No
"
1442,MATR3,1,1,178,0.6%,"No
"
1443,SMC4,1,1,178,0.6%,"No
"
1444,TNFAIP1,1,1,178,0.6%,"No
"
1445,ARHGEF12,1,1,178,0.6%,"Yes
"
1446,LARP1,1,1,178,0.6%,"No
"
1447,TNS3,1,1,178,0.6%,"No
"
1448,PUM2,1,1,178,0.6%,"No
"
1449,SLC26A3,1,1,178,0.6%,"No
"
1450,ZNF629,1,1,178,0.6%,"No
"
1451,PSD3,1,1,178,0.6%,"No
"
1452,DHX16,1,1,178,0.6%,"No
"
1453,PCYOX1,1,1,178,0.6%,"No
"
1454,ODAM,1,1,178,0.6%,"No
"
1455,CKAP5,1,1,178,0.6%,"No
"
1456,ABCC9,1,1,178,0.6%,"No
"
1457,ST6GALNAC1,1,1,178,0.6%,"No
"
1458,TATDN2,1,1,178,0.6%,"No
"
1459,ZNF574,1,1,178,0.6%,"No
"
1460,IPPK,1,1,178,0.6%,"No
"
1461,GULP1,1,1,178,0.6%,"No
"
1462,ADCY10,1,1,178,0.6%,"No
"
1463,DSC2,1,1,178,0.6%,"No
"
1464,ACSM3,1,1,178,0.6%,"No
"
1465,CDC42BPA,2,2,178,1.1%,"No
"
1466,OGT,1,1,178,0.6%,"No
"
1467,TRIP11,1,1,178,0.6%,"Yes
"
1468,PCED1A,1,1,178,0.6%,"No
"
1469,SALL1,1,1,178,0.6%,"No
"
1470,TNXB,1,1,178,0.6%,"No
"
1471,DOCK9,1,1,178,0.6%,"No
"
