,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
684,NEXMIF,2,2,123,1.6%,"No
"
685,ZNF25,1,1,123,0.8%,"No
"
686,POLQ,2,2,123,1.6%,"Yes
"
687,REXO1L1P,1,1,123,0.8%,"No
"
688,TACR3,1,1,123,0.8%,"No
"
689,NDN,1,1,123,0.8%,"No
"
690,TAF1,1,1,123,0.8%,"Yes
"
691,CLCNKA,1,1,123,0.8%,"No
"
692,EPAS1,1,1,123,0.8%,"Yes
"
693,CLCN7,1,1,123,0.8%,"No
"
694,EP300,1,1,123,0.8%,"Yes
"
695,SLC29A1,2,2,123,1.6%,"No
"
696,HTR5A,1,1,123,0.8%,"No
"
697,HTR4,1,1,123,0.8%,"No
"
698,ACSBG1,1,1,123,0.8%,"No
"
699,RTL5,1,1,123,0.8%,"No
"
700,DUS3L,2,2,123,1.6%,"No
"
701,TMEM241,1,1,123,0.8%,"No
"
702,KLHL6,1,1,123,0.8%,"Yes
"
703,KIF21A,1,1,123,0.8%,"No
"
704,PMEPA1,1,1,123,0.8%,"No
"
705,NLRC5,2,2,123,1.6%,"No
"
706,CARMIL1,1,1,123,0.8%,"No
"
707,MECP2,2,2,123,1.6%,"No
"
708,TACC1,2,2,123,1.6%,"No
"
709,PPT1,1,1,123,0.8%,"No
"
710,ADAM17,1,1,123,0.8%,"No
"
711,MEIOB,1,1,123,0.8%,"No
"
712,FBXO28,1,1,123,0.8%,"No
"
713,TAF9,1,1,123,0.8%,"No
"
714,MEOX1,1,1,123,0.8%,"No
"
715,PRG2,1,1,123,0.8%,"No
"
716,RNF112,1,1,123,0.8%,"No
"
717,ZC3H4,1,1,123,0.8%,"No
"
718,ARHGEF33,1,1,123,0.8%,"No
"
719,MXRA5,1,1,123,0.8%,"No
"
720,HMCES,1,1,123,0.8%,"No
"
721,FAM178B,1,1,123,0.8%,"No
"
722,ZRANB1,1,1,123,0.8%,"No
"
723,EPB41L1,1,1,123,0.8%,"No
"
724,GRAMD1C,2,2,123,1.6%,"No
"
725,MAP3K1,1,1,123,0.8%,"Yes
"
726,XAB2,1,1,123,0.8%,"No
"
727,TAF6,1,1,123,0.8%,"No
"
728,MAP3K4,1,1,123,0.8%,"No
"
729,RBM19,1,1,123,0.8%,"No
"
730,CA5B,1,1,123,0.8%,"No
"
731,ZNF479,1,1,123,0.8%,"No
"
732,TAP1,2,2,123,1.6%,"Yes
"
733,TAPBP,1,1,123,0.8%,"No
"
734,TARBP1,1,1,123,0.8%,"No
"
735,RNF10,1,1,123,0.8%,"No
"
736,ZNF189,1,1,123,0.8%,"No
"
737,NDST4,1,1,123,0.8%,"No
"
738,ZNF569,1,1,123,0.8%,"No
"
739,ABTB2,1,1,123,0.8%,"No
"
740,SEC16A,1,1,123,0.8%,"No
"
741,EPHB3,2,2,123,1.6%,"No
"
742,CACNA1D,1,1,123,0.8%,"Yes
"
743,EPHB1,1,1,123,0.8%,"Yes
"
744,STAP2,1,1,123,0.8%,"No
"
745,SUPT7L,1,1,123,0.8%,"No
"
746,CACNA1S,1,1,123,0.8%,"No
"
747,ATP2C2,2,2,123,1.6%,"No
"
748,SEMA3F,1,1,123,0.8%,"No
"
749,SELPLG,1,1,123,0.8%,"No
"
750,CHEK2,1,1,123,0.8%,"Yes
"
751,SLITRK6,1,1,123,0.8%,"No
"
752,NCAPD2,1,1,123,0.8%,"No
"
753,FBXO43,1,1,123,0.8%,"No
"
754,LOXL4,1,1,123,0.8%,"No
"
755,SFPQ,1,1,123,0.8%,"Yes
"
756,ERICH6,1,1,123,0.8%,"No
"
757,SPOCD1,3,3,123,2.4%,"No
"
758,NPM3,1,1,123,0.8%,"No
"
759,ERCC1,1,1,123,0.8%,"No
"
760,TMEM225,1,1,123,0.8%,"No
"
761,CNST,1,1,123,0.8%,"No
"
762,ERBB2,1,1,123,0.8%,"Yes
"
763,EPS15,1,1,123,0.8%,"Yes
"
764,KLF3,1,1,123,0.8%,"Yes
"
765,DNAJC27,2,2,123,1.6%,"No
"
766,TAT,1,1,123,0.8%,"No
"
767,ZKSCAN8,1,1,123,0.8%,"No
"
768,HDX,1,1,123,0.8%,"No
"
769,CHD7,1,1,123,0.8%,"No
"
770,FZD10,1,1,123,0.8%,"No
"
771,ZNF195,1,1,123,0.8%,"No
"
772,TAF1L,2,2,123,1.6%,"No
"
773,SETMAR,1,1,123,0.8%,"No
"
774,AK8,1,1,123,0.8%,"No
"
775,PRKCH,1,1,123,0.8%,"No
"
776,OFCC1,1,1,123,0.8%,"No
"
777,GIGYF1,1,1,123,0.8%,"No
"
778,TMBIM1,1,1,123,0.8%,"No
"
779,ZIM3,1,1,123,0.8%,"No
"
780,OR52K1,1,1,123,0.8%,"No
"
781,CASC3,1,1,123,0.8%,"No
"
782,TET2,1,1,123,0.8%,"Yes
"
783,LAMB4,1,1,123,0.8%,"No
"
784,KIF18A,1,1,123,0.8%,"No
"
785,HDHD3,1,1,123,0.8%,"No
"
786,DCHS2,1,1,123,0.8%,"No
"
787,NAA16,1,1,123,0.8%,"No
"
788,ACSS3,1,1,123,0.8%,"No
"
789,BNC2,1,1,123,0.8%,"No
"
790,PCP2,1,1,123,0.8%,"No
"
791,TRPM4,1,1,123,0.8%,"No
"
792,PRKAR2B,1,1,123,0.8%,"No
"
793,CATSPERG,1,1,123,0.8%,"No
"
794,ZNF730,1,1,123,0.8%,"No
"
795,ZNF205,1,1,123,0.8%,"No
"
796,PLA2G4C,2,2,123,1.6%,"No
"
797,ZP4,1,1,123,0.8%,"No
"
798,SOGA1,2,2,123,1.6%,"No
"
799,MGAT3,1,1,123,0.8%,"No
"
800,TLDC2,1,1,123,0.8%,"No
"
801,MBTD1,1,1,123,0.8%,"No
"
802,DCLRE1A,1,1,123,0.8%,"No
"
803,RUVBL1,1,1,123,0.8%,"No
"
804,PRKDC,1,1,123,0.8%,"Yes
"
805,CIITA,1,1,123,0.8%,"Yes
"
806,NIPBL,3,2,123,1.6%,"No
"
807,RSPH10B,1,1,123,0.8%,"No
"
808,ZNF112,1,1,123,0.8%,"No
"
809,ZFP92,1,1,123,0.8%,"No
"
810,HECTD1,1,1,123,0.8%,"No
"
811,PLXNB2,3,3,123,2.4%,"No
"
812,POU2F3,1,1,123,0.8%,"No
"
813,NBPF14,1,1,123,0.8%,"No
"
814,GMIP,1,1,123,0.8%,"No
"
815,LRRC42,1,1,123,0.8%,"No
"
816,ZNF487,2,2,123,1.6%,"No
"
817,POGLUT1,1,1,123,0.8%,"No
"
818,ZNF714,1,1,123,0.8%,"No
"
819,GPR173,1,1,123,0.8%,"No
"
820,PCK2,1,1,123,0.8%,"No
"
821,PLPP3,1,1,123,0.8%,"No
"
822,GFPT2,1,1,123,0.8%,"No
"
823,ZNF692,1,1,123,0.8%,"No
"
824,ACTRT1,1,1,123,0.8%,"No
"
825,WDR1,1,1,123,0.8%,"No
"
826,ABCA7,2,2,123,1.6%,"No
"
827,SH3BGR,1,1,123,0.8%,"No
"
828,PLAC9,1,1,123,0.8%,"No
"
829,NEK9,1,1,123,0.8%,"No
"
830,PCSK5,1,1,123,0.8%,"No
"
831,DNAH17,4,4,123,3.3%,"No
"
832,SLC23A1,1,1,123,0.8%,"No
"
833,ZNF814,2,2,123,1.6%,"No
"
834,CBLC,1,1,123,0.8%,"Yes
"
835,CCDC158,1,1,123,0.8%,"No
"
836,SLC12A9,1,1,123,0.8%,"No
"
837,CEP295NL,1,1,123,0.8%,"No
"
838,LAMC3,1,1,123,0.8%,"No
"
839,NPLOC4,1,1,123,0.8%,"No
"
840,FAT4,2,2,123,1.6%,"Yes
"
841,APOB,2,2,123,1.6%,"No
"
842,PCNT,2,2,123,1.6%,"No
"
843,SGK1,1,1,123,0.8%,"Yes
"
844,PCOLCE,1,1,123,0.8%,"No
"
845,SGSH,1,1,123,0.8%,"No
"
846,ADAMTS9,1,1,123,0.8%,"No
"
847,VPS26C,1,1,123,0.8%,"No
"
848,MIPEP,1,1,123,0.8%,"No
"
849,MCFD2,1,1,123,0.8%,"No
"
850,CCDC148,1,1,123,0.8%,"No
"
851,LUZP1,2,2,123,1.6%,"No
"
852,DCHS1,1,1,123,0.8%,"No
"
853,MKLN1,1,1,123,0.8%,"No
"
854,KIF9,1,1,123,0.8%,"No
"
855,CA14,1,1,123,0.8%,"No
"
856,MID1,1,1,123,0.8%,"No
"
857,ATP8B3,1,1,123,0.8%,"No
"
858,GALNT14,1,1,123,0.8%,"No
"
859,OGFRL1,1,1,123,0.8%,"No
"
860,MED13,1,1,123,0.8%,"No
"
861,GPR119,1,1,123,0.8%,"No
"
862,AOC3,1,1,123,0.8%,"No
"
863,PDE4B,1,1,123,0.8%,"No
"
864,PDE4D,1,1,123,0.8%,"No
"
865,MLLT1,1,1,123,0.8%,"Yes
"
866,AFF1,1,1,123,0.8%,"Yes
"
867,RASSF1,1,1,123,0.8%,"No
"
868,XIRP2,1,1,123,0.8%,"No
"
869,STAB1,1,1,123,0.8%,"No
"
870,RTF1,1,1,123,0.8%,"No
"
871,NT5C1B,1,1,123,0.8%,"No
"
872,USP41,1,1,123,0.8%,"No
"
873,MLH1,1,1,123,0.8%,"Yes
"
874,CCNB3,1,1,123,0.8%,"Yes
"
875,MAPK8IP3,1,1,123,0.8%,"No
"
876,NISCH,1,1,123,0.8%,"No
"
877,RIPPLY3,1,1,123,0.8%,"No
"
878,PDE9A,1,1,123,0.8%,"No
"
879,CEP250,2,2,123,1.6%,"No
"
880,PDGFB,1,1,123,0.8%,"Yes
"
881,MRPS15,1,1,123,0.8%,"No
"
882,RGS12,1,1,123,0.8%,"No
"
883,WIF1,1,1,123,0.8%,"Yes
"
884,ABCA1,2,2,123,1.6%,"No
"
885,RGL1,2,1,123,0.8%,"No
"
886,MRPS5,1,1,123,0.8%,"No
"
887,MUS81,1,1,123,0.8%,"No
"
888,ABCC6,2,2,123,1.6%,"No
"
889,GPR84,1,1,123,0.8%,"No
"
890,ABCA2,1,1,123,0.8%,"No
"
891,NUP43,1,1,123,0.8%,"No
"
892,AFMID,2,2,123,1.6%,"No
"
893,SLC4A4,1,1,123,0.8%,"No
"
894,ERLIN2,1,1,123,0.8%,"No
"
895,GRK1,1,1,123,0.8%,"No
"
896,EIF4G3,1,1,123,0.8%,"No
"
897,SCAMP1,1,1,123,0.8%,"No
"
898,OR7C2,1,1,123,0.8%,"No
"
899,SIM1,1,1,123,0.8%,"No
"
900,STIL,1,1,123,0.8%,"Yes
"
901,ZZEF1,1,1,123,0.8%,"No
"
902,WDR72,1,1,123,0.8%,"No
"
903,EIF3I,1,1,123,0.8%,"No
"
904,RPL23AP53,1,1,123,0.8%,"No
"
905,ACACB,2,2,123,1.6%,"No
"
906,GDF5,1,1,123,0.8%,"No
"
907,BAG2,1,1,123,0.8%,"No
"
908,BAG4,1,1,123,0.8%,"No
"
909,ADAMTS7,1,1,123,0.8%,"No
"
910,CCSER1,1,1,123,0.8%,"No
"
911,RFX6,1,1,123,0.8%,"No
"
912,SLC47A2,1,1,123,0.8%,"No
"
913,RLBP1,1,1,123,0.8%,"No
"
914,BAG5,1,1,123,0.8%,"No
"
915,PALS2,1,1,123,0.8%,"No
"
916,AMER1,1,1,123,0.8%,"Yes
"
917,COL25A1,1,1,123,0.8%,"No
"
918,IGDCC3,1,1,123,0.8%,"No
"
919,UGT2B10,1,1,123,0.8%,"No
"
920,PER1,1,1,123,0.8%,"Yes
"
921,SPEG,3,3,123,2.4%,"No
"
922,MAP1LC3C,1,1,123,0.8%,"No
"
923,ACO1,1,1,123,0.8%,"No
"
924,LZTR1,1,1,123,0.8%,"Yes
"
925,BCKDK,1,1,123,0.8%,"No
"
926,CLASP2,1,1,123,0.8%,"No
"
927,RHOG,1,1,123,0.8%,"No
"
928,TMEM59L,1,1,123,0.8%,"No
"
929,RAD54B,1,1,123,0.8%,"No
"
930,ARHGAP5,2,2,123,1.6%,"No
"
931,PLXND1,1,1,123,0.8%,"No
"
932,GRIK4,1,1,123,0.8%,"No
"
933,FGD4,1,1,123,0.8%,"No
"
934,DIXDC1,1,1,123,0.8%,"No
"
935,RASGRP3,1,1,123,0.8%,"No
"
936,LRRIQ1,2,2,123,1.6%,"No
"
937,CEP295,1,1,123,0.8%,"No
"
938,ATP10B,1,1,123,0.8%,"No
"
939,TNKS1BP1,1,1,123,0.8%,"No
"
940,RAB3GAP2,1,1,123,0.8%,"No
"
941,ZNF394,1,1,123,0.8%,"No
"
942,PLAAT3,1,1,123,0.8%,"No
"
943,GRIN2B,1,1,123,0.8%,"No
"
944,ACP1,1,1,123,0.8%,"No
"
945,GRIN2A,1,1,123,0.8%,"Yes
"
946,ACP2,1,1,123,0.8%,"No
"
947,CMTM5,1,1,123,0.8%,"No
"
948,BVES,1,1,123,0.8%,"No
"
949,COL14A1,1,1,123,0.8%,"No
"
950,NR1H2,1,1,123,0.8%,"No
"
951,BRD2,1,1,123,0.8%,"No
"
952,RNF6,1,1,123,0.8%,"No
"
953,IGLV1-36,1,1,123,0.8%,"No
"
954,PEX10,1,1,123,0.8%,"No
"
955,KANK4,1,1,123,0.8%,"No
"
956,OR52J3,1,1,123,0.8%,"No
"
957,GPATCH8,1,1,123,0.8%,"No
"
958,CNTNAP4,2,2,123,1.6%,"No
"
959,ZFHX2,1,1,123,0.8%,"No
"
960,GRM8,1,1,123,0.8%,"No
"
961,C15ORF39,1,1,123,0.8%,"No
"
962,NKX2-3,1,1,123,0.8%,"No
"
963,GRM7,1,1,123,0.8%,"No
"
964,HELZ2,1,1,123,0.8%,"No
"
965,GRM6,1,1,123,0.8%,"No
"
966,GRM4,1,1,123,0.8%,"No
"
967,OTUD4,2,2,123,1.6%,"No
"
968,PPP1R42,1,1,123,0.8%,"No
"
969,H6PD,1,1,123,0.8%,"No
"
970,STUB1,1,1,123,0.8%,"No
"
971,TBC1D2B,1,1,123,0.8%,"No
"
972,RIGI,1,1,123,0.8%,"No
"
973,HYPK,1,1,123,0.8%,"No
"
974,FSTL4,1,1,123,0.8%,"No
"
975,DMKN,1,1,123,0.8%,"No
"
976,GFM1,1,1,123,0.8%,"No
"
977,SMARCAD1,1,1,123,0.8%,"No
"
978,LBX2,1,1,123,0.8%,"No
"
979,KIF3A,1,1,123,0.8%,"No
"
980,MPHOSPH8,1,1,123,0.8%,"No
"
981,CLOCK,2,2,123,1.6%,"No
"
982,USH2A,1,1,123,0.8%,"No
"
983,ORC3,1,1,123,0.8%,"No
"
984,CBY1,1,1,123,0.8%,"No
"
985,YWHAH-AS1,1,1,123,0.8%,"No
"
986,DSTYK,2,2,123,1.6%,"No
"
987,TOGARAM1,2,2,123,1.6%,"No
"
988,DAB2,1,1,123,0.8%,"No
"
989,LY6K,1,1,123,0.8%,"No
"
990,HEBP2,1,1,123,0.8%,"No
"
991,CXORF58,2,2,123,1.6%,"No
"
992,KPTN,1,1,123,0.8%,"No
"
993,GSTA2,1,1,123,0.8%,"No
"
994,USP9X,2,2,123,1.6%,"No
"
995,FHDC1,1,1,123,0.8%,"No
"
996,ZNF518B,1,1,123,0.8%,"No
"
997,RBM39,1,1,123,0.8%,"No
"
998,KIF20B,1,1,123,0.8%,"No
"
999,EFCAB5,1,1,123,0.8%,"No
"
1000,ANO5,1,1,123,0.8%,"No
"
1001,AGBL5,1,1,123,0.8%,"No
"
1002,SYTL1,1,1,123,0.8%,"No
"
1003,SLC39A13,2,2,123,1.6%,"No
"
1004,PTCHD3,1,1,123,0.8%,"No
"
1005,DHX58,1,1,123,0.8%,"No
"
1006,TDRD9,1,1,123,0.8%,"No
"
1007,DAPK1,1,1,123,0.8%,"No
"
1008,MSL2,1,1,123,0.8%,"No
"
1009,MAP3K19,1,1,123,0.8%,"No
"
1010,VPS33B,1,1,123,0.8%,"No
"
1011,AFF4,1,1,123,0.8%,"Yes
"
1012,WEE2,1,1,123,0.8%,"No
"
1013,SACS,3,3,123,2.4%,"No
"
1014,CCDC183,1,1,123,0.8%,"No
"
1015,DCAF8,1,1,123,0.8%,"No
"
1016,AWAT2,1,1,123,0.8%,"No
"
1017,INA,1,1,123,0.8%,"No
"
1018,ZNF431,1,1,123,0.8%,"No
"
1019,LCNL1,1,1,123,0.8%,"No
"
1020,NAA10,1,1,123,0.8%,"No
"
1021,ZNF614,1,1,123,0.8%,"No
"
1022,SLC22A25,1,1,123,0.8%,"No
"
1023,AK5,1,1,123,0.8%,"No
"
1024,CGNL1,2,2,123,1.6%,"No
"
1025,MTMR7,1,1,123,0.8%,"No
"
1026,GTF2B,1,1,123,0.8%,"No
"
1027,ROS1,1,1,123,0.8%,"Yes
"
1028,SLC16A3,1,1,123,0.8%,"No
"
1029,RIPPLY1,1,1,123,0.8%,"No
"
1030,DSEL,1,1,123,0.8%,"No
"
1031,ROBO1,1,1,123,0.8%,"Yes
"
1032,SLC16A5,1,1,123,0.8%,"No
"
1033,TNIP2,1,1,123,0.8%,"No
"
1034,DCN,2,2,123,1.6%,"No
"
1035,GTF2H1,1,1,123,0.8%,"No
"
1036,KIT,1,1,123,0.8%,"Yes
"
1037,KLK1,1,1,123,0.8%,"No
"
1038,FRAS1,1,1,123,0.8%,"No
"
1039,GTF2F1,1,1,123,0.8%,"No
"
1040,DCC,1,1,123,0.8%,"No
"
1041,SLC66A2,1,1,123,0.8%,"No
"
1042,SPIRE2,1,1,123,0.8%,"No
"
1043,FAM83A,1,1,123,0.8%,"No
"
1044,FBXL14,1,1,123,0.8%,"No
"
1045,GTF2I,60,60,123,48.8%,"Yes
"
1046,KIR3DL2,1,1,123,0.8%,"No
"
1047,ZNF764,2,2,123,1.6%,"No
"
1048,H1-8,1,1,123,0.8%,"No
"
1049,PBRM1,2,2,123,1.6%,"Yes
"
1050,PDE7B,1,1,123,0.8%,"No
"
1051,NADSYN1,1,1,123,0.8%,"No
"
1052,AIFM1,1,1,123,0.8%,"No
"
1053,KCNQ4,1,1,123,0.8%,"No
"
1054,GTF3C1,2,2,123,1.6%,"No
"
1055,KNG1,1,1,123,0.8%,"No
"
1056,MROH9,1,1,123,0.8%,"No
"
1057,DDB1,1,1,123,0.8%,"No
"
1058,IGHV3-21,1,1,123,0.8%,"No
"
1059,CCDC3,1,1,123,0.8%,"No
"
1060,HGS,2,2,123,1.6%,"No
"
1061,DCST1,1,1,123,0.8%,"No
"
1062,RBM42,1,1,123,0.8%,"No
"
1063,ZBED9,1,1,123,0.8%,"No
"
1064,TRRAP,1,1,123,0.8%,"Yes
"
1065,ZNF343,1,1,123,0.8%,"No
"
1066,RHPN1,1,1,123,0.8%,"No
"
1067,LENG8,1,1,123,0.8%,"No
"
1068,DMXL1,3,3,123,2.4%,"No
"
1069,KPNB1,1,1,123,0.8%,"No
"
1070,ZPBP2,1,1,123,0.8%,"No
"
1071,DDX5,1,1,123,0.8%,"Yes
"
1072,GARIN5B,1,1,123,0.8%,"No
"
1073,DCDC1,1,1,123,0.8%,"No
"
1074,IGHV3-72,1,1,123,0.8%,"No
"
1075,KLC1,1,1,123,0.8%,"No
"
1076,DHX8,1,1,123,0.8%,"No
"
1077,PTDSS2,1,1,123,0.8%,"No
"
1078,ZNF788P,1,1,123,0.8%,"No
"
1079,SORCS1,1,1,123,0.8%,"No
"
1080,GET4,2,2,123,1.6%,"No
"
1081,KLHL29,1,1,123,0.8%,"No
"
1082,PCSK7,1,1,123,0.8%,"Yes
"
1083,LGALS9C,1,1,123,0.8%,"No
"
1084,OR2K2,1,1,123,0.8%,"No
"
1085,POTEE,1,1,123,0.8%,"No
"
1086,RASAL3,1,1,123,0.8%,"No
"
1087,GYS1,1,1,123,0.8%,"No
"
1088,DDX10,1,1,123,0.8%,"Yes
"
1089,WDR62,1,1,123,0.8%,"No
"
1090,SCGB2B2,1,1,123,0.8%,"No
"
1091,KRAS,1,1,123,0.8%,"Yes
"
1092,PPARGC1B,1,1,123,0.8%,"No
"
1093,CCDC167,1,1,123,0.8%,"No
"
1094,TPTE2,1,1,123,0.8%,"No
"
1095,TMEM95,1,1,123,0.8%,"No
"
1096,WASHC2A,1,1,123,0.8%,"No
"
1097,DGKI,1,1,123,0.8%,"No
"
1098,MRPL14,1,1,123,0.8%,"No
"
1099,TMEM185A,1,1,123,0.8%,"No
"
1100,SLC4A9,1,1,123,0.8%,"No
"
1101,OR2T1,1,1,123,0.8%,"No
"
1102,SLC2A10,1,1,123,0.8%,"No
"
1103,NEB,1,1,123,0.8%,"No
"
1104,KRT9,1,1,123,0.8%,"No
"
1105,AP4M1,1,1,123,0.8%,"No
"
1106,CCDC172,1,1,123,0.8%,"No
"
1107,MAP3K13,1,1,123,0.8%,"Yes
"
1108,IGHV3-74,1,1,123,0.8%,"No
"
1109,CENPH,1,1,123,0.8%,"No
"
1110,NRK,1,1,123,0.8%,"No
"
1111,TMEM43,1,1,123,0.8%,"No
"
1112,PLA2G4E,1,1,123,0.8%,"No
"
1113,DBX1,1,1,123,0.8%,"No
"
1114,MDN1,1,1,123,0.8%,"No
"
1115,CLPTM1,1,1,123,0.8%,"No
"
1116,MLXIP,1,1,123,0.8%,"No
"
1117,INTS3,2,2,123,1.6%,"No
"
1118,PRAMEF2,1,1,123,0.8%,"No
"
1119,WNK1,1,1,123,0.8%,"No
"
1120,KRT19,1,1,123,0.8%,"No
"
1121,SLC38A5,1,1,123,0.8%,"No
"
1122,KHDC1,1,1,123,0.8%,"No
"
1123,HES3,1,1,123,0.8%,"No
"
1124,SLC24A1,1,1,123,0.8%,"No
"
1125,ARMCX6,1,1,123,0.8%,"No
"
1126,REPS2,1,1,123,0.8%,"No
"
1127,INPP5F,1,1,123,0.8%,"No
"
1128,LBH,1,1,123,0.8%,"No
"
1129,FAM83D,1,1,123,0.8%,"No
"
1130,FAM153B,1,1,123,0.8%,"No
"
1131,NSUN4,1,1,123,0.8%,"No
"
1132,TBCE,1,1,123,0.8%,"No
"
1133,NLGN4X,2,2,123,1.6%,"No
"
1134,CLTC,1,1,123,0.8%,"Yes
"
1135,CLDND2,1,1,123,0.8%,"No
"
1136,ZFHX4,1,1,123,0.8%,"No
"
1137,PLEKHA5,1,1,123,0.8%,"No
"
1138,KRT17,1,1,123,0.8%,"No
"
1139,PPARGC1A,1,1,123,0.8%,"No
"
1140,CNTN2,1,1,123,0.8%,"No
"
1141,SESTD1,1,1,123,0.8%,"No
"
1142,ADHFE1,1,1,123,0.8%,"Yes
"
1143,RAPGEF3,1,1,123,0.8%,"No
"
1144,ZNF608,1,1,123,0.8%,"No
"
1145,ECT2L,1,1,123,0.8%,"Yes
"
1146,RTTN,1,1,123,0.8%,"No
"
1147,MORC2,2,2,123,1.6%,"No
"
1148,CLSTN1,2,2,123,1.6%,"No
"
1149,ABLIM3,3,2,123,1.6%,"No
"
1150,TUBGCP3,1,1,123,0.8%,"No
"
1151,TBXAS1,1,1,123,0.8%,"No
"
1152,DRAM1,1,1,123,0.8%,"No
"
1153,OR4D2,1,1,123,0.8%,"No
"
1154,DBX2,1,1,123,0.8%,"No
"
1155,ARHGAP31,1,1,123,0.8%,"No
"
1156,CIART,1,1,123,0.8%,"No
"
1157,TRIM65,1,1,123,0.8%,"No
"
1158,ID4,1,1,123,0.8%,"No
"
1159,UNC13D,1,1,123,0.8%,"No
"
1160,CALD1,1,1,123,0.8%,"No
"
1161,WDR33,1,1,123,0.8%,"No
"
1162,TBX5,1,1,123,0.8%,"No
"
1163,OR51V1,1,1,123,0.8%,"No
"
1164,NEDD4,1,1,123,0.8%,"No
"
1165,ARHGEF28,2,2,123,1.6%,"Yes
"
1166,STARD9,1,1,123,0.8%,"No
"
1167,CALM3,1,1,123,0.8%,"No
"
1168,CD109,1,1,123,0.8%,"No
"
1169,CILK1,1,1,123,0.8%,"Yes
"
1170,IDH3B,1,1,123,0.8%,"No
"
1171,ADNP2,1,1,123,0.8%,"No
"
1172,LMTK2,1,1,123,0.8%,"No
"
1173,OTULINL,1,1,123,0.8%,"No
"
1174,IDH1,1,1,123,0.8%,"Yes
"
1175,HEATR5B,2,2,123,1.6%,"No
"
1176,KPRP,1,1,123,0.8%,"No
"
1177,ALG9,1,1,123,0.8%,"No
"
1178,COL18A1,1,1,123,0.8%,"No
"
1179,UGT2A3,1,1,123,0.8%,"No
"
1180,GAS2L2,1,1,123,0.8%,"No
"
1181,HECW2,2,2,123,1.6%,"No
"
1182,ARMC5,1,1,123,0.8%,"No
"
1183,NEFM,1,1,123,0.8%,"No
"
1184,TBX3,1,1,123,0.8%,"Yes
"
1185,ITM2C,1,1,123,0.8%,"No
"
1186,GALC,1,1,123,0.8%,"No
"
1187,GAK,1,1,123,0.8%,"No
"
1188,SLC2A14,1,1,123,0.8%,"No
"
1189,IQCA1,1,1,123,0.8%,"No
"
1190,CAB39L,1,1,123,0.8%,"No
"
1191,GPR83,1,1,123,0.8%,"No
"
1192,HJURP,5,1,123,0.8%,"No
"
1193,MIB1,1,1,123,0.8%,"Yes
"
1194,MYH14,3,3,123,2.4%,"No
"
1195,MAP2K7,1,1,123,0.8%,"No
"
1196,KIAA1328,1,1,123,0.8%,"No
"
1197,WDR81,2,2,123,1.6%,"No
"
1198,DIAPH3,1,1,123,0.8%,"No
"
1199,IDS,1,1,123,0.8%,"No
"
1200,ABCC2,2,2,123,1.6%,"No
"
1201,NEO1,1,1,123,0.8%,"No
"
1202,ALPK3,1,1,123,0.8%,"No
"
1203,CAPN6,1,1,123,0.8%,"No
"
1204,MAP2K1,1,1,123,0.8%,"Yes
"
1205,OTOP1,1,1,123,0.8%,"No
"
1206,PIAS3,1,1,123,0.8%,"No
"
1207,WDR3,1,1,123,0.8%,"No
"
1208,ACBD5,1,1,123,0.8%,"No
"
1209,NF2,1,1,123,0.8%,"Yes
"
1210,TRIM40,1,1,123,0.8%,"No
"
1211,XKR4,1,1,123,0.8%,"No
"
1212,TMEM63B,1,1,123,0.8%,"No
"
1213,SLC25A25,1,1,123,0.8%,"No
"
1214,CEP162,1,1,123,0.8%,"No
"
1215,ART5,1,1,123,0.8%,"No
"
1216,TCOF1,1,1,123,0.8%,"No
"
1217,SRPX2,1,1,123,0.8%,"No
"
1218,CNGA1,1,1,123,0.8%,"No
"
1219,CNGB1,1,1,123,0.8%,"No
"
1220,GALNS,1,1,123,0.8%,"No
"
1221,GALR1,1,1,123,0.8%,"No
"
1222,FMNL2,1,1,123,0.8%,"No
"
1223,PUS1,1,1,123,0.8%,"No
"
1224,PIDD1,1,1,123,0.8%,"No
"
1225,CARS1,1,1,123,0.8%,"Yes
"
1226,NF1,3,2,123,1.6%,"Yes
"
1227,TCF20,1,1,123,0.8%,"No
"
1228,C1ORF167,1,1,123,0.8%,"No
"
1229,AGO4,1,1,123,0.8%,"No
"
1230,MECOM,1,1,123,0.8%,"Yes
"
1231,MED28,1,1,123,0.8%,"No
"
1232,INTS5,1,1,123,0.8%,"No
"
1233,RNF151,1,1,123,0.8%,"No
"
1234,SPATA5,1,1,123,0.8%,"No
"
1235,DNHD1,1,1,123,0.8%,"No
"
1236,PPM1E,1,1,123,0.8%,"No
"
1237,SPHKAP,1,1,123,0.8%,"No
"
1238,PROX1,1,1,123,0.8%,"No
"
1239,CNR2,1,1,123,0.8%,"No
"
1240,LRRC24,1,1,123,0.8%,"No
"
1241,DNAH14,1,1,123,0.8%,"No
"
1242,LRRC7,1,1,123,0.8%,"No
"
1243,LRRC27,1,1,123,0.8%,"No
"
1244,LCE3B,1,1,123,0.8%,"No
"
1245,NLGN2,1,1,123,0.8%,"No
"
1246,TET1,1,1,123,0.8%,"Yes
"
1247,CSMD2,2,2,123,1.6%,"No
"
1248,HRNR,1,1,123,0.8%,"No
"
1249,ANKRD62,1,1,123,0.8%,"No
"
1250,NFATC4,1,1,123,0.8%,"No
"
1251,PSPN,1,1,123,0.8%,"No
"
