,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
0,FAM200B,2,2,366,0.5%,"No
"
1,STPG2,2,2,366,0.5%,"No
"
2,KRT6C,3,3,366,0.8%,"No
"
3,ASPM,8,7,366,1.9%,"No
"
4,FOXD2,2,2,366,0.5%,"No
"
5,INSIG1,4,4,366,1.1%,"No
"
6,OGN,4,4,366,1.1%,"No
"
7,FOXM1,1,1,366,0.3%,"No
"
8,FOXE1,1,1,366,0.3%,"No
"
9,FOXC2,3,3,366,0.8%,"No
"
10,FOXJ1,1,1,366,0.3%,"No
"
11,FOXE3,2,2,366,0.5%,"No
"
12,LAMA1,18,18,366,4.9%,"No
"
13,FOXL1,3,2,366,0.5%,"No
"
14,INS,1,1,366,0.3%,"No
"
15,INPP4A,2,2,366,0.5%,"Yes
"
16,INPP5A,2,2,366,0.5%,"No
"
17,FOXO3,1,1,366,0.3%,"Yes
"
18,INPP5D,1,1,366,0.3%,"Yes
"
19,FOXO1,1,1,366,0.3%,"Yes
"
20,INPPL1,3,3,366,0.8%,"Yes
"
21,FOXS1,3,3,366,0.8%,"No
"
22,OGG1,1,1,366,0.3%,"No
"
23,PDX1,3,3,366,0.8%,"No
"
24,TNFRSF11B,5,3,366,0.8%,"No
"
25,FLNB,10,10,366,2.7%,"No
"
26,A1BG,4,4,366,1.1%,"No
"
27,FLNA,5,5,366,1.4%,"No
"
28,A2M,4,4,366,1.1%,"No
"
29,MLANA,1,1,366,0.3%,"No
"
30,FLII,1,1,366,0.3%,"No
"
31,FLI1,3,3,366,0.8%,"Yes
"
32,METRNL,1,1,366,0.3%,"No
"
33,FLG,35,32,366,8.7%,"No
"
34,INSL4,1,1,366,0.3%,"No
"
35,INSM1,1,1,366,0.3%,"No
"
36,INSR,3,3,366,0.8%,"Yes
"
37,OMG,1,1,366,0.3%,"No
"
38,OMP,1,1,366,0.3%,"No
"
39,INSRR,8,8,366,2.2%,"No
"
40,OPA1,7,5,366,1.4%,"No
"
41,EIF3E,4,4,366,1.1%,"Yes
"
42,FLOT2,2,2,366,0.5%,"No
"
43,OPCML,5,5,366,1.4%,"No
"
44,FLNC,8,7,366,1.9%,"No
"
45,SIX6,1,1,366,0.3%,"No
"
46,IRF2,5,5,366,1.4%,"Yes
"
47,OR1D2,1,1,366,0.3%,"No
"
48,IRF3,1,1,366,0.3%,"No
"
49,IRF4,5,5,366,1.4%,"Yes
"
50,CDH2,2,2,366,0.5%,"No
"
51,FMOD,2,2,366,0.5%,"No
"
52,FMO3,4,3,366,0.8%,"No
"
53,FMO2,4,4,366,1.1%,"No
"
54,FMO1,4,4,366,1.1%,"No
"
55,FLT4,8,8,366,2.2%,"Yes
"
56,FLT3LG,3,3,366,0.8%,"No
"
57,FLT3,3,3,366,0.8%,"Yes
"
58,FLT1,4,4,366,1.1%,"Yes
"
59,IPP,4,4,366,1.1%,"No
"
60,IRAK1,4,4,366,1.1%,"No
"
61,ITGA6,2,2,366,0.5%,"No
"
62,OPRK1,3,3,366,0.8%,"No
"
63,IRAK2,1,1,366,0.3%,"No
"
64,OPRL1,1,1,366,0.3%,"No
"
65,OPRM1,6,5,366,1.4%,"No
"
66,IREB2,4,4,366,1.1%,"No
"
67,IRF1,1,1,366,0.3%,"Yes
"
68,ISL1,1,1,366,0.3%,"No
"
69,ISLR,2,2,366,0.5%,"No
"
70,ITGA1,5,5,366,1.4%,"No
"
71,ITGA2,3,3,366,0.8%,"No
"
72,FNTB,1,1,366,0.3%,"No
"
73,CDH12,1,1,366,0.3%,"No
"
74,CDH10,2,2,366,0.5%,"No
"
75,FNTA,2,2,366,0.5%,"No
"
76,CDH9,13,12,366,3.3%,"No
"
77,CDH8,5,5,366,1.4%,"No
"
78,CDH7,12,11,366,3.0%,"No
"
79,CDH6,4,4,366,1.1%,"No
"
80,FN1,14,14,366,3.8%,"No
"
81,CDH5,2,2,366,0.5%,"No
"
82,AFF2,8,8,366,2.2%,"No
"
83,CDH4,5,5,366,1.4%,"No
"
84,MRGPRX1,1,1,366,0.3%,"No
"
85,CDH3,1,1,366,0.3%,"No
"
86,FMR1,2,2,366,0.5%,"No
"
87,OR3A1,2,2,366,0.5%,"No
"
88,IRF6,2,2,366,0.5%,"No
"
89,IRF7,1,1,366,0.3%,"No
"
90,IRS1,2,2,366,0.5%,"Yes
"
91,ORC1,1,1,366,0.3%,"No
"
92,ORC2,2,2,366,0.5%,"No
"
93,SH3PXD2B,2,2,366,0.5%,"No
"
94,CDH11,12,9,366,2.5%,"Yes
"
95,ITGA9,5,5,366,1.4%,"No
"
96,ITGAD,9,8,366,2.2%,"No
"
97,ITGAE,4,4,366,1.1%,"No
"
98,ITGAL,2,2,366,0.5%,"No
"
99,ITGAM,5,5,366,1.4%,"No
"
100,FOS,2,2,366,0.5%,"No
"
101,GPRIN3,3,3,366,0.8%,"No
"
102,FOLR3,2,1,366,0.3%,"No
"
103,FOLR2,1,1,366,0.3%,"No
"
104,CDK3,2,2,366,0.5%,"No
"
105,FOLR1,2,2,366,0.5%,"No
"
106,CDH18,13,12,366,3.3%,"No
"
107,CDH17,4,4,366,1.1%,"No
"
108,FOLH1,2,2,366,0.5%,"No
"
109,CDH16,1,1,366,0.3%,"No
"
110,CDH15,6,6,366,1.6%,"No
"
111,CDH13,3,3,366,0.8%,"No
"
112,ITGA2B,3,3,366,0.8%,"No
"
113,ITGA3,4,4,366,1.1%,"No
"
114,ITGA4,5,5,366,1.4%,"No
"
115,ITGA5,2,2,366,0.5%,"No
"
116,DYNAP,2,2,366,0.5%,"No
"
117,ITGA7,7,6,366,1.6%,"No
"
118,METTL24,1,1,366,0.3%,"No
"
119,ITGB3,4,4,366,1.1%,"No
"
120,ITGB4,8,7,366,1.9%,"No
"
121,ITGB5,7,7,366,1.9%,"No
"
122,COX18,1,1,366,0.3%,"No
"
123,ITGB6,3,3,366,0.8%,"No
"
124,ITGB7,2,2,366,0.5%,"No
"
125,CDKN3,2,2,366,0.5%,"No
"
126,YIPF7,2,2,366,0.5%,"No
"
127,CDKN2C,1,1,366,0.3%,"Yes
"
128,CDKN2B,1,1,366,0.3%,"Yes
"
129,FRYL,6,6,366,1.6%,"No
"
130,CDKN2A,9,9,366,2.5%,"Yes
"
131,CDKN1C,2,2,366,0.5%,"No
"
132,FPR3,2,2,366,0.5%,"No
"
133,CDKN1B,4,4,366,1.1%,"Yes
"
134,FPR2,2,2,366,0.5%,"No
"
135,CDKN1A,9,6,366,1.6%,"Yes
"
136,FPR1,1,1,366,0.3%,"No
"
137,CDK9,5,5,366,1.4%,"No
"
138,FPGS,1,1,366,0.3%,"No
"
139,CDK8,1,1,366,0.3%,"Yes
"
140,FOSL2,1,1,366,0.3%,"No
"
141,FOSB,2,2,366,0.5%,"No
"
142,ITGAV,2,2,366,0.5%,"No
"
143,ITGAX,1,1,366,0.3%,"No
"
144,ITGB1,1,1,366,0.3%,"No
"
145,ITGB2,6,6,366,1.6%,"No
"
146,BOD1L1,6,6,366,1.6%,"No
"
147,RNF175,2,2,366,0.5%,"No
"
148,CDS1,1,1,366,0.3%,"No
"
149,TAS2R41,2,2,366,0.5%,"No
"
150,TAS2R39,2,2,366,0.5%,"No
"
151,ITGB8,3,3,366,0.8%,"No
"
152,ITIH1,3,3,366,0.8%,"No
"
153,ITIH2,3,3,366,0.8%,"No
"
154,ITIH3,4,4,366,1.1%,"No
"
155,TAS2R30,1,1,366,0.3%,"No
"
156,TAS2R31,1,1,366,0.3%,"No
"
157,CEBPE,1,1,366,0.3%,"No
"
158,TAS2R50,1,1,366,0.3%,"No
"
159,TAS2R20,2,2,366,0.5%,"No
"
160,CEACAM5,5,5,366,1.4%,"No
"
161,CLGN,5,4,366,1.1%,"No
"
162,CDX4,1,1,366,0.3%,"No
"
163,CDX2,1,1,366,0.3%,"Yes
"
164,RDH8,2,2,366,0.5%,"No
"
165,CARD18,2,2,366,0.5%,"No
"
166,CES1,3,3,366,0.8%,"No
"
167,FXN,1,1,366,0.3%,"No
"
168,CENPF,10,9,366,2.5%,"No
"
169,CENPE,8,8,366,2.2%,"No
"
170,ENPP5,1,1,366,0.3%,"No
"
171,CENPC,3,3,366,0.8%,"No
"
172,PRDM4,2,2,366,0.5%,"No
"
173,PRDM5,5,5,366,1.4%,"No
"
174,CENPB,2,2,366,0.5%,"No
"
175,CENPA,1,1,366,0.3%,"Yes
"
176,KIAA1671,1,1,366,0.3%,"No
"
177,CEL,2,2,366,0.5%,"No
"
178,HNRNPUL1,3,3,366,0.8%,"No
"
179,MICALL1,5,5,366,1.4%,"No
"
180,TUBGCP6,4,4,366,1.1%,"No
"
181,RPP14,1,1,366,0.3%,"No
"
182,RIMBP3,7,7,366,1.9%,"No
"
183,PTCHD1,3,3,366,0.8%,"No
"
184,KATNA1,2,2,366,0.5%,"No
"
185,SSC5D,3,3,366,0.8%,"No
"
186,PRDM7,1,1,366,0.3%,"No
"
187,SHC2,1,1,366,0.3%,"No
"
188,HMSD,1,1,366,0.3%,"No
"
189,CTSC,1,1,366,0.3%,"No
"
190,UHRF2,1,1,366,0.3%,"No
"
191,CFL2,1,1,366,0.3%,"No
"
192,CFL1,1,1,366,0.3%,"No
"
193,CETP,1,1,366,0.3%,"No
"
194,KIAA1549L,6,6,366,1.6%,"No
"
195,BTN3A1,2,2,366,0.5%,"No
"
196,FRG2B,2,2,366,0.5%,"No
"
197,CETN2,1,1,366,0.3%,"No
"
198,STRIP1,2,2,366,0.5%,"No
"
199,EMILIN2,3,3,366,0.8%,"No
"
200,MYLK2,3,3,366,0.8%,"No
"
201,OBSCN,39,35,366,9.6%,"No
"
202,CIT,6,6,366,1.6%,"No
"
203,TRIM5,1,1,366,0.3%,"No
"
204,EMILIN1,3,3,366,0.8%,"No
"
205,SYDE1,4,4,366,1.1%,"No
"
206,CFTR,5,5,366,1.4%,"No
"
207,RBM48,2,2,366,0.5%,"No
"
208,DCAF8L1,2,2,366,0.5%,"No
"
209,CEACAM8,3,3,366,0.8%,"No
"
210,CEACAM7,1,1,366,0.3%,"No
"
211,UNC13C,12,12,366,3.3%,"No
"
212,CEACAM3,5,5,366,1.4%,"No
"
213,MALSU1,3,3,366,0.8%,"No
"
214,EIF2AK4,9,8,366,2.2%,"No
"
215,FHIP1B,5,5,366,1.4%,"No
"
216,TEX35,3,3,366,0.8%,"No
"
217,RGS8,1,1,366,0.3%,"No
"
218,SLC10A7,2,2,366,0.5%,"No
"
219,KIRREL2,5,5,366,1.4%,"No
"
220,TMEM222,1,1,366,0.3%,"No
"
221,OR6C65,4,2,366,0.5%,"No
"
222,TEX55,5,5,366,1.4%,"No
"
223,ADGRV1,29,26,366,7.1%,"No
"
224,IGSF11,1,1,366,0.3%,"No
"
225,CEACAM4,4,4,366,1.1%,"No
"
226,KATNAL1,1,1,366,0.3%,"No
"
227,SIGLEC15,1,1,366,0.3%,"No
"
228,NSRP1,3,3,366,0.8%,"No
"
229,ZRANB3,4,4,366,1.1%,"No
"
230,CDNF,1,1,366,0.3%,"No
"
231,ALDH16A1,4,4,366,1.1%,"No
"
232,CPT1C,2,2,366,0.5%,"No
"
233,FBXO30,1,1,366,0.3%,"No
"
234,HORMAD1,4,3,366,0.8%,"No
"
235,ARMC2,4,3,366,0.8%,"No
"
236,IZUMO2,1,1,366,0.3%,"No
"
237,JOSD2,1,1,366,0.3%,"No
"
238,KBTBD7,1,1,366,0.3%,"No
"
239,C3ORF20,3,3,366,0.8%,"No
"
240,ANKRD27,4,4,366,1.1%,"No
"
241,QRICH2,8,7,366,1.9%,"No
"
242,MYCBPAP,2,2,366,0.5%,"No
"
243,TKTL2,3,3,366,0.8%,"No
"
244,FSCB,5,5,366,1.4%,"No
"
245,TMEM192,1,1,366,0.3%,"No
"
246,SIGLEC11,3,3,366,0.8%,"No
"
247,SLC2A13,3,3,366,0.8%,"No
"
248,CCDC18,1,1,366,0.3%,"No
"
249,TCEANC2,2,2,366,0.5%,"No
"
250,GLRA4,2,2,366,0.5%,"No
"
251,SH2D7,2,2,366,0.5%,"No
"
252,WWP2,1,1,366,0.3%,"No
"
253,SOX30,4,4,366,1.1%,"No
"
254,DUS4L,2,2,366,0.5%,"No
"
255,CNTRL,4,4,366,1.1%,"Yes
"
256,ANO3,4,4,366,1.1%,"No
"
257,KIF21B,6,6,366,1.6%,"No
"
258,PDS5B,7,7,366,1.9%,"Yes
"
259,FNBP1,3,3,366,0.8%,"Yes
"
260,SMG1,5,5,366,1.4%,"Yes
"
261,OR10J5,2,2,366,0.5%,"No
"
262,MYT1L,17,17,366,4.6%,"No
"
263,MON2,5,5,366,1.4%,"No
"
264,PDXDC1,1,1,366,0.3%,"No
"
265,TNIK,1,1,366,0.3%,"No
"
266,RAPGEF4,1,1,366,0.3%,"No
"
267,RALYL,1,1,366,0.3%,"No
"
268,ADGRG4,12,12,366,3.3%,"No
"
269,CNTN4,2,2,366,0.5%,"No
"
270,TMEM115,2,2,366,0.5%,"No
"
271,DUSP14,1,1,366,0.3%,"No
"
272,TRIM31,2,2,366,0.5%,"No
"
273,TOPBP1,2,2,366,0.5%,"No
"
274,CDC20B,5,5,366,1.4%,"No
"
275,TPPP,1,1,366,0.3%,"No
"
276,STMN2,2,2,366,0.5%,"No
"
277,LRRN4,1,1,366,0.3%,"No
"
278,ZHX3,1,1,366,0.3%,"No
"
279,HGSNAT,2,2,366,0.5%,"No
"
280,ENDOD1,2,2,366,0.5%,"No
"
281,ZSWIM8,4,4,366,1.1%,"No
"
282,NCOA6,6,6,366,1.6%,"No
"
283,LRRC56,2,2,366,0.5%,"No
"
284,TRIOBP,8,8,366,2.2%,"No
"
285,SEPTIN10,1,1,366,0.3%,"No
"
286,B4GAT1,1,1,366,0.3%,"No
"
287,MID2,1,1,366,0.3%,"No
"
288,TMCC1,2,2,366,0.5%,"No
"
289,PDZRN3,8,7,366,1.9%,"No
"
290,BUD23,2,2,366,0.5%,"No
"
291,UNC13A,5,5,366,1.4%,"No
"
292,MYO16,7,7,366,1.9%,"No
"
293,CT45A5,1,1,366,0.3%,"No
"
294,KDM1A,2,2,366,0.5%,"No
"
295,RBM34,2,2,366,0.5%,"No
"
296,PRIMPOL,1,1,366,0.3%,"No
"
297,BAGE2,1,1,366,0.3%,"No
"
298,PAQR8,1,1,366,0.3%,"No
"
299,SNRNP200,4,4,366,1.1%,"No
"
300,PALLD,2,2,366,0.5%,"No
"
301,UPK1A,1,1,366,0.3%,"No
"
302,TENT4A,3,3,366,0.8%,"No
"
303,ADRM1,3,3,366,0.8%,"No
"
304,OR2T3,2,2,366,0.5%,"No
"
305,OR2T8,1,1,366,0.3%,"No
"
306,OR2W3,1,1,366,0.3%,"No
"
307,OR14K1,3,3,366,0.8%,"No
"
308,RTL8B,1,1,366,0.3%,"No
"
309,OGFR,2,2,366,0.5%,"No
"
310,SAMD4A,2,2,366,0.5%,"No
"
311,PHLPP2,1,1,366,0.3%,"No
"
312,ZNF292,5,5,366,1.4%,"No
"
313,PDZD2,7,7,366,1.9%,"No
"
314,XPO7,2,2,366,0.5%,"No
"
315,TSPEAR-AS2,1,1,366,0.3%,"No
"
316,KDM4B,4,4,366,1.1%,"No
"
317,MAST3,2,2,366,0.5%,"No
"
318,FBF1,4,4,366,1.1%,"No
"
319,ZNF813,3,3,366,0.8%,"No
"
320,DOP1A,6,6,366,1.6%,"No
"
321,ATCAY,3,3,366,0.8%,"No
"
322,ZPBP,2,2,366,0.5%,"No
"
323,COL27A1,4,4,366,1.1%,"No
"
324,OR6F1,1,1,366,0.3%,"No
"
325,ABHD2,2,2,366,0.5%,"No
"
326,WWP1,1,1,366,0.3%,"Yes
"
327,OR5H15,1,1,366,0.3%,"No
"
328,OR5K4,2,2,366,0.5%,"No
"
329,WDFY3,10,10,366,2.7%,"No
"
330,GPR160,2,2,366,0.5%,"No
"
331,DAAM1,5,5,366,1.4%,"No
"
332,RNF11,2,2,366,0.5%,"No
"
333,MAPKBP1,3,3,366,0.8%,"No
"
334,PLCH1,4,4,366,1.1%,"No
"
335,FETUB,3,3,366,0.8%,"No
"
336,KLHDC10,3,2,366,0.5%,"No
"
337,CYFIP2,3,3,366,0.8%,"No
"
338,OR5H14,7,7,366,1.9%,"No
"
339,AKAP8L,1,1,366,0.3%,"No
"
340,VAX1,3,3,366,0.8%,"No
"
341,TMPRSS13,1,1,366,0.3%,"No
"
342,LILRB3,4,4,366,1.1%,"No
"
343,LILRA1,2,2,366,0.5%,"No
"
344,B3GNT5,1,1,366,0.3%,"No
"
345,LILRA2,6,5,366,1.4%,"No
"
346,LILRA3,4,3,366,0.8%,"No
"
347,RBPMS,1,1,366,0.3%,"No
"
348,DCAF4L2,4,4,366,1.1%,"No
"
349,RAB31,2,2,366,0.5%,"No
"
350,SPEN,8,8,366,2.2%,"Yes
"
351,EXOSC7,1,1,366,0.3%,"No
"
352,FAIM2,1,1,366,0.3%,"No
"
353,CNOT1,7,7,366,1.9%,"No
"
354,LGALS12,2,2,366,0.5%,"No
"
355,ABCC11,5,5,366,1.4%,"No
"
356,RIPK3,4,3,366,0.8%,"No
"
357,STON1,1,1,366,0.3%,"No
"
358,OR4A47,3,3,366,0.8%,"No
"
359,ZNF440,3,3,366,0.8%,"No
"
360,ZNF285,3,3,366,0.8%,"No
"
361,TTC23L,1,1,366,0.3%,"No
"
362,CCDC159,1,1,366,0.3%,"No
"
363,IL24,1,1,366,0.3%,"No
"
364,DGCR6L,1,1,366,0.3%,"No
"
365,SHANK3,4,4,366,1.1%,"No
"
366,SLC27A3,5,4,366,1.1%,"No
"
367,SPINK5,5,5,366,1.4%,"No
"
368,LILRB4,2,2,366,0.5%,"No
"
369,OR2T35,1,1,366,0.3%,"No
"
370,ARSK,1,1,366,0.3%,"No
"
371,GLIPR1,2,2,366,0.5%,"No
"
372,FAM81B,3,3,366,0.8%,"No
"
373,AP3M1,1,1,366,0.3%,"No
"
374,PABPC1,1,1,366,0.3%,"No
"
375,ZNF441,3,3,366,0.8%,"No
"
376,SEC22A,1,1,366,0.3%,"No
"
377,LIAS,1,1,366,0.3%,"No
"
378,KRT87P,2,2,366,0.5%,"No
"
379,KLK11,3,3,366,0.8%,"No
"
380,TLK2,5,5,366,1.4%,"No
"
381,OR2T27,4,4,366,1.1%,"No
"
382,KDELR2,2,2,366,0.5%,"No
"
383,KDELR3,1,1,366,0.3%,"No
"
384,TMED1,4,3,366,0.8%,"No
"
385,SNRNP27,1,1,366,0.3%,"No
"
386,FAM111A,1,1,366,0.3%,"No
"
387,ZNF567,3,3,366,0.8%,"No
"
388,MTX3,2,2,366,0.5%,"No
"
389,KIAA0825,3,3,366,0.8%,"No
"
390,SLC17A9,4,4,366,1.1%,"No
"
391,VSTM2A,1,1,366,0.3%,"No
"
392,TTLL9,2,2,366,0.5%,"No
"
393,FAM205A,6,6,366,1.6%,"No
"
394,GPATCH3,2,2,366,0.5%,"No
"
395,IL4I1,2,2,366,0.5%,"No
"
396,NAPB,1,1,366,0.3%,"No
"
397,RELL2,1,1,366,0.3%,"No
"
398,ZBED8,1,1,366,0.3%,"No
"
399,TNN,9,9,366,2.5%,"No
"
400,CHTF18,2,2,366,0.5%,"No
"
401,CNTNAP3B,3,2,366,0.5%,"No
"
402,ZNF335,4,4,366,1.1%,"No
"
403,ELMO2,4,4,366,1.1%,"No
"
404,GALNT11,1,1,366,0.3%,"No
"
405,FAM174A,2,2,366,0.5%,"No
"
406,UBQLN3,2,2,366,0.5%,"No
"
407,IL21R,7,7,366,1.9%,"Yes
"
408,GALNT9,1,1,366,0.3%,"No
"
409,ATP6V0A4,3,3,366,0.8%,"No
"
410,DEF6,3,3,366,0.8%,"No
"
411,ITSN2,2,2,366,0.5%,"No
"
412,STEEP1,2,2,366,0.5%,"No
"
413,ZNF667,3,3,366,0.8%,"No
"
414,MCUR1,1,1,366,0.3%,"No
"
415,PCIF1,2,2,366,0.5%,"No
"
416,ZNF383,4,4,366,1.1%,"No
"
417,ITPK1,2,2,366,0.5%,"No
"
418,ANKEF1,2,2,366,0.5%,"No
"
419,XPNPEP3,2,2,366,0.5%,"No
"
420,ITPKB,3,3,366,0.8%,"No
"
421,ITPR1,12,12,366,3.3%,"No
"
422,ITPR2,6,6,366,1.6%,"No
"
423,ITIH4,5,5,366,1.4%,"No
"
424,CUZD1,3,3,366,0.8%,"No
"
425,ITK,1,1,366,0.3%,"Yes
"
426,STT3A,1,1,366,0.3%,"No
"
427,GEMIN4,1,1,366,0.3%,"No
"
428,KANSL1L,1,1,366,0.3%,"No
"
429,FAM227A,1,1,366,0.3%,"No
"
430,PEG10,3,3,366,0.8%,"No
"
431,NECAB3,1,1,366,0.3%,"No
"
432,GPSM3,2,2,366,0.5%,"No
"
433,ZNF579,1,1,366,0.3%,"No
"
434,SVIP,1,1,366,0.3%,"No
"
435,DMRTC1,1,1,366,0.3%,"No
"
436,DMRTC2,2,2,366,0.5%,"No
"
437,KDM4C,6,5,366,1.4%,"Yes
"
438,JAK1,11,10,366,2.7%,"Yes
"
439,PPRC1,2,2,366,0.5%,"No
"
440,JAK2,4,4,366,1.1%,"Yes
"
441,JAK3,7,7,366,1.9%,"Yes
"
442,ERC1,5,5,366,1.4%,"Yes
"
443,EXPH5,4,4,366,1.1%,"No
"
444,ITPR3,14,13,366,3.6%,"No
"
445,IVL,8,7,366,1.9%,"No
"
446,JAG2,3,2,366,0.5%,"No
"
447,AVL9,1,1,366,0.3%,"No
"
448,ANO7,3,3,366,0.8%,"No
"
449,FHIP1A,6,6,366,1.6%,"No
"
450,DMRTA2,1,1,366,0.3%,"No
"
451,DMRTA1,1,1,366,0.3%,"No
"
452,JUNB,1,1,366,0.3%,"No
"
453,ARHGAP26,2,2,366,0.5%,"Yes
"
454,JUND,1,1,366,0.3%,"No
"
455,TTLL5,2,2,366,0.5%,"No
"
456,DMRTB1,1,1,366,0.3%,"No
"
457,SIPA1L3,5,5,366,1.4%,"No
"
458,KIF1B,6,6,366,1.6%,"No
"
459,IQSEC2,6,6,366,1.6%,"No
"
460,SARM1,1,1,366,0.3%,"No
"
461,PNPLA8,2,2,366,0.5%,"No
"
462,ZBTB43,3,3,366,0.8%,"No
"
463,JARID2,7,7,366,1.9%,"Yes
"
464,PLB1,8,8,366,2.2%,"No
"
465,ZNF423,5,5,366,1.4%,"No
"
466,JUN,2,2,366,0.5%,"Yes
"
467,ZC3H13,3,3,366,0.8%,"No
"
468,KERA,1,1,366,0.3%,"No
"
469,DNAJB4,3,3,366,0.8%,"No
"
470,ARHGEF4,4,4,366,1.1%,"No
"
471,DIDO1,11,11,366,3.0%,"No
"
472,ESM1,3,3,366,0.8%,"No
"
473,ADAM30,3,3,366,0.8%,"No
"
474,ADAM29,7,5,366,1.4%,"No
"
475,SETD1B,3,3,366,0.8%,"Yes
"
476,CLSPN,1,1,366,0.3%,"No
"
477,KCNA2,3,3,366,0.8%,"No
"
478,KCNA3,3,3,366,0.8%,"No
"
479,KCNA4,5,5,366,1.4%,"No
"
480,TBC1D9B,3,3,366,0.8%,"No
"
481,GGA2,3,3,366,0.8%,"No
"
482,WAPL,8,8,366,2.2%,"No
"
483,SETX,5,5,366,1.4%,"No
"
484,EMC1,3,3,366,0.8%,"No
"
485,SLC45A1,3,3,366,0.8%,"No
"
486,CAND2,6,6,366,1.6%,"No
"
487,ARHGEF3,2,2,366,0.5%,"No
"
488,ANOS1,3,3,366,0.8%,"No
"
489,CD82,1,1,366,0.3%,"No
"
490,KCNA1,6,6,366,1.6%,"No
"
491,SPACA9,1,1,366,0.3%,"No
"
492,WDR5,1,1,366,0.3%,"No
"
493,CACFD1,1,1,366,0.3%,"No
"
494,ADAMTS13,5,5,366,1.4%,"No
"
495,ADAMTS5,2,2,366,0.5%,"No
"
496,ADAMTS8,2,2,366,0.5%,"No
"
497,PRSS23,1,1,366,0.3%,"No
"
498,KCND1,1,1,366,0.3%,"No
"
499,KIF13A,4,4,366,1.1%,"No
"
500,VWA8,3,3,366,0.8%,"No
"
501,NEUROD6,2,2,366,0.5%,"No
"
502,NEUROG2,1,1,366,0.3%,"No
"
503,ZNF791,2,2,366,0.5%,"No
"
504,RGPD2,1,1,366,0.3%,"No
"
505,PRDM16,8,7,366,1.9%,"Yes
"
506,PRDM14,2,2,366,0.5%,"Yes
"
507,PRDM15,3,3,366,0.8%,"No
"
508,FIGNL1,2,2,366,0.5%,"No
"
509,KCNC3,2,2,366,0.5%,"No
"
510,CMTR1,2,2,366,0.5%,"No
"
511,ZNF709,2,2,366,0.5%,"No
"
512,KCNC4,1,1,366,0.3%,"No
"
513,ERP44,1,1,366,0.3%,"No
"
514,HECW1,8,8,366,2.2%,"No
"
515,BLTP3B,3,3,366,0.8%,"No
"
516,SWAP70,2,2,366,0.5%,"No
"
517,RRP1B,6,6,366,1.6%,"No
"
518,MYCBP2,14,13,366,3.6%,"No
"
519,KCNA5,8,8,366,2.2%,"No
"
520,PTPN21,4,4,366,1.1%,"No
"
521,KCNA6,5,5,366,1.4%,"No
"
522,KCNA7,4,4,366,1.1%,"No
"
523,KCNA10,3,3,366,0.8%,"No
"
524,KCNB1,1,1,366,0.3%,"No
"
525,KCNC2,3,3,366,0.8%,"No
"
526,RNF180,2,2,366,0.5%,"No
"
527,SREK1IP1,1,1,366,0.3%,"No
"
528,KCNJ3,5,5,366,1.4%,"No
"
529,ZNF454,4,4,366,1.1%,"No
"
530,KCNJ4,3,3,366,0.8%,"No
"
531,C5ORF60,3,3,366,0.8%,"No
"
532,KCNJ2,1,1,366,0.3%,"No
"
533,TMEM145,1,1,366,0.3%,"No
"
534,PRR19,1,1,366,0.3%,"No
"
535,KCND2,3,3,366,0.8%,"No
"
536,KCND3,1,1,366,0.3%,"No
"
537,KCNF1,2,2,366,0.5%,"No
"
538,KCNG1,1,1,366,0.3%,"No
"
539,KCNH1,7,7,366,1.9%,"No
"
540,KCNH2,4,4,366,1.1%,"No
"
541,KCNJ1,1,1,366,0.3%,"No
"
542,KCNJ14,3,3,366,0.8%,"No
"
543,KCNJ15,1,1,366,0.3%,"No
"
544,CHD3,3,3,366,0.8%,"No
"
545,CHD2,6,5,366,1.4%,"Yes
"
546,CHD1,6,5,366,1.4%,"No
"
547,RCC1,4,4,366,1.1%,"No
"
548,CHAT,5,5,366,1.4%,"No
"
549,RCBTB2,1,1,366,0.3%,"No
"
550,CHAD,1,1,366,0.3%,"No
"
551,KCNJ6,3,3,366,0.8%,"No
"
552,ZNF780A,2,2,366,0.5%,"No
"
553,KCNJ8,2,2,366,0.5%,"No
"
554,KCNJ10,2,2,366,0.5%,"No
"
555,AKR1C4,1,1,366,0.3%,"No
"
556,KCNJ12,3,3,366,0.8%,"No
"
557,CHD4,6,6,366,1.6%,"Yes
"
558,KCNJ13,2,2,366,0.5%,"No
"
559,KCNN1,1,1,366,0.3%,"No
"
560,KCNN2,4,4,366,1.1%,"No
"
561,KCNN3,4,4,366,1.1%,"No
"
562,KCNN4,3,3,366,0.8%,"No
"
563,CHM,4,4,366,1.1%,"No
"
564,CHKB,1,1,366,0.3%,"No
"
565,CHIT1,1,1,366,0.3%,"No
"
566,CHI3L2,1,1,366,0.3%,"No
"
567,CHGB,3,3,366,0.8%,"No
"
568,CHGA,2,2,366,0.5%,"No
"
569,FRK,2,2,366,0.5%,"No
"
570,FOXN3,1,1,366,0.3%,"No
"
571,CHEK1,4,4,366,1.1%,"Yes
"
572,KCNJ16,1,1,366,0.3%,"No
"
573,ZSCAN1,2,2,366,0.5%,"No
"
574,KCNK2,3,3,366,0.8%,"No
"
575,KCNK3,3,3,366,0.8%,"No
"
576,KCNMA1,3,3,366,0.8%,"No
"
577,KCNMB1,1,1,366,0.3%,"No
"
578,KCNS3,3,3,366,0.8%,"No
"
