,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
0,FAM200B,1,1,255,0.4%,"No
"
1,OCLN,1,1,255,0.4%,"No
"
2,STPG2,1,1,255,0.4%,"No
"
3,KRT6C,2,2,255,0.8%,"No
"
4,ST6GALNAC5,1,1,255,0.4%,"No
"
5,MDM1,2,2,255,0.8%,"No
"
6,LGALS14,1,1,255,0.4%,"No
"
7,ASPM,2,2,255,0.8%,"No
"
8,SBF2,2,2,255,0.8%,"No
"
9,SPRY4,1,1,255,0.4%,"No
"
10,OGN,1,1,255,0.4%,"No
"
11,DPYSL5,3,3,255,1.2%,"No
"
12,FOXM1,1,1,255,0.4%,"No
"
13,BDH2,2,2,255,0.8%,"No
"
14,CDC42BPG,1,1,255,0.4%,"No
"
15,ANKS1B,4,1,255,0.4%,"No
"
16,GALNT10,2,2,255,0.8%,"No
"
17,DNAH3,7,6,255,2.4%,"No
"
18,OR10AD1,1,1,255,0.4%,"No
"
19,LAMA1,5,5,255,2.0%,"No
"
20,FOXL1,1,1,255,0.4%,"No
"
21,TPH2,4,4,255,1.6%,"No
"
22,ZNF821,1,1,255,0.4%,"No
"
23,INPP4A,1,1,255,0.4%,"Yes
"
24,INPP5A,1,1,255,0.4%,"No
"
25,INPP5D,7,7,255,2.7%,"Yes
"
26,INPPL1,2,2,255,0.8%,"Yes
"
27,OGG1,1,1,255,0.4%,"No
"
28,VANGL1,2,2,255,0.8%,"No
"
29,ZNF641,1,1,255,0.4%,"No
"
30,FLNB,3,3,255,1.2%,"No
"
31,A1BG,1,1,255,0.4%,"No
"
32,FLNA,5,5,255,2.0%,"No
"
33,A2M,4,3,255,1.2%,"No
"
34,A2MP1,1,1,255,0.4%,"No
"
35,FLII,1,1,255,0.4%,"No
"
36,TRIM56,1,1,255,0.4%,"No
"
37,FLG,11,10,255,3.9%,"No
"
38,SUPT20H,2,2,255,0.8%,"No
"
39,STAB2,5,5,255,2.0%,"No
"
40,INSL4,2,2,255,0.8%,"No
"
41,OMG,1,1,255,0.4%,"No
"
42,OPA1,1,1,255,0.4%,"No
"
43,FLOT2,1,1,255,0.4%,"No
"
44,OPCML,2,2,255,0.8%,"No
"
45,FLNC,5,5,255,2.0%,"No
"
46,SPECC1,2,2,255,0.8%,"No
"
47,OR1D2,1,1,255,0.4%,"No
"
48,IRF3,1,1,255,0.4%,"No
"
49,OR1F1,1,1,255,0.4%,"No
"
50,FMOD,2,2,255,0.8%,"No
"
51,FMO5,1,1,255,0.4%,"No
"
52,KIF27,2,2,255,0.8%,"No
"
53,FMO2,2,2,255,0.8%,"No
"
54,ISG20L2,1,1,255,0.4%,"No
"
55,CHRNA9,4,4,255,1.6%,"No
"
56,FLT4,4,4,255,1.6%,"Yes
"
57,KRTAP9-9,1,1,255,0.4%,"No
"
58,FLT3LG,3,1,255,0.4%,"No
"
59,KRTAP4-6,1,1,255,0.4%,"No
"
60,TMEM132D,5,5,255,2.0%,"No
"
61,FLT1,2,2,255,0.8%,"Yes
"
62,IPP,1,1,255,0.4%,"No
"
63,OPHN1,1,1,255,0.4%,"No
"
64,IRAK1,1,1,255,0.4%,"No
"
65,ITGA6,2,2,255,0.8%,"No
"
66,IRAK2,2,2,255,0.8%,"No
"
67,OPRM1,1,1,255,0.4%,"No
"
68,FMO4,1,1,255,0.4%,"No
"
69,ISL1,1,1,255,0.4%,"No
"
70,ITGA1,2,2,255,0.8%,"No
"
71,ITGA2,2,2,255,0.8%,"No
"
72,CDH12,5,5,255,2.0%,"No
"
73,MIPOL1,2,2,255,0.8%,"No
"
74,ZNF611,2,2,255,0.8%,"No
"
75,MED25,4,4,255,1.6%,"No
"
76,VEZT,1,1,255,0.4%,"No
"
77,SHARPIN,1,1,255,0.4%,"No
"
78,CDH10,4,4,255,1.6%,"No
"
79,CDH9,3,3,255,1.2%,"No
"
80,ZCCHC8,2,2,255,0.8%,"No
"
81,CDH8,3,2,255,0.8%,"No
"
82,OR4K1,2,2,255,0.8%,"No
"
83,CDH7,3,3,255,1.2%,"No
"
84,FN1,3,3,255,1.2%,"No
"
85,CDH5,2,2,255,0.8%,"No
"
86,AFF2,6,6,255,2.4%,"No
"
87,CDH4,3,2,255,0.8%,"No
"
88,FMR1,2,2,255,0.8%,"No
"
89,IRF6,1,1,255,0.4%,"No
"
90,IRS1,2,2,255,0.8%,"Yes
"
91,ORC1,1,1,255,0.4%,"No
"
92,ORC2,1,1,255,0.4%,"No
"
93,SH3PXD2B,2,2,255,0.8%,"No
"
94,CDH11,2,2,255,0.8%,"Yes
"
95,FAAH2,2,2,255,0.8%,"No
"
96,ITGAD,4,4,255,1.6%,"No
"
97,ITGAM,3,3,255,1.2%,"No
"
98,GPRIN3,5,5,255,2.0%,"No
"
99,CDK5,2,2,255,0.8%,"No
"
100,FOLR2,1,1,255,0.4%,"No
"
101,KASH5,1,1,255,0.4%,"No
"
102,TTC13,2,2,255,0.8%,"No
"
103,CDK4,1,1,255,0.4%,"Yes
"
104,CDK3,1,1,255,0.4%,"No
"
105,CDK2,1,1,255,0.4%,"No
"
106,CDC73,1,1,255,0.4%,"Yes
"
107,CDH18,3,3,255,1.2%,"No
"
108,CDH17,1,1,255,0.4%,"No
"
109,FOLH1,2,1,255,0.4%,"No
"
110,CDH16,1,1,255,0.4%,"No
"
111,CDH15,1,1,255,0.4%,"No
"
112,SLC25A28,1,1,255,0.4%,"No
"
113,ITGA2B,1,1,255,0.4%,"No
"
114,BOD1L2,2,2,255,0.8%,"No
"
115,ITGA4,2,2,255,0.8%,"No
"
116,ITGA5,1,1,255,0.4%,"No
"
117,ITGB3,1,1,255,0.4%,"No
"
118,ITGB4,5,5,255,2.0%,"No
"
119,ITGB6,1,1,255,0.4%,"No
"
120,ITGB7,2,2,255,0.8%,"No
"
121,CDKN2D,1,1,255,0.4%,"No
"
122,YIPF7,1,1,255,0.4%,"No
"
123,FRYL,2,2,255,0.8%,"No
"
124,CDKN2A,1,1,255,0.4%,"Yes
"
125,FPR3,1,1,255,0.4%,"No
"
126,ZNF688,1,1,255,0.4%,"No
"
127,CDKN1A,2,2,255,0.8%,"Yes
"
128,FPR1,1,1,255,0.4%,"No
"
129,RIPOR1,1,1,255,0.4%,"No
"
130,FOSL2,1,1,255,0.4%,"No
"
131,PRSS36,1,1,255,0.4%,"No
"
132,ITGAV,3,3,255,1.2%,"No
"
133,ITGAX,3,3,255,1.2%,"No
"
134,ITGB2,1,1,255,0.4%,"No
"
135,BOD1L1,4,4,255,1.6%,"No
"
136,ARMH3,2,2,255,0.8%,"No
"
137,CDS1,2,2,255,0.8%,"No
"
138,DNAAF8,1,1,255,0.4%,"No
"
139,TAS2R40,1,1,255,0.4%,"No
"
140,DUSP29,1,1,255,0.4%,"No
"
141,SAP130,2,2,255,0.8%,"No
"
142,TAS2R39,1,1,255,0.4%,"No
"
143,OBI1,1,1,255,0.4%,"No
"
144,CEP97,1,1,255,0.4%,"No
"
145,RDH12,1,1,255,0.4%,"No
"
146,ITGB8,2,2,255,0.8%,"No
"
147,ITIH1,6,3,255,1.2%,"No
"
148,ITIH2,3,3,255,1.2%,"No
"
149,CCDC122,1,1,255,0.4%,"No
"
150,DGKH,2,2,255,0.8%,"No
"
151,TAS2R31,1,1,255,0.4%,"No
"
152,CEBPE,1,1,255,0.4%,"No
"
153,SLC52A2,1,1,255,0.4%,"No
"
154,TMEM231,1,1,255,0.4%,"No
"
155,CHPF,1,1,255,0.4%,"No
"
156,CORO7,1,1,255,0.4%,"No
"
157,CARS2,2,2,255,0.8%,"No
"
158,CEACAM5,3,3,255,1.2%,"No
"
159,CDX4,1,1,255,0.4%,"No
"
160,CES1,1,1,255,0.4%,"No
"
161,FXN,2,2,255,0.8%,"No
"
162,CENPF,3,3,255,1.2%,"No
"
163,CENPE,4,4,255,1.6%,"No
"
164,ENPP5,4,4,255,1.6%,"No
"
165,CENPC,3,3,255,1.2%,"No
"
166,TXNRD3,2,2,255,0.8%,"No
"
167,CEL,3,3,255,1.2%,"No
"
168,SRRM5,2,2,255,0.8%,"No
"
169,MICALL1,1,1,255,0.4%,"No
"
170,TUBGCP6,3,3,255,1.2%,"No
"
171,RPP14,1,1,255,0.4%,"No
"
172,RIMBP3,1,1,255,0.4%,"No
"
173,PTCHD1,2,2,255,0.8%,"No
"
174,PCSK9,3,3,255,1.2%,"No
"
175,KRR1,3,3,255,1.2%,"No
"
176,SSC5D,2,2,255,0.8%,"No
"
177,UHRF2,2,2,255,0.8%,"No
"
178,GADL1,1,1,255,0.4%,"No
"
179,CETP,1,1,255,0.4%,"No
"
180,KIAA1549L,4,4,255,1.6%,"No
"
181,KCNK18,1,1,255,0.4%,"No
"
182,CETN3,2,2,255,0.8%,"No
"
183,FRG2B,3,3,255,1.2%,"No
"
184,CETN1,1,1,255,0.4%,"No
"
185,MYLK2,2,2,255,0.8%,"No
"
186,OBSCN,11,8,255,3.1%,"No
"
187,CIT,3,3,255,1.2%,"No
"
188,ZC3HAV1,3,3,255,1.2%,"No
"
189,ALG2,2,2,255,0.8%,"No
"
190,TRIM5,1,1,255,0.4%,"No
"
191,SYDE1,1,1,255,0.4%,"No
"
192,CEP43,2,2,255,0.8%,"Yes
"
193,CFTR,5,4,255,1.6%,"No
"
194,RBM48,2,2,255,0.8%,"No
"
195,DCAF8L1,2,2,255,0.8%,"No
"
196,UNC13C,8,8,255,3.1%,"No
"
197,CEACAM3,1,1,255,0.4%,"No
"
198,FBXO48,1,1,255,0.4%,"No
"
199,CGA,1,1,255,0.4%,"No
"
200,EIF2AK4,1,1,255,0.4%,"No
"
201,SLAMF8,1,1,255,0.4%,"No
"
202,ETNK1,1,1,255,0.4%,"Yes
"
203,FHIP1B,1,1,255,0.4%,"No
"
204,TNFRSF19,2,2,255,0.8%,"No
"
205,PLEKHN1,1,1,255,0.4%,"No
"
206,TRPV6,2,2,255,0.8%,"No
"
207,SLC10A7,1,1,255,0.4%,"No
"
208,SLC35E3,1,1,255,0.4%,"No
"
209,OR6C65,1,1,255,0.4%,"No
"
210,OR6C68,1,1,255,0.4%,"No
"
211,TEX55,1,1,255,0.4%,"No
"
212,ASPDH,2,2,255,0.8%,"No
"
213,SMPD3,4,4,255,1.6%,"No
"
214,ADGRV1,15,14,255,5.5%,"No
"
215,IGSF11,1,1,255,0.4%,"No
"
216,SAGE1,1,1,255,0.4%,"No
"
217,CEACAM4,1,1,255,0.4%,"No
"
218,DDX43,1,1,255,0.4%,"No
"
219,KATNAL1,1,1,255,0.4%,"No
"
220,MRPL19,1,1,255,0.4%,"No
"
221,ASIC4,2,2,255,0.8%,"No
"
222,IP6K1,1,1,255,0.4%,"No
"
223,OR52B2,1,1,255,0.4%,"No
"
224,SPHK2,2,2,255,0.8%,"No
"
225,NSRP1,1,1,255,0.4%,"No
"
226,ENKD1,1,1,255,0.4%,"No
"
227,ZRANB3,2,2,255,0.8%,"No
"
228,ARL10,1,1,255,0.4%,"No
"
229,CUL7,6,6,255,2.4%,"No
"
230,ALDH16A1,1,1,255,0.4%,"No
"
231,RAD18,2,2,255,0.8%,"No
"
232,CPT1C,1,1,255,0.4%,"No
"
233,GRIPAP1,1,1,255,0.4%,"No
"
234,TRIM36,2,2,255,0.8%,"No
"
235,GIT2,1,1,255,0.4%,"No
"
236,MYZAP,3,2,255,0.8%,"No
"
237,DELE1,1,1,255,0.4%,"No
"
238,DHTKD1,1,1,255,0.4%,"No
"
239,NUP58,1,1,255,0.4%,"No
"
240,TSC22D2,2,2,255,0.8%,"No
"
241,URB2,5,5,255,2.0%,"No
"
242,PRAG1,9,7,255,2.7%,"No
"
243,KEAP1,1,1,255,0.4%,"Yes
"
244,FAM186B,2,2,255,0.8%,"No
"
245,HORMAD1,2,2,255,0.8%,"No
"
246,JAKMIP2,3,2,255,0.8%,"No
"
247,PKP4,5,5,255,2.0%,"No
"
248,PPFIA1,3,3,255,1.2%,"No
"
249,ZNF623,1,1,255,0.4%,"No
"
250,IZUMO2,1,1,255,0.4%,"No
"
251,KY,2,2,255,0.8%,"No
"
252,SVOP,1,1,255,0.4%,"No
"
253,CRYBG1,5,3,255,1.2%,"No
"
254,MAML3,2,2,255,0.8%,"No
"
255,POLR3H,1,1,255,0.4%,"No
"
256,SPATA2,1,1,255,0.4%,"No
"
257,KBTBD7,1,1,255,0.4%,"No
"
258,ARHGEF11,2,2,255,0.8%,"No
"
259,KCNK10,6,5,255,2.0%,"No
"
260,C3ORF20,3,2,255,0.8%,"No
"
261,AKT2,1,1,255,0.4%,"Yes
"
262,ANKRD27,2,2,255,0.8%,"No
"
263,DNAJC6,1,1,255,0.4%,"No
"
264,QRICH2,3,3,255,1.2%,"No
"
265,RGP1,2,2,255,0.8%,"No
"
266,TKTL2,1,1,255,0.4%,"No
"
267,ARHGEF17,2,2,255,0.8%,"No
"
268,FSCB,3,3,255,1.2%,"No
"
269,TESPA1,3,3,255,1.2%,"No
"
270,HEPH,2,2,255,0.8%,"No
"
271,LIPF,1,1,255,0.4%,"No
"
272,ELMO1,1,1,255,0.4%,"No
"
273,ZBTB24,1,1,255,0.4%,"No
"
274,PLEKHM1,1,1,255,0.4%,"No
"
275,ALAS1,2,2,255,0.8%,"No
"
276,ALAS2,2,2,255,0.8%,"No
"
277,SPACA1,2,1,255,0.4%,"No
"
278,ALB,1,1,255,0.4%,"Yes
"
279,SIGLEC11,1,1,255,0.4%,"No
"
280,ABCD1,1,1,255,0.4%,"No
"
281,SLC2A13,1,1,255,0.4%,"No
"
282,SNTG1,2,2,255,0.8%,"No
"
283,PODN,1,1,255,0.4%,"No
"
284,ALDH2,1,1,255,0.4%,"Yes
"
285,PARG,1,1,255,0.4%,"No
"
286,CNTNAP1,1,1,255,0.4%,"No
"
287,GINS1,1,1,255,0.4%,"No
"
288,PIK3R3,1,1,255,0.4%,"Yes
"
289,NDST2,1,1,255,0.4%,"No
"
290,SLC41A1,1,1,255,0.4%,"No
"
291,ENC1,1,1,255,0.4%,"No
"
292,ZEB2,1,1,255,0.4%,"No
"
293,FARP2,1,1,255,0.4%,"No
"
294,CCDC18,4,4,255,1.6%,"No
"
295,GCM1,1,1,255,0.4%,"No
"
296,EPM2AIP1,1,1,255,0.4%,"No
"
297,ALDH1A3,2,2,255,0.8%,"No
"
298,SOX6,2,2,255,0.8%,"No
"
299,SNTG2,2,2,255,0.8%,"No
"
300,ZNF823,1,1,255,0.4%,"No
"
301,UGGT1,4,3,255,1.2%,"No
"
302,ALDH3B2,2,2,255,0.8%,"No
"
303,ALDH9A1,2,2,255,0.8%,"No
"
304,TCEANC2,1,1,255,0.4%,"No
"
305,ALDOA,1,1,255,0.4%,"No
"
306,CCDC39,1,1,255,0.4%,"No
"
307,FSTL5,1,1,255,0.4%,"No
"
308,ITGA8,2,2,255,0.8%,"No
"
309,C2CD5,3,3,255,1.2%,"No
"
310,ALDOB,3,3,255,1.2%,"No
"
311,ITGA10,4,4,255,1.6%,"No
"
312,PLXNA3,2,2,255,0.8%,"No
"
313,DNAAF3,1,1,255,0.4%,"No
"
314,C11ORF86,1,1,255,0.4%,"No
"
315,ELP1,2,2,255,0.8%,"No
"
316,IFITM1,1,1,255,0.4%,"No
"
317,SH2D7,1,1,255,0.4%,"No
"
318,LRIG2,4,4,255,1.6%,"No
"
319,CHST1,2,2,255,0.8%,"No
"
320,SOX30,1,1,255,0.4%,"No
"
321,ZNF704,2,2,255,0.8%,"No
"
322,TRHR,1,1,255,0.4%,"No
"
323,CBX4,1,1,255,0.4%,"No
"
324,TRIM66,1,1,255,0.4%,"No
"
325,TRIO,5,5,255,2.0%,"No
"
326,CPZ,1,1,255,0.4%,"No
"
327,MAGI2,3,3,255,1.2%,"No
"
328,UBE2C,2,2,255,0.8%,"No
"
329,CCT3,1,1,255,0.4%,"No
"
330,COPS3,2,2,255,0.8%,"No
"
331,CNTRL,4,4,255,1.6%,"Yes
"
332,ANO3,3,3,255,1.2%,"No
"
333,KIF21B,5,5,255,2.0%,"No
"
334,SMG1,4,3,255,1.2%,"Yes
"
335,MYT1L,7,7,255,2.7%,"No
"
336,MON2,2,2,255,0.8%,"No
"
337,TNIK,3,3,255,1.2%,"No
"
338,ALK,3,3,255,1.2%,"Yes
"
339,ALOX12,2,2,255,0.8%,"No
"
340,DGKD,3,3,255,1.2%,"No
"
341,PPP1R26,2,2,255,0.8%,"No
"
342,NEUROG3,1,1,255,0.4%,"No
"
343,DGKZ,1,1,255,0.4%,"No
"
344,RALYL,2,2,255,0.8%,"No
"
345,DGKE,1,1,255,0.4%,"No
"
346,CEP350,5,5,255,2.0%,"No
"
347,ADGRG4,4,4,255,1.6%,"No
"
348,CNTN4,3,1,255,0.4%,"No
"
349,CYP4F2,3,3,255,1.2%,"No
"
350,PPFIA3,2,2,255,0.8%,"No
"
351,AGPS,1,1,255,0.4%,"No
"
352,SEC24D,3,3,255,1.2%,"No
"
353,TRIM31,2,2,255,0.8%,"No
"
354,AP3B1,1,1,255,0.4%,"No
"
355,TOPBP1,4,4,255,1.6%,"No
"
356,LMO4,1,1,255,0.4%,"No
"
357,TLK1,2,2,255,0.8%,"No
"
358,TPPP,1,1,255,0.4%,"No
"
359,URB1,3,2,255,0.8%,"No
"
360,LRRN4,1,1,255,0.4%,"No
"
361,ALOX5,1,1,255,0.4%,"No
"
362,ALOX12B,3,3,255,1.2%,"Yes
"
363,ZHX3,3,3,255,1.2%,"No
"
364,HGSNAT,1,1,255,0.4%,"No
"
365,ALOX15B,1,1,255,0.4%,"No
"
366,ZSWIM8,2,2,255,0.8%,"No
"
367,ALPI,2,2,255,0.8%,"No
"
368,NCOA6,1,1,255,0.4%,"No
"
369,LRRC56,3,2,255,0.8%,"No
"
370,ALPL,3,3,255,1.2%,"No
"
371,SETDB1,1,1,255,0.4%,"Yes
"
372,TRIOBP,5,5,255,2.0%,"No
"
373,API5,1,1,255,0.4%,"No
"
374,HSF2BP,3,3,255,1.2%,"No
"
375,PJA2,1,1,255,0.4%,"No
"
376,TRPC1,3,3,255,1.2%,"No
"
377,POM121,2,2,255,0.8%,"No
"
378,TRPC3,3,3,255,1.2%,"No
"
379,TRANK1,6,5,255,2.0%,"No
"
380,TBC1D4,3,3,255,1.2%,"No
"
381,TRPC5,1,1,255,0.4%,"No
"
382,SMG7,1,1,255,0.4%,"No
"
383,B4GAT1,1,1,255,0.4%,"No
"
384,TRPC4,1,1,255,0.4%,"No
"
385,PIM2,3,2,255,0.8%,"No
"
386,TRPM2,4,4,255,1.6%,"No
"
387,PIAS1,2,2,255,0.8%,"No
"
388,MID2,1,1,255,0.4%,"No
"
389,TRPC6,1,1,255,0.4%,"No
"
390,RHOBTB1,3,3,255,1.2%,"No
"
391,TMCC1,1,1,255,0.4%,"No
"
392,PDZRN3,1,1,255,0.4%,"No
"
393,BUD23,2,2,255,0.8%,"No
"
394,UNC13A,4,4,255,1.6%,"No
"
395,MYO16,6,6,255,2.4%,"No
"
396,ALPP,1,1,255,0.4%,"No
"
397,PRIMPOL,3,3,255,1.2%,"No
"
398,ALX3,1,1,255,0.4%,"No
"
399,PAQR8,1,1,255,0.4%,"No
"
400,SNRNP200,2,2,255,0.8%,"No
"
401,PALLD,2,2,255,0.8%,"No
"
402,LGR5,1,1,255,0.4%,"Yes
"
403,TRO,2,2,255,0.8%,"No
"
404,TENT4A,2,2,255,0.8%,"No
"
405,ADRM1,1,1,255,0.4%,"No
"
406,DDX46,1,1,255,0.4%,"No
"
407,RNF183,1,1,255,0.4%,"No
"
408,THOC5,1,1,255,0.4%,"No
"
409,TELO2,4,4,255,1.6%,"No
"
410,TECPR2,3,3,255,1.2%,"No
"
411,OR2T8,3,3,255,1.2%,"No
"
412,SNAP91,3,3,255,1.2%,"No
"
413,OR14K1,3,3,255,1.2%,"No
"
414,MADD,1,1,255,0.4%,"No
"
415,CPSF6,1,1,255,0.4%,"No
"
416,RRP1,1,1,255,0.4%,"No
"
417,SV2B,5,4,255,1.6%,"No
"
418,NUDT21,1,1,255,0.4%,"No
"
419,YARS1,1,1,255,0.4%,"No
"
420,FIG4,1,1,255,0.4%,"No
"
421,OGFR,1,1,255,0.4%,"No
"
422,WASHC5,1,1,255,0.4%,"No
"
423,PHLPP2,3,3,255,1.2%,"No
"
424,ZNF292,2,2,255,0.8%,"No
"
425,PDZD2,5,5,255,2.0%,"No
"
426,WDTC1,2,2,255,0.8%,"No
"
427,NUAK1,3,3,255,1.2%,"No
"
428,XPO7,2,2,255,0.8%,"No
"
429,AMFR,3,2,255,0.8%,"No
"
430,KDM4B,6,5,255,2.0%,"No
"
431,AMHR2,2,2,255,0.8%,"No
"
432,MAST3,2,2,255,0.8%,"No
"
433,PRR14L,2,2,255,0.8%,"No
"
434,ZNF813,1,1,255,0.4%,"No
"
435,PRSS42P,2,2,255,0.8%,"No
"
436,DNM1P34,1,1,255,0.4%,"No
"
437,DOP1A,4,2,255,0.8%,"No
"
438,DDX52,1,1,255,0.4%,"No
"
439,TRPS1,1,1,255,0.4%,"No
"
440,ZPBP,1,1,255,0.4%,"No
"
441,ZBED4,2,2,255,0.8%,"No
"
442,ABHD2,1,1,255,0.4%,"No
"
443,WWP1,3,3,255,1.2%,"Yes
"
444,AKR7A2,1,1,255,0.4%,"No
"
445,OR5K4,1,1,255,0.4%,"No
"
446,TSC1,2,2,255,0.8%,"Yes
"
447,TMEFF1,1,1,255,0.4%,"No
"
448,IFT27,1,1,255,0.4%,"No
"
449,WDFY3,3,3,255,1.2%,"No
"
450,DAAM1,1,1,255,0.4%,"No
"
451,AMPD1,2,2,255,0.8%,"No
"
452,AMPD2,2,2,255,0.8%,"No
"
453,KHSRP,4,4,255,1.6%,"No
"
454,MAPKBP1,2,2,255,0.8%,"No
"
455,AMPD3,2,2,255,0.8%,"No
"
456,PLCH1,2,2,255,0.8%,"No
"
457,FETUB,1,1,255,0.4%,"No
"
458,KLHDC10,1,1,255,0.4%,"No
"
459,CYFIP2,4,4,255,1.6%,"No
"
460,OR5H14,2,2,255,0.8%,"No
"
461,AKAP8L,1,1,255,0.4%,"No
"
462,VAX1,1,1,255,0.4%,"No
"
463,TDRKH,1,1,255,0.4%,"No
"
464,TMPRSS13,1,1,255,0.4%,"No
"
465,LILRB3,1,1,255,0.4%,"No
"
466,LILRA1,1,1,255,0.4%,"No
"
467,LILRA2,2,1,255,0.4%,"No
"
468,TSHR,1,1,255,0.4%,"Yes
"
469,TSHB,1,1,255,0.4%,"No
"
470,DCAF4L2,2,2,255,0.8%,"No
"
471,TSPY1,1,1,255,0.4%,"No
"
472,SPEN,3,3,255,1.2%,"Yes
"
473,AMY2B,3,3,255,1.2%,"No
"
474,EXOSC7,1,1,255,0.4%,"No
"
475,ANG,1,1,255,0.4%,"No
"
476,FAIM2,1,1,255,0.4%,"No
"
477,CNOT1,4,4,255,1.6%,"No
"
478,ANK1,7,2,255,0.8%,"No
"
479,ANK2,6,6,255,2.4%,"No
"
480,ANK3,9,7,255,2.7%,"No
"
481,LGALS12,2,2,255,0.8%,"No
"
482,TSC2,6,6,255,2.4%,"Yes
"
483,ABCC11,1,1,255,0.4%,"No
"
484,STON1,1,1,255,0.4%,"No
"
485,FUNDC1,1,1,255,0.4%,"No
"
486,GFUS,1,1,255,0.4%,"No
"
487,TST,1,1,255,0.4%,"No
"
488,OR4A47,3,3,255,1.2%,"No
"
489,TTC1,1,1,255,0.4%,"No
"
490,TTC4,1,1,255,0.4%,"No
"
491,TTC3,3,3,255,1.2%,"No
"
492,MIER3,1,1,255,0.4%,"No
"
493,ZNF285,1,1,255,0.4%,"No
"
494,ANPEP,2,2,255,0.8%,"No
"
495,TTC23L,1,1,255,0.4%,"No
"
496,PARP15,1,1,255,0.4%,"No
"
497,SLC25A6,2,2,255,0.8%,"No
"
498,OR6A2,1,1,255,0.4%,"No
"
499,SHANK3,3,3,255,1.2%,"No
"
500,SLC27A2,1,1,255,0.4%,"No
"
501,SLC27A3,1,1,255,0.4%,"No
"
502,SPINK5,1,1,255,0.4%,"No
"
503,CCDC85B,1,1,255,0.4%,"No
"
504,LILRB4,1,1,255,0.4%,"No
"
505,TUB,2,2,255,0.8%,"No
"
506,TTPA,2,2,255,0.8%,"No
"
507,TUBA4A,1,1,255,0.4%,"No
"
508,TUBA3C,3,3,255,1.2%,"No
"
509,GLIPR1,1,1,255,0.4%,"No
"
510,FAM81B,2,2,255,0.8%,"No
"
511,PABPC1,2,1,255,0.4%,"No
"
512,ZNF491,1,1,255,0.4%,"No
"
513,TTF1,4,4,255,1.6%,"No
"
514,ZNF684,1,1,255,0.4%,"No
"
515,SERHL2,1,1,255,0.4%,"No
"
516,TTN,58,33,255,12.9%,"No
"
517,FAM229B,1,1,255,0.4%,"No
"
518,TTK,1,1,255,0.4%,"No
"
519,KLK11,2,2,255,0.8%,"No
"
520,OR2T27,1,1,255,0.4%,"No
"
521,ATF7,1,1,255,0.4%,"No
"
522,AOX2P,1,1,255,0.4%,"No
"
523,TULP2,1,1,255,0.4%,"No
"
524,TULP1,1,1,255,0.4%,"No
"
525,L3MBTL4,1,1,255,0.4%,"No
"
526,TULP3,1,1,255,0.4%,"No
"
527,TUBG1,1,1,255,0.4%,"No
"
528,ZNF567,2,2,255,0.8%,"No
"
529,TXNRD1,4,4,255,1.6%,"No
"
530,TYR,2,2,255,0.8%,"No
"
531,TYMS,1,1,255,0.4%,"No
"
532,KIAA0825,3,3,255,1.2%,"No
"
533,SLC17A9,1,1,255,0.4%,"No
"
534,HIRA,3,3,255,1.2%,"Yes
"
535,MIA-RAB4B,1,1,255,0.4%,"No
"
536,VSTM2A,1,1,255,0.4%,"No
"
537,TTLL9,3,3,255,1.2%,"No
"
538,TXK,2,2,255,0.8%,"No
"
539,DUSP21,1,1,255,0.4%,"No
"
540,ZNF114,1,1,255,0.4%,"No
"
541,FAM205A,2,2,255,0.8%,"No
"
542,IGFN1,1,1,255,0.4%,"No
"
543,CBLL2,1,1,255,0.4%,"No
"
544,RELL2,1,1,255,0.4%,"No
"
545,ZBED8,1,1,255,0.4%,"No
"
546,TNN,2,2,255,0.8%,"No
"
547,CHTF18,1,1,255,0.4%,"No
"
548,ZNF335,3,3,255,1.2%,"No
"
549,TIGD7,3,3,255,1.2%,"No
"
550,ELMO2,2,2,255,0.8%,"No
"
551,UBQLN3,1,1,255,0.4%,"No
"
552,IL21R,1,1,255,0.4%,"Yes
"
553,GALNT9,2,1,255,0.4%,"No
"
554,ATP6V0A4,3,3,255,1.2%,"No
"
555,ITSN2,3,3,255,1.2%,"No
"
556,TMEM67,2,2,255,0.8%,"No
"
557,ITPK1,1,1,255,0.4%,"No
"
558,ANKEF1,3,3,255,1.2%,"No
"
559,ITPKA,1,1,255,0.4%,"No
"
560,XPNPEP3,1,1,255,0.4%,"No
"
561,ITPKB,1,1,255,0.4%,"No
"
562,CHP2,1,1,255,0.4%,"No
"
563,ITPR1,6,6,255,2.4%,"No
"
564,ITPR2,7,7,255,2.7%,"No
"
565,ITIH4,2,2,255,0.8%,"No
"
566,CUZD1,1,1,255,0.4%,"No
"
567,ITK,1,1,255,0.4%,"Yes
"
568,ZFTRAF1,2,2,255,0.8%,"No
"
569,STT3A,2,2,255,0.8%,"No
"
570,GEMIN4,2,2,255,0.8%,"No
"
571,SCARF2,1,1,255,0.4%,"No
"
572,KANSL1L,1,1,255,0.4%,"No
"
573,ZNF559-ZNF177,1,1,255,0.4%,"No
"
574,NECAB3,1,1,255,0.4%,"No
"
575,DMRTC2,1,1,255,0.4%,"No
"
576,KDM4C,1,1,255,0.4%,"Yes
"
577,JAK1,1,1,255,0.4%,"Yes
"
578,PPRC1,2,2,255,0.8%,"No
"
579,JAK3,2,2,255,0.8%,"Yes
"
