,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
991,EXTL3,1,1,36,2.8%,"No
"
992,SRCAP,2,2,36,5.6%,"No
"
993,PCDH10,1,1,36,2.8%,"No
"
994,CCDC191,1,1,36,2.8%,"No
"
995,MMP9,1,1,36,2.8%,"No
"
996,ALMS1,1,1,36,2.8%,"No
"
997,MNDA,1,1,36,2.8%,"No
"
998,PSEN2,1,1,36,2.8%,"No
"
999,HOOK1,1,1,36,2.8%,"No
"
1000,CNTLN,1,1,36,2.8%,"No
"
1001,GIPC3,1,1,36,2.8%,"No
"
1002,EZH2,1,1,36,2.8%,"Yes
"
1003,UBR5,2,1,36,2.8%,"Yes
"
1004,ST7L,1,1,36,2.8%,"No
"
1005,MMP16,1,1,36,2.8%,"No
"
1006,N4BP2,2,2,36,5.6%,"No
"
1007,LCN12,1,1,36,2.8%,"No
"
1008,SLC3A2,2,2,36,5.6%,"No
"
1009,PSG5,2,2,36,5.6%,"No
"
1010,MOV10,1,1,36,2.8%,"No
"
1011,TTC28,1,1,36,2.8%,"No
"
1012,F13A1,1,1,36,2.8%,"No
"
1013,SYCP2L,1,1,36,2.8%,"No
"
1014,F12,1,1,36,2.8%,"No
"
1015,ANKHD1,1,1,36,2.8%,"No
"
1016,BCOR,3,3,36,8.3%,"Yes
"
1017,NLRP7,1,1,36,2.8%,"No
"
1018,CCK,1,1,36,2.8%,"No
"
1019,SNED1,1,1,36,2.8%,"No
"
1020,RNF103,1,1,36,2.8%,"No
"
1021,SLC25A33,1,1,36,2.8%,"No
"
1022,ZAR1,1,1,36,2.8%,"No
"
1023,DNAJC11,1,1,36,2.8%,"No
"
1024,SLC2A2,1,1,36,2.8%,"No
"
1025,MED16,1,1,36,2.8%,"No
"
1026,TPRN,2,2,36,5.6%,"No
"
1027,PAX8,1,1,36,2.8%,"Yes
"
1028,LRRC63,1,1,36,2.8%,"No
"
1029,PSMA5,1,1,36,2.8%,"No
"
1030,TMEM87A,2,2,36,5.6%,"No
"
1031,VIRMA,1,1,36,2.8%,"No
"
1032,PJA1,1,1,36,2.8%,"No
"
1033,UBR2,1,1,36,2.8%,"No
"
1034,CCNA2,1,1,36,2.8%,"No
"
1035,APOL2,1,1,36,2.8%,"No
"
1036,EDEM2,2,1,36,2.8%,"No
"
1037,ARSF,1,1,36,2.8%,"No
"
1038,SLC5A1,2,2,36,5.6%,"No
"
1039,PPCS,1,1,36,2.8%,"No
"
1040,ABCC1,1,1,36,2.8%,"No
"
1041,PFKL,1,1,36,2.8%,"No
"
1042,HADHB,1,1,36,2.8%,"No
"
1043,FAH,1,1,36,2.8%,"No
"
1044,C16ORF86,1,1,36,2.8%,"No
"
1045,ACSL3,1,1,36,2.8%,"Yes
"
1046,OGDHL,1,1,36,2.8%,"No
"
1047,KIR3DL3,1,1,36,2.8%,"No
"
1048,NOL4,1,1,36,2.8%,"No
"
1049,TTL,1,1,36,2.8%,"Yes
"
1050,ATP8B1,1,1,36,2.8%,"No
"
1051,EXOC3,1,1,36,2.8%,"No
"
1052,ZNF385A,1,1,36,2.8%,"No
"
1053,SLC9A3,2,2,36,5.6%,"No
"
1054,UTRN,1,1,36,2.8%,"No
"
1055,ESX1,1,1,36,2.8%,"No
"
1056,FAT1,1,1,36,2.8%,"Yes
"
1057,WTIP,1,1,36,2.8%,"No
"
1058,ZC3H7A,1,1,36,2.8%,"No
"
1059,HAS2,1,1,36,2.8%,"No
"
1060,HAS1,1,1,36,2.8%,"No
"
1061,PFKP,1,1,36,2.8%,"No
"
1062,VAV3,1,1,36,2.8%,"No
"
1063,RBM27,1,1,36,2.8%,"No
"
1064,SLC8A3,1,1,36,2.8%,"No
"
1065,GBF1,2,2,36,5.6%,"No
"
1066,ZCCHC4,1,1,36,2.8%,"No
"
1067,CREB3L1,1,1,36,2.8%,"Yes
"
1068,PDIK1L,1,1,36,2.8%,"No
"
1069,ASNS,1,1,36,2.8%,"No
"
1070,PRR11,1,1,36,2.8%,"No
"
1071,SLC12A1,1,1,36,2.8%,"No
"
1072,MYOM1,3,1,36,2.8%,"No
"
1073,THAP9,1,1,36,2.8%,"No
"
1074,ZNF839,1,1,36,2.8%,"No
"
1075,FST,1,1,36,2.8%,"No
"
1076,SETD2,1,1,36,2.8%,"Yes
"
1077,ZNF521,1,1,36,2.8%,"Yes
"
1078,MYRIP,1,1,36,2.8%,"No
"
1079,ZSWIM9,1,1,36,2.8%,"No
"
1080,HDGF,1,1,36,2.8%,"No
"
1081,VWA7,1,1,36,2.8%,"No
"
1082,HDC,1,1,36,2.8%,"No
"
1083,COL22A1,1,1,36,2.8%,"No
"
1084,ZUP1,1,1,36,2.8%,"No
"
1085,RIOK2,1,1,36,2.8%,"No
"
1086,ATAD2B,2,1,36,2.8%,"No
"
1087,ADAM21,1,1,36,2.8%,"No
"
1088,DDX19A,1,1,36,2.8%,"No
"
1089,TMEM147,1,1,36,2.8%,"No
"
1090,SLC22A5,1,1,36,2.8%,"No
"
1091,EZR,1,1,36,2.8%,"Yes
"
1092,PHKA1,2,1,36,2.8%,"No
"
1093,MARVELD3,1,1,36,2.8%,"No
"
1094,NCOR1,1,1,36,2.8%,"Yes
"
1095,OR5D16,1,1,36,2.8%,"No
"
1096,ZFHX3,1,1,36,2.8%,"Yes
"
1097,ATF4,1,1,36,2.8%,"No
"
1098,TTC39C,1,1,36,2.8%,"No
"
1099,CLIP4,1,1,36,2.8%,"No
"
1100,NFE2L3,1,1,36,2.8%,"No
"
1101,ZFAND6,1,1,36,2.8%,"No
"
1102,STPG1,1,1,36,2.8%,"No
"
1103,PIGS,1,1,36,2.8%,"No
"
1104,PHYH,1,1,36,2.8%,"No
"
1105,ADGRE2,1,1,36,2.8%,"No
"
1106,MPDZ,4,3,36,8.3%,"No
"
1107,KCNIP2,1,1,36,2.8%,"No
"
1108,OR5M11,1,1,36,2.8%,"No
"
1109,RPL36A-HNRNPH2,1,1,36,2.8%,"No
"
1110,IFIT5,1,1,36,2.8%,"No
"
1111,ATM,1,1,36,2.8%,"Yes
"
1112,MTUS2,1,1,36,2.8%,"No
"
1113,ATP1A3,1,1,36,2.8%,"No
"
1114,RIPK2,1,1,36,2.8%,"No
"
1115,TRAF4,2,2,36,5.6%,"No
"
1116,VWF,2,2,36,5.6%,"No
"
1117,DLK1,1,1,36,2.8%,"No
"
1118,ZNF100,2,2,36,5.6%,"No
"
1119,PANX1,1,1,36,2.8%,"No
"
1120,TMEM132C,1,1,36,2.8%,"No
"
1121,HK2,1,1,36,2.8%,"No
"
1122,CAPN13,1,1,36,2.8%,"No
"
1123,RGPD8,1,1,36,2.8%,"No
"
1124,SERPINE2,1,1,36,2.8%,"No
"
1125,UBQLNL,1,1,36,2.8%,"No
"
1126,SMG6,1,1,36,2.8%,"No
"
1127,ANKS1A,1,1,36,2.8%,"No
"
1128,TRIM55,1,1,36,2.8%,"No
"
1129,ST6GALNAC3,1,1,36,2.8%,"No
"
1130,SNCAIP,1,1,36,2.8%,"Yes
"
1131,HAUS6,1,1,36,2.8%,"No
"
1132,TNFRSF10D,1,1,36,2.8%,"No
"
1133,MUC16,4,3,36,8.3%,"No
"
1134,BAP1,8,7,36,19.4%,"Yes
"
1135,DYRK4,1,1,36,2.8%,"No
"
1136,POTEG,1,1,36,2.8%,"No
"
1137,PEX11B,1,1,36,2.8%,"No
"
1138,CTR9,1,1,36,2.8%,"Yes
"
1139,SH3PXD2A,1,1,36,2.8%,"No
"
1140,GOLGA6A,1,1,36,2.8%,"No
"
1141,ATP2B1,1,1,36,2.8%,"No
"
1142,MGA,1,1,36,2.8%,"Yes
"
1143,SLC17A6,1,1,36,2.8%,"No
"
1144,DRC7,1,1,36,2.8%,"No
"
1145,CAMTA1,1,1,36,2.8%,"Yes
"
1146,TIMMDC1,1,1,36,2.8%,"No
"
1147,ZC3H7B,1,1,36,2.8%,"No
"
1148,FEZ1,1,1,36,2.8%,"No
"
1149,GATAD2A,1,1,36,2.8%,"No
"
1150,PIK3R1,2,1,36,2.8%,"Yes
"
1151,PI4KA,1,1,36,2.8%,"No
"
1152,OR51I1,1,1,36,2.8%,"No
"
1153,FZD8,1,1,36,2.8%,"No
"
1154,TTLL4,1,1,36,2.8%,"No
"
1155,PIK3CA,2,2,36,5.6%,"Yes
"
1156,PRDM6,1,1,36,2.8%,"No
"
1157,PIK3CB,1,1,36,2.8%,"Yes
"
1158,GJA10,1,1,36,2.8%,"No
"
1159,KRCC1,1,1,36,2.8%,"No
"
1160,ABHD1,1,1,36,2.8%,"No
"
1161,LOXL3,1,1,36,2.8%,"No
"
1162,CDHR2,1,1,36,2.8%,"No
"
1163,CCDC178,1,1,36,2.8%,"No
"
1164,DZIP3,1,1,36,2.8%,"No
"
1165,CAPN14,1,1,36,2.8%,"No
"
1166,TET3,1,1,36,2.8%,"Yes
"
1167,WNT10B,1,1,36,2.8%,"No
"
1168,ATP9B,1,1,36,2.8%,"No
"
1169,RPRD2,1,1,36,2.8%,"No
"
1170,MEX3C,1,1,36,2.8%,"No
"
1171,CHADL,1,1,36,2.8%,"No
"
1172,PXMP4,2,2,36,5.6%,"No
"
1173,PDE4DIP,2,2,36,5.6%,"Yes
"
1174,SCFD1,1,1,36,2.8%,"No
"
1175,IGKV1-9,1,1,36,2.8%,"No
"
1176,IPO13,1,1,36,2.8%,"No
"
1177,C18ORF63,1,1,36,2.8%,"No
"
1178,ATP11A,1,1,36,2.8%,"No
"
1179,MINAR1,1,1,36,2.8%,"No
"
1180,ANKRD12,1,1,36,2.8%,"No
"
1181,SMARCAL1,1,1,36,2.8%,"No
"
1182,SPTBN5,1,1,36,2.8%,"No
"
1183,ARHGEF38,1,1,36,2.8%,"No
"
1184,ZMYM4,1,1,36,2.8%,"No
"
1185,VGLL4,1,1,36,2.8%,"No
"
1186,ZBTB21,1,1,36,2.8%,"No
"
1187,SYNE2,1,1,36,2.8%,"No
"
1188,NUP210,1,1,36,2.8%,"No
"
1189,WDR55,1,1,36,2.8%,"No
"
1190,GON4L,1,1,36,2.8%,"No
"
1191,HAGHL,1,1,36,2.8%,"No
"
1192,NXPH4,1,1,36,2.8%,"No
"
1193,UPRT,1,1,36,2.8%,"No
"
1194,CATSPER3,1,1,36,2.8%,"No
"
1195,PLCXD3,1,1,36,2.8%,"No
"
1196,RPS3,1,1,36,2.8%,"No
"
1197,BMP15,1,1,36,2.8%,"No
"
1198,KBTBD4,1,1,36,2.8%,"Yes
"
1199,VAPB,1,1,36,2.8%,"No
"
1200,PUM1,2,1,36,2.8%,"Yes
"
1201,PLEKHG4,1,1,36,2.8%,"No
"
1202,DNAJC9,1,1,36,2.8%,"No
"
1203,CCDC83,2,2,36,5.6%,"No
"
1204,INTS7,1,1,36,2.8%,"No
"
1205,ELAPOR2,1,1,36,2.8%,"No
"
1206,PLCB1,1,1,36,2.8%,"No
"
1207,ZNF699,1,1,36,2.8%,"No
"
1208,RAPGEF2,1,1,36,2.8%,"No
"
1209,PHLPP1,1,1,36,2.8%,"No
"
1210,SEC14L4,1,1,36,2.8%,"No
"
1211,LAIR2,1,1,36,2.8%,"No
"
1212,LAMA3,2,2,36,5.6%,"No
"
1213,GARNL3,1,1,36,2.8%,"No
"
1214,HRH3,1,1,36,2.8%,"No
"
1215,POLR3E,1,1,36,2.8%,"No
"
1216,RPS6KA3,1,1,36,2.8%,"No
"
1217,TGFBR2,1,1,36,2.8%,"Yes
"
1218,DLGAP2,1,1,36,2.8%,"No
"
1219,ISY1,1,1,36,2.8%,"No
"
1220,ERLEC1,1,1,36,2.8%,"No
"
1221,LAMB3,1,1,36,2.8%,"No
"
1222,PCDHA11,1,1,36,2.8%,"No
"
1223,PREX2,1,1,36,2.8%,"Yes
"
1224,SIT1,1,1,36,2.8%,"No
"
1225,ANKRD13C,1,1,36,2.8%,"No
"
1226,LONP2,1,1,36,2.8%,"No
"
1227,MRPL44,1,1,36,2.8%,"No
"
1228,TAS2R3,1,1,36,2.8%,"No
"
1229,LAMA4,1,1,36,2.8%,"No
"
1230,LAMA5,1,1,36,2.8%,"No
"
1231,TAS2R9,1,1,36,2.8%,"No
"
1232,IL32,1,1,36,2.8%,"No
"
1233,PCDHA5,1,1,36,2.8%,"No
"
1234,TGM1,1,1,36,2.8%,"No
"
1235,RAB11B,1,1,36,2.8%,"No
"
1236,DLG5,1,1,36,2.8%,"No
"
1237,KLHL20,1,1,36,2.8%,"No
"
1238,FAXDC2,1,1,36,2.8%,"No
"
1239,PCDHA4,1,1,36,2.8%,"No
"
1240,CSDC2,1,1,36,2.8%,"No
"
1241,NDEL1,2,2,36,5.6%,"No
"
1242,RUFY1,1,1,36,2.8%,"No
"
1243,JMJD4,1,1,36,2.8%,"No
"
1244,DHH,1,1,36,2.8%,"No
"
1245,PIP4K2B,1,1,36,2.8%,"No
"
1246,MOSPD2,1,1,36,2.8%,"No
"
1247,DMD,1,1,36,2.8%,"No
"
1248,DNAH2,2,2,36,5.6%,"No
"
1249,ZNF469,1,1,36,2.8%,"No
"
1250,TEX14,1,1,36,2.8%,"No
"
1251,ESYT2,1,1,36,2.8%,"No
"
1252,TRAT1,1,1,36,2.8%,"No
"
1253,ACSL5,1,1,36,2.8%,"No
"
1254,HEG1,1,1,36,2.8%,"No
"
1255,TIE1,1,1,36,2.8%,"No
"
1256,ARID1B,3,3,36,8.3%,"Yes
"
1257,ZNF449,1,1,36,2.8%,"No
"
1258,DNAH5,4,4,36,11.1%,"No
"
1259,CYSLTR1,1,1,36,2.8%,"No
"
1260,CPSF1,1,1,36,2.8%,"No
"
1261,SPTY2D1,1,1,36,2.8%,"No
"
1262,DNAH8,2,2,36,5.6%,"No
"
1263,DNAH6,2,2,36,5.6%,"No
"
1264,SELENOT,1,1,36,2.8%,"No
"
1265,TK2,1,1,36,2.8%,"No
"
1266,IL1F10,1,1,36,2.8%,"No
"
1267,DNAH7,1,1,36,2.8%,"No
"
1268,KIF28P,1,1,36,2.8%,"No
"
1269,DNASE1L3,1,1,36,2.8%,"No
"
1270,PAPPA2,1,1,36,2.8%,"No
"
1271,SLC22A10,1,1,36,2.8%,"No
"
1272,GNL3,1,1,36,2.8%,"No
"
1273,NPIPB6,1,1,36,2.8%,"No
"
1274,TLE4,1,1,36,2.8%,"Yes
"
1275,TLN1,1,1,36,2.8%,"No
"
1276,MUC5B,5,3,36,8.3%,"No
"
1277,TLR1,1,1,36,2.8%,"No
"
1278,CDR2L,1,1,36,2.8%,"No
"
1279,DNM2,1,1,36,2.8%,"Yes
"
1280,SLITRK2,1,1,36,2.8%,"No
"
1281,OR2L13,1,1,36,2.8%,"No
"
1282,NID1,2,1,36,2.8%,"No
"
1283,GC,1,1,36,2.8%,"No
"
1284,ZNF627,1,1,36,2.8%,"No
"
1285,GSTK1,1,1,36,2.8%,"No
"
1286,TIMM23,1,1,36,2.8%,"No
"
1287,GCNT1,1,1,36,2.8%,"No
"
1288,DLL1,1,1,36,2.8%,"No
"
1289,OR5L2,1,1,36,2.8%,"No
"
1290,COPA,1,1,36,2.8%,"No
"
1291,TMEM31,1,1,36,2.8%,"No
"
1292,DXO,1,1,36,2.8%,"No
"
1293,MYPN,1,1,36,2.8%,"No
"
1294,CFAP54,2,2,36,5.6%,"No
"
1295,DOCK2,2,2,36,5.6%,"No
"
1296,ARID4B,1,1,36,2.8%,"Yes
"
1297,NKX2-2,1,1,36,2.8%,"No
"
1298,C1ORF146,1,1,36,2.8%,"No
"
1299,FADS1,1,1,36,2.8%,"No
"
1300,KTI12,1,1,36,2.8%,"No
"
1301,UBN1,1,1,36,2.8%,"No
"
1302,ZBTB49,1,1,36,2.8%,"No
"
1303,MTERF2,1,1,36,2.8%,"No
"
1304,LDLRAD1,1,1,36,2.8%,"No
"
1305,CD300LD-AS1,1,1,36,2.8%,"No
"
1306,LIM2,1,1,36,2.8%,"No
"
1307,CDK12,1,1,36,2.8%,"Yes
"
1308,LIPA,1,1,36,2.8%,"No
"
1309,ZNF354C,1,1,36,2.8%,"No
"
1310,SPATS2,1,1,36,2.8%,"No
"
1311,SNX21,1,1,36,2.8%,"No
"
1312,CEP152,1,1,36,2.8%,"No
"
1313,MLXIPL,2,2,36,5.6%,"No
"
1314,L1TD1,1,1,36,2.8%,"No
"
1315,ADAM32,1,1,36,2.8%,"No
"
1316,FMN2,3,3,36,8.3%,"No
"
1317,NYAP2,2,2,36,5.6%,"No
"
1318,KREMEN2,1,1,36,2.8%,"No
"
1319,HTRA4,1,1,36,2.8%,"No
"
1320,TNNI3K,1,1,36,2.8%,"No
"
1321,JCHAIN,1,1,36,2.8%,"No
"
1322,UHMK1,2,2,36,5.6%,"No
"
1323,GDI1,1,1,36,2.8%,"No
"
1324,NONO,1,1,36,2.8%,"Yes
"
1325,IL31RA,1,1,36,2.8%,"No
"
1326,NOS3,1,1,36,2.8%,"No
"
1327,EP400,2,2,36,5.6%,"Yes
"
1328,ZNF653,1,1,36,2.8%,"No
"
1329,KRBOX5,1,1,36,2.8%,"No
"
1330,NOTCH1,1,1,36,2.8%,"Yes
"
1331,CARMIL3,1,1,36,2.8%,"No
"
1332,PSMC1,1,1,36,2.8%,"No
"
1333,NOTCH4,1,1,36,2.8%,"Yes
"
1334,ZNF649,1,1,36,2.8%,"No
"
1335,WNK4,1,1,36,2.8%,"No
"
1336,C8ORF33,1,1,36,2.8%,"No
"
1337,FCGR1BP,1,1,36,2.8%,"No
"
1338,CPD,1,1,36,2.8%,"No
"
1339,SLC27A5,1,1,36,2.8%,"No
"
1340,MYH7B,1,1,36,2.8%,"No
"
1341,STK40,1,1,36,2.8%,"Yes
"
1342,USP28,1,1,36,2.8%,"No
"
1343,CP,1,1,36,2.8%,"No
"
1344,FBP1,1,1,36,2.8%,"No
"
1345,COX15,1,1,36,2.8%,"No
"
1346,SCIMP,1,1,36,2.8%,"No
"
1347,FBN2,2,2,36,5.6%,"No
"
1348,COL20A1,1,1,36,2.8%,"No
"
1349,SF3B2,1,1,36,2.8%,"No
"
1350,OR9I1,1,1,36,2.8%,"No
"
1351,MYH15,1,1,36,2.8%,"No
"
1352,NPR2,2,2,36,5.6%,"No
"
1353,MAST1,1,1,36,2.8%,"No
"
1354,PDCD11,1,1,36,2.8%,"Yes
"
1355,PTEN,1,1,36,2.8%,"Yes
"
1356,ZNF250,1,1,36,2.8%,"No
"
1357,ZBTB4,1,1,36,2.8%,"No
"
1358,PTCH1,2,2,36,5.6%,"Yes
"
1359,KMT2C,4,4,36,11.1%,"Yes
"
1360,NRAS,1,1,36,2.8%,"Yes
"
1361,CRAT,1,1,36,2.8%,"No
"
1362,DPY19L3,1,1,36,2.8%,"No
"
1363,TMEM150C,1,1,36,2.8%,"No
"
1364,CR2,1,1,36,2.8%,"No
"
1365,THAP5,1,1,36,2.8%,"No
"
1366,FBRSL1,1,1,36,2.8%,"No
"
1367,CAMSAP3,1,1,36,2.8%,"No
"
1368,USP29,1,1,36,2.8%,"No
"
1369,LINC01599,1,1,36,2.8%,"No
"
1370,PTGER2,1,1,36,2.8%,"No
"
1371,PTGER4,1,1,36,2.8%,"No
"
1372,OR1S1,1,1,36,2.8%,"No
"
1373,RBM25,1,1,36,2.8%,"No
"
1374,BRD7,1,1,36,2.8%,"No
"
1375,HSPA12B,1,1,36,2.8%,"No
"
1376,WIZ,1,1,36,2.8%,"No
"
1377,MGAT5B,1,1,36,2.8%,"No
"
1378,FEN1,1,1,36,2.8%,"No
"
1379,ATF6B,1,1,36,2.8%,"No
"
1380,RNF213,1,1,36,2.8%,"Yes
"
1381,PRPF39,1,1,36,2.8%,"No
"
1382,FREM2,1,1,36,2.8%,"No
"
1383,PTH1R,1,1,36,2.8%,"No
"
1384,PTK2,1,1,36,2.8%,"No
"
1385,GCN1,1,1,36,2.8%,"No
"
1386,ELL2,1,1,36,2.8%,"No
"
1387,STON1-GTF2A1L,1,1,36,2.8%,"No
"
1388,PHIP,1,1,36,2.8%,"No
"
1389,GIGYF2,1,1,36,2.8%,"No
"
1390,SMARCD1,1,1,36,2.8%,"Yes
"
1391,ADAMTS12,1,1,36,2.8%,"No
"
1392,BTG3,1,1,36,2.8%,"No
"
1393,GSDMA,2,2,36,5.6%,"No
"
1394,PLXNA4,3,3,36,8.3%,"No
"
1395,PTPN3,1,1,36,2.8%,"No
"
1396,KIAA1586,1,1,36,2.8%,"No
"
1397,TMIGD1,1,1,36,2.8%,"No
"
1398,HLA-DOA,1,1,36,2.8%,"No
"
1399,MAGEE1,1,1,36,2.8%,"No
"
1400,FGFR2,2,2,36,5.6%,"Yes
"
1401,IL12B,1,1,36,2.8%,"No
"
1402,ZKSCAN4,1,1,36,2.8%,"No
"
1403,USP47,1,1,36,2.8%,"No
"
1404,MROH5,1,1,36,2.8%,"No
"
1405,SLC4A11,1,1,36,2.8%,"No
"
1406,HLA-DMA,1,1,36,2.8%,"No
"
1407,VANGL2,1,1,36,2.8%,"No
"
1408,MOCOS,1,1,36,2.8%,"No
"
1409,CCDC88C,1,1,36,2.8%,"No
"
1410,IL10RA,1,1,36,2.8%,"No
"
1411,APPL1,1,1,36,2.8%,"No
"
1412,COPG2,1,1,36,2.8%,"No
"
1413,RNF19B,1,1,36,2.8%,"No
"
1414,HLA-DRA,1,1,36,2.8%,"No
"
1415,CPLX4,1,1,36,2.8%,"No
"
1416,PTCD2,1,1,36,2.8%,"No
"
1417,NLRP5,1,1,36,2.8%,"No
"
1418,CDC27,1,1,36,2.8%,"No
"
1419,PTPN4,1,1,36,2.8%,"No
"
1420,TRAP1,1,1,36,2.8%,"No
"
1421,ATP5MC2,1,1,36,2.8%,"No
"
1422,FSCN1,1,1,36,2.8%,"No
"
1423,ASCC1,1,1,36,2.8%,"No
"
1424,PTPRF,1,1,36,2.8%,"No
"
1425,PTPRG,1,1,36,2.8%,"No
"
1426,PTPRK,1,1,36,2.8%,"Yes
"
1427,LMBR1,1,1,36,2.8%,"No
"
1428,FCHO2,1,1,36,2.8%,"No
"
1429,TMEM268,1,1,36,2.8%,"No
"
1430,TEX2,1,1,36,2.8%,"No
"
1431,SF3B1,1,1,36,2.8%,"Yes
"
1432,LEO1,2,2,36,5.6%,"No
"
1433,PTPRA,1,1,36,2.8%,"No
"
1434,PTPRC,1,1,36,2.8%,"Yes
"
1435,ADGRG2,1,1,36,2.8%,"No
"
1436,NFKBIZ,1,1,36,2.8%,"No
"
1437,ARHGEF5,1,1,36,2.8%,"No
"
1438,ASXL3,1,1,36,2.8%,"No
"
1439,TICAM1,1,1,36,2.8%,"No
"
1440,MRPS16,1,1,36,2.8%,"No
"
1441,PEAK1,1,1,36,2.8%,"No
"
1442,ATP6V0A1,1,1,36,2.8%,"No
"
1443,ROBO4,1,1,36,2.8%,"No
"
1444,PKHD1,2,2,36,5.6%,"No
"
1445,ATP5PO,1,1,36,2.8%,"No
"
1446,FGF16,1,1,36,2.8%,"No
"
1447,SOX5,1,1,36,2.8%,"No
"
1448,XPNPEP2,1,1,36,2.8%,"No
"
1449,PLCL1,1,1,36,2.8%,"No
"
1450,XPNPEP1,2,2,36,5.6%,"No
"
1451,HMGCL,2,2,36,5.6%,"No
"
1452,LRIT3,1,1,36,2.8%,"No
"
1453,FRY,1,1,36,2.8%,"No
"
1454,TVP23B,1,1,36,2.8%,"No
"
1455,ATP7B,1,1,36,2.8%,"No
"
1456,ASH1L,1,1,36,2.8%,"No
"
1457,CATSPERB,1,1,36,2.8%,"No
"
1458,ATR,1,1,36,2.8%,"Yes
"
1459,ARHGAP28,1,1,36,2.8%,"No
"
1460,SDK2,2,2,36,5.6%,"No
"
1461,MSN,1,1,36,2.8%,"Yes
"
1462,TMEM11,1,1,36,2.8%,"No
"
1463,METTL8,1,1,36,2.8%,"No
"
1464,ZNF786,1,1,36,2.8%,"No
"
1465,DICER1,2,1,36,2.8%,"Yes
"
1466,SPAG4,1,1,36,2.8%,"No
"
1467,DPYSL4,1,1,36,2.8%,"No
"
1468,AGAP2-AS1,1,1,36,2.8%,"No
"
1469,TAS1R2,1,1,36,2.8%,"No
"
1470,MAGEL2,1,1,36,2.8%,"No
"
1471,EML6,1,1,36,2.8%,"No
"
1472,PLCG1,1,1,36,2.8%,"Yes
"
1473,PLD1,1,1,36,2.8%,"No
"
1474,ZFAND2A,1,1,36,2.8%,"No
"
1475,PLEC,1,1,36,2.8%,"No
"
1476,FOXA2,1,1,36,2.8%,"No
"
1477,PLOD1,1,1,36,2.8%,"No
"
1478,RUBCN,1,1,36,2.8%,"No
"
1479,SORBS1,1,1,36,2.8%,"No
"
1480,PI15,1,1,36,2.8%,"No
"
1481,LAP3,1,1,36,2.8%,"No
"
1482,SLC26A7,1,1,36,2.8%,"No
"
1483,B2M,1,1,36,2.8%,"Yes
"
1484,ZNF691,1,1,36,2.8%,"No
"
1485,LRFN4,1,1,36,2.8%,"No
"
1486,BLTP2,1,1,36,2.8%,"No
"
1487,HNRNPA2B1,1,1,36,2.8%,"Yes
"
1488,PLXNA2,1,1,36,2.8%,"No
"
1489,PLXNB3,1,1,36,2.8%,"No
"
1490,VNN1,2,1,36,2.8%,"No
"
1491,IKZF5,1,1,36,2.8%,"No
"
1492,LRP1,3,3,36,8.3%,"No
"
1493,EML5,2,2,36,5.6%,"No
"
1494,LRP2,1,1,36,2.8%,"No
"
1495,NOXO1,1,1,36,2.8%,"No
"
1496,LNPK,2,1,36,2.8%,"No
"
1497,ZBTB38,1,1,36,2.8%,"No
"
1498,C1QTNF9,1,1,36,2.8%,"No
"
1499,BAD,1,1,36,2.8%,"No
"
1500,B3GNT6,1,1,36,2.8%,"No
"
1501,OR6C3,1,1,36,2.8%,"No
"
1502,COL24A1,1,1,36,2.8%,"No
"
1503,ADGRB3,1,1,36,2.8%,"No
"
1504,MRPL2,1,1,36,2.8%,"No
"
1505,LPP,1,1,36,2.8%,"Yes
"
1506,JCAD,1,1,36,2.8%,"No
"
1507,RPS12,1,1,36,2.8%,"No
"
1508,SYNJ1,1,1,36,2.8%,"No
"
1509,SEC14L5,1,1,36,2.8%,"No
"
1510,EYS,1,1,36,2.8%,"No
"
1511,HNRNPU,1,1,36,2.8%,"No
"
1512,LRP6,3,1,36,2.8%,"Yes
"
1513,DCAF1,1,1,36,2.8%,"No
"
1514,HNRNPK,1,1,36,2.8%,"No
"
1515,HDAC9,1,1,36,2.8%,"No
"
1516,RBFA,1,1,36,2.8%,"No
"
1517,NDUFA13,1,1,36,2.8%,"No
"
1518,UTP14C,1,1,36,2.8%,"No
"
1519,CYP4F3,1,1,36,2.8%,"No
"
1520,ZNF14,1,1,36,2.8%,"No
"
1521,LTBP2,1,1,36,2.8%,"No
"
1522,CNTNAP5,1,1,36,2.8%,"No
"
1523,TASOR2,1,1,36,2.8%,"No
"
1524,ZNF536,1,1,36,2.8%,"No
"
1525,SPATA4,1,1,36,2.8%,"No
"
1526,TRBV5-1,1,1,36,2.8%,"No
"
1527,BCHE,1,1,36,2.8%,"No
"
1528,OSGIN1,1,1,36,2.8%,"No
"
1529,PDIA2,1,1,36,2.8%,"No
"
1530,SYTL4,1,1,36,2.8%,"No
"
1531,DDX59,1,1,36,2.8%,"No
"
1532,KATNAL2,1,1,36,2.8%,"No
"
1533,RPS24,1,1,36,2.8%,"No
"
1534,SEMA4C,1,1,36,2.8%,"No
"
1535,ZNF12,1,1,36,2.8%,"No
"
1536,USP34,1,1,36,2.8%,"No
"
1537,SNPH,1,1,36,2.8%,"No
"
1538,RRM1,1,1,36,2.8%,"No
"
1539,PCDHA9,1,1,36,2.8%,"No
"
1540,TRHDE,1,1,36,2.8%,"No
"
1541,MCOLN1,1,1,36,2.8%,"No
"
1542,MON1A,1,1,36,2.8%,"No
"
1543,DRAM2,1,1,36,2.8%,"No
"
