,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
0,OCLN,1,1,514,0.2%,"No
"
1,STPG2,4,3,514,0.6%,"No
"
2,KRT6C,4,4,514,0.8%,"No
"
3,ASPM,12,8,514,1.6%,"No
"
4,SBF2,6,5,514,1.0%,"No
"
5,RNF146,2,1,514,0.2%,"No
"
6,SPRY4,2,2,514,0.4%,"No
"
7,OGN,1,1,514,0.2%,"No
"
8,FOXM1,2,2,514,0.4%,"No
"
9,BDH2,1,1,514,0.2%,"No
"
10,FOXC2,1,1,514,0.2%,"No
"
11,CDC42BPG,3,3,514,0.6%,"No
"
12,ANKS1B,2,2,514,0.4%,"No
"
13,DNAH3,11,7,514,1.4%,"No
"
14,OR10AD1,2,2,514,0.4%,"No
"
15,LAMA1,7,4,514,0.8%,"No
"
16,FOXL1,1,1,514,0.2%,"No
"
17,AGPAT3,1,1,514,0.2%,"No
"
18,TPH2,2,2,514,0.4%,"No
"
19,ZNF821,1,1,514,0.2%,"No
"
20,INPP5B,3,2,514,0.4%,"No
"
21,INPP5D,2,1,514,0.2%,"Yes
"
22,INPPL1,6,4,514,0.8%,"Yes
"
23,OGDH,1,1,514,0.2%,"No
"
24,FOXS1,2,2,514,0.4%,"No
"
25,TNFRSF11B,2,2,514,0.4%,"No
"
26,VANGL1,1,1,514,0.2%,"No
"
27,CNOT11,3,2,514,0.4%,"No
"
28,SERPINA12,2,2,514,0.4%,"No
"
29,FLNB,8,6,514,1.2%,"No
"
30,A1BG,1,1,514,0.2%,"No
"
31,FLNA,12,7,514,1.4%,"No
"
32,A2M,4,4,514,0.8%,"No
"
33,CDV3,1,1,514,0.2%,"No
"
34,FLII,1,1,514,0.2%,"No
"
35,FOXRED1,2,1,514,0.2%,"No
"
36,TRIM56,1,1,514,0.2%,"No
"
37,FLI1,2,2,514,0.4%,"Yes
"
38,METRNL,1,1,514,0.2%,"No
"
39,FLG,25,23,514,4.5%,"No
"
40,SUPT20H,4,3,514,0.6%,"No
"
41,NAGK,1,1,514,0.2%,"No
"
42,STAB2,2,2,514,0.4%,"No
"
43,INSL4,1,1,514,0.2%,"No
"
44,NAT1,1,1,514,0.2%,"No
"
45,OLR1,1,1,514,0.2%,"No
"
46,INSR,3,1,514,0.2%,"Yes
"
47,OMG,1,1,514,0.2%,"No
"
48,INSRR,2,2,514,0.4%,"No
"
49,OPA1,5,2,514,0.4%,"No
"
50,FLOT2,1,1,514,0.2%,"No
"
51,OPCML,1,1,514,0.2%,"No
"
52,FLNC,13,10,514,1.9%,"No
"
53,IRF2,1,1,514,0.2%,"Yes
"
54,OR1D2,1,1,514,0.2%,"No
"
55,IRF3,1,1,514,0.2%,"No
"
56,OR1F1,1,1,514,0.2%,"No
"
57,FBXW10B,3,3,514,0.6%,"No
"
58,IRF4,3,2,514,0.4%,"Yes
"
59,CDH2,2,1,514,0.2%,"No
"
60,FMOD,1,1,514,0.2%,"No
"
61,SLC15A4,2,2,514,0.4%,"No
"
62,PRIMA1,1,1,514,0.2%,"No
"
63,KIF27,5,3,514,0.6%,"No
"
64,WFDC9,1,1,514,0.2%,"No
"
65,FMO3,3,1,514,0.2%,"No
"
66,UBE2Q1,1,1,514,0.2%,"No
"
67,FMO1,3,3,514,0.6%,"No
"
68,FLT4,7,6,514,1.2%,"Yes
"
69,KRTAP9-9,1,1,514,0.2%,"No
"
70,BMP2K,1,1,514,0.2%,"No
"
71,KRTAP4-6,1,1,514,0.2%,"No
"
72,FLT3,3,2,514,0.4%,"Yes
"
73,TMEM132D,6,5,514,1.0%,"No
"
74,FLT1,3,2,514,0.4%,"Yes
"
75,IPP,1,1,514,0.2%,"No
"
76,OPHN1,4,4,514,0.8%,"No
"
77,IRAK1,2,2,514,0.4%,"No
"
78,OPRD1,1,1,514,0.2%,"No
"
79,ITGA6,3,1,514,0.2%,"No
"
80,OPRK1,1,1,514,0.2%,"No
"
81,IRAK2,2,2,514,0.4%,"No
"
82,OPRL1,1,1,514,0.2%,"No
"
83,OPRM1,2,2,514,0.4%,"No
"
84,IREB2,3,3,514,0.6%,"No
"
85,FMO4,2,2,514,0.4%,"No
"
86,IRF1,4,1,514,0.2%,"Yes
"
87,ISL1,1,1,514,0.2%,"No
"
88,ISLR,1,1,514,0.2%,"No
"
89,ITGA1,2,1,514,0.2%,"No
"
90,ITGA2,4,2,514,0.4%,"No
"
91,CDH12,6,5,514,1.0%,"No
"
92,OTUD5,1,1,514,0.2%,"No
"
93,ZNF611,1,1,514,0.2%,"No
"
94,DIPK2A,3,3,514,0.6%,"No
"
95,VEZT,3,2,514,0.4%,"No
"
96,SHARPIN,1,1,514,0.2%,"No
"
97,CDH10,1,1,514,0.2%,"No
"
98,CDH9,2,2,514,0.4%,"No
"
99,ZCCHC8,1,1,514,0.2%,"No
"
100,CDH8,4,3,514,0.6%,"No
"
101,CDH6,2,2,514,0.4%,"No
"
102,FN1,4,2,514,0.4%,"No
"
103,CDH5,2,2,514,0.4%,"No
"
104,AFF2,8,8,514,1.6%,"No
"
105,CDH4,5,5,514,1.0%,"No
"
106,MRGPRX1,3,3,514,0.6%,"No
"
107,CDH3,1,1,514,0.2%,"No
"
108,FMR1,5,4,514,0.8%,"No
"
109,IRF6,2,2,514,0.4%,"No
"
110,OR3A2,2,2,514,0.4%,"No
"
111,IRF7,3,2,514,0.4%,"No
"
112,IRS1,2,2,514,0.4%,"Yes
"
113,ORC1,2,1,514,0.2%,"No
"
114,ORC2,1,1,514,0.2%,"No
"
115,ZXDB,1,1,514,0.2%,"No
"
116,SH3PXD2B,1,1,514,0.2%,"No
"
117,FAAH2,2,2,514,0.4%,"No
"
118,CYP4X1,2,1,514,0.2%,"No
"
119,FMR1NB,3,3,514,0.6%,"No
"
120,ITGA9,1,1,514,0.2%,"No
"
121,ITGAD,2,2,514,0.4%,"No
"
122,ITGAE,4,3,514,0.6%,"No
"
123,C5ORF24,2,2,514,0.4%,"No
"
124,ITGAL,3,3,514,0.6%,"No
"
125,ITGAM,3,3,514,0.6%,"No
"
126,GPRIN3,3,3,514,0.6%,"No
"
127,KASH5,2,2,514,0.4%,"No
"
128,GCC1,1,1,514,0.2%,"No
"
129,ZNF785,1,1,514,0.2%,"No
"
130,TTC13,2,2,514,0.4%,"No
"
131,ATP13A3,4,3,514,0.6%,"No
"
132,CDK4,1,1,514,0.2%,"Yes
"
133,ABHD8,2,2,514,0.4%,"No
"
134,EPS8L3,1,1,514,0.2%,"No
"
135,FOLR1,1,1,514,0.2%,"No
"
136,CDC73,3,3,514,0.6%,"Yes
"
137,CDH18,5,5,514,1.0%,"No
"
138,NKAP,2,2,514,0.4%,"No
"
139,CDH17,6,6,514,1.2%,"No
"
140,FOLH1,5,4,514,0.8%,"No
"
141,CDH16,4,4,514,0.8%,"No
"
142,CDH15,1,1,514,0.2%,"No
"
143,SLC25A28,1,1,514,0.2%,"No
"
144,CDH13,2,2,514,0.4%,"No
"
145,ITGA2B,1,1,514,0.2%,"No
"
146,ITGA4,4,4,514,0.8%,"No
"
147,QTRT1,3,3,514,0.6%,"No
"
148,TRIM50,2,2,514,0.4%,"No
"
149,ITGA5,2,2,514,0.4%,"No
"
150,ITGA7,2,1,514,0.2%,"No
"
151,KCTD1,1,1,514,0.2%,"No
"
152,METTL24,1,1,514,0.2%,"No
"
153,ITGB3,2,1,514,0.2%,"No
"
154,ITGB4,4,3,514,0.6%,"No
"
155,CSAG1,1,1,514,0.2%,"No
"
156,ITGB6,7,5,514,1.0%,"No
"
157,ITGB7,4,2,514,0.4%,"No
"
158,CDKN3,1,1,514,0.2%,"No
"
159,CDKN2C,3,3,514,0.6%,"Yes
"
160,FRYL,4,3,514,0.6%,"No
"
161,CDKN2A,3,3,514,0.6%,"Yes
"
162,LAS1L,1,1,514,0.2%,"No
"
163,CDKN1B,2,2,514,0.4%,"Yes
"
164,FPR2,1,1,514,0.2%,"No
"
165,HYI,1,1,514,0.2%,"No
"
166,ZNF688,1,1,514,0.2%,"No
"
167,CDKN1A,1,1,514,0.2%,"Yes
"
168,FPR1,1,1,514,0.2%,"No
"
169,FPGS,2,2,514,0.4%,"No
"
170,RIPOR1,2,2,514,0.4%,"No
"
171,FOSB,1,1,514,0.2%,"No
"
172,ITGAV,2,1,514,0.2%,"No
"
173,ITGAX,2,2,514,0.4%,"No
"
174,ITGB1,2,1,514,0.2%,"No
"
175,ITGB2,2,2,514,0.4%,"No
"
176,FANK1,1,1,514,0.2%,"No
"
177,BOD1L1,5,5,514,1.0%,"No
"
178,RNF175,2,2,514,0.4%,"No
"
179,ARMH3,4,3,514,0.6%,"No
"
180,ST8SIA6,1,1,514,0.2%,"No
"
181,TAS2R41,4,3,514,0.6%,"No
"
182,DNAAF8,1,1,514,0.2%,"No
"
183,TAS2R40,2,2,514,0.4%,"No
"
184,DUSP29,1,1,514,0.2%,"No
"
185,SAP130,4,3,514,0.6%,"No
"
186,TAS2R39,1,1,514,0.2%,"No
"
187,OBI1,2,1,514,0.2%,"No
"
188,CDR2,2,2,514,0.4%,"No
"
189,CEP97,4,4,514,0.8%,"No
"
190,CDO1,1,1,514,0.2%,"No
"
191,ITGB8,1,1,514,0.2%,"No
"
192,ITIH1,1,1,514,0.2%,"No
"
193,ITIH2,2,2,514,0.4%,"No
"
194,ITIH3,2,2,514,0.4%,"No
"
195,TAS2R19,1,1,514,0.2%,"No
"
196,TAS2R30,1,1,514,0.2%,"No
"
197,CCDC122,2,1,514,0.2%,"No
"
198,TAS2R46,1,1,514,0.2%,"No
"
199,ATXN3L,1,1,514,0.2%,"No
"
200,DGKH,3,2,514,0.4%,"No
"
201,BICDL1,2,2,514,0.4%,"No
"
202,CEBPG,1,1,514,0.2%,"No
"
203,CEBPE,3,1,514,0.2%,"No
"
204,SPAG16,1,1,514,0.2%,"No
"
205,SLC52A2,1,1,514,0.2%,"No
"
206,TMEM231,1,1,514,0.2%,"No
"
207,CORO7,1,1,514,0.2%,"No
"
208,CEACAM5,2,2,514,0.4%,"No
"
209,CLGN,1,1,514,0.2%,"No
"
210,RNF128,3,3,514,0.6%,"No
"
211,CDX4,3,2,514,0.4%,"No
"
212,CDX2,2,1,514,0.2%,"Yes
"
213,RDH8,1,1,514,0.2%,"No
"
214,CES1,1,1,514,0.2%,"No
"
215,CENPF,5,3,514,0.6%,"No
"
216,CENPE,7,6,514,1.2%,"No
"
217,ENPP5,2,2,514,0.4%,"No
"
218,CENPC,1,1,514,0.2%,"No
"
219,PRDM5,1,1,514,0.2%,"No
"
220,CENPB,1,1,514,0.2%,"No
"
221,CENPA,1,1,514,0.2%,"Yes
"
222,CEL,2,2,514,0.4%,"No
"
223,HNRNPUL1,1,1,514,0.2%,"No
"
224,MICALL1,4,4,514,0.8%,"No
"
225,TUBGCP6,2,2,514,0.4%,"No
"
226,ATE1,1,1,514,0.2%,"No
"
227,RIMBP3,1,1,514,0.2%,"No
"
228,PTCHD1,9,5,514,1.0%,"No
"
229,KATNA1,2,2,514,0.4%,"No
"
230,KRR1,1,1,514,0.2%,"No
"
231,PRDM7,1,1,514,0.2%,"No
"
232,SHC2,2,1,514,0.2%,"No
"
233,CTSC,1,1,514,0.2%,"No
"
234,UHRF2,2,2,514,0.4%,"No
"
235,CFL2,1,1,514,0.2%,"No
"
236,GADL1,2,2,514,0.4%,"No
"
237,CFL1,1,1,514,0.2%,"No
"
238,CETP,1,1,514,0.2%,"No
"
239,KIAA1549L,5,5,514,1.0%,"No
"
240,CETN3,1,1,514,0.2%,"No
"
241,BTN3A2,1,1,514,0.2%,"No
"
242,NPNT,1,1,514,0.2%,"No
"
243,FRG2B,1,1,514,0.2%,"No
"
244,CETN2,1,1,514,0.2%,"No
"
245,CETN1,2,2,514,0.4%,"No
"
246,STRIP1,2,2,514,0.4%,"No
"
247,EMILIN2,5,5,514,1.0%,"No
"
248,MYLK2,1,1,514,0.2%,"No
"
249,OBSCN,24,18,514,3.5%,"No
"
250,CIT,4,4,514,0.8%,"No
"
251,HIBADH,1,1,514,0.2%,"No
"
252,MAGEB10,1,1,514,0.2%,"No
"
253,TRIM5,1,1,514,0.2%,"No
"
254,EMILIN1,2,2,514,0.4%,"No
"
255,SYDE1,1,1,514,0.2%,"No
"
256,CFTR,3,3,514,0.6%,"No
"
257,DCAF8L1,7,7,514,1.4%,"No
"
258,CEACAM8,2,1,514,0.2%,"No
"
259,CCDC112,1,1,514,0.2%,"No
"
260,CEACAM7,2,2,514,0.4%,"No
"
261,APRG1,2,2,514,0.4%,"No
"
262,UNC13C,2,2,514,0.4%,"No
"
263,FFAR4,2,2,514,0.4%,"No
"
264,EIF2AK4,2,2,514,0.4%,"No
"
265,IFNK,1,1,514,0.2%,"No
"
266,SLAMF8,1,1,514,0.2%,"No
"
267,ETNK1,1,1,514,0.2%,"Yes
"
268,FHIP1B,1,1,514,0.2%,"No
"
269,PLEKHN1,3,3,514,0.6%,"No
"
270,TRPV6,5,5,514,1.0%,"No
"
271,SLC10A7,3,3,514,0.6%,"No
"
272,GPR137,1,1,514,0.2%,"No
"
273,KIRREL2,1,1,514,0.2%,"No
"
274,SLX9,1,1,514,0.2%,"No
"
275,DTNBP1,1,1,514,0.2%,"No
"
276,GPRC5D,2,2,514,0.4%,"No
"
277,HDHD2,1,1,514,0.2%,"No
"
278,PTGR3,2,2,514,0.4%,"No
"
279,RNF40,2,1,514,0.2%,"No
"
280,CTIF,4,3,514,0.6%,"No
"
281,OR6C65,1,1,514,0.2%,"No
"
282,TEX55,1,1,514,0.2%,"No
"
283,ASPDH,1,1,514,0.2%,"No
"
284,SMPD3,3,3,514,0.6%,"No
"
285,ADGRV1,20,14,514,2.7%,"No
"
286,IGSF11,1,1,514,0.2%,"No
"
287,SAGE1,5,5,514,1.0%,"No
"
288,CEACAM4,1,1,514,0.2%,"No
"
289,DDX43,4,3,514,0.6%,"No
"
290,KATNAL1,2,2,514,0.4%,"No
"
291,MRPL19,2,1,514,0.2%,"No
"
292,ASIC4,1,1,514,0.2%,"No
"
293,MND1,3,3,514,0.6%,"No
"
294,IP6K1,1,1,514,0.2%,"No
"
295,SCRN1,2,2,514,0.4%,"No
"
296,OR52B2,2,1,514,0.2%,"No
"
297,SPOCK2,2,2,514,0.4%,"No
"
298,ENKD1,1,1,514,0.2%,"No
"
299,RB1CC1,4,4,514,0.8%,"No
"
300,CUL7,3,2,514,0.4%,"No
"
301,ALDH16A1,1,1,514,0.2%,"No
"
302,CPT1C,1,1,514,0.2%,"No
"
303,SFI1,3,3,514,0.6%,"No
"
304,FEM1A,1,1,514,0.2%,"No
"
305,MYZAP,2,1,514,0.2%,"No
"
306,DHTKD1,2,2,514,0.4%,"No
"
307,FBXO30,3,2,514,0.4%,"No
"
308,URB2,5,4,514,0.8%,"No
"
309,PRAG1,5,3,514,0.6%,"No
"
310,FAM186B,3,2,514,0.4%,"No
"
311,ARMC2,1,1,514,0.2%,"No
"
312,SLC43A1,4,2,514,0.4%,"No
"
313,JAKMIP2,2,1,514,0.2%,"No
"
314,PKP4,2,2,514,0.4%,"No
"
315,TRIM14,1,1,514,0.2%,"No
"
316,PPFIA1,2,2,514,0.4%,"No
"
317,PGAM4,1,1,514,0.2%,"No
"
318,KY,1,1,514,0.2%,"No
"
319,ELMOD1,2,1,514,0.2%,"No
"
320,CRYBG1,3,3,514,0.6%,"No
"
321,MAML3,2,1,514,0.2%,"No
"
322,SPATA2,2,2,514,0.4%,"No
"
323,AKT1,1,1,514,0.2%,"Yes
"
324,ARHGEF11,1,1,514,0.2%,"No
"
325,KCNK10,2,2,514,0.4%,"No
"
326,ARMCX2,2,2,514,0.4%,"No
"
327,ERRFI1,2,2,514,0.4%,"Yes
"
328,ARHGAP11A,6,4,514,0.8%,"No
"
329,CYCS,2,2,514,0.4%,"No
"
330,CDCA7L,4,4,514,0.8%,"No
"
331,ANKRD27,1,1,514,0.2%,"No
"
332,DNAJC6,1,1,514,0.2%,"No
"
333,QRICH2,4,4,514,0.8%,"No
"
334,RGP1,2,2,514,0.4%,"No
"
335,TKTL2,2,2,514,0.4%,"No
"
336,ARHGEF17,4,1,514,0.2%,"No
"
337,TREM2,1,1,514,0.2%,"No
"
338,FSCB,2,2,514,0.4%,"No
"
339,ADCY4,6,6,514,1.2%,"No
"
340,TESPA1,2,2,514,0.4%,"No
"
341,HEPH,4,4,514,0.8%,"No
"
342,ELMO1,1,1,514,0.2%,"No
"
343,PLEKHM1,4,2,514,0.4%,"No
"
344,TMEM192,1,1,514,0.2%,"No
"
345,IHO1,1,1,514,0.2%,"No
"
346,ALAD,2,1,514,0.2%,"No
"
347,ALAS1,1,1,514,0.2%,"No
"
348,NETO1,4,4,514,0.8%,"No
"
349,ALAS2,1,1,514,0.2%,"No
"
350,SPACA1,1,1,514,0.2%,"No
"
351,ALB,2,2,514,0.4%,"Yes
"
352,SIGLEC11,4,2,514,0.4%,"No
"
353,ALCAM,2,2,514,0.4%,"No
"
354,ABCD1,2,1,514,0.2%,"No
"
355,RBM38,2,2,514,0.4%,"No
"
356,SLC2A13,3,2,514,0.4%,"No
"
357,ALDH1A1,1,1,514,0.2%,"No
"
358,LCMT2,1,1,514,0.2%,"No
"
359,ZCCHC12,6,6,514,1.2%,"No
"
360,ALDH3A1,3,2,514,0.4%,"No
"
361,CNTNAP1,4,1,514,0.2%,"No
"
362,ALDH1B1,5,4,514,0.8%,"No
"
363,PIK3R3,1,1,514,0.2%,"Yes
"
364,PEX3,2,2,514,0.4%,"No
"
365,NDST2,2,2,514,0.4%,"No
"
366,ENC1,2,1,514,0.2%,"No
"
367,ZEB2,5,4,514,0.8%,"No
"
368,HAT1,2,1,514,0.2%,"No
"
369,KIAA0753,5,3,514,0.6%,"No
"
370,FARP2,1,1,514,0.2%,"No
"
371,EPM2AIP1,1,1,514,0.2%,"No
"
372,ZNF596,1,1,514,0.2%,"No
"
373,GAS7,1,1,514,0.2%,"Yes
"
374,RUSC2,8,6,514,1.2%,"No
"
375,ALDH1A3,2,2,514,0.4%,"No
"
376,SOX6,2,1,514,0.2%,"No
"
377,SNTG2,2,2,514,0.4%,"No
"
378,ZNF823,1,1,514,0.2%,"No
"
379,UGGT1,6,5,514,1.0%,"No
"
380,ALDH3B2,2,2,514,0.4%,"No
"
381,KCMF1,2,1,514,0.2%,"No
"
382,TCEANC2,1,1,514,0.2%,"No
"
383,AKR1C8,1,1,514,0.2%,"No
"
384,ABCD2,1,1,514,0.2%,"No
"
385,ENOSF1,4,3,514,0.6%,"No
"
386,ALDOA,1,1,514,0.2%,"No
"
387,CCDC39,3,3,514,0.6%,"No
"
388,KLK15,1,1,514,0.2%,"No
"
389,FSTL5,10,8,514,1.6%,"No
"
390,PDZD9,1,1,514,0.2%,"No
"
391,ITGA8,4,3,514,0.6%,"No
"
392,C2CD5,2,2,514,0.4%,"No
"
393,ALDOB,1,1,514,0.2%,"No
"
394,MFAP3L,1,1,514,0.2%,"No
"
395,KCNAB2,1,1,514,0.2%,"No
"
396,ITGA10,4,3,514,0.6%,"No
"
397,GAB2,2,2,514,0.4%,"Yes
"
398,PLXNA3,6,6,514,1.2%,"No
"
399,ELP1,2,1,514,0.2%,"No
"
400,IFITM1,1,1,514,0.2%,"No
"
401,CST7,1,1,514,0.2%,"No
"
402,RAB37,1,1,514,0.2%,"No
"
403,MED24,2,2,514,0.4%,"No
"
404,CNMD,1,1,514,0.2%,"No
"
405,GLRA4,2,2,514,0.4%,"No
"
406,SH2D7,1,1,514,0.2%,"No
"
407,LRIG2,2,2,514,0.4%,"No
"
408,WWP2,1,1,514,0.2%,"No
"
409,MMAB,2,2,514,0.4%,"No
"
410,CHST1,1,1,514,0.2%,"No
"
411,SOX30,1,1,514,0.2%,"No
"
412,ZNF704,2,2,514,0.4%,"No
"
413,TRHR,2,1,514,0.2%,"No
"
414,CBX4,3,1,514,0.2%,"No
"
415,DUS4L,2,2,514,0.4%,"No
"
416,TRIO,3,2,514,0.4%,"No
"
417,CPZ,5,3,514,0.6%,"No
"
418,MAGI2,4,4,514,0.8%,"No
"
419,CCT3,1,1,514,0.2%,"No
"
420,CNTRL,3,3,514,0.6%,"Yes
"
421,ANO3,3,3,514,0.6%,"No
"
422,KIF21B,2,2,514,0.4%,"No
"
423,PDS5B,1,1,514,0.2%,"Yes
"
424,FNBP1,4,2,514,0.4%,"Yes
"
425,SMG1,3,3,514,0.6%,"Yes
"
426,OR10J5,3,3,514,0.6%,"No
"
427,MYT1L,4,2,514,0.4%,"No
"
428,MON2,4,4,514,0.8%,"No
"
429,PDXDC1,1,1,514,0.2%,"No
"
430,TNIK,2,2,514,0.4%,"No
"
431,ALK,1,1,514,0.2%,"Yes
"
432,ALOX12,1,1,514,0.2%,"No
"
433,DGKD,4,4,514,0.8%,"No
"
434,PPP1R26,5,4,514,0.8%,"No
"
435,DEPP1,2,2,514,0.4%,"No
"
436,CEP170,5,3,514,0.6%,"No
"
437,SNRNP35,1,1,514,0.2%,"No
"
438,NEUROG3,1,1,514,0.2%,"No
"
439,DGKZ,1,1,514,0.2%,"No
"
440,KIAA0319,4,4,514,0.8%,"No
"
441,RAPGEF4,2,1,514,0.2%,"No
"
442,RALYL,1,1,514,0.2%,"No
"
443,DGKE,1,1,514,0.2%,"No
"
444,CEP350,6,3,514,0.6%,"No
"
445,CYB561D2,1,1,514,0.2%,"No
"
446,ADGRG4,12,9,514,1.8%,"No
"
447,CNTN4,5,5,514,1.0%,"No
"
448,PPFIA3,2,2,514,0.4%,"No
"
449,APOL1,1,1,514,0.2%,"No
"
450,FCHSD2,1,1,514,0.2%,"No
"
451,AREL1,4,3,514,0.6%,"No
"
452,DUSP14,1,1,514,0.2%,"No
"
453,AGPS,2,2,514,0.4%,"No
"
454,SEC24D,2,2,514,0.4%,"No
"
455,TRIM31,1,1,514,0.2%,"No
"
456,AP3B1,1,1,514,0.2%,"No
"
457,ZC3H11A,4,3,514,0.6%,"No
"
458,TOPBP1,3,1,514,0.2%,"No
"
459,CDC20B,2,2,514,0.4%,"No
"
460,TLK1,2,2,514,0.4%,"No
"
461,TPPP,1,1,514,0.2%,"No
"
462,KRTCAP3,2,2,514,0.4%,"No
"
463,CLUAP1,1,1,514,0.2%,"No
"
464,LRRN4,3,2,514,0.4%,"No
"
465,ALOX5,2,2,514,0.4%,"No
"
466,ALOX5AP,1,1,514,0.2%,"No
"
467,ALOX12B,2,2,514,0.4%,"Yes
"
468,ZHX3,1,1,514,0.2%,"No
"
469,HGSNAT,2,1,514,0.2%,"No
"
470,ALOX15,1,1,514,0.2%,"No
"
471,ZSWIM8,6,4,514,0.8%,"No
"
472,ALPI,1,1,514,0.2%,"No
"
473,LRRC56,1,1,514,0.2%,"No
"
474,SETDB1,3,3,514,0.6%,"Yes
"
475,TRIOBP,2,2,514,0.4%,"No
"
476,TRIP6,1,1,514,0.2%,"No
"
477,API5,1,1,514,0.2%,"No
"
478,HSF2BP,1,1,514,0.2%,"No
"
479,CAMK1,1,1,514,0.2%,"No
"
480,PJA2,2,2,514,0.4%,"No
"
481,TOMM70,1,1,514,0.2%,"No
"
482,TRPC1,1,1,514,0.2%,"No
"
483,POM121,1,1,514,0.2%,"No
"
484,BHLHE40,2,2,514,0.4%,"No
"
485,LRRC37A,1,1,514,0.2%,"No
"
486,TRPC3,3,3,514,0.6%,"No
"
487,MAPKAPK5,2,2,514,0.4%,"No
"
488,TRANK1,6,5,514,1.0%,"No
"
489,TBC1D4,6,4,514,0.8%,"No
"
490,TRPC5,3,3,514,0.6%,"No
"
491,CDC14A,1,1,514,0.2%,"No
"
492,TRPC4,5,4,514,0.8%,"No
"
493,PIM2,2,2,514,0.4%,"No
"
494,TRPM2,4,4,514,0.8%,"No
"
495,OSBPL2,2,2,514,0.4%,"No
"
496,MID2,3,3,514,0.6%,"No
"
497,TRPC6,2,2,514,0.4%,"No
"
498,CDC14B,4,4,514,0.8%,"No
"
499,SPTSSB,1,1,514,0.2%,"No
"
500,TMCC1,1,1,514,0.2%,"No
"
501,SPANXN4,1,1,514,0.2%,"No
"
502,PDZRN3,3,2,514,0.4%,"No
"
503,UNC13A,7,5,514,1.0%,"No
"
504,MYO16,1,1,514,0.2%,"No
"
505,ALPP,3,3,514,0.6%,"No
"
506,ZBTB39,3,2,514,0.4%,"No
"
507,KDM1A,3,2,514,0.4%,"No
"
508,ALPG,1,1,514,0.2%,"No
"
509,RBM34,1,1,514,0.2%,"No
"
510,PRIMPOL,1,1,514,0.2%,"No
"
511,ALX3,1,1,514,0.2%,"No
"
512,PAQR8,2,2,514,0.4%,"No
"
513,SNRNP200,6,5,514,1.0%,"No
"
514,AMBP,1,1,514,0.2%,"No
"
515,PPIL4,1,1,514,0.2%,"No
"
516,PALLD,3,2,514,0.4%,"No
"
517,LGR5,5,3,514,0.6%,"Yes
"
518,TRO,3,3,514,0.6%,"No
"
519,TENT4A,2,2,514,0.4%,"No
"
520,TOX4,1,1,514,0.2%,"No
"
521,DDX46,4,2,514,0.4%,"No
"
522,THOC5,2,2,514,0.4%,"No
"
523,TELO2,4,4,514,0.8%,"No
"
524,OR2T3,2,2,514,0.4%,"No
"
525,KMO,3,2,514,0.4%,"No
"
526,TECPR2,3,2,514,0.4%,"No
"
527,OR2T8,1,1,514,0.2%,"No
"
528,SNAP91,2,2,514,0.4%,"No
"
529,OR2W3,4,3,514,0.6%,"No
"
530,OR14K1,1,1,514,0.2%,"No
"
531,MADD,3,3,514,0.6%,"No
"
532,SV2B,3,2,514,0.4%,"No
"
533,YARS1,1,1,514,0.2%,"No
"
534,OGFR,1,1,514,0.2%,"No
"
535,PDXK,1,1,514,0.2%,"No
"
536,WASHC5,2,1,514,0.2%,"No
"
537,SAMD4A,1,1,514,0.2%,"No
"
538,PHLPP2,4,3,514,0.6%,"No
"
539,ZNF292,17,13,514,2.5%,"No
"
540,PDZD2,7,4,514,0.8%,"No
"
541,PLPPR4,1,1,514,0.2%,"No
"
542,WDTC1,1,1,514,0.2%,"No
"
543,DEGS1,1,1,514,0.2%,"No
"
544,NUAK1,4,2,514,0.4%,"No
"
545,AMFR,2,2,514,0.4%,"No
"
546,KDM4B,2,2,514,0.4%,"No
"
547,AMHR2,1,1,514,0.2%,"No
"
548,MAST3,5,5,514,1.0%,"No
"
549,USP33,3,2,514,0.4%,"No
"
550,FBF1,3,2,514,0.4%,"No
"
551,DOP1A,6,4,514,0.8%,"No
"
552,DDX52,2,2,514,0.4%,"No
"
553,ATCAY,3,3,514,0.6%,"No
"
554,TRPS1,1,1,514,0.2%,"No
"
555,ZPBP,2,2,514,0.4%,"No
"
556,COL27A1,4,4,514,0.8%,"No
"
557,OR6F1,3,3,514,0.6%,"No
"
558,CDK10,1,1,514,0.2%,"No
"
559,ZBED4,5,2,514,0.4%,"No
"
560,PRPF18,1,1,514,0.2%,"No
"
561,ABHD2,2,2,514,0.4%,"No
"
562,WWP1,3,1,514,0.2%,"Yes
"
563,AKR7A2,1,1,514,0.2%,"No
"
564,OR5H15,2,2,514,0.4%,"No
"
565,PRKRA,1,1,514,0.2%,"No
"
566,CASK,1,1,514,0.2%,"No
"
567,OR5K3,1,1,514,0.2%,"No
"
568,OR5K4,2,2,514,0.4%,"No
"
569,TSC1,2,2,514,0.4%,"Yes
"
570,RAB35,1,1,514,0.2%,"Yes
"
571,TSN,1,1,514,0.2%,"No
"
572,TMEFF1,2,2,514,0.4%,"No
"
573,WDFY3,9,7,514,1.4%,"No
"
574,DAAM1,1,1,514,0.2%,"No
"
575,AMPD1,4,4,514,0.8%,"No
"
576,TRUB2,1,1,514,0.2%,"No
"
577,AMPD2,3,3,514,0.6%,"No
"
578,KHSRP,2,2,514,0.4%,"No
"
579,MAPKBP1,2,2,514,0.4%,"No
"
