,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
3564,TAF9B,1,1,200,0.5%,"No
"
3565,IGSF5,3,3,200,1.5%,"No
"
3566,PPARGC1B,1,1,200,0.5%,"No
"
3567,TPTE2,1,1,200,0.5%,"No
"
3568,MRPL14,1,1,200,0.5%,"No
"
3569,PGBD1,1,1,200,0.5%,"No
"
3570,MRPL43,1,1,200,0.5%,"No
"
3571,CEP128,2,2,200,1.0%,"No
"
3572,KBTBD8,1,1,200,0.5%,"No
"
3573,NEB,4,3,200,1.5%,"No
"
3574,CEP290,2,2,200,1.0%,"No
"
3575,RUBCNL,1,1,200,0.5%,"No
"
3576,TAAR9,1,1,200,0.5%,"No
"
3577,BRCC3,1,1,200,0.5%,"No
"
3578,CENPH,1,1,200,0.5%,"No
"
3579,NRK,1,1,200,0.5%,"No
"
3580,CDIN1,1,1,200,0.5%,"No
"
3581,FSD1,1,1,200,0.5%,"No
"
3582,MCHR2,2,2,200,1.0%,"No
"
3583,NDUFS1,1,1,200,0.5%,"No
"
3584,ACSS1,1,1,200,0.5%,"No
"
3585,CCDC42,1,1,200,0.5%,"No
"
3586,RBMX2,1,1,200,0.5%,"No
"
3587,IFT74,5,5,200,2.5%,"No
"
3588,POC5,1,1,200,0.5%,"No
"
3589,FREM1,1,1,200,0.5%,"No
"
3590,FIP1L1,1,1,200,0.5%,"Yes
"
3591,SNX27,1,1,200,0.5%,"No
"
3592,FAM83D,1,1,200,0.5%,"No
"
3593,CCDC73,1,1,200,0.5%,"No
"
3594,ATAD2,3,3,200,1.5%,"No
"
3595,UFSP2,2,2,200,1.0%,"No
"
3596,ZNF875,2,2,200,1.0%,"No
"
3597,TWNK,1,1,200,0.5%,"No
"
3598,MNS1,2,2,200,1.0%,"No
"
3599,RAPGEF3,1,1,200,0.5%,"No
"
3600,KCNK13,2,2,200,1.0%,"No
"
3601,RAB17,1,1,200,0.5%,"No
"
3602,SFT2D1,1,1,200,0.5%,"No
"
3603,ZSCAN31,1,1,200,0.5%,"No
"
3604,C9ORF131,2,2,200,1.0%,"No
"
3605,ACER3,1,1,200,0.5%,"No
"
3606,MUC13,1,1,200,0.5%,"No
"
3607,TRIM65,1,1,200,0.5%,"No
"
3608,ARHGEF28,1,1,200,0.5%,"Yes
"
3609,NCCRP1,1,1,200,0.5%,"No
"
3610,TENT4B,3,3,200,1.5%,"No
"
3611,CALM3,1,1,200,0.5%,"No
"
3612,FBXO44,1,1,200,0.5%,"No
"
3613,NHLRC1,1,1,200,0.5%,"No
"
3614,ZNF548,1,1,200,0.5%,"No
"
3615,TSC22D4,1,1,200,0.5%,"No
"
3616,IDH1,19,19,200,9.5%,"Yes
"
3617,IDE,1,1,200,0.5%,"No
"
3618,CNOT6L,1,1,200,0.5%,"No
"
3619,TCP11L1,1,1,200,0.5%,"No
"
3620,OR4K5,1,1,200,0.5%,"No
"
3621,BRWD1,6,6,200,3.0%,"No
"
3622,CALR,3,3,200,1.5%,"Yes
"
3623,NWD1,1,1,200,0.5%,"No
"
3624,CAMK4,1,1,200,0.5%,"No
"
3625,CAMK2B,1,1,200,0.5%,"No
"
3626,IDH3A,1,1,200,0.5%,"No
"
3627,CAMK2G,1,1,200,0.5%,"No
"
3628,IDH2,21,21,200,10.5%,"Yes
"
3629,CYP4F12,1,1,200,0.5%,"No
"
3630,TMEM108,1,1,200,0.5%,"No
"
3631,TRAK2,1,1,200,0.5%,"No
"
3632,VNN3P,1,1,200,0.5%,"No
"
3633,TMEM163,1,1,200,0.5%,"No
"
3634,CPQ,1,1,200,0.5%,"No
"
3635,IDI1,1,1,200,0.5%,"No
"
3636,SLC43A3,2,2,200,1.0%,"No
"
3637,TBC1D2,1,1,200,0.5%,"No
"
3638,CDT1,1,1,200,0.5%,"No
"
3639,CAPN2,1,1,200,0.5%,"No
"
3640,NEO1,2,2,200,1.0%,"No
"
3641,CAPN6,1,1,200,0.5%,"No
"
3642,OTOP1,1,1,200,0.5%,"No
"
3643,CAPS,1,1,200,0.5%,"No
"
3644,NFATC2,2,2,200,1.0%,"Yes
"
3645,CXXC4,1,1,200,0.5%,"No
"
3646,XKR4,1,1,200,0.5%,"No
"
3647,ZKSCAN3,1,1,200,0.5%,"No
"
3648,GPRIN1,1,1,200,0.5%,"No
"
3649,CSMD3,7,5,200,2.5%,"No
"
3650,TMEM63B,4,4,200,2.0%,"No
"
3651,SLC25A25,1,1,200,0.5%,"No
"
3652,LGR4,1,1,200,0.5%,"No
"
3653,ETF1,1,1,200,0.5%,"No
"
3654,IFIT3,1,1,200,0.5%,"No
"
3655,TINAG,2,2,200,1.0%,"No
"
3656,RBM11,3,3,200,1.5%,"No
"
3657,IMPACT,1,1,200,0.5%,"No
"
3658,SULT1B1,1,1,200,0.5%,"No
"
3659,OR11H2,2,2,200,1.0%,"No
"
3660,SBK1,1,1,200,0.5%,"No
"
3661,FAM180A,1,1,200,0.5%,"No
"
3662,RND1,1,1,200,0.5%,"No
"
3663,ABTB1,2,2,200,1.0%,"No
"
3664,FMNL2,2,2,200,1.0%,"No
"
3665,PUS1,1,1,200,0.5%,"No
"
3666,NF1,6,6,200,3.0%,"Yes
"
3667,CASP3,1,1,200,0.5%,"No
"
3668,OR8D2,1,1,200,0.5%,"No
"
3669,NFIC,1,1,200,0.5%,"No
"
3670,NFIX,3,3,200,1.5%,"No
"
3671,MECOM,1,1,200,0.5%,"Yes
"
3672,EVC,1,1,200,0.5%,"No
"
3673,ETV6,2,2,200,1.0%,"Yes
"
3674,MED28,1,1,200,0.5%,"No
"
3675,TRABD,1,1,200,0.5%,"No
"
3676,SPHKAP,1,1,200,0.5%,"No
"
3677,ETV4,1,1,200,0.5%,"Yes
"
3678,FEZF1,1,1,200,0.5%,"No
"
3679,ETV3,2,2,200,1.0%,"No
"
3680,PKD1L2,4,4,200,2.0%,"No
"
3681,ETV1,1,1,200,0.5%,"Yes
"
3682,CASP10,1,1,200,0.5%,"No
"
3683,ADAMDEC1,3,2,200,1.0%,"No
"
3684,TET1,2,2,200,1.0%,"Yes
"
3685,CSMD2,1,1,200,0.5%,"No
"
3686,CASQ1,1,1,200,0.5%,"No
"
3687,CASR,3,3,200,1.5%,"No
"
3688,CAT,1,1,200,0.5%,"No
"
3689,THEM5,1,1,200,0.5%,"No
"
3690,LRP8,1,1,200,0.5%,"No
"
3691,NFE2L1,1,1,200,0.5%,"No
"
3692,R3HCC1L,2,2,200,1.0%,"No
"
3693,FOXR1,1,1,200,0.5%,"No
"
3694,RAB15,1,1,200,0.5%,"No
"
3695,EXT1,1,1,200,0.5%,"Yes
"
3696,PNPLA3,1,1,200,0.5%,"No
"
3697,EWSR1,1,1,200,0.5%,"Yes
"
3698,MCM10,1,1,200,0.5%,"No
"
3699,DCAF11,1,1,200,0.5%,"No
"
3700,SEL1L2,2,2,200,1.0%,"No
"
3701,IFNGR1,1,1,200,0.5%,"Yes
"
3702,EVPL,2,2,200,1.0%,"No
"
3703,IFNAR1,1,1,200,0.5%,"No
"
3704,MYOCD,1,1,200,0.5%,"No
"
3705,CSDE1,1,1,200,0.5%,"Yes
"
3706,TJAP1,3,2,200,1.0%,"No
"
3707,CAGE1,1,1,200,0.5%,"No
"
3708,PACRGL,1,1,200,0.5%,"No
"
3709,IFRD1,1,1,200,0.5%,"No
"
3710,NOPCHAP1,1,1,200,0.5%,"No
"
3711,RUNX1,22,19,200,9.5%,"Yes
"
3712,EYA1,2,2,200,1.0%,"No
"
3713,RUNX1T1,3,3,200,1.5%,"Yes
"
3714,EXTL2,2,2,200,1.0%,"No
"
3715,WDR82,1,1,200,0.5%,"No
"
3716,CBFB,2,2,200,1.0%,"Yes
"
3717,TONSL,1,1,200,0.5%,"No
"
3718,CBL,2,2,200,1.0%,"Yes
"
3719,NFRKB,1,1,200,0.5%,"No
"
3720,NFX1,1,1,200,0.5%,"No
"
3721,TRAM1L1,2,2,200,1.0%,"No
"
3722,RETREG3,1,1,200,0.5%,"No
"
3723,ALMS1,3,2,200,1.0%,"No
"
3724,SLC1A6,1,1,200,0.5%,"No
"
3725,SYNCRIP,1,1,200,0.5%,"No
"
3726,OR13C5,1,1,200,0.5%,"No
"
3727,SKOR1,1,1,200,0.5%,"No
"
3728,IGF2R,1,1,200,0.5%,"No
"
3729,IGF2,1,1,200,0.5%,"Yes
"
3730,QRICH1,1,1,200,0.5%,"No
"
3731,BPIFB3,1,1,200,0.5%,"No
"
3732,CNTLN,2,2,200,1.0%,"No
"
3733,SFXN1,1,1,200,0.5%,"No
"
3734,EZH2,4,3,200,1.5%,"Yes
"
3735,EZH1,2,2,200,1.0%,"Yes
"
3736,UNC13B,1,1,200,0.5%,"No
"
3737,NCOA2,3,3,200,1.5%,"Yes
"
3738,SLC1A1,1,1,200,0.5%,"No
"
3739,SLC4A3,1,1,200,0.5%,"No
"
3740,NAGS,1,1,200,0.5%,"No
"
3741,LEXM,2,1,200,0.5%,"No
"
3742,FAAH,1,1,200,0.5%,"No
"
3743,IGHE,1,1,200,0.5%,"No
"
3744,F13B,1,1,200,0.5%,"No
"
3745,MRGPRD,1,1,200,0.5%,"No
"
3746,C1ORF210,1,1,200,0.5%,"No
"
3747,POPDC3,1,1,200,0.5%,"No
"
3748,APOA5,1,1,200,0.5%,"No
"
3749,SEC14L3,1,1,200,0.5%,"No
"
3750,ANKHD1,1,1,200,0.5%,"No
"
3751,BCOR,2,2,200,1.0%,"Yes
"
3752,KYAT1,1,1,200,0.5%,"No
"
3753,PLPPR1,2,2,200,1.0%,"No
"
3754,F9,1,1,200,0.5%,"No
"
3755,TBC1D8B,2,2,200,1.0%,"No
"
3756,CCKBR,1,1,200,0.5%,"No
"
3757,CWC25,1,1,200,0.5%,"No
"
3758,TUBA1A,1,1,200,0.5%,"No
"
3759,SLC6A3,1,1,200,0.5%,"No
"
3760,BRPF1,1,1,200,0.5%,"No
"
3761,SPRR4,1,1,200,0.5%,"No
"
3762,SLC6A6,1,1,200,0.5%,"No
"
3763,FANCC,1,1,200,0.5%,"Yes
"
3764,SEMA4A,3,3,200,1.5%,"No
"
3765,FABP6,1,1,200,0.5%,"No
"
3766,PJA1,1,1,200,0.5%,"No
"
3767,CCDC24,2,2,200,1.0%,"No
"
3768,NCAPG2,1,1,200,0.5%,"No
"
3769,PTCHD4,1,1,200,0.5%,"No
"
3770,PRR5-ARHGAP8,2,1,200,0.5%,"No
"
3771,CASZ1,1,1,200,0.5%,"No
"
3772,SLC5A2,1,1,200,0.5%,"No
"
3773,PXK,1,1,200,0.5%,"No
"
3774,ZNF675,1,1,200,0.5%,"No
"
3775,OR9G4,1,1,200,0.5%,"No
"
3776,BABAM1,1,1,200,0.5%,"Yes
"
3777,ATP5PD,1,1,200,0.5%,"No
"
3778,VPS37A,1,1,200,0.5%,"No
"
3779,SLC9A6,1,1,200,0.5%,"No
"
3780,SLC6A13,1,1,200,0.5%,"No
"
3781,SLMAP,1,1,200,0.5%,"No
"
3782,ROBO3,1,1,200,0.5%,"No
"
3783,TOR3A,1,1,200,0.5%,"No
"
3784,PFKM,3,3,200,1.5%,"No
"
3785,SLC8A2,1,1,200,0.5%,"No
"
3786,USP7,2,2,200,1.0%,"No
"
3787,HOXB13,1,1,200,0.5%,"Yes
"
3788,AMOTL1,1,1,200,0.5%,"No
"
3789,BPTF,1,1,200,0.5%,"No
"
3790,SLITRK1,1,1,200,0.5%,"No
"
3791,PTK2B,3,3,200,1.5%,"No
"
3792,KRT79,1,1,200,0.5%,"No
"
3793,ACSL3,3,3,200,1.5%,"Yes
"
3794,SEC23A,1,1,200,0.5%,"No
"
3795,TTL,1,1,200,0.5%,"Yes
"
3796,CAP2,1,1,200,0.5%,"No
"
3797,SLC6A9,2,2,200,1.0%,"No
"
3798,PFKFB1,1,1,200,0.5%,"No
"
3799,PFKFB3,1,1,200,0.5%,"No
"
3800,PAN3,1,1,200,0.5%,"No
"
3801,SLC2A9,1,1,200,0.5%,"No
"
3802,FAP,2,2,200,1.0%,"No
"
3803,FLRT2,2,2,200,1.0%,"No
"
3804,FLRT1,1,1,200,0.5%,"No
"
3805,OR5AS1,1,1,200,0.5%,"No
"
3806,PGAM1,1,1,200,0.5%,"No
"
3807,MLIP,1,1,200,0.5%,"No
"
3808,CRB2,1,1,200,0.5%,"No
"
3809,PGAM2,1,1,200,0.5%,"No
"
3810,SCAI,1,1,200,0.5%,"No
"
3811,OSBP2,1,1,200,0.5%,"No
"
3812,FAT2,4,4,200,2.0%,"No
"
3813,FAT1,4,4,200,2.0%,"Yes
"
3814,FARSA,2,2,200,1.0%,"No
"
3815,ZBTB44,1,1,200,0.5%,"No
"
3816,BAIAP2,1,1,200,0.5%,"No
"
3817,VAV3,1,1,200,0.5%,"No
"
3818,PFN1,1,1,200,0.5%,"No
"
3819,SLC8A3,1,1,200,0.5%,"No
"
3820,CDK14,2,2,200,1.0%,"No
"
3821,TAB1,1,1,200,0.5%,"No
"
3822,ABCG8,1,1,200,0.5%,"No
"
3823,KIAA2026,1,1,200,0.5%,"No
"
3824,ABCG5,1,1,200,0.5%,"No
"
3825,MACC1,1,1,200,0.5%,"No
"
3826,SLC13A1,1,1,200,0.5%,"No
"
3827,SLC15A1,2,2,200,1.0%,"No
"
3828,SLC15A2,1,1,200,0.5%,"No
"
3829,ASAH2,1,1,200,0.5%,"No
"
3830,FKBP8,1,1,200,0.5%,"No
"
3831,SLC12A1,1,1,200,0.5%,"No
"
3832,CLEC10A,1,1,200,0.5%,"No
"
3833,PGD,1,1,200,0.5%,"No
"
3834,SLC12A3,1,1,200,0.5%,"No
"
3835,PIBF1,1,1,200,0.5%,"No
"
3836,SLC12A2,2,2,200,1.0%,"No
"
3837,SLC30A9,2,2,200,1.0%,"No
"
3838,COG5,2,2,200,1.0%,"No
"
3839,SETD2,3,3,200,1.5%,"Yes
"
3840,SLC18A2,2,2,200,1.0%,"No
"
3841,SLC18A1,1,1,200,0.5%,"No
"
3842,ABCB1,1,1,200,0.5%,"No
"
3843,SLC20A2,1,1,200,0.5%,"No
"
3844,ZSCAN25,1,1,200,0.5%,"No
"
3845,CFAP20DC,1,1,200,0.5%,"No
"
3846,OR52L1,1,1,200,0.5%,"No
"
3847,SPDYA,1,1,200,0.5%,"No
"
3848,BHMT2,1,1,200,0.5%,"No
"
3849,COL22A1,1,1,200,0.5%,"No
"
3850,PI4K2B,1,1,200,0.5%,"No
"
3851,SPTLC3,1,1,200,0.5%,"No
"
3852,PGM1,1,1,200,0.5%,"No
"
3853,PGM3,1,1,200,0.5%,"No
"
3854,SLC34A1,1,1,200,0.5%,"No
"
3855,TMEM147,1,1,200,0.5%,"No
"
3856,RBM14,1,1,200,0.5%,"No
"
3857,SLC22A2,1,1,200,0.5%,"No
"
3858,CALML4,1,1,200,0.5%,"No
"
3859,PHF1,1,1,200,0.5%,"Yes
"
3860,OR8U3,1,1,200,0.5%,"No
"
3861,NCOR2,1,1,200,0.5%,"Yes
"
3862,PHKA2,2,2,200,1.0%,"No
"
3863,PHKB,1,1,200,0.5%,"No
"
3864,RNF152,1,1,200,0.5%,"No
"
3865,ZNF444,1,1,200,0.5%,"No
"
3866,TUBB8,1,1,200,0.5%,"No
"
3867,TMPRSS4,2,2,200,1.0%,"No
"
3868,MCRS1,2,2,200,1.0%,"No
"
3869,CELSR1,2,2,200,1.0%,"No
"
3870,SMARCA2,2,2,200,1.0%,"Yes
"
3871,PHYH,1,1,200,0.5%,"No
"
3872,SERPINA1,1,1,200,0.5%,"No
"
3873,SMARCA4,1,1,200,0.5%,"Yes
"
3874,ADGRE2,1,1,200,0.5%,"No
"
3875,SERPINA4,1,1,200,0.5%,"No
"
3876,KCNIP2,1,1,200,0.5%,"No
"
3877,KLK4,1,1,200,0.5%,"No
"
3878,PCBP4,1,1,200,0.5%,"No
"
3879,DDX24,1,1,200,0.5%,"No
"
3880,PHKG1,1,1,200,0.5%,"No
"
3881,SLPI,1,1,200,0.5%,"No
"
3882,SYT17,2,2,200,1.0%,"No
"
3883,MTRF1,1,1,200,0.5%,"No
"
3884,TM7SF3,1,1,200,0.5%,"No
"
3885,ABCG1,1,1,200,0.5%,"No
"
3886,NUP155,1,1,200,0.5%,"No
"
3887,SEC24C,1,1,200,0.5%,"No
"
3888,TMEM132C,1,1,200,0.5%,"No
"
3889,CAPN13,2,2,200,1.0%,"No
"
3890,OR5AR1,1,1,200,0.5%,"No
"
3891,TRIM55,1,1,200,0.5%,"No
"
3892,RSF1,1,1,200,0.5%,"No
"
3893,KDM2B,1,1,200,0.5%,"Yes
"
3894,CFAP65,2,2,200,1.0%,"No
"
3895,SNCAIP,2,2,200,1.0%,"Yes
"
3896,ZNF347,1,1,200,0.5%,"No
"
3897,AATK,1,1,200,0.5%,"No
"
3898,CARD6,1,1,200,0.5%,"No
"
3899,SAMD9,1,1,200,0.5%,"No
"
3900,PIK3C2A,2,2,200,1.0%,"No
"
3901,ZNF592,1,1,200,0.5%,"No
"
3902,MUC16,10,8,200,4.0%,"No
"
3903,MICAL2,2,2,200,1.0%,"No
"
3904,CTR9,1,1,200,0.5%,"Yes
"
3905,PIK3C3,2,2,200,1.0%,"Yes
"
3906,TMEM18,1,1,200,0.5%,"No
"
3907,GOLGA6A,1,1,200,0.5%,"No
"
3908,GPR179,5,4,200,2.0%,"No
"
3909,PLSCR4,2,2,200,1.0%,"No
"
3910,ATP6V1G3,1,1,200,0.5%,"No
"
3911,ENTPD7,1,1,200,0.5%,"No
"
3912,KNL1,1,1,200,0.5%,"Yes
"
3913,REPIN1,1,1,200,0.5%,"No
"
3914,KDM3B,2,2,200,1.0%,"No
"
3915,LINC02877,1,1,200,0.5%,"No
"
3916,FEZ2,1,1,200,0.5%,"No
"
3917,NEK10,1,1,200,0.5%,"No
"
3918,FZD1,1,1,200,0.5%,"No
"
3919,PIK3R2,1,1,200,0.5%,"Yes
"
3920,MTFR1,1,1,200,0.5%,"No
"
3921,PI4KA,1,1,200,0.5%,"No
"
3922,PLCH2,1,1,200,0.5%,"No
"
3923,PI4KB,1,1,200,0.5%,"No
"
3924,MDC1,2,2,200,1.0%,"Yes
"
3925,SRFBP1,1,1,200,0.5%,"No
"
3926,TTLL4,1,1,200,0.5%,"No
"
3927,SOCS5,2,2,200,1.0%,"No
"
3928,PIK3CB,2,2,200,1.0%,"Yes
"
3929,RPGRIP1,1,1,200,0.5%,"No
"
3930,SLCO1B7,3,3,200,1.5%,"No
"
3931,NDE1,2,2,200,1.0%,"No
"
3932,RALGPS1,1,1,200,0.5%,"No
"
3933,ABHD1,1,1,200,0.5%,"No
"
3934,CDHR2,1,1,200,0.5%,"No
"
3935,H2AC16,1,1,200,0.5%,"Yes
"
3936,LPIN2,2,2,200,1.0%,"No
"
3937,PRDX2,1,1,200,0.5%,"No
"
3938,MDH1B,1,1,200,0.5%,"No
"
3939,TEC,1,1,200,0.5%,"Yes
"
3940,MARF1,1,1,200,0.5%,"No
"
3941,GDAP2,2,1,200,0.5%,"No
"
3942,PDE4DIP,3,3,200,1.5%,"Yes
"
3943,VPS13C,4,4,200,2.0%,"No
"
3944,TEP1,1,1,200,0.5%,"No
"
3945,TEK,3,3,200,1.5%,"Yes
"
3946,TTI1,1,1,200,0.5%,"No
"
3947,TERF1,1,1,200,0.5%,"No
"
3948,H2BC14,1,1,200,0.5%,"No
"
3949,SLC25A44,2,2,200,1.0%,"No
"
3950,TERF2,1,1,200,0.5%,"No
"
3951,PPIP5K1,1,1,200,0.5%,"No
"
3952,PNLIPRP3,1,1,200,0.5%,"No
"
3953,IPO13,1,1,200,0.5%,"No
"
3954,WSCD2,1,1,200,0.5%,"No
"
3955,RRM2B,1,1,200,0.5%,"No
"
3956,MFSD6,2,2,200,1.0%,"No
"
3957,SMARCAL1,1,1,200,0.5%,"No
"
3958,MEI1,1,1,200,0.5%,"No
"
3959,TECTA,2,2,200,1.0%,"No
"
3960,PLA2G3,1,1,200,0.5%,"No
"
3961,EIF5B,4,3,200,1.5%,"No
"
3962,SYTL2,2,2,200,1.0%,"No
"
3963,N4BP1,1,1,200,0.5%,"No
"
3964,CEPT1,1,1,200,0.5%,"No
"
3965,PRG3,1,1,200,0.5%,"No
"
3966,NUP93,1,1,200,0.5%,"Yes
"
3967,FBXL13,1,1,200,0.5%,"No
"
3968,DEPDC5,1,1,200,0.5%,"No
"
3969,H3C4,1,1,200,0.5%,"Yes
"
3970,KDM4A,1,1,200,0.5%,"No
"
3971,ZNRF4,1,1,200,0.5%,"No
"
3972,TFAM,1,1,200,0.5%,"No
"
3973,TF,1,1,200,0.5%,"No
"
3974,DLC1,2,2,200,1.0%,"No
"
3975,GON4L,2,1,200,0.5%,"No
"
3976,MYL9,1,1,200,0.5%,"No
"
3977,DHCR7,1,1,200,0.5%,"No
"
3978,CATSPER3,1,1,200,0.5%,"No
"
3979,CROCC,4,4,200,2.0%,"No
"
3980,LENG9,1,1,200,0.5%,"No
"
3981,LRRTM1,2,2,200,1.0%,"No
"
3982,TFRC,1,1,200,0.5%,"Yes
"
3983,TG,3,3,200,1.5%,"No
"
3984,SPNS3,1,1,200,0.5%,"No
"
3985,PRORP,1,1,200,0.5%,"No
"
3986,RAPGEF2,4,4,200,2.0%,"No
"
3987,SYAP1,1,1,200,0.5%,"No
"
3988,LRWD1,1,1,200,0.5%,"No
"
3989,SPATA31A3,3,2,200,1.0%,"No
"
3990,TFE3,1,1,200,0.5%,"Yes
"
3991,NUFIP1,1,1,200,0.5%,"No
"
3992,MS4A12,1,1,200,0.5%,"No
"
3993,OR1J2,2,2,200,1.0%,"No
"
3994,TMEM104,1,1,200,0.5%,"No
"
3995,TGFBI,1,1,200,0.5%,"No
"
3996,TGFBR2,1,1,200,0.5%,"Yes
"
3997,TGM4,1,1,200,0.5%,"No
"
3998,TGFBR3,2,2,200,1.0%,"No
"
3999,NFU1,4,4,200,2.0%,"No
"
4000,ATXN7L1,1,1,200,0.5%,"No
"
4001,RBM41,1,1,200,0.5%,"No
"
4002,LRRC36,1,1,200,0.5%,"No
"
4003,DIO2,1,1,200,0.5%,"No
"
4004,ACOXL,1,1,200,0.5%,"No
"
4005,PREX2,2,2,200,1.0%,"Yes
"
4006,DIAPH2,1,1,200,0.5%,"No
"
4007,ANKRD13C,1,1,200,0.5%,"No
"
4008,DLD,2,2,200,1.0%,"No
"
4009,PTAR1,1,1,200,0.5%,"No
"
4010,CDHR1,1,1,200,0.5%,"No
"
4011,PPP6R3,1,1,200,0.5%,"No
"
4012,SBSPON,1,1,200,0.5%,"No
"
4013,TGIF1,1,1,200,0.5%,"No
"
4014,KLHL26,1,1,200,0.5%,"No
"
4015,PNPLA1,1,1,200,0.5%,"No
"
4016,TGM2,1,1,200,0.5%,"No
"
4017,KLHL20,1,1,200,0.5%,"No
"
4018,CSRNP2,2,2,200,1.0%,"No
"
4019,PCDH17,1,1,200,0.5%,"No
"
4020,PDCD4,1,1,200,0.5%,"No
"
4021,DLG4,1,1,200,0.5%,"No
"
4022,CCDC91,2,2,200,1.0%,"No
"
4023,TASL,1,1,200,0.5%,"No
"
4024,ACTL8,1,1,200,0.5%,"No
"
4025,LMAN2L,1,1,200,0.5%,"No
"
4026,PLA2G4F,1,1,200,0.5%,"No
"
4027,CNTN6,1,1,200,0.5%,"No
"
4028,RUFY1,2,2,200,1.0%,"No
"
4029,DLX3,1,1,200,0.5%,"No
"
4030,THRB,1,1,200,0.5%,"No
"
4031,THRA,1,1,200,0.5%,"No
"
4032,CATSPER4,1,1,200,0.5%,"No
"
4033,OR1G1,1,1,200,0.5%,"No
"
4034,RPL7L1,1,1,200,0.5%,"No
"
4035,TCHH,1,1,200,0.5%,"No
"
4036,TUBB6,1,1,200,0.5%,"No
"
4037,DMD,4,4,200,2.0%,"No
"
4038,SLC5A9,1,1,200,0.5%,"No
"
4039,NPC1L1,2,2,200,1.0%,"No
"
4040,FNDC1,1,1,200,0.5%,"No
"
4041,RSKR,1,1,200,0.5%,"No
"
4042,CCDC47,2,2,200,1.0%,"No
"
4043,OR51A2,1,1,200,0.5%,"No
"
4044,KIRREL3,1,1,200,0.5%,"No
"
4045,ZNF594,1,1,200,0.5%,"No
"
4046,TRIM45,1,1,200,0.5%,"No
"
4047,DNM1,1,1,200,0.5%,"No
"
4048,NLK,3,3,200,1.5%,"No
"
4049,PHAF1,1,1,200,0.5%,"No
"
4050,GPRC5B,1,1,200,0.5%,"No
"
4051,DNAH9,6,4,200,2.0%,"No
"
4052,GPKOW,1,1,200,0.5%,"No
"
4053,CC2D1B,2,2,200,1.0%,"No
"
4054,VPS26B,3,3,200,1.5%,"No
"
4055,TIAM1,2,2,200,1.0%,"No
"
4056,DNAH5,2,2,200,1.0%,"No
"
4057,PSMC3IP,1,1,200,0.5%,"No
"
4058,CEP63,1,1,200,0.5%,"No
"
4059,KCNG3,1,1,200,0.5%,"No
"
4060,DNA2,2,2,200,1.0%,"No
"
4061,EFHC2,2,2,200,1.0%,"No
"
4062,DNAH8,2,2,200,1.0%,"No
"
4063,RAB23,1,1,200,0.5%,"No
"
4064,OR56B1,1,1,200,0.5%,"No
"
4065,ICAM5,1,1,200,0.5%,"No
"
4066,VPS35L,1,1,200,0.5%,"No
"
4067,TJP1,2,2,200,1.0%,"No
"
4068,TBC1D31,2,2,200,1.0%,"No
"
4069,DYNC1H1,3,3,200,1.5%,"No
"
4070,PGM2L1,1,1,200,0.5%,"No
"
4071,DGAT2,1,1,200,0.5%,"No
"
4072,PAPPA2,2,2,200,1.0%,"No
"
4073,KIF2B,2,2,200,1.0%,"No
"
4074,C5AR2,1,1,200,0.5%,"No
"
4075,SLC22A10,2,2,200,1.0%,"No
"
4076,NBPF11,1,1,200,0.5%,"No
"
4077,OR14A16,1,1,200,0.5%,"No
"
4078,FBXO40,1,1,200,0.5%,"No
"
4079,TLR4,1,1,200,0.5%,"No
"
4080,LRRC30,1,1,200,0.5%,"No
"
4081,AMOT,2,2,200,1.0%,"No
"
4082,PIK3R4,1,1,200,0.5%,"No
"
4083,KRT77,1,1,200,0.5%,"No
"
4084,CACNA2D4,1,1,200,0.5%,"No
"
4085,TLE4,1,1,200,0.5%,"Yes
"
4086,TLE3,1,1,200,0.5%,"Yes
"
4087,SEC62,1,1,200,0.5%,"No
"
4088,TNRC18,3,2,200,1.0%,"No
"
4089,NTNG2,1,1,200,0.5%,"No
"
4090,TLR2,1,1,200,0.5%,"No
"
4091,MUC5B,4,3,200,1.5%,"No
"
4092,SLC17A7,1,1,200,0.5%,"No
"
4093,DNMT3B,3,2,200,1.0%,"Yes
"
4094,GPR174,1,1,200,0.5%,"No
"
4095,DNMT3A,56,50,200,25.0%,"Yes
"
4096,DNMT1,2,1,200,0.5%,"Yes
"
4097,NKG7,1,1,200,0.5%,"No
"
4098,DNM2,1,1,200,0.5%,"Yes
"
4099,C14ORF93,1,1,200,0.5%,"No
"
4100,SLITRK2,1,1,200,0.5%,"No
"
4101,SMAP1,1,1,200,0.5%,"No
"
4102,OR2L13,1,1,200,0.5%,"No
"
4103,FAM221A,2,2,200,1.0%,"No
"
4104,FKBP10,1,1,200,0.5%,"No
"
4105,TTBK1,3,3,200,1.5%,"No
"
4106,NHS,1,1,200,0.5%,"No
"
4107,NID1,2,2,200,1.0%,"No
"
4108,RAPGEF6,3,3,200,1.5%,"No
"
4109,MSRB1,1,1,200,0.5%,"No
"
4110,GRPEL1,2,2,200,1.0%,"No
"
4111,DGKK,1,1,200,0.5%,"No
"
4112,ZNF627,1,1,200,0.5%,"No
"
4113,ABCB5,1,1,200,0.5%,"No
"
4114,GSTK1,2,2,200,1.0%,"No
"
4115,KCNU1,2,2,200,1.0%,"No
"
4116,CDH19,1,1,200,0.5%,"No
"
