,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
0,FAM200B,1,1,402,0.2%,"No
"
1,STPG2,2,2,402,0.5%,"No
"
2,KRT6C,1,1,402,0.2%,"No
"
3,ST6GALNAC5,1,1,402,0.2%,"No
"
4,LGALS14,1,1,402,0.2%,"No
"
5,ASPM,2,2,402,0.5%,"No
"
6,SBF2,3,3,402,0.7%,"No
"
7,SPRY4,1,1,402,0.2%,"No
"
8,INSIG1,1,1,402,0.2%,"No
"
9,OGN,1,1,402,0.2%,"No
"
10,FOXM1,1,1,402,0.2%,"No
"
11,BDH2,1,1,402,0.2%,"No
"
12,CDC42BPG,2,2,402,0.5%,"No
"
13,ANKS1B,6,6,402,1.5%,"No
"
14,SFXN3,1,1,402,0.2%,"No
"
15,GALNT10,2,2,402,0.5%,"No
"
16,DNAH3,9,9,402,2.2%,"No
"
17,UBQLN4,2,2,402,0.5%,"No
"
18,LAMA1,4,4,402,1.0%,"No
"
19,KRTAP1-3,1,1,402,0.2%,"No
"
20,INPP4A,3,3,402,0.7%,"Yes
"
21,INPP5A,1,1,402,0.2%,"No
"
22,INPP5B,3,3,402,0.7%,"No
"
23,FOXO3,1,1,402,0.2%,"Yes
"
24,FOXO1,1,1,402,0.2%,"Yes
"
25,INPPL1,3,3,402,0.7%,"Yes
"
26,OGDH,3,3,402,0.7%,"No
"
27,OGG1,1,1,402,0.2%,"No
"
28,TNFRSF11B,1,1,402,0.2%,"No
"
29,VANGL1,2,2,402,0.5%,"No
"
30,ZNF641,2,2,402,0.5%,"No
"
31,CNOT11,4,4,402,1.0%,"No
"
32,SERPINA12,2,2,402,0.5%,"No
"
33,FLNB,2,2,402,0.5%,"No
"
34,A1BG,1,1,402,0.2%,"No
"
35,A2M,3,3,402,0.7%,"No
"
36,MLANA,1,1,402,0.2%,"No
"
37,CDV3,2,2,402,0.5%,"No
"
38,FLI1,1,1,402,0.2%,"Yes
"
39,FLG,14,14,402,3.5%,"No
"
40,SUPT20H,1,1,402,0.2%,"No
"
41,NAGK,2,2,402,0.5%,"No
"
42,STAB2,4,4,402,1.0%,"No
"
43,NAT1,2,2,402,0.5%,"No
"
44,TRIM73,1,1,402,0.2%,"No
"
45,INSR,1,1,402,0.2%,"Yes
"
46,DDTL,1,1,402,0.2%,"No
"
47,INSRR,3,3,402,0.7%,"No
"
48,OPA1,2,2,402,0.5%,"No
"
49,EIF3E,1,1,402,0.2%,"Yes
"
50,OPCML,1,1,402,0.2%,"No
"
51,FLNC,4,4,402,1.0%,"No
"
52,SPECC1,3,3,402,0.7%,"No
"
53,SIX6,1,1,402,0.2%,"No
"
54,IRF2,1,1,402,0.2%,"Yes
"
55,OR1D2,2,2,402,0.5%,"No
"
56,IRF3,1,1,402,0.2%,"No
"
57,FBXW10B,1,1,402,0.2%,"No
"
58,IRF4,2,2,402,0.5%,"Yes
"
59,CDH2,3,3,402,0.7%,"No
"
60,FMOD,3,3,402,0.7%,"No
"
61,FMO5,3,3,402,0.7%,"No
"
62,SLC15A4,3,2,402,0.5%,"No
"
63,KIF27,3,3,402,0.7%,"No
"
64,MIOX,3,3,402,0.7%,"No
"
65,FMO2,2,2,402,0.5%,"No
"
66,UBE2Q1,1,1,402,0.2%,"No
"
67,FMO1,1,1,402,0.2%,"No
"
68,FLT4,3,3,402,0.7%,"Yes
"
69,FLT3LG,1,1,402,0.2%,"No
"
70,BMP2K,2,2,402,0.5%,"No
"
71,KRTAP4-6,1,1,402,0.2%,"No
"
72,FLT3,2,2,402,0.5%,"Yes
"
73,TMEM132D,4,4,402,1.0%,"No
"
74,FLT1,6,6,402,1.5%,"Yes
"
75,ILDR2,2,2,402,0.5%,"No
"
76,IPP,4,3,402,0.7%,"No
"
77,OPHN1,2,2,402,0.5%,"No
"
78,IRAK1,4,4,402,1.0%,"No
"
79,OPRD1,4,4,402,1.0%,"No
"
80,ITGA6,2,2,402,0.5%,"No
"
81,OPRL1,1,1,402,0.2%,"No
"
82,OPRM1,4,4,402,1.0%,"No
"
83,IREB2,3,3,402,0.7%,"No
"
84,ISL1,3,3,402,0.7%,"No
"
85,ISLR,1,1,402,0.2%,"No
"
86,ITGA1,3,3,402,0.7%,"No
"
87,GPR180,3,3,402,0.7%,"No
"
88,ITGA2,1,1,402,0.2%,"No
"
89,FNTB,1,1,402,0.2%,"No
"
90,CDH12,5,5,402,1.2%,"No
"
91,MIPOL1,1,1,402,0.2%,"No
"
92,ZNF611,3,3,402,0.7%,"No
"
93,DIPK2A,1,1,402,0.2%,"No
"
94,MED25,2,2,402,0.5%,"No
"
95,VEZT,2,2,402,0.5%,"No
"
96,SHARPIN,1,1,402,0.2%,"No
"
97,CDH10,4,4,402,1.0%,"No
"
98,ZCCHC8,2,2,402,0.5%,"No
"
99,OR2A4,1,1,402,0.2%,"No
"
100,CDH8,4,4,402,1.0%,"No
"
101,OR4K1,4,3,402,0.7%,"No
"
102,CDH7,4,4,402,1.0%,"No
"
103,CDH6,2,2,402,0.5%,"No
"
104,FN1,4,4,402,1.0%,"No
"
105,CDH5,2,2,402,0.5%,"No
"
106,AFF2,3,3,402,0.7%,"No
"
107,CDH4,2,2,402,0.5%,"No
"
108,CDH3,1,1,402,0.2%,"No
"
109,FMR1,1,1,402,0.2%,"No
"
110,SPTSSA,1,1,402,0.2%,"No
"
111,OR3A1,2,2,402,0.5%,"No
"
112,OR3A2,2,2,402,0.5%,"No
"
113,IRF7,1,1,402,0.2%,"No
"
114,IRS1,3,3,402,0.7%,"Yes
"
115,ORC1,4,4,402,1.0%,"No
"
116,ZXDB,1,1,402,0.2%,"No
"
117,SH3PXD2B,2,2,402,0.5%,"No
"
118,CDH11,3,3,402,0.7%,"Yes
"
119,FAAH2,1,1,402,0.2%,"No
"
120,FMR1NB,1,1,402,0.2%,"No
"
121,ITGA9,2,2,402,0.5%,"No
"
122,ITGAD,2,2,402,0.5%,"No
"
123,ITGAE,1,1,402,0.2%,"No
"
124,ITGAL,4,4,402,1.0%,"No
"
125,ITGAM,1,1,402,0.2%,"No
"
126,SLX4IP,1,1,402,0.2%,"No
"
127,FOS,1,1,402,0.2%,"No
"
128,GPRIN3,3,3,402,0.7%,"No
"
129,KASH5,3,3,402,0.7%,"No
"
130,GCC1,2,2,402,0.5%,"No
"
131,NKAIN1,1,1,402,0.2%,"No
"
132,TTC13,1,1,402,0.2%,"No
"
133,ATP13A3,3,3,402,0.7%,"No
"
134,CDK3,4,3,402,0.7%,"No
"
135,CDK2,1,1,402,0.2%,"No
"
136,CDC73,2,2,402,0.5%,"Yes
"
137,CDH18,4,4,402,1.0%,"No
"
138,NKAP,1,1,402,0.2%,"No
"
139,CDH17,1,1,402,0.2%,"No
"
140,FOLH1,1,1,402,0.2%,"No
"
141,CDH16,1,1,402,0.2%,"No
"
142,CDH15,1,1,402,0.2%,"No
"
143,SLC25A28,2,2,402,0.5%,"No
"
144,CDH13,1,1,402,0.2%,"No
"
145,ITGA3,2,2,402,0.5%,"No
"
146,ITGA4,2,2,402,0.5%,"No
"
147,QTRT1,2,2,402,0.5%,"No
"
148,TRIM50,1,1,402,0.2%,"No
"
149,ITGA5,2,2,402,0.5%,"No
"
150,ITGA7,2,2,402,0.5%,"No
"
151,METTL24,1,1,402,0.2%,"No
"
152,ITGB4,3,3,402,0.7%,"No
"
153,EIF6,2,2,402,0.5%,"No
"
154,ITGB5,2,2,402,0.5%,"No
"
155,ITGB6,3,3,402,0.7%,"No
"
156,ITGB7,1,1,402,0.2%,"No
"
157,CDKN3,2,2,402,0.5%,"No
"
158,YIPF7,1,1,402,0.2%,"No
"
159,CDKN2C,1,1,402,0.2%,"Yes
"
160,FRYL,2,2,402,0.5%,"No
"
161,FPR3,1,1,402,0.2%,"No
"
162,LAS1L,1,1,402,0.2%,"No
"
163,FPR2,1,1,402,0.2%,"No
"
164,CDKN1A,1,1,402,0.2%,"Yes
"
165,FPR1,1,1,402,0.2%,"No
"
166,MAIP1,1,1,402,0.2%,"No
"
167,FPGS,2,2,402,0.5%,"No
"
168,RIPOR1,1,1,402,0.2%,"No
"
169,CDK8,1,1,402,0.2%,"Yes
"
170,FOSB,1,1,402,0.2%,"No
"
171,ITGAX,3,3,402,0.7%,"No
"
172,ITGB1,4,4,402,1.0%,"No
"
173,ITGB2,1,1,402,0.2%,"No
"
174,BOD1L1,7,6,402,1.5%,"No
"
175,CDX1,3,3,402,0.7%,"No
"
176,ARMH3,2,2,402,0.5%,"No
"
177,ST8SIA6,1,1,402,0.2%,"No
"
178,MRPL24,1,1,402,0.2%,"No
"
179,CDS1,1,1,402,0.2%,"No
"
180,DNAAF8,2,2,402,0.5%,"No
"
181,DUSP29,1,1,402,0.2%,"No
"
182,SAP130,3,3,402,0.7%,"No
"
183,TAS2R39,1,1,402,0.2%,"No
"
184,MUL1,1,1,402,0.2%,"No
"
185,C16ORF89,1,1,402,0.2%,"No
"
186,GPR75-ASB3,2,2,402,0.5%,"No
"
187,CDR1,2,2,402,0.5%,"No
"
188,CEP97,1,1,402,0.2%,"No
"
189,ITIH2,3,3,402,0.7%,"No
"
190,ITIH3,1,1,402,0.2%,"No
"
191,TAS2R46,1,1,402,0.2%,"No
"
192,DGKH,3,3,402,0.7%,"No
"
193,TAS2R31,1,1,402,0.2%,"No
"
194,CEBPG,1,1,402,0.2%,"No
"
195,SPAG16,1,1,402,0.2%,"No
"
196,SLC52A2,2,2,402,0.5%,"No
"
197,TAS2R50,2,2,402,0.5%,"No
"
198,CHPF,1,1,402,0.2%,"No
"
199,CORO7,1,1,402,0.2%,"No
"
200,CARS2,2,2,402,0.5%,"No
"
201,CEACAM5,3,3,402,0.7%,"No
"
202,CLGN,1,1,402,0.2%,"No
"
203,RNF128,1,1,402,0.2%,"No
"
204,CDX4,2,2,402,0.5%,"No
"
205,CES1,4,4,402,1.0%,"No
"
206,CENPF,10,10,402,2.5%,"No
"
207,CENPE,8,8,402,2.0%,"No
"
208,CENPC,3,3,402,0.7%,"No
"
209,PRDM4,2,2,402,0.5%,"No
"
210,PRDM5,2,2,402,0.5%,"No
"
211,CEL,1,1,402,0.2%,"No
"
212,HNRNPUL1,1,1,402,0.2%,"No
"
213,TUBGCP6,5,5,402,1.2%,"No
"
214,PTCHD1,2,2,402,0.5%,"No
"
215,KATNA1,1,1,402,0.2%,"No
"
216,PCSK9,4,3,402,0.7%,"No
"
217,KRR1,2,2,402,0.5%,"No
"
218,SSC5D,1,1,402,0.2%,"No
"
219,PRDM7,2,2,402,0.5%,"No
"
220,SHC2,1,1,402,0.2%,"No
"
221,UHRF2,2,2,402,0.5%,"No
"
222,GADL1,1,1,402,0.2%,"No
"
223,CFL1,1,1,402,0.2%,"No
"
224,CETP,1,1,402,0.2%,"No
"
225,KIAA1549L,9,9,402,2.2%,"No
"
226,KCNK18,1,1,402,0.2%,"No
"
227,BTN3A1,1,1,402,0.2%,"No
"
228,NPNT,7,7,402,1.7%,"No
"
229,STRIP1,2,2,402,0.5%,"No
"
230,EMILIN2,2,2,402,0.5%,"No
"
231,MYLK2,1,1,402,0.2%,"No
"
232,OBSCN,3,3,402,0.7%,"No
"
233,CIT,2,2,402,0.5%,"No
"
234,ZC3HAV1,4,4,402,1.0%,"No
"
235,HIBADH,1,1,402,0.2%,"No
"
236,MAGEB10,2,2,402,0.5%,"No
"
237,TRIM5,1,1,402,0.2%,"No
"
238,EMILIN1,7,7,402,1.7%,"No
"
239,SYDE1,2,2,402,0.5%,"No
"
240,CFTR,5,5,402,1.2%,"No
"
241,MAGT1,1,1,402,0.2%,"No
"
242,DCAF8L1,1,1,402,0.2%,"No
"
243,UNC13C,3,3,402,0.7%,"No
"
244,CEACAM3,2,2,402,0.5%,"No
"
245,FBXO48,1,1,402,0.2%,"No
"
246,EIF2AK4,3,3,402,0.7%,"No
"
247,CHST12,1,1,402,0.2%,"No
"
248,ETNK1,4,4,402,1.0%,"Yes
"
249,MACROH2A2,2,2,402,0.5%,"No
"
250,FHIP1B,1,1,402,0.2%,"No
"
251,PLEKHN1,1,1,402,0.2%,"No
"
252,TRPV6,1,1,402,0.2%,"No
"
253,SLC10A7,1,1,402,0.2%,"No
"
254,GPR137,1,1,402,0.2%,"No
"
255,DTNBP1,2,2,402,0.5%,"No
"
256,TMEM222,2,2,402,0.5%,"No
"
257,RNF40,3,3,402,0.7%,"No
"
258,OR6C68,1,1,402,0.2%,"No
"
259,TEX55,1,1,402,0.2%,"No
"
260,ADGRV1,13,12,402,3.0%,"No
"
261,IGSF11,2,2,402,0.5%,"No
"
262,SAGE1,1,1,402,0.2%,"No
"
263,CEACAM4,1,1,402,0.2%,"No
"
264,KATNAL1,1,1,402,0.2%,"No
"
265,ASIC4,2,2,402,0.5%,"No
"
266,IP6K1,1,1,402,0.2%,"No
"
267,SCRN1,2,2,402,0.5%,"No
"
268,SPHK2,2,2,402,0.5%,"No
"
269,ENKD1,1,1,402,0.2%,"No
"
270,ZRANB3,2,2,402,0.5%,"No
"
271,FAM153A,2,2,402,0.5%,"No
"
272,RB1CC1,2,2,402,0.5%,"No
"
273,CUL7,4,4,402,1.0%,"No
"
274,ALDH16A1,2,2,402,0.5%,"No
"
275,ELAC1,1,1,402,0.2%,"No
"
276,CELF4,2,2,402,0.5%,"No
"
277,TRIM36,1,1,402,0.2%,"No
"
278,SFI1,1,1,402,0.2%,"No
"
279,GIT2,1,1,402,0.2%,"No
"
280,FEM1A,1,1,402,0.2%,"No
"
281,MYZAP,1,1,402,0.2%,"No
"
282,NUP58,1,1,402,0.2%,"No
"
283,FBXO30,3,3,402,0.7%,"No
"
284,TSC22D2,1,1,402,0.2%,"No
"
285,URB2,4,4,402,1.0%,"No
"
286,PRAG1,5,5,402,1.2%,"No
"
287,KEAP1,2,2,402,0.5%,"Yes
"
288,PIP4P2,1,1,402,0.2%,"No
"
289,JAKMIP2,3,3,402,0.7%,"No
"
290,PKP4,2,2,402,0.5%,"No
"
291,PPFIA1,3,3,402,0.7%,"No
"
292,ZNF623,4,4,402,1.0%,"No
"
293,IZUMO2,2,2,402,0.5%,"No
"
294,SVOP,1,1,402,0.2%,"No
"
295,JOSD2,1,1,402,0.2%,"No
"
296,CRYBG1,4,4,402,1.0%,"No
"
297,MAML3,5,5,402,1.2%,"No
"
298,AK2,1,1,402,0.2%,"No
"
299,POLR3H,2,2,402,0.5%,"No
"
300,SPATA2,1,1,402,0.2%,"No
"
301,KBTBD7,1,1,402,0.2%,"No
"
302,AKT1,1,1,402,0.2%,"Yes
"
303,ARHGEF11,2,2,402,0.5%,"No
"
304,KCNK10,1,1,402,0.2%,"No
"
305,AKT2,2,2,402,0.5%,"Yes
"
306,ARHGAP11A,2,2,402,0.5%,"No
"
307,ANKRD27,3,3,402,0.7%,"No
"
308,QRICH2,1,1,402,0.2%,"No
"
309,RGP1,1,1,402,0.2%,"No
"
310,TKTL2,1,1,402,0.2%,"No
"
311,ARHGEF17,3,3,402,0.7%,"No
"
312,TREM2,1,1,402,0.2%,"No
"
313,FSCB,3,3,402,0.7%,"No
"
314,ADCY4,1,1,402,0.2%,"No
"
315,HEPH,2,2,402,0.5%,"No
"
316,LIPF,3,3,402,0.7%,"No
"
317,ELMO1,2,2,402,0.5%,"No
"
318,PLEKHM1,3,3,402,0.7%,"No
"
319,IHO1,2,2,402,0.5%,"No
"
320,ALAS1,2,2,402,0.5%,"No
"
321,IL17RB,1,1,402,0.2%,"No
"
322,NETO1,1,1,402,0.2%,"No
"
323,ALAS2,2,2,402,0.5%,"No
"
324,UCN3,1,1,402,0.2%,"No
"
325,ALB,4,4,402,1.0%,"Yes
"
326,SIGLEC11,2,2,402,0.5%,"No
"
327,ALCAM,1,1,402,0.2%,"No
"
328,ALDH1A1,1,1,402,0.2%,"No
"
329,SNTG1,2,2,402,0.5%,"No
"
330,PODN,1,1,402,0.2%,"No
"
331,ALDH2,1,1,402,0.2%,"Yes
"
332,PARG,1,1,402,0.2%,"No
"
333,LCMT2,4,4,402,1.0%,"No
"
334,ZCCHC12,1,1,402,0.2%,"No
"
335,ALDH3A1,2,2,402,0.5%,"No
"
336,CNTNAP1,5,5,402,1.2%,"No
"
337,GINS1,1,1,402,0.2%,"No
"
338,ALDH1B1,2,2,402,0.5%,"No
"
339,NDST2,2,2,402,0.5%,"No
"
340,SLC41A1,2,2,402,0.5%,"No
"
341,ENC1,1,1,402,0.2%,"No
"
342,DYNLT2B,1,1,402,0.2%,"No
"
343,ZEB2,7,7,402,1.7%,"No
"
344,HAT1,1,1,402,0.2%,"No
"
345,C2CD2L,2,2,402,0.5%,"No
"
346,FARP2,2,2,402,0.5%,"No
"
347,CCDC18,3,3,402,0.7%,"No
"
348,GCM1,1,1,402,0.2%,"No
"
349,EPM2AIP1,1,1,402,0.2%,"No
"
350,GAS7,1,1,402,0.2%,"Yes
"
351,ALDH3B1,1,1,402,0.2%,"No
"
352,UGGT1,4,3,402,0.7%,"No
"
353,ALDH3B2,1,1,402,0.2%,"No
"
354,TCEANC2,1,1,402,0.2%,"No
"
355,ABHD3,1,1,402,0.2%,"No
"
356,ALDH3A2,1,1,402,0.2%,"No
"
357,ABCD2,1,1,402,0.2%,"No
"
358,ENOSF1,1,1,402,0.2%,"No
"
359,ALDOA,1,1,402,0.2%,"No
"
360,CCDC39,1,1,402,0.2%,"No
"
361,FSTL5,1,1,402,0.2%,"No
"
362,C2CD5,2,2,402,0.5%,"No
"
363,ALDOB,4,4,402,1.0%,"No
"
364,MFAP3L,1,1,402,0.2%,"No
"
365,KCNAB2,1,1,402,0.2%,"No
"
366,HAUS7,2,2,402,0.5%,"No
"
367,ITGA10,2,2,402,0.5%,"No
"
368,GAB2,1,1,402,0.2%,"Yes
"
369,PLXNA3,3,3,402,0.7%,"No
"
370,DNAAF3,1,1,402,0.2%,"No
"
371,TM9SF3,1,1,402,0.2%,"No
"
372,ELP1,4,3,402,0.7%,"No
"
373,IFITM1,1,1,402,0.2%,"No
"
374,PSMD6,1,1,402,0.2%,"No
"
375,RAB37,2,2,402,0.5%,"No
"
376,YBX3,2,2,402,0.5%,"No
"
377,MED24,1,1,402,0.2%,"No
"
378,CNMD,1,1,402,0.2%,"No
"
379,SH2D7,1,1,402,0.2%,"No
"
380,LRIG2,5,5,402,1.2%,"No
"
381,WWP2,1,1,402,0.2%,"No
"
382,MMAB,1,1,402,0.2%,"No
"
383,CHST1,2,2,402,0.5%,"No
"
384,SOX30,1,1,402,0.2%,"No
"
385,ZNF704,1,1,402,0.2%,"No
"
386,TRHR,1,1,402,0.2%,"No
"
387,CBX4,2,2,402,0.5%,"No
"
388,TRIM66,1,1,402,0.2%,"No
"
389,TRIO,4,3,402,0.7%,"No
"
390,CPZ,1,1,402,0.2%,"No
"
391,MAGI2,4,4,402,1.0%,"No
"
392,CNTRL,4,4,402,1.0%,"Yes
"
393,ANO3,3,3,402,0.7%,"No
"
394,KIF21B,5,5,402,1.2%,"No
"
395,PDS5B,6,5,402,1.2%,"Yes
"
396,SMG1,2,2,402,0.5%,"Yes
"
397,AKR1B1,2,2,402,0.5%,"No
"
398,MYT1L,4,4,402,1.0%,"No
"
399,MON2,3,3,402,0.7%,"No
"
400,PDXDC1,2,2,402,0.5%,"No
"
401,TNIK,5,5,402,1.2%,"No
"
402,ALK,4,4,402,1.0%,"Yes
"
403,PPP1R26,1,1,402,0.2%,"No
"
404,CEP170,3,3,402,0.7%,"No
"
405,DGKZ,2,2,402,0.5%,"No
"
406,KIAA0319,5,5,402,1.2%,"No
"
407,RAPGEF4,1,1,402,0.2%,"No
"
408,RALYL,1,1,402,0.2%,"No
"
409,DGKE,1,1,402,0.2%,"No
"
410,CEP350,1,1,402,0.2%,"No
"
411,ADGRG4,8,8,402,2.0%,"No
"
412,CYP4F2,1,1,402,0.2%,"No
"
413,PPFIA3,2,2,402,0.5%,"No
"
414,TMEM115,1,1,402,0.2%,"No
"
415,AREL1,2,2,402,0.5%,"No
"
416,DUSP14,1,1,402,0.2%,"No
"
417,AGPS,1,1,402,0.2%,"No
"
418,SEC24D,1,1,402,0.2%,"No
"
419,CGGBP1,1,1,402,0.2%,"No
"
420,AP3B1,1,1,402,0.2%,"No
"
421,ZC3H11A,2,2,402,0.5%,"No
"
422,TOPBP1,3,3,402,0.7%,"No
"
423,CDC20B,1,1,402,0.2%,"No
"
424,LMO4,3,3,402,0.7%,"No
"
425,TLK1,1,1,402,0.2%,"No
"
426,TPPP,1,1,402,0.2%,"No
"
427,URB1,1,1,402,0.2%,"No
"
428,STMN2,1,1,402,0.2%,"No
"
429,NMNAT2,1,1,402,0.2%,"No
"
430,CLUAP1,1,1,402,0.2%,"No
"
431,LRRN4,1,1,402,0.2%,"No
"
432,ALOX12B,1,1,402,0.2%,"Yes
"
433,ZHX3,3,2,402,0.5%,"No
"
434,HGSNAT,1,1,402,0.2%,"No
"
435,ALOX15,1,1,402,0.2%,"No
"
436,ALOX15B,1,1,402,0.2%,"No
"
437,ZSWIM8,6,6,402,1.5%,"No
"
438,ALPI,1,1,402,0.2%,"No
"
439,NCOA6,4,3,402,0.7%,"No
"
440,ALPL,1,1,402,0.2%,"No
"
441,SETDB1,1,1,402,0.2%,"Yes
"
442,TRIOBP,6,6,402,1.5%,"No
"
443,API5,2,2,402,0.5%,"No
"
444,HSF2BP,1,1,402,0.2%,"No
"
445,CAMK1,1,1,402,0.2%,"No
"
446,PJA2,2,2,402,0.5%,"No
"
447,BCAS1,1,1,402,0.2%,"No
"
448,RER1,1,1,402,0.2%,"No
"
449,SEPTIN10,1,1,402,0.2%,"No
"
450,TRPC1,2,2,402,0.5%,"No
"
451,POM121,3,3,402,0.7%,"No
"
452,BHLHE40,1,1,402,0.2%,"No
"
453,TRANK1,2,2,402,0.5%,"No
"
454,TBC1D4,1,1,402,0.2%,"No
"
455,CDC14A,3,3,402,0.7%,"No
"
456,SMG7,1,1,402,0.2%,"No
"
457,B4GAT1,1,1,402,0.2%,"No
"
458,TRPC4,2,2,402,0.5%,"No
"
459,TRPM2,3,3,402,0.7%,"No
"
460,PIAS1,3,3,402,0.7%,"No
"
461,RHOBTB1,1,1,402,0.2%,"No
"
462,SPANXN4,1,1,402,0.2%,"No
"
463,PDZRN3,1,1,402,0.2%,"No
"
464,MYO16,9,9,402,2.2%,"No
"
465,CT45A5,1,1,402,0.2%,"No
"
466,ALPP,2,2,402,0.5%,"No
"
467,ZBTB39,2,2,402,0.5%,"No
"
468,ALPG,1,1,402,0.2%,"No
"
469,RBM34,2,2,402,0.5%,"No
"
470,PAQR8,2,2,402,0.5%,"No
"
471,AMBN,2,2,402,0.5%,"No
"
472,SNRNP200,1,1,402,0.2%,"No
"
473,AMBP,1,1,402,0.2%,"No
"
474,PPIL4,5,5,402,1.2%,"No
"
475,PALLD,3,3,402,0.7%,"No
"
476,LGR5,1,1,402,0.2%,"Yes
"
477,TRO,2,2,402,0.5%,"No
"
478,FCN3,1,1,402,0.2%,"No
"
479,DDX46,6,6,402,1.5%,"No
"
480,SLC35D2,1,1,402,0.2%,"No
"
481,THOC5,1,1,402,0.2%,"No
"
482,TELO2,2,2,402,0.5%,"No
"
483,TECPR2,1,1,402,0.2%,"No
"
484,SNAP91,2,2,402,0.5%,"No
"
485,OR2W3,1,1,402,0.2%,"No
"
486,DENR,1,1,402,0.2%,"No
"
487,OR14K1,2,2,402,0.5%,"No
"
488,MADD,6,6,402,1.5%,"No
"
489,UBAP2L,1,1,402,0.2%,"No
"
490,CPSF6,1,1,402,0.2%,"No
"
491,NUDT21,2,2,402,0.5%,"No
"
492,YARS1,1,1,402,0.2%,"No
"
493,FIG4,2,2,402,0.5%,"No
"
494,OGFR,1,1,402,0.2%,"No
"
495,PDXK,1,1,402,0.2%,"No
"
496,WASHC5,1,1,402,0.2%,"No
"
497,SAMD4A,1,1,402,0.2%,"No
"
498,PHLPP2,4,4,402,1.0%,"No
"
499,ZNF292,5,5,402,1.2%,"No
"
500,PDZD2,8,7,402,1.7%,"No
"
501,PLPPR4,2,2,402,0.5%,"No
"
502,WDTC1,2,2,402,0.5%,"No
"
503,NUAK1,1,1,402,0.2%,"No
"
504,XPO7,7,7,402,1.7%,"No
"
505,AMD1,2,2,402,0.5%,"No
"
506,KDM4B,2,2,402,0.5%,"No
"
507,AMHR2,2,2,402,0.5%,"No
"
508,MAST3,3,3,402,0.7%,"No
"
509,PRR14L,2,2,402,0.5%,"No
"
510,USP33,3,3,402,0.7%,"No
"
511,FBF1,3,3,402,0.7%,"No
"
512,DOP1A,6,6,402,1.5%,"No
"
513,ATCAY,2,2,402,0.5%,"No
"
514,TRPS1,3,3,402,0.7%,"No
"
515,COL27A1,5,5,402,1.2%,"No
"
516,OR6F1,2,2,402,0.5%,"No
"
517,ZBED4,2,2,402,0.5%,"No
"
518,ABHD2,1,1,402,0.2%,"No
"
519,PDLIM4,2,2,402,0.5%,"No
"
520,CASK,1,1,402,0.2%,"No
"
521,OR5K4,1,1,402,0.2%,"No
"
522,TSC1,2,2,402,0.5%,"Yes
"
523,WDFY3,9,9,402,2.2%,"No
"
524,DAAM1,2,2,402,0.5%,"No
"
525,AMPD1,2,2,402,0.5%,"No
"
526,TRUB2,1,1,402,0.2%,"No
"
527,AMPD2,2,2,402,0.5%,"No
"
528,MAPKBP1,1,1,402,0.2%,"No
"
529,AMPH,3,3,402,0.7%,"No
"
530,PLCH1,2,2,402,0.5%,"No
"
531,KLHDC10,1,1,402,0.2%,"No
"
532,CYFIP2,3,3,402,0.7%,"No
"
533,AMT,1,1,402,0.2%,"No
"
534,AMY1C,2,2,402,0.5%,"No
"
535,AMY2A,1,1,402,0.2%,"No
"
536,AKAP8L,1,1,402,0.2%,"No
"
537,TMPRSS13,2,2,402,0.5%,"No
"
538,MKNK1,2,2,402,0.5%,"Yes
"
539,LILRB3,1,1,402,0.2%,"No
"
540,LILRA1,3,3,402,0.7%,"No
"
541,B3GNT5,1,1,402,0.2%,"No
"
542,LILRA2,1,1,402,0.2%,"No
"
543,LILRA3,2,2,402,0.5%,"No
"
544,TSHR,1,1,402,0.2%,"Yes
"
545,TSNAX,1,1,402,0.2%,"No
"
546,TSPYL1,2,2,402,0.5%,"No
"
547,STK38L,1,1,402,0.2%,"No
"
548,SPEN,15,14,402,3.5%,"Yes
"
549,AMY2B,2,2,402,0.5%,"No
"
550,GOLGA8A,1,1,402,0.2%,"No
"
551,ANGPT1,2,2,402,0.5%,"No
"
552,CNOT1,8,8,402,2.0%,"No
"
553,ANK1,2,2,402,0.5%,"No
"
554,ANK2,9,9,402,2.2%,"No
"
555,ANK3,12,12,402,3.0%,"No
"
556,RAB21,1,1,402,0.2%,"No
"
557,TSC2,5,4,402,1.0%,"Yes
"
558,ADAP1,1,1,402,0.2%,"No
"
559,ABCC11,4,3,402,0.7%,"No
"
560,RIPK3,2,2,402,0.5%,"No
"
561,GFUS,1,1,402,0.2%,"No
"
562,TST,2,2,402,0.5%,"No
"
563,DNAJC7,1,1,402,0.2%,"No
"
564,ZNF440,1,1,402,0.2%,"No
"
565,TTC3,3,3,402,0.7%,"No
"
566,ZNF285,2,2,402,0.5%,"No
"
567,IL21,1,1,402,0.2%,"No
"
568,ANPEP,3,3,402,0.7%,"No
"
569,SLC25A4,1,1,402,0.2%,"No
"
570,SLC25A5,1,1,402,0.2%,"No
"
571,PARP15,1,1,402,0.2%,"No
"
572,SLC25A6,1,1,402,0.2%,"No
"
573,EIPR1,2,1,402,0.2%,"No
"
574,OR6A2,1,1,402,0.2%,"No
"
575,CCDC159,1,1,402,0.2%,"No
"
576,SWSAP1,1,1,402,0.2%,"No
"
577,SHANK3,4,4,402,1.0%,"No
"
578,SLC27A2,1,1,402,0.2%,"No
"
