,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
0,OCLN,2,2,182,1.1%,"No
"
1,STPG2,1,1,182,0.5%,"No
"
2,KRT6C,2,2,182,1.1%,"No
"
3,ST6GALNAC5,2,2,182,1.1%,"No
"
4,ASPM,6,6,182,3.3%,"No
"
5,SPRY4,1,1,182,0.5%,"No
"
6,FOXD2,1,1,182,0.5%,"No
"
7,OGN,1,1,182,0.5%,"No
"
8,FOXM1,2,2,182,1.1%,"No
"
9,WRNIP1,1,1,182,0.5%,"No
"
10,TMEM14B,1,1,182,0.5%,"No
"
11,CDC42BPG,5,4,182,2.2%,"No
"
12,ANKS1B,2,2,182,1.1%,"No
"
13,SFXN3,1,1,182,0.5%,"No
"
14,FOXJ1,1,1,182,0.5%,"No
"
15,GALNT10,2,2,182,1.1%,"No
"
16,DNAH3,14,14,182,7.7%,"No
"
17,UBQLN4,1,1,182,0.5%,"No
"
18,LAMA1,22,17,182,9.3%,"No
"
19,KRTAP1-3,1,1,182,0.5%,"No
"
20,TPH2,1,1,182,0.5%,"No
"
21,INPP4A,3,3,182,1.6%,"Yes
"
22,INPP5B,1,1,182,0.5%,"No
"
23,FOXO3,2,2,182,1.1%,"Yes
"
24,INPP5D,1,1,182,0.5%,"Yes
"
25,FOXO1,2,2,182,1.1%,"Yes
"
26,INPPL1,4,4,182,2.2%,"Yes
"
27,OGDH,2,2,182,1.1%,"No
"
28,PDX1,1,1,182,0.5%,"No
"
29,VANGL1,2,2,182,1.1%,"No
"
30,SERPINA12,2,2,182,1.1%,"No
"
31,FLNB,3,3,182,1.6%,"No
"
32,FLNA,3,3,182,1.6%,"No
"
33,RHEBL1,1,1,182,0.5%,"No
"
34,A2M,5,5,182,2.7%,"No
"
35,FLII,1,1,182,0.5%,"No
"
36,TRIM56,2,1,182,0.5%,"No
"
37,FLI1,1,1,182,0.5%,"Yes
"
38,FLG,38,32,182,17.6%,"No
"
39,SUPT20H,1,1,182,0.5%,"No
"
40,STAB2,5,5,182,2.7%,"No
"
41,INSR,5,5,182,2.7%,"Yes
"
42,OMP,2,2,182,1.1%,"No
"
43,INSRR,1,1,182,0.5%,"No
"
44,OPA1,4,4,182,2.2%,"No
"
45,EIF3E,2,2,182,1.1%,"Yes
"
46,FLOT2,4,4,182,2.2%,"No
"
47,OPCML,4,4,182,2.2%,"No
"
48,FLNC,6,6,182,3.3%,"No
"
49,SPECC1,2,2,182,1.1%,"No
"
50,SIX6,2,2,182,1.1%,"No
"
51,FBXW10B,1,1,182,0.5%,"No
"
52,IRF4,5,5,182,2.7%,"Yes
"
53,OR2C1,1,1,182,0.5%,"No
"
54,CDH2,7,6,182,3.3%,"No
"
55,FMOD,2,2,182,1.1%,"No
"
56,FMO5,1,1,182,0.5%,"No
"
57,KIF27,3,3,182,1.6%,"No
"
58,WFDC9,2,2,182,1.1%,"No
"
59,FMO3,1,1,182,0.5%,"No
"
60,MIOX,2,2,182,1.1%,"No
"
61,ISG20L2,1,1,182,0.5%,"No
"
62,FLT4,3,2,182,1.1%,"Yes
"
63,KRTAP9-9,3,2,182,1.1%,"No
"
64,FLT3LG,1,1,182,0.5%,"No
"
65,BMP2K,1,1,182,0.5%,"No
"
66,KRTAP4-6,2,2,182,1.1%,"No
"
67,FLT3,8,8,182,4.4%,"Yes
"
68,TMEM132D,10,9,182,4.9%,"No
"
69,FLT1,5,5,182,2.7%,"Yes
"
70,ILDR2,1,1,182,0.5%,"No
"
71,IPP,3,3,182,1.6%,"No
"
72,IRAK1,2,2,182,1.1%,"No
"
73,OPRD1,1,1,182,0.5%,"No
"
74,ITGA6,3,3,182,1.6%,"No
"
75,OPRK1,1,1,182,0.5%,"No
"
76,OPRL1,4,4,182,2.2%,"No
"
77,OPRM1,2,2,182,1.1%,"No
"
78,IREB2,4,4,182,2.2%,"No
"
79,FMO4,3,3,182,1.6%,"No
"
80,ISL1,1,1,182,0.5%,"No
"
81,ISLR,2,2,182,1.1%,"No
"
82,ITGA2,4,4,182,2.2%,"No
"
83,FNTB,1,1,182,0.5%,"No
"
84,CDH12,9,9,182,4.9%,"No
"
85,MIPOL1,1,1,182,0.5%,"No
"
86,ZNF611,1,1,182,0.5%,"No
"
87,MED25,3,3,182,1.6%,"No
"
88,SHARPIN,1,1,182,0.5%,"No
"
89,CDH10,8,7,182,3.8%,"No
"
90,FNTA,3,2,182,1.1%,"No
"
91,CDH9,9,8,182,4.4%,"No
"
92,ZCCHC8,2,2,182,1.1%,"No
"
93,OR2A4,2,2,182,1.1%,"No
"
94,CDH8,3,3,182,1.6%,"No
"
95,OR4K1,4,4,182,2.2%,"No
"
96,CDH7,9,9,182,4.9%,"No
"
97,CDH6,6,6,182,3.3%,"No
"
98,FN1,2,2,182,1.1%,"No
"
99,CDH5,2,2,182,1.1%,"No
"
100,AFF2,7,7,182,3.8%,"No
"
101,CDH4,5,4,182,2.2%,"No
"
102,RNPC3,4,4,182,2.2%,"No
"
103,MRGPRX1,2,2,182,1.1%,"No
"
104,CDH3,1,1,182,0.5%,"No
"
105,FMR1,2,2,182,1.1%,"No
"
106,IRF5,1,1,182,0.5%,"No
"
107,IRS1,4,3,182,1.6%,"Yes
"
108,ZXDB,2,2,182,1.1%,"No
"
109,SH3PXD2B,1,1,182,0.5%,"No
"
110,ISG20,2,2,182,1.1%,"No
"
111,CDH11,15,13,182,7.1%,"Yes
"
112,FAAH2,1,1,182,0.5%,"No
"
113,CYP4X1,1,1,182,0.5%,"No
"
114,FMR1NB,2,2,182,1.1%,"No
"
115,ITGA9,2,2,182,1.1%,"No
"
116,ITGAD,4,4,182,2.2%,"No
"
117,ITGAE,1,1,182,0.5%,"No
"
118,C5ORF24,1,1,182,0.5%,"No
"
119,ITGAL,1,1,182,0.5%,"No
"
120,ITGAM,3,3,182,1.6%,"No
"
121,SLX4IP,1,1,182,0.5%,"No
"
122,FOS,1,1,182,0.5%,"No
"
123,GPRIN3,2,2,182,1.1%,"No
"
124,FOLR3,2,2,182,1.1%,"No
"
125,FOLR2,1,1,182,0.5%,"No
"
126,KASH5,3,3,182,1.6%,"No
"
127,FAHD1,1,1,182,0.5%,"No
"
128,TTC13,1,1,182,0.5%,"No
"
129,ATP13A3,3,3,182,1.6%,"No
"
130,ABHD8,2,2,182,1.1%,"No
"
131,CDK2,1,1,182,0.5%,"No
"
132,FOLR1,1,1,182,0.5%,"No
"
133,CDH18,5,5,182,2.7%,"No
"
134,NKAP,1,1,182,0.5%,"No
"
135,CDH17,3,3,182,1.6%,"No
"
136,FOLH1,7,6,182,3.3%,"No
"
137,CDH13,2,2,182,1.1%,"No
"
138,ITGA2B,1,1,182,0.5%,"No
"
139,ITGA3,2,2,182,1.1%,"No
"
140,ITGA4,3,3,182,1.6%,"No
"
141,QTRT1,2,2,182,1.1%,"No
"
142,TRIM50,2,2,182,1.1%,"No
"
143,ITGA5,1,1,182,0.5%,"No
"
144,ITGA7,1,1,182,0.5%,"No
"
145,KCTD1,1,1,182,0.5%,"No
"
146,ITGB3,1,1,182,0.5%,"No
"
147,ITGB4,4,4,182,2.2%,"No
"
148,EIF6,1,1,182,0.5%,"No
"
149,ITGB5,1,1,182,0.5%,"No
"
150,COX18,1,1,182,0.5%,"No
"
151,ITGB6,4,4,182,2.2%,"No
"
152,ITGB7,1,1,182,0.5%,"No
"
153,CDKN2D,1,1,182,0.5%,"No
"
154,FRYL,7,7,182,3.8%,"No
"
155,CDKN2A,15,15,182,8.2%,"Yes
"
156,CDKN1C,1,1,182,0.5%,"No
"
157,FPR3,1,1,182,0.5%,"No
"
158,LAS1L,1,1,182,0.5%,"No
"
159,FPR2,4,3,182,1.6%,"No
"
160,ZNF688,2,2,182,1.1%,"No
"
161,CDKN1A,1,1,182,0.5%,"Yes
"
162,FPR1,2,2,182,1.1%,"No
"
163,FPGS,1,1,182,0.5%,"No
"
164,RIPOR1,2,2,182,1.1%,"No
"
165,CDK8,1,1,182,0.5%,"Yes
"
166,FOSL2,1,1,182,0.5%,"No
"
167,PRSS36,3,3,182,1.6%,"No
"
168,ITGAV,4,4,182,2.2%,"No
"
169,ITGAX,2,2,182,1.1%,"No
"
170,ITGB2,1,1,182,0.5%,"No
"
171,FANK1,3,3,182,1.6%,"No
"
172,BOD1L1,9,9,182,4.9%,"No
"
173,ARMH3,5,5,182,2.7%,"No
"
174,MRPL24,1,1,182,0.5%,"No
"
175,DNAAF8,1,1,182,0.5%,"No
"
176,DUSP29,1,1,182,0.5%,"No
"
177,SAP130,3,3,182,1.6%,"No
"
178,MUL1,2,2,182,1.1%,"No
"
179,C16ORF89,3,3,182,1.6%,"No
"
180,CDR2,1,1,182,0.5%,"No
"
181,CDR1,2,2,182,1.1%,"No
"
182,CEP97,1,1,182,0.5%,"No
"
183,ITIH1,2,2,182,1.1%,"No
"
184,ITIH2,3,3,182,1.6%,"No
"
185,TAS2R30,3,3,182,1.6%,"No
"
186,TAS2R46,3,3,182,1.6%,"No
"
187,DGKH,1,1,182,0.5%,"No
"
188,SPAG16,4,4,182,2.2%,"No
"
189,SLC52A2,1,1,182,0.5%,"No
"
190,DNLZ,1,1,182,0.5%,"No
"
191,TAS2R50,1,1,182,0.5%,"No
"
192,TAS2R20,1,1,182,0.5%,"No
"
193,CHPF,2,2,182,1.1%,"No
"
194,CORO7,6,6,182,3.3%,"No
"
195,CLGN,1,1,182,0.5%,"No
"
196,RNF128,1,1,182,0.5%,"No
"
197,MALRD1,2,2,182,1.1%,"No
"
198,CARD18,1,1,182,0.5%,"No
"
199,CES1,4,4,182,2.2%,"No
"
200,CENPF,5,5,182,2.7%,"No
"
201,CENPE,5,5,182,2.7%,"No
"
202,ENPP5,1,1,182,0.5%,"No
"
203,CENPC,2,2,182,1.1%,"No
"
204,PRDM4,2,2,182,1.1%,"No
"
205,KIAA1671,1,1,182,0.5%,"No
"
206,TXNRD3,1,1,182,0.5%,"No
"
207,CEL,2,2,182,1.1%,"No
"
208,SRRM5,2,2,182,1.1%,"No
"
209,HNRNPUL1,3,3,182,1.6%,"No
"
210,MICALL1,2,2,182,1.1%,"No
"
211,TUBGCP6,2,2,182,1.1%,"No
"
212,RPP14,1,1,182,0.5%,"No
"
213,ATE1,1,1,182,0.5%,"No
"
214,RIMBP3,1,1,182,0.5%,"No
"
215,PTCHD1,2,2,182,1.1%,"No
"
216,PCSK9,2,2,182,1.1%,"No
"
217,KRR1,3,3,182,1.6%,"No
"
218,SSC5D,2,2,182,1.1%,"No
"
219,PRDM7,1,1,182,0.5%,"No
"
220,CTSC,1,1,182,0.5%,"No
"
221,CFL1,1,1,182,0.5%,"No
"
222,KIAA1549L,6,5,182,2.7%,"No
"
223,CETN3,2,2,182,1.1%,"No
"
224,BTN3A1,5,5,182,2.7%,"No
"
225,BTN3A2,1,1,182,0.5%,"No
"
226,NPNT,1,1,182,0.5%,"No
"
227,STRIP1,2,2,182,1.1%,"No
"
228,EMILIN2,1,1,182,0.5%,"No
"
229,MYLK2,2,2,182,1.1%,"No
"
230,OBSCN,23,19,182,10.4%,"No
"
231,CIT,2,2,182,1.1%,"No
"
232,ZC3HAV1,4,3,182,1.6%,"No
"
233,MAGEB10,1,1,182,0.5%,"No
"
234,EMILIN1,1,1,182,0.5%,"No
"
235,SYDE1,4,3,182,1.6%,"No
"
236,CFTR,5,5,182,2.7%,"No
"
237,MAGT1,1,1,182,0.5%,"No
"
238,DCAF8L1,1,1,182,0.5%,"No
"
239,CCDC112,2,2,182,1.1%,"No
"
240,UNC13C,23,20,182,11.0%,"No
"
241,MALSU1,1,1,182,0.5%,"No
"
242,FFAR4,1,1,182,0.5%,"No
"
243,EIF2AK4,4,3,182,1.6%,"No
"
244,SLAMF8,2,2,182,1.1%,"No
"
245,CHST12,1,1,182,0.5%,"No
"
246,FHIP1B,5,5,182,2.7%,"No
"
247,NOP10,2,1,182,0.5%,"No
"
248,TNFRSF19,1,1,182,0.5%,"No
"
249,PLEKHN1,2,2,182,1.1%,"No
"
250,RGS8,1,1,182,0.5%,"No
"
251,TRPV6,1,1,182,0.5%,"No
"
252,SLC10A7,2,2,182,1.1%,"No
"
253,KIRREL2,1,1,182,0.5%,"No
"
254,DTNBP1,1,1,182,0.5%,"No
"
255,SLC35E3,2,2,182,1.1%,"No
"
256,SMIM21,1,1,182,0.5%,"No
"
257,GPRC5D,1,1,182,0.5%,"No
"
258,HDHD2,1,1,182,0.5%,"No
"
259,PTGR3,1,1,182,0.5%,"No
"
260,RNF40,2,2,182,1.1%,"No
"
261,OR6C65,1,1,182,0.5%,"No
"
262,OR6C68,3,3,182,1.6%,"No
"
263,TEX55,4,4,182,2.2%,"No
"
264,ASPDH,1,1,182,0.5%,"No
"
265,ADGRV1,16,14,182,7.7%,"No
"
266,IGSF11,2,2,182,1.1%,"No
"
267,SAGE1,4,4,182,2.2%,"No
"
268,DDX43,1,1,182,0.5%,"No
"
269,KATNAL1,1,1,182,0.5%,"No
"
270,MRPL19,1,1,182,0.5%,"No
"
271,ASIC4,1,1,182,0.5%,"No
"
272,WDR54,2,2,182,1.1%,"No
"
273,DAZAP2,3,3,182,1.6%,"No
"
274,MND1,1,1,182,0.5%,"No
"
275,OR52B2,1,1,182,0.5%,"No
"
276,SPOCK2,1,1,182,0.5%,"No
"
277,SPHK2,4,4,182,2.2%,"No
"
278,ZRANB3,5,4,182,2.2%,"No
"
279,RB1CC1,1,1,182,0.5%,"No
"
280,ARL10,2,2,182,1.1%,"No
"
281,CUL7,2,2,182,1.1%,"No
"
282,ALDH16A1,2,2,182,1.1%,"No
"
283,RAD18,1,1,182,0.5%,"No
"
284,CELF4,3,3,182,1.6%,"No
"
285,CPT1C,1,1,182,0.5%,"No
"
286,GRIPAP1,1,1,182,0.5%,"No
"
287,TRIM36,1,1,182,0.5%,"No
"
288,SFI1,4,4,182,2.2%,"No
"
289,GIT2,1,1,182,0.5%,"No
"
290,FEM1A,2,2,182,1.1%,"No
"
291,MYZAP,1,1,182,0.5%,"No
"
292,DHTKD1,3,3,182,1.6%,"No
"
293,TSC22D2,1,1,182,0.5%,"No
"
294,RAB6C,1,1,182,0.5%,"No
"
295,URB2,4,4,182,2.2%,"No
"
296,PRAG1,4,4,182,2.2%,"No
"
297,KEAP1,5,5,182,2.7%,"Yes
"
298,PIP4P2,2,2,182,1.1%,"No
"
299,HORMAD1,2,2,182,1.1%,"No
"
300,ARMC2,1,1,182,0.5%,"No
"
301,SLC43A1,1,1,182,0.5%,"No
"
302,JAKMIP2,6,6,182,3.3%,"No
"
303,PKP4,2,2,182,1.1%,"No
"
304,PPFIA1,2,2,182,1.1%,"No
"
305,ZNF623,1,1,182,0.5%,"No
"
306,IZUMO2,1,1,182,0.5%,"No
"
307,KY,2,2,182,1.1%,"No
"
308,CRYBG1,2,2,182,1.1%,"No
"
309,MAML3,2,2,182,1.1%,"No
"
310,AK4,1,1,182,0.5%,"No
"
311,SLC30A10,1,1,182,0.5%,"No
"
312,POLR3H,2,1,182,0.5%,"No
"
313,KBTBD7,2,2,182,1.1%,"No
"
314,AKT1,2,2,182,1.1%,"Yes
"
315,ARHGEF11,1,1,182,0.5%,"No
"
316,C3ORF20,1,1,182,0.5%,"No
"
317,AKT2,1,1,182,0.5%,"Yes
"
318,CDCA7L,2,2,182,1.1%,"No
"
319,ANKRD27,3,3,182,1.6%,"No
"
320,DNAJC6,2,2,182,1.1%,"No
"
321,QRICH2,3,3,182,1.6%,"No
"
322,MYCBPAP,4,4,182,2.2%,"No
"
323,ARHGEF17,4,4,182,2.2%,"No
"
324,FSCB,5,5,182,2.7%,"No
"
325,ADCY4,1,1,182,0.5%,"No
"
326,TESPA1,4,4,182,2.2%,"No
"
327,HEPH,5,5,182,2.7%,"No
"
328,LIPF,1,1,182,0.5%,"No
"
329,ELMO1,5,5,182,2.7%,"No
"
330,MMP23B,1,1,182,0.5%,"No
"
331,PLEKHM1,2,2,182,1.1%,"No
"
332,ALAD,1,1,182,0.5%,"No
"
333,NETO2,1,1,182,0.5%,"No
"
334,NETO1,6,6,182,3.3%,"No
"
335,ALAS2,2,2,182,1.1%,"No
"
336,SPACA1,2,2,182,1.1%,"No
"
337,ALB,1,1,182,0.5%,"Yes
"
338,SIGLEC11,2,2,182,1.1%,"No
"
339,ALCAM,1,1,182,0.5%,"No
"
340,ALDH1A1,4,4,182,2.2%,"No
"
341,SNTG1,8,8,182,4.4%,"No
"
342,PODN,3,3,182,1.6%,"No
"
343,ALDH2,1,1,182,0.5%,"Yes
"
344,PARG,2,2,182,1.1%,"No
"
345,CNTNAP1,2,2,182,1.1%,"No
"
346,ALDH1B1,1,1,182,0.5%,"No
"
347,PIK3R3,2,2,182,1.1%,"Yes
"
348,NDST2,2,2,182,1.1%,"No
"
349,ENC1,1,1,182,0.5%,"No
"
350,DYNLT2B,1,1,182,0.5%,"No
"
351,ZEB2,5,5,182,2.7%,"No
"
352,KIAA0753,3,3,182,1.6%,"No
"
353,C2CD2L,3,3,182,1.6%,"No
"
354,FARP2,2,2,182,1.1%,"No
"
355,CCDC18,4,4,182,2.2%,"No
"
356,GAS7,2,2,182,1.1%,"Yes
"
357,RUSC2,3,3,182,1.6%,"No
"
358,ALDH1A3,1,1,182,0.5%,"No
"
359,SOX6,1,1,182,0.5%,"No
"
360,ALDH3B1,2,2,182,1.1%,"No
"
361,SNTG2,7,7,182,3.8%,"No
"
362,ZNF823,2,2,182,1.1%,"No
"
363,UGGT1,4,4,182,2.2%,"No
"
364,ALDH9A1,1,1,182,0.5%,"No
"
365,KCMF1,1,1,182,0.5%,"No
"
366,TCEANC2,1,1,182,0.5%,"No
"
367,ALDH3A2,1,1,182,0.5%,"No
"
368,ABCD2,4,4,182,2.2%,"No
"
369,CCDC39,6,6,182,3.3%,"No
"
370,KLK15,2,2,182,1.1%,"No
"
371,FSTL5,8,8,182,4.4%,"No
"
372,PDZD9,1,1,182,0.5%,"No
"
373,ITGA8,6,6,182,3.3%,"No
"
374,ALDOB,2,2,182,1.1%,"No
"
375,MFAP3L,2,2,182,1.1%,"No
"
376,KCNAB2,1,1,182,0.5%,"No
"
377,HAUS7,1,1,182,0.5%,"No
"
378,ITGA10,5,4,182,2.2%,"No
"
379,PLXNA3,1,1,182,0.5%,"No
"
380,ELP1,6,5,182,2.7%,"No
"
381,MED24,1,1,182,0.5%,"No
"
382,TRH,1,1,182,0.5%,"No
"
383,LRIG2,1,1,182,0.5%,"No
"
384,WWP2,3,2,182,1.1%,"No
"
385,CHST1,1,1,182,0.5%,"No
"
386,SOX30,1,1,182,0.5%,"No
"
387,TRIM66,2,2,182,1.1%,"No
"
388,DUS4L,1,1,182,0.5%,"No
"
389,TRIO,3,3,182,1.6%,"No
"
390,CPZ,2,2,182,1.1%,"No
"
391,MAGI2,8,8,182,4.4%,"No
"
392,CNTRL,4,4,182,2.2%,"Yes
"
393,ANO3,2,2,182,1.1%,"No
"
394,KIF21B,3,2,182,1.1%,"No
"
395,PDS5B,5,5,182,2.7%,"Yes
"
396,FNBP1,2,2,182,1.1%,"Yes
"
397,SMG1,5,5,182,2.7%,"Yes
"
398,OR10J5,4,4,182,2.2%,"No
"
399,ALDOC,2,2,182,1.1%,"No
"
400,MYT1L,9,9,182,4.9%,"No
"
401,MON2,3,3,182,1.6%,"No
"
402,TNIK,3,3,182,1.6%,"No
"
403,ALK,6,6,182,3.3%,"Yes
"
404,ALOX12,2,2,182,1.1%,"No
"
405,DGKD,1,1,182,0.5%,"No
"
406,PPP1R26,4,3,182,1.6%,"No
"
407,DDO,1,1,182,0.5%,"No
"
408,CEP170,4,4,182,2.2%,"No
"
409,SNRNP35,1,1,182,0.5%,"No
"
410,DGKZ,1,1,182,0.5%,"No
"
411,KIAA0319,8,8,182,4.4%,"No
"
412,RAPGEF4,5,5,182,2.7%,"No
"
413,RALYL,5,5,182,2.7%,"No
"
414,CEP350,8,8,182,4.4%,"No
"
415,CYB561D2,1,1,182,0.5%,"No
"
416,ADGRG4,5,4,182,2.2%,"No
"
417,CNTN4,5,5,182,2.7%,"No
"
418,CYP4F2,4,4,182,2.2%,"No
"
419,PPFIA3,3,3,182,1.6%,"No
"
420,C16ORF74,1,1,182,0.5%,"No
"
421,FCHSD2,3,3,182,1.6%,"No
"
422,AGPS,5,5,182,2.7%,"No
"
423,SEC24D,1,1,182,0.5%,"No
"
424,TRIM31,2,2,182,1.1%,"No
"
425,AP3B1,2,2,182,1.1%,"No
"
426,TOPBP1,4,4,182,2.2%,"No
"
427,PIR,1,1,182,0.5%,"No
"
428,URB1,3,3,182,1.6%,"No
"
429,RWDD4,1,1,182,0.5%,"No
"
430,NMNAT2,1,1,182,0.5%,"No
"
431,LRRN4,1,1,182,0.5%,"No
"
432,ALOX5,2,2,182,1.1%,"No
"
433,ALOX5AP,1,1,182,0.5%,"No
"
434,ALOX12B,2,2,182,1.1%,"Yes
"
435,ZHX3,2,2,182,1.1%,"No
"
436,HGSNAT,1,1,182,0.5%,"No
"
437,ALOX15B,2,2,182,1.1%,"No
"
438,ZSWIM8,1,1,182,0.5%,"No
"
439,NCOA6,3,3,182,1.6%,"No
"
440,LRRC56,2,2,182,1.1%,"No
"
441,SETDB1,1,1,182,0.5%,"Yes
"
442,TRIOBP,5,5,182,2.7%,"No
"
443,CAMK1,1,1,182,0.5%,"No
"
444,PJA2,3,3,182,1.6%,"No
"
445,TOMM70,2,2,182,1.1%,"No
"
446,RER1,1,1,182,0.5%,"No
"
447,SEPTIN10,1,1,182,0.5%,"No
"
448,TRPC1,3,3,182,1.6%,"No
"
449,POM121,1,1,182,0.5%,"No
"
450,LRRC37A,2,1,182,0.5%,"No
"
451,TRPC3,4,3,182,1.6%,"No
"
452,MAPKAPK5,1,1,182,0.5%,"No
"
453,TRANK1,5,5,182,2.7%,"No
"
454,TBC1D4,2,2,182,1.1%,"No
"
455,TRPC5,2,2,182,1.1%,"No
"
456,CDC14A,1,1,182,0.5%,"No
"
457,SMG7,4,4,182,2.2%,"No
"
458,B4GAT1,1,1,182,0.5%,"No
"
459,TRPC4,6,6,182,3.3%,"No
"
460,PIM2,1,1,182,0.5%,"No
"
461,PIAS1,4,3,182,1.6%,"No
"
462,OSBPL2,1,1,182,0.5%,"No
"
463,MID2,3,3,182,1.6%,"No
"
464,TRPC6,2,2,182,1.1%,"No
"
465,CDC14B,2,2,182,1.1%,"No
"
466,RHOBTB1,3,3,182,1.6%,"No
"
467,TMCC1,1,1,182,0.5%,"No
"
468,PDZRN3,3,3,182,1.6%,"No
"
469,UNC13A,6,5,182,2.7%,"No
"
470,MYO16,11,10,182,5.5%,"No
"
471,ALPP,2,2,182,1.1%,"No
"
472,ZBTB39,1,1,182,0.5%,"No
"
473,KDM1A,2,2,182,1.1%,"No
"
474,BAGE2,1,1,182,0.5%,"No
"
475,PAQR8,1,1,182,0.5%,"No
"
476,AMBN,1,1,182,0.5%,"No
"
477,SNRNP200,3,3,182,1.6%,"No
"
478,PPIL4,2,2,182,1.1%,"No
"
479,PALLD,3,2,182,1.1%,"No
"
480,LGR5,2,2,182,1.1%,"Yes
"
481,TRO,4,4,182,2.2%,"No
"
482,TENT4A,1,1,182,0.5%,"No
"
483,TOX4,1,1,182,0.5%,"No
"
484,ADRM1,1,1,182,0.5%,"No
"
485,TELO2,2,2,182,1.1%,"No
"
486,OR2T3,2,2,182,1.1%,"No
"
487,KMO,1,1,182,0.5%,"No
"
488,TECPR2,2,2,182,1.1%,"No
"
489,OR2T8,2,2,182,1.1%,"No
"
490,SNAP91,4,4,182,2.2%,"No
"
491,OR2W3,2,2,182,1.1%,"No
"
492,OR14K1,3,3,182,1.6%,"No
"
493,MADD,2,2,182,1.1%,"No
"
494,UBAP2L,1,1,182,0.5%,"No
"
495,CPSF6,2,2,182,1.1%,"No
"
496,NUDT21,1,1,182,0.5%,"No
"
497,YARS1,1,1,182,0.5%,"No
"
498,FIG4,1,1,182,0.5%,"No
"
499,WASHC5,4,4,182,2.2%,"No
"
500,SAMD4A,1,1,182,0.5%,"No
"
501,ZNF292,11,11,182,6.0%,"No
"
502,PDZD2,12,12,182,6.6%,"No
"
503,PLPPR4,3,3,182,1.6%,"No
"
504,NUAK1,3,3,182,1.6%,"No
"
505,XPO7,1,1,182,0.5%,"No
"
506,AMD1,1,1,182,0.5%,"No
"
507,AMELX,1,1,182,0.5%,"No
"
508,KDM4B,2,2,182,1.1%,"No
"
509,AMHR2,1,1,182,0.5%,"No
"
510,MAST3,2,2,182,1.1%,"No
"
511,PRR14L,6,5,182,2.7%,"No
"
512,USP33,2,2,182,1.1%,"No
"
513,FBF1,3,3,182,1.6%,"No
"
514,ZNF813,3,3,182,1.6%,"No
"
515,PRSS42P,1,1,182,0.5%,"No
"
516,DOP1A,3,3,182,1.6%,"No
"
517,ATCAY,2,2,182,1.1%,"No
"
518,TRPS1,9,8,182,4.4%,"No
"
519,ZPBP,1,1,182,0.5%,"No
"
520,COL27A1,3,3,182,1.6%,"No
"
521,CDK10,2,2,182,1.1%,"No
"
522,ZBED4,4,4,182,2.2%,"No
"
523,PRPF18,2,2,182,1.1%,"No
"
524,WWP1,3,3,182,1.6%,"Yes
"
525,OR5H15,4,4,182,2.2%,"No
"
526,PRKRA,1,1,182,0.5%,"No
"
527,PDLIM4,1,1,182,0.5%,"No
"
528,CASK,2,2,182,1.1%,"No
"
529,OR5K3,1,1,182,0.5%,"No
"
530,SCARF1,1,1,182,0.5%,"No
"
531,OR5K4,1,1,182,0.5%,"No
"
532,TSC1,6,6,182,3.3%,"Yes
"
533,TMEFF1,1,1,182,0.5%,"No
"
534,WDFY3,7,7,182,3.8%,"No
"
535,GPR160,1,1,182,0.5%,"No
"
536,DAAM1,2,2,182,1.1%,"No
"
537,RNF11,1,1,182,0.5%,"No
"
538,AMPD1,2,2,182,1.1%,"No
"
539,AMPD2,2,2,182,1.1%,"No
"
540,MAPKBP1,3,3,182,1.6%,"No
"
541,AMPH,3,3,182,1.6%,"No
"
542,PLCH1,3,3,182,1.6%,"No
"
543,BIN1,1,1,182,0.5%,"No
"
544,CYFIP2,1,1,182,0.5%,"No
"
545,OR5H14,1,1,182,0.5%,"No
"
546,AMT,1,1,182,0.5%,"No
"
547,CEP20,1,1,182,0.5%,"No
"
548,AMY1A,1,1,182,0.5%,"No
"
549,AMY1B,1,1,182,0.5%,"No
"
550,AMY1C,1,1,182,0.5%,"No
"
551,AMY2A,2,2,182,1.1%,"No
"
552,VAX1,3,3,182,1.6%,"No
"
553,TDRKH,1,1,182,0.5%,"No
"
554,MKNK1,1,1,182,0.5%,"Yes
"
555,LILRB3,2,1,182,0.5%,"No
"
556,LILRA1,3,3,182,1.6%,"No
"
557,B3GNT5,1,1,182,0.5%,"No
"
558,LILRA3,3,3,182,1.6%,"No
"
559,TSHR,2,2,182,1.1%,"Yes
"
560,TSHB,1,1,182,0.5%,"No
"
561,TSNAX,1,1,182,0.5%,"No
"
562,DCAF4L2,1,1,182,0.5%,"No
"
563,TSPYL1,2,2,182,1.1%,"No
"
564,SPEN,3,3,182,1.6%,"Yes
"
565,AMY2B,7,6,182,3.3%,"No
"
566,FBXO21,2,2,182,1.1%,"No
"
567,GOLGA8A,1,1,182,0.5%,"No
"
568,ANGPT1,5,5,182,2.7%,"No
"
569,TSG101,1,1,182,0.5%,"No
"
570,ANGPT2,1,1,182,0.5%,"No
"
571,CNOT1,5,5,182,2.7%,"No
"
572,ANK1,6,6,182,3.3%,"No
"
573,ANK2,7,7,182,3.8%,"No
"
574,ANK3,11,11,182,6.0%,"No
"
575,RAB21,1,1,182,0.5%,"No
"
576,TSC2,5,5,182,2.7%,"Yes
"
577,ABCC11,5,5,182,2.7%,"No
"
578,RIPK3,1,1,182,0.5%,"No
"
