,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
3670,JAGN1,4,4,440,0.9%,"No
"
3671,DDT,1,1,440,0.2%,"No
"
3672,GUCY1B1,19,18,440,4.1%,"No
"
3673,GUCY1A1,49,40,440,9.1%,"No
"
3674,ZC3H8,4,4,440,0.9%,"No
"
3675,DDOST,10,8,440,1.8%,"No
"
3676,GUCA2B,5,5,440,1.1%,"No
"
3677,GON7,2,2,440,0.5%,"No
"
3678,DHX8,20,20,440,4.5%,"No
"
3679,TAAR6,16,15,440,3.4%,"No
"
3680,KRT73,23,18,440,4.1%,"No
"
3681,DEFA6,11,10,440,2.3%,"No
"
3682,DEFA5,6,6,440,1.4%,"No
"
3683,DEFA3,8,8,440,1.8%,"No
"
3684,GZMH,6,6,440,1.4%,"No
"
3685,MCM8,16,16,440,3.6%,"No
"
3686,GYS2,43,39,440,8.9%,"No
"
3687,GHDC,18,17,440,3.9%,"No
"
3688,DECR1,6,5,440,1.1%,"No
"
3689,GYS1,18,16,440,3.6%,"No
"
3690,ACTRT3,6,6,440,1.4%,"No
"
3691,DHX15,21,18,440,4.1%,"No
"
3692,GYPE,7,7,440,1.6%,"No
"
3693,DCTN5,1,1,440,0.2%,"No
"
3694,DDX11,16,15,440,3.4%,"No
"
3695,GYPB,12,11,440,2.5%,"No
"
3696,DDX10,17,16,440,3.6%,"Yes
"
3697,GYPA,13,12,440,2.7%,"No
"
3698,PLPP5,7,7,440,1.6%,"No
"
3699,GYG1,4,4,440,0.9%,"No
"
3700,RINT1,12,10,440,2.3%,"No
"
3701,NAA35,16,14,440,3.2%,"No
"
3702,DEFA4,15,14,440,3.2%,"No
"
3703,CCDC167,3,3,440,0.7%,"No
"
3704,OSR1,7,7,440,1.6%,"No
"
3705,TMEM185A,2,2,440,0.5%,"No
"
3706,TIMM8A,2,2,440,0.5%,"No
"
3707,PGBD1,25,23,440,5.2%,"No
"
3708,DFFB,6,6,440,1.4%,"No
"
3709,DFFA,7,7,440,1.6%,"No
"
3710,MAK16,6,5,440,1.1%,"No
"
3711,CFD,1,1,440,0.2%,"No
"
3712,DES,20,19,440,4.3%,"No
"
3713,DEFB1,5,4,440,0.9%,"No
"
3714,MRPL43,7,7,440,1.6%,"No
"
3715,SANBR,20,19,440,4.3%,"No
"
3716,KBTBD8,24,22,440,5.0%,"No
"
3717,SLC38A9,16,15,440,3.4%,"No
"
3718,COCH,20,20,440,4.5%,"No
"
3719,CDIN1,3,3,440,0.7%,"No
"
3720,TEX44,7,7,440,1.6%,"No
"
3721,MCHR2,34,34,440,7.7%,"No
"
3722,GSDME,13,12,440,2.7%,"No
"
3723,GTPBP10,10,9,440,2.0%,"No
"
3724,ACSS1,9,7,440,1.6%,"No
"
3725,SRRM4,25,21,440,4.8%,"No
"
3726,SHPK,9,9,440,2.0%,"No
"
3727,SPON2,6,6,440,1.4%,"No
"
3728,EID3,1,1,440,0.2%,"No
"
3729,CCDC73,39,34,440,7.7%,"No
"
3730,PRMT5,19,19,440,4.3%,"No
"
3731,SPON1,1,1,440,0.2%,"No
"
3732,AMZ2P1,1,1,440,0.2%,"No
"
3733,GPX8,1,1,440,0.2%,"No
"
3734,RAPGEF3,31,28,440,6.4%,"No
"
3735,IFITM3,2,2,440,0.5%,"No
"
3736,YAP1,10,10,440,2.3%,"Yes
"
3737,NSA2,7,6,440,1.4%,"No
"
3738,TMEM245,13,13,440,3.0%,"No
"
3739,FRRS1L,5,4,440,0.9%,"No
"
3740,TUBGCP3,16,15,440,3.4%,"No
"
3741,ARIH2,15,14,440,3.2%,"No
"
3742,CFDP1,3,3,440,0.7%,"No
"
3743,RDM1,2,2,440,0.5%,"No
"
3744,SEC24B,13,13,440,3.0%,"No
"
3745,TRIM65,10,10,440,2.3%,"No
"
3746,UNC13D,31,27,440,6.1%,"No
"
3747,TESK2,8,7,440,1.6%,"No
"
3748,UBAC1,4,4,440,0.9%,"No
"
3749,CISD2,2,2,440,0.5%,"No
"
3750,CD2BP2,3,3,440,0.7%,"No
"
3751,PGRMC2,4,3,440,0.7%,"No
"
3752,CDIPT,6,5,440,1.1%,"No
"
3753,KCNE4,1,1,440,0.2%,"No
"
3754,CADM1,13,12,440,2.7%,"No
"
3755,GSPT2,18,17,440,3.9%,"No
"
3756,GABARAPL1,2,2,440,0.5%,"No
"
3757,CPQ,11,11,440,2.5%,"No
"
3758,NDC80,10,10,440,2.3%,"No
"
3759,WFDC2,6,5,440,1.1%,"No
"
3760,SPAG11B,4,4,440,0.9%,"No
"
3761,BASP1,5,4,440,0.9%,"No
"
3762,PEMT,5,5,440,1.1%,"No
"
3763,ST3GAL6,5,4,440,0.9%,"No
"
3764,PIAS3,8,8,440,1.8%,"No
"
3765,TRIM72,10,9,440,2.0%,"No
"
3766,COX4I2,9,8,440,1.8%,"No
"
3767,ZNF396,7,7,440,1.6%,"No
"
3768,MYO18B,151,99,440,22.5%,"No
"
3769,RFPL4B,16,15,440,3.4%,"No
"
3770,CRTAP,9,8,440,1.8%,"No
"
3771,VTI1B,2,2,440,0.5%,"No
"
3772,VAT1,9,9,440,2.0%,"No
"
3773,SYNCRIP,12,11,440,2.5%,"No
"
3774,TRIM6,12,12,440,2.7%,"No
"
3775,VKORC1L1,5,5,440,1.1%,"No
"
3776,BPIFB3,25,25,440,5.7%,"No
"
3777,SFXN1,8,7,440,1.6%,"No
"
3778,ATG4A,12,12,440,2.7%,"No
"
3779,ENOX2,17,17,440,3.9%,"No
"
3780,STK25,8,7,440,1.6%,"No
"
3781,UNC13B,40,33,440,7.5%,"No
"
3782,NCOA2,35,31,440,7.0%,"Yes
"
3783,CARM1,11,9,440,2.0%,"Yes
"
3784,LCN12,3,3,440,0.7%,"No
"
3785,PAXX,4,4,440,0.9%,"No
"
3786,RBM45,7,7,440,1.6%,"No
"
3787,MRGPRD,14,11,440,2.5%,"No
"
3788,APOA5,10,9,440,2.0%,"No
"
3789,TPRN,3,3,440,0.7%,"No
"
3790,ACSM6,22,20,440,4.5%,"No
"
3791,PFDN6,2,2,440,0.5%,"No
"
3792,RNF208,5,5,440,1.1%,"No
"
3793,POTEH,38,29,440,6.6%,"No
"
3794,BCL2L13,2,2,440,0.5%,"No
"
3795,MTCH1,4,4,440,0.9%,"No
"
3796,MTCH2,8,8,440,1.8%,"No
"
3797,IGFL4,3,3,440,0.7%,"No
"
3798,PTCHD4,26,24,440,5.5%,"No
"
3799,APOL2,3,3,440,0.7%,"No
"
3800,MAS1L,15,15,440,3.4%,"No
"
3801,HMGN4,1,1,440,0.2%,"No
"
3802,ZBTB18,8,8,440,1.8%,"No
"
3803,TRIM38,11,10,440,2.3%,"No
"
3804,TADA3,12,11,440,2.5%,"No
"
3805,UBE2E3,5,5,440,1.1%,"No
"
3806,ATP5PD,2,2,440,0.5%,"No
"
3807,SLC9A6,13,13,440,3.0%,"No
"
3808,SLC25A17,11,10,440,2.3%,"No
"
3809,SOWAHB,9,9,440,2.0%,"No
"
3810,EIF3M,5,4,440,0.9%,"No
"
3811,NXF1,13,12,440,2.7%,"No
"
3812,HOXB13,13,13,440,3.0%,"Yes
"
3813,AMOTL1,10,9,440,2.0%,"No
"
3814,SFXN5,16,14,440,3.2%,"No
"
3815,SEC23A,14,13,440,3.0%,"No
"
3816,SEC23B,24,22,440,5.0%,"No
"
3817,CAP2,27,24,440,5.5%,"No
"
3818,MIR9-1HG,10,10,440,2.3%,"No
"
3819,CREB3,4,4,440,0.9%,"No
"
3820,FBLN7,14,14,440,3.2%,"No
"
3821,CAP1,8,7,440,1.6%,"No
"
3822,ARHGAP19-SLIT1,1,1,440,0.2%,"No
"
3823,LRRC41,12,11,440,2.5%,"No
"
3824,NEU4,28,26,440,5.9%,"No
"
3825,FLRT2,46,37,440,8.4%,"No
"
3826,BBS5,4,4,440,0.9%,"No
"
3827,FLRT1,27,26,440,5.9%,"No
"
3828,CFAP210,12,12,440,2.7%,"No
"
3829,TSHZ2,84,61,440,13.9%,"No
"
3830,PRSS48,11,10,440,2.3%,"No
"
3831,CRB2,35,32,440,7.3%,"No
"
3832,SCAI,15,14,440,3.2%,"No
"
3833,PITPNB,7,7,440,1.6%,"No
"
3834,PISD,7,7,440,1.6%,"No
"
3835,CFAP157,10,9,440,2.0%,"No
"
3836,OSBP2,28,27,440,6.1%,"No
"
3837,MAFF,1,1,440,0.2%,"No
"
3838,IL17RA,18,17,440,3.9%,"No
"
3839,GABARAPL3,6,6,440,1.4%,"No
"
3840,FLRT3,22,20,440,4.5%,"No
"
3841,MAD2L2,5,4,440,0.9%,"Yes
"
3842,BAIAP2,16,14,440,3.2%,"No
"
3843,VAV3,27,25,440,5.7%,"No
"
3844,PPIE,7,7,440,1.6%,"No
"
3845,TOMM40,3,3,440,0.7%,"No
"
3846,ECI2,9,9,440,2.0%,"No
"
3847,TAB1,16,16,440,3.6%,"No
"
3848,GPNMB,7,7,440,1.6%,"No
"
3849,HAX1,5,5,440,1.1%,"No
"
3850,MACC1,45,39,440,8.9%,"No
"
3851,TACC3,27,27,440,6.1%,"No
"
3852,BRD1,24,22,440,5.0%,"No
"
3853,TIMM44,11,11,440,2.5%,"No
"
3854,FKBP8,13,13,440,3.0%,"No
"
3855,CLEC10A,18,16,440,3.6%,"No
"
3856,MERTK,66,52,440,11.8%,"Yes
"
3857,PIBF1,14,14,440,3.2%,"No
"
3858,TRIM43,11,9,440,2.0%,"No
"
3859,SLC30A9,13,13,440,3.0%,"No
"
3860,COG5,15,14,440,3.2%,"No
"
3861,PPIH,3,3,440,0.7%,"No
"
3862,FST,11,10,440,2.3%,"No
"
3863,ZNHIT1,5,4,440,0.9%,"No
"
3864,AIPL1,16,16,440,3.6%,"No
"
3865,EID1,1,1,440,0.2%,"No
"
3866,NPAP1,167,108,440,24.5%,"No
"
3867,BHMT2,13,11,440,2.5%,"No
"
3868,C2ORF50,4,4,440,0.9%,"No
"
3869,SLC66A3,1,1,440,0.2%,"No
"
3870,IFI30,3,3,440,0.7%,"No
"
3871,OLFM1,12,12,440,2.7%,"No
"
3872,TMEM147,3,3,440,0.7%,"No
"
3873,RBM14,13,13,440,3.0%,"No
"
3874,CDC42EP2,8,8,440,1.8%,"No
"
3875,LYPLA1,4,4,440,0.9%,"No
"
3876,PPIL2,16,16,440,3.6%,"No
"
3877,SPATA31E1,77,56,440,12.7%,"No
"
3878,C2ORF73,5,5,440,1.1%,"No
"
3879,MRGPRF,2,2,440,0.5%,"No
"
3880,MRGPRE,4,4,440,0.9%,"No
"
3881,SDF2L1,2,2,440,0.5%,"No
"
3882,TMEM182,12,12,440,2.7%,"No
"
3883,OMA1,10,9,440,2.0%,"No
"
3884,FAM3C,4,4,440,0.9%,"No
"
3885,MRPL53,1,1,440,0.2%,"No
"
3886,ACAA2,7,7,440,1.6%,"No
"
3887,DPPA3,22,20,440,4.5%,"No
"
3888,MRPL54,4,4,440,0.9%,"No
"
3889,TIMM17A,4,3,440,0.7%,"No
"
3890,ZER1,13,13,440,3.0%,"No
"
3891,N4BP2L2,18,18,440,4.1%,"No
"
3892,TUBB8,17,17,440,3.9%,"No
"
3893,LRRN2,32,30,440,6.8%,"No
"
3894,MCRS1,12,11,440,2.5%,"No
"
3895,PIGS,7,7,440,1.6%,"No
"
3896,SERHL,1,1,440,0.2%,"No
"
3897,PCBP4,5,5,440,1.1%,"No
"
3898,DDX24,11,11,440,2.5%,"No
"
3899,NIBAN1,44,42,440,9.5%,"No
"
3900,PPP1R9B,10,10,440,2.3%,"No
"
3901,MS4A14,27,23,440,5.2%,"No
"
3902,C9ORF24,11,11,440,2.5%,"No
"
3903,PASD1,56,41,440,9.3%,"No
"
3904,INSM2,12,11,440,2.5%,"No
"
3905,HINT2,2,2,440,0.5%,"No
"
3906,ACCS,11,11,440,2.5%,"No
"
3907,PRSS3P2,2,2,440,0.5%,"No
"
3908,RGPD8,11,10,440,2.3%,"No
"
3909,SLC9A7,24,23,440,5.2%,"No
"
3910,TRIM63,12,10,440,2.3%,"No
"
3911,TRIM55,42,37,440,8.4%,"No
"
3912,KDM2B,30,24,440,5.5%,"Yes
"
3913,ZNF347,12,11,440,2.5%,"No
"
3914,CARD6,32,28,440,6.4%,"No
"
3915,CMC1,3,3,440,0.7%,"No
"
3916,CGB7,3,3,440,0.7%,"No
"
3917,MUC16,1512,325,440,73.9%,"No
"
3918,TMEM18,5,5,440,1.1%,"No
"
3919,PLSCR4,11,11,440,2.5%,"No
"
3920,ATP6V1G3,11,11,440,2.5%,"No
"
3921,ENTPD7,12,12,440,2.7%,"No
"
3922,KNL1,43,38,440,8.6%,"Yes
"
3923,SLC17A6,44,38,440,8.6%,"No
"
3924,AGTRAP,4,4,440,0.9%,"No
"
3925,LINC02877,2,2,440,0.5%,"No
"
3926,NEK10,35,30,440,6.8%,"No
"
3927,CLEC2L,9,8,440,1.8%,"No
"
3928,FMC1,2,2,440,0.5%,"No
"
3929,RTEL1-TNFRSF6B,35,30,440,6.8%,"No
"
3930,CASS4,50,44,440,10.0%,"No
"
3931,TTYH2,7,7,440,1.6%,"No
"
3932,PCNP,3,3,440,0.7%,"No
"
3933,SRFBP1,6,6,440,1.4%,"No
"
3934,ZHX1-C8ORF76,1,1,440,0.2%,"No
"
3935,PARP11,9,9,440,2.0%,"No
"
3936,AVEN,10,9,440,2.0%,"No
"
3937,TRIM49,25,22,440,5.0%,"No
"
3938,CPA6,30,28,440,6.4%,"No
"
3939,PITHD1,4,4,440,0.9%,"No
"
3940,RPGRIP1,60,49,440,11.1%,"No
"
3941,TSEN15,6,5,440,1.1%,"No
"
3942,CAPS2,4,4,440,0.9%,"No
"
3943,CREB3L3,21,19,440,4.3%,"No
"
3944,GJA10,36,31,440,7.0%,"No
"
3945,MCEE,4,3,440,0.7%,"No
"
3946,ABHD1,7,7,440,1.6%,"No
"
3947,LOXL3,17,15,440,3.4%,"No
"
3948,SPATA22,11,11,440,2.5%,"No
"
3949,CCDC54,25,23,440,5.2%,"No
"
3950,GARIN1B,7,7,440,1.6%,"No
"
3951,MDH1B,22,21,440,4.8%,"No
"
3952,PITPNM3,31,29,440,6.6%,"No
"
3953,ZNF101,14,14,440,3.2%,"No
"
3954,HTRA3,12,11,440,2.5%,"No
"
3955,LRRC4B,27,27,440,6.1%,"No
"
3956,FTMT,10,9,440,2.0%,"No
"
3957,CAMK2N2,1,1,440,0.2%,"No
"
3958,ZNF554,17,17,440,3.9%,"No
"
3959,BEND2,35,32,440,7.3%,"No
"
3960,CEPT1,7,7,440,1.6%,"No
"
3961,SPATA25,5,5,440,1.1%,"No
"
3962,OTOP3,28,23,440,5.2%,"No
"
3963,NOD1,18,17,440,3.9%,"Yes
"
3964,CORO2B,11,11,440,2.5%,"No
"
3965,PRG3,8,8,440,1.8%,"No
"
3966,BMT2,12,12,440,2.7%,"No
"
3967,ANAPC10,1,1,440,0.2%,"No
"
3968,ATP8A1,57,46,440,10.5%,"No
"
3969,DHFR,2,2,440,0.5%,"No
"
3970,DLC1,46,39,440,8.9%,"No
"
3971,NME9,8,8,440,1.8%,"No
"
3972,DHCR24,8,7,440,1.6%,"No
"
3973,MYL9,9,9,440,2.0%,"No
"
3974,DHCR7,20,19,440,4.3%,"No
"
3975,NDRG1,8,8,440,1.8%,"Yes
"
3976,DGUOK,5,5,440,1.1%,"No
"
3977,TUBB2B,4,4,440,0.9%,"No
"
3978,RACK1,5,5,440,1.1%,"No
"
3979,CATSPER3,7,7,440,1.6%,"No
"
3980,SERINC2,10,10,440,2.3%,"No
"
3981,SLC35B2,6,6,440,1.4%,"No
"
3982,LRRTM3,18,16,440,3.6%,"No
"
3983,FITM2,4,4,440,0.9%,"No
"
3984,LRRTM1,17,15,440,3.4%,"No
"
3985,WFDC12,5,5,440,1.1%,"No
"
3986,SPNS3,23,21,440,4.8%,"No
"
3987,SYAP1,5,5,440,1.1%,"No
"
3988,SPATA31A3,11,11,440,2.5%,"No
"
3989,DHODH,9,9,440,2.0%,"No
"
3990,DIAPH1,21,19,440,4.3%,"No
"
3991,NQO1,2,2,440,0.5%,"No
"
3992,CYB5R3,5,5,440,1.1%,"No
"
3993,DHPS,7,6,440,1.4%,"No
"
3994,RIC8A,13,13,440,3.0%,"No
"
3995,DIO2,10,10,440,2.3%,"No
"
3996,DIO1,8,8,440,1.8%,"No
"
3997,SEPTIN1,8,8,440,1.8%,"No
"
3998,DIAPH2,22,22,440,5.0%,"No
"
3999,DLG1,19,18,440,4.1%,"No
"
4000,DLD,7,7,440,1.6%,"No
"
4001,DLAT,12,10,440,2.3%,"No
"
4002,DKC1,9,9,440,2.0%,"No
"
4003,DIO3,15,13,440,3.0%,"No
"
4004,TRIM39-RPP21,1,1,440,0.2%,"No
"
4005,UBL4B,1,1,440,0.2%,"No
"
4006,DLX1,5,5,440,1.1%,"No
"
4007,DLST,5,5,440,1.1%,"No
"
4008,DLG4,22,21,440,4.8%,"No
"
4009,DLG3,21,18,440,4.1%,"No
"
4010,DLG2,59,49,440,11.1%,"No
"
4011,CMTM8,6,6,440,1.4%,"No
"
4012,DLX5,8,8,440,1.8%,"No
"
4013,DLX4,10,8,440,1.8%,"No
"
4014,DLX3,8,7,440,1.6%,"No
"
4015,DLX2,5,5,440,1.1%,"No
"
4016,SPICE1,29,26,440,5.9%,"No
"
4017,SDHAF3,4,4,440,0.9%,"No
"
4018,CDCP2,20,18,440,4.1%,"No
"
4019,NT5C1A,18,17,440,3.9%,"No
"
4020,TUBB6,13,12,440,2.7%,"No
"
4021,ZGPAT,12,12,440,2.7%,"No
"
4022,DMD,89,69,440,15.7%,"No
"
4023,SLC5A9,22,21,440,4.8%,"No
"
4024,DMBT1,176,101,440,23.0%,"No
"
4025,ACKR3,14,12,440,2.7%,"Yes
"
4026,FNDC1,93,65,440,14.8%,"No
"
4027,KRBA1,23,22,440,5.0%,"No
"
4028,YAE1,3,3,440,0.7%,"No
"
4029,CCDC47,5,5,440,1.1%,"No
"
4030,ST6GAL2,72,59,440,13.4%,"No
"
4031,DLX6,5,5,440,1.1%,"No
"
4032,KIRREL3,12,10,440,2.3%,"No
"
4033,ZNF594,11,10,440,2.3%,"No
"
4034,DNM1,17,15,440,3.4%,"No
"
4035,DMP1,26,20,440,4.5%,"No
"
4036,SARDH,34,28,440,6.4%,"No
"
4037,DNAH9,266,156,440,35.5%,"No
"
4038,CABP4,17,15,440,3.4%,"No
"
4039,CC2D1B,20,19,440,4.3%,"No
"
4040,DNAH5,643,248,440,56.4%,"No
"
4041,COQ9,11,11,440,2.5%,"No
"
4042,ZBTB37,6,6,440,1.4%,"No
"
4043,CCNL1,8,7,440,1.6%,"No
"
4044,CIAPIN1,7,6,440,1.4%,"No
"
4045,KRTAP4-4,4,4,440,0.9%,"No
"
4046,DNA2,13,10,440,2.3%,"No
"
4047,DMWD,16,15,440,3.4%,"No
"
4048,DMRT1,13,12,440,2.7%,"No
"
4049,PARD6B,6,6,440,1.4%,"No
"
4050,DMPK,8,8,440,1.8%,"No
"
4051,AKR1B10,18,17,440,3.9%,"No
"
4052,DNAH8,303,154,440,35.0%,"No
"
4053,DNAH6,34,30,440,6.8%,"No
"
4054,PLEKHG4B,42,34,440,7.7%,"No
"
4055,DYNC1I2,24,18,440,4.1%,"No
"
4056,VPS35L,19,19,440,4.3%,"No
"
4057,DYNC1I1,20,17,440,3.9%,"No
"
4058,CCDC185,29,27,440,6.1%,"No
"
4059,MMAA,13,12,440,2.7%,"No
"
4060,IL1F10,9,9,440,2.0%,"No
"
4061,DYNC1H1,77,62,440,14.1%,"No
"
4062,PLA2G12B,7,4,440,0.9%,"No
"
4063,DNASE2,5,5,440,1.1%,"No
"
4064,DNASE1L3,16,16,440,3.6%,"No
"
4065,EEFSEC,16,15,440,3.4%,"No
"
4066,DGAT2,14,12,440,2.7%,"No
"
4067,CELF6,7,7,440,1.6%,"No
"
4068,LCE3D,9,9,440,2.0%,"No
"
4069,DNASE1L1,4,4,440,0.9%,"No
"
4070,PAPPA2,212,120,440,27.3%,"No
"
4071,KIF2B,65,47,440,10.7%,"No
"
4072,DNASE1,7,7,440,1.6%,"No
"
4073,PROK2,3,3,440,0.7%,"No
"
4074,DCAF12L1,18,16,440,3.6%,"No
"
4075,PDXP,1,1,440,0.2%,"No
"
4076,C22ORF23,8,8,440,1.8%,"No
"
4077,ATG101,2,2,440,0.5%,"No
"
4078,PYDC2,4,4,440,0.9%,"No
"
4079,MIIP,17,17,440,3.9%,"No
"
4080,CCDC50,7,7,440,1.6%,"No
"
4081,MFSD14B,8,7,440,1.6%,"No
"
4082,USP38,16,15,440,3.4%,"No
"
4083,AMOT,13,13,440,3.0%,"No
"
4084,TTC24,13,13,440,3.0%,"No
"
4085,OR14J1,21,18,440,4.1%,"No
"
4086,DNTT,26,25,440,5.7%,"No
"
4087,OR10C1,20,17,440,3.9%,"No
"
4088,TNRC18,42,37,440,8.4%,"No
"
4089,NTNG2,8,8,440,1.8%,"No
"
4090,NUDT17,3,3,440,0.7%,"No
"
4091,MUC5B,142,100,440,22.7%,"No
"
4092,SLC17A7,15,14,440,3.2%,"No
"
4093,DNMT3B,28,27,440,6.1%,"Yes
"
4094,GPR174,18,18,440,4.1%,"No
"
4095,DNMT3A,27,23,440,5.2%,"Yes
"
4096,TRDMT1,6,6,440,1.4%,"No
"
4097,DNMT1,38,35,440,8.0%,"Yes
"
4098,DNM2,27,24,440,5.5%,"Yes
"
4099,RSRP1,3,3,440,0.7%,"No
"
4100,AFAP1L2,29,24,440,5.5%,"No
"
4101,C14ORF93,11,11,440,2.5%,"No
"
4102,SLITRK2,18,17,440,3.9%,"No
"
4103,DYNC1LI2,8,8,440,1.8%,"No
"
4104,ANKMY2,9,9,440,2.0%,"No
"
4105,ZFAND3,5,5,440,1.1%,"No
"
4106,KISS1R,2,2,440,0.5%,"No
"
4107,RARS2,12,11,440,2.5%,"No
"
4108,TRAPPC11,17,17,440,3.9%,"No
"
4109,SMAP1,10,9,440,2.0%,"No
"
4110,FKBP10,8,7,440,1.6%,"No
"
4111,TTBK1,54,45,440,10.2%,"No
"
4112,CELF5,11,11,440,2.5%,"No
"
4113,DGKK,3,3,440,0.7%,"No
"
4114,TWSG1,5,5,440,1.1%,"No
"
4115,USP32,33,26,440,5.9%,"No
"
4116,HYCC1,5,5,440,1.1%,"No
"
4117,DPAGT1,4,4,440,0.9%,"No
"
4118,DXO,1,1,440,0.2%,"No
"
4119,DOK1,6,5,440,1.1%,"No
"
4120,MYPN,55,48,440,10.9%,"No
"
4121,DOCK3,130,91,440,20.7%,"No
"
4122,PLSCR2,19,18,440,4.1%,"No
"
4123,DOCK2,75,59,440,13.4%,"No
"
4124,DOCK1,33,30,440,6.8%,"No
"
4125,RETNLB,17,17,440,3.9%,"No
"
4126,CCDC62,24,24,440,5.5%,"No
"
4127,GLIS2,5,5,440,1.1%,"No
"
4128,CHRNA10,11,10,440,2.3%,"No
"
4129,DAZ2,1,1,440,0.2%,"No
"
4130,UTP3,1,1,440,0.2%,"No
"
4131,ZBTB49,13,13,440,3.0%,"No
"
4132,ADGRE3,42,36,440,8.2%,"No
"
4133,COA5,3,3,440,0.7%,"No
"
4134,RNASE7,4,4,440,0.9%,"No
"
4135,TBX20,32,25,440,5.7%,"No
"
4136,SPZ1,13,13,440,3.0%,"No
"
4137,GLYR1,9,9,440,2.0%,"No
"
4138,EBPL,5,5,440,1.1%,"No
"
4139,SPINK7,7,5,440,1.1%,"No
"
4140,P3H3,2,2,440,0.5%,"No
"
4141,RNASEH2A,11,10,440,2.3%,"Yes
"
4142,STXBP4,16,13,440,3.0%,"No
"
4143,BATF,10,9,440,2.0%,"No
"
4144,UBD,8,8,440,1.8%,"No
"
4145,GLRX3,10,10,440,2.3%,"No
"
4146,PITRM1,19,16,440,3.6%,"No
"
4147,ZNRD2,5,5,440,1.1%,"No
"
4148,ATG7,15,14,440,3.2%,"No
"
4149,PRDX4,7,7,440,1.6%,"No
"
4150,FNDC5,5,5,440,1.1%,"No
"
4151,TM9SF1,7,7,440,1.6%,"No
"
4152,MARCHF11,21,21,440,4.8%,"No
"
4153,TXLNA,12,12,440,2.7%,"No
"
4154,DCTN2,6,6,440,1.4%,"No
"
4155,LAMTOR5,5,5,440,1.1%,"No
"
4156,PROCR,5,5,440,1.1%,"No
"
4157,MYBBP1A,19,18,440,4.1%,"No
"
4158,APPBP2,7,7,440,1.6%,"No
"
4159,FBLN5,26,26,440,5.9%,"No
"
4160,CIB2,10,10,440,2.3%,"No
"
4161,FBXW10,41,37,440,8.4%,"No
"
4162,CIB1,4,4,440,0.9%,"No
"
4163,NEIL2,4,4,440,0.9%,"No
"
4164,SEMA3C,11,10,440,2.3%,"No
"
4165,CUEDC1,6,6,440,1.4%,"No
"
4166,HYOU1,19,18,440,4.1%,"No
"
4167,OPRPN,33,30,440,6.8%,"No
"
4168,KAT5,9,8,440,1.8%,"No
"
4169,IPO7,20,18,440,4.1%,"No
"
4170,OSTC,1,1,440,0.2%,"No
"
4171,IPO8,17,17,440,3.9%,"No
"
4172,ARHGAP22,39,31,440,7.0%,"No
"
4173,NEBL,113,83,440,18.9%,"No
"
4174,NOP56,12,11,440,2.5%,"No
"
4175,ZNF250,9,8,440,1.8%,"No
"
4176,DDX17,17,17,440,3.9%,"No
"
4177,ZNF211,20,20,440,4.5%,"No
"
4178,SCAF1,33,31,440,7.0%,"No
"
4179,CHERP,23,21,440,4.8%,"No
"
4180,CACTIN,17,16,440,3.6%,"No
"
4181,DEAF1,17,17,440,3.9%,"No
"
4182,KMT2C,118,82,440,18.6%,"Yes
"
4183,TMEM150C,8,8,440,1.8%,"No
"
4184,OR2A2,30,25,440,5.7%,"No
"
4185,MTHFD2L,12,12,440,2.7%,"No
"
4186,EPS15L1,30,29,440,6.6%,"No
"
4187,SINHCAF,4,4,440,0.9%,"No
"
4188,GPAT3,14,13,440,3.0%,"No
"
4189,SELENOK,1,1,440,0.2%,"No
"
4190,PRODH2,25,22,440,5.0%,"No
"
4191,DLGAP3,39,33,440,7.5%,"No
"
4192,DNASE2B,9,9,440,2.0%,"No
"
4193,PAQR7,2,2,440,0.5%,"No
"
4194,RBM25,21,20,440,4.5%,"No
"
4195,ZCWPW2,12,12,440,2.7%,"No
"
4196,WIZ,23,23,440,5.2%,"No
"
4197,DMRT3,19,18,440,4.1%,"No
"
4198,SEMA4F,11,9,440,2.0%,"No
"
4199,ABRACL,1,1,440,0.2%,"No
"
4200,MID1IP1,5,5,440,1.1%,"No
"
4201,SEMA4D,19,18,440,4.1%,"No
"
4202,SEMA4B,24,22,440,5.0%,"No
"
4203,MYOZ1,7,7,440,1.6%,"No
"
4204,RRAGD,4,4,440,0.9%,"No
"
4205,SEMA6B,14,12,440,2.7%,"No
"
4206,SEMA6C,22,19,440,4.3%,"No
"
4207,LY6G6D,6,6,440,1.4%,"No
"
4208,RTN4IP1,9,7,440,1.6%,"No
"
4209,IL17RC,23,22,440,5.0%,"No
"
4210,LMNB2,6,6,440,1.4%,"No
"
4211,ATP10D,64,54,440,12.3%,"No
"
4212,MPP4,17,16,440,3.6%,"No
"
4213,FCRLA,21,20,440,4.5%,"No
"
4214,SNX6,6,6,440,1.4%,"No
"
4215,POLR2J4,2,2,440,0.5%,"No
"
4216,ZNF248,12,12,440,2.7%,"No
"
4217,SLC45A4,28,24,440,5.5%,"No
"
4218,MFSD9,14,12,440,2.7%,"No
"
4219,NFKBID,8,7,440,1.6%,"No
"
4220,THAP11,1,1,440,0.2%,"No
"
4221,PLCD4,17,15,440,3.4%,"No
"
4222,VANGL2,16,14,440,3.2%,"No
"
4223,BUD13,11,10,440,2.3%,"No
"
4224,TTC7A,24,21,440,4.8%,"No
"
