,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
0,STPG2,2,2,494,0.4%,"No
"
1,KRT6C,3,3,494,0.6%,"No
"
2,MDM1,1,1,494,0.2%,"No
"
3,LGALS14,1,1,494,0.2%,"No
"
4,ASPM,4,4,494,0.8%,"No
"
5,SBF2,5,4,494,0.8%,"No
"
6,FOXD2,3,3,494,0.6%,"No
"
7,INSIG1,1,1,494,0.2%,"No
"
8,DPYSL5,1,1,494,0.2%,"No
"
9,FOXM1,4,4,494,0.8%,"No
"
10,FOXC2,1,1,494,0.2%,"No
"
11,CDC42BPG,4,3,494,0.6%,"No
"
12,ANKS1B,3,2,494,0.4%,"No
"
13,GALNT10,4,3,494,0.6%,"No
"
14,DNAH3,12,10,494,2.0%,"No
"
15,UBQLN4,2,2,494,0.4%,"No
"
16,LAMA1,5,5,494,1.0%,"No
"
17,FOXL1,3,3,494,0.6%,"No
"
18,KRTAP1-3,1,1,494,0.2%,"No
"
19,TPH2,1,1,494,0.2%,"No
"
20,AGPAT4,2,2,494,0.4%,"No
"
21,INPP4A,3,2,494,0.4%,"Yes
"
22,INPP5A,1,1,494,0.2%,"No
"
23,INPP5B,2,2,494,0.4%,"No
"
24,FOXO3,2,2,494,0.4%,"Yes
"
25,INPP5D,2,2,494,0.4%,"Yes
"
26,FOXO1,1,1,494,0.2%,"Yes
"
27,INPPL1,3,3,494,0.6%,"Yes
"
28,OGG1,1,1,494,0.2%,"No
"
29,TNFRSF11B,2,2,494,0.4%,"No
"
30,ZNF641,1,1,494,0.2%,"No
"
31,FLNB,6,3,494,0.6%,"No
"
32,A1BG,1,1,494,0.2%,"No
"
33,FLNA,1,1,494,0.2%,"No
"
34,A2M,2,2,494,0.4%,"No
"
35,FLII,3,3,494,0.6%,"No
"
36,FOXRED1,1,1,494,0.2%,"No
"
37,TRIM56,3,3,494,0.6%,"No
"
38,FLI1,2,2,494,0.4%,"Yes
"
39,METRNL,1,1,494,0.2%,"No
"
40,FLG,10,10,494,2.0%,"No
"
41,SUPT20H,1,1,494,0.2%,"No
"
42,NAGK,1,1,494,0.2%,"No
"
43,STAB2,9,9,494,1.8%,"No
"
44,INSM1,1,1,494,0.2%,"No
"
45,OMP,2,2,494,0.4%,"No
"
46,INSRR,4,4,494,0.8%,"No
"
47,OPA1,2,2,494,0.4%,"No
"
48,OPCML,3,3,494,0.6%,"No
"
49,FLNC,6,4,494,0.8%,"No
"
50,SPECC1,2,2,494,0.4%,"No
"
51,IRF2,1,1,494,0.2%,"Yes
"
52,OR1D2,1,1,494,0.2%,"No
"
53,IRF4,4,4,494,0.8%,"Yes
"
54,OR2C1,2,2,494,0.4%,"No
"
55,CDH2,2,1,494,0.2%,"No
"
56,FMOD,1,1,494,0.2%,"No
"
57,SLC15A4,1,1,494,0.2%,"No
"
58,KIF27,3,2,494,0.4%,"No
"
59,FMO3,2,2,494,0.4%,"No
"
60,FMO2,2,2,494,0.4%,"No
"
61,ISG20L2,1,1,494,0.2%,"No
"
62,FMO1,3,3,494,0.6%,"No
"
63,CHRNA9,2,2,494,0.4%,"No
"
64,FLT4,4,3,494,0.6%,"Yes
"
65,FLT3LG,1,1,494,0.2%,"No
"
66,BMP2K,4,4,494,0.8%,"No
"
67,KRTAP4-6,1,1,494,0.2%,"No
"
68,FLT3,2,2,494,0.4%,"Yes
"
69,TMEM132D,5,5,494,1.0%,"No
"
70,FLT1,4,4,494,0.8%,"Yes
"
71,ARPC5L,1,1,494,0.2%,"No
"
72,ILDR2,2,2,494,0.4%,"No
"
73,IRAK1,1,1,494,0.2%,"No
"
74,OPRD1,1,1,494,0.2%,"No
"
75,ITGA6,2,2,494,0.4%,"No
"
76,OPRK1,1,1,494,0.2%,"No
"
77,IRAK2,4,4,494,0.8%,"No
"
78,OPRL1,2,2,494,0.4%,"No
"
79,OPRM1,1,1,494,0.2%,"No
"
80,IREB2,3,3,494,0.6%,"No
"
81,FMO4,1,1,494,0.2%,"No
"
82,ISLR,3,3,494,0.6%,"No
"
83,ITGA1,2,2,494,0.4%,"No
"
84,ITGA2,5,5,494,1.0%,"No
"
85,FNTB,1,1,494,0.2%,"No
"
86,CDH12,6,6,494,1.2%,"No
"
87,MIPOL1,1,1,494,0.2%,"No
"
88,OTUD5,1,1,494,0.2%,"No
"
89,ZNF611,2,2,494,0.4%,"No
"
90,MED25,1,1,494,0.2%,"No
"
91,CDH10,2,1,494,0.2%,"No
"
92,FNTA,1,1,494,0.2%,"No
"
93,CDH9,3,3,494,0.6%,"No
"
94,OR2A4,1,1,494,0.2%,"No
"
95,CDH8,4,4,494,0.8%,"No
"
96,CDH6,5,5,494,1.0%,"No
"
97,FN1,4,4,494,0.8%,"No
"
98,CDH5,4,4,494,0.8%,"No
"
99,AFF2,4,4,494,0.8%,"No
"
100,CDH4,4,4,494,0.8%,"No
"
101,MRGPRX1,4,4,494,0.8%,"No
"
102,CDH3,2,2,494,0.4%,"No
"
103,FMR1,1,1,494,0.2%,"No
"
104,IRF5,1,1,494,0.2%,"No
"
105,OR3A1,2,2,494,0.4%,"No
"
106,IRF6,2,2,494,0.4%,"No
"
107,IRS1,3,3,494,0.6%,"Yes
"
108,ORC1,1,1,494,0.2%,"No
"
109,ORC2,1,1,494,0.2%,"No
"
110,CDH11,5,5,494,1.0%,"Yes
"
111,FAAH2,2,2,494,0.4%,"No
"
112,CYP4X1,1,1,494,0.2%,"No
"
113,FMR1NB,1,1,494,0.2%,"No
"
114,ITGA9,4,4,494,0.8%,"No
"
115,ITGAD,4,3,494,0.6%,"No
"
116,ITGAE,1,1,494,0.2%,"No
"
117,ITGAL,5,5,494,1.0%,"No
"
118,ITGAM,3,3,494,0.6%,"No
"
119,CDK7,1,1,494,0.2%,"No
"
120,GPRIN3,2,2,494,0.4%,"No
"
121,FOLR3,2,2,494,0.4%,"No
"
122,KASH5,1,1,494,0.2%,"No
"
123,GCC1,2,2,494,0.4%,"No
"
124,ZNF785,1,1,494,0.2%,"No
"
125,TTC13,4,4,494,0.8%,"No
"
126,ATP13A3,2,2,494,0.4%,"No
"
127,ABHD8,4,4,494,0.8%,"No
"
128,EPS8L3,1,1,494,0.2%,"No
"
129,FOLR1,1,1,494,0.2%,"No
"
130,CDC73,1,1,494,0.2%,"Yes
"
131,CDH18,3,3,494,0.6%,"No
"
132,CDH17,2,2,494,0.4%,"No
"
133,CDH16,2,2,494,0.4%,"No
"
134,CDH15,2,2,494,0.4%,"No
"
135,SLC25A28,1,1,494,0.2%,"No
"
136,CDH13,1,1,494,0.2%,"No
"
137,ITGA2B,4,4,494,0.8%,"No
"
138,ITGA3,2,2,494,0.4%,"No
"
139,ITGA4,3,3,494,0.6%,"No
"
140,QTRT1,3,3,494,0.6%,"No
"
141,ITGA7,4,4,494,0.8%,"No
"
142,KCTD1,1,1,494,0.2%,"No
"
143,METTL24,1,1,494,0.2%,"No
"
144,ITGB4,4,3,494,0.6%,"No
"
145,ITGB5,1,1,494,0.2%,"No
"
146,ITGB6,5,4,494,0.8%,"No
"
147,ITGB7,1,1,494,0.2%,"No
"
148,FRYL,6,4,494,0.8%,"No
"
149,CDKN2A,1,1,494,0.2%,"Yes
"
150,FPR3,1,1,494,0.2%,"No
"
151,CDKN1B,6,6,494,1.2%,"Yes
"
152,FPR2,1,1,494,0.2%,"No
"
153,ZNF688,1,1,494,0.2%,"No
"
154,CDKN1A,2,2,494,0.4%,"Yes
"
155,FPR1,3,3,494,0.6%,"No
"
156,MAIP1,1,1,494,0.2%,"No
"
157,FPGS,1,1,494,0.2%,"No
"
158,RIPOR1,3,1,494,0.2%,"No
"
159,PRSS36,1,1,494,0.2%,"No
"
160,FOSB,1,1,494,0.2%,"No
"
161,ITGAV,2,2,494,0.4%,"No
"
162,ITGAX,3,3,494,0.6%,"No
"
163,ITGB2,3,3,494,0.6%,"No
"
164,FANK1,2,2,494,0.4%,"No
"
165,BOD1L1,4,4,494,0.8%,"No
"
166,CDX1,1,1,494,0.2%,"No
"
167,ARMH3,1,1,494,0.2%,"No
"
168,TAS2R43,1,1,494,0.2%,"No
"
169,ST8SIA6,2,2,494,0.4%,"No
"
170,CDS1,3,3,494,0.6%,"No
"
171,SAP130,1,1,494,0.2%,"No
"
172,C16ORF89,2,2,494,0.4%,"No
"
173,CDR2,1,1,494,0.2%,"No
"
174,CDR1,1,1,494,0.2%,"No
"
175,CEP97,1,1,494,0.2%,"No
"
176,RDH12,1,1,494,0.2%,"No
"
177,ITGB8,2,2,494,0.4%,"No
"
178,ITIH1,1,1,494,0.2%,"No
"
179,ITIH2,6,6,494,1.2%,"No
"
180,ITIH3,2,2,494,0.4%,"No
"
181,TAS2R19,1,1,494,0.2%,"No
"
182,DGKH,1,1,494,0.2%,"No
"
183,CEBPG,1,1,494,0.2%,"No
"
184,CEBPE,2,2,494,0.4%,"No
"
185,SPAG16,3,3,494,0.6%,"No
"
186,SLC52A2,1,1,494,0.2%,"No
"
187,TAS2R20,1,1,494,0.2%,"No
"
188,CHPF,1,1,494,0.2%,"No
"
189,CORO7,3,2,494,0.4%,"No
"
190,CARS2,2,2,494,0.4%,"No
"
191,CLGN,1,1,494,0.2%,"No
"
192,CDX4,1,1,494,0.2%,"No
"
193,RDH8,1,1,494,0.2%,"No
"
194,CARD18,1,1,494,0.2%,"No
"
195,CES1,3,3,494,0.6%,"No
"
196,CENPF,2,1,494,0.2%,"No
"
197,CENPE,3,3,494,0.6%,"No
"
198,ENPP5,3,3,494,0.6%,"No
"
199,CENPC,2,2,494,0.4%,"No
"
200,PRDM5,2,2,494,0.4%,"No
"
201,CENPB,1,1,494,0.2%,"No
"
202,HNRNPUL1,1,1,494,0.2%,"No
"
203,MICALL1,1,1,494,0.2%,"No
"
204,TUBGCP6,1,1,494,0.2%,"No
"
205,ATE1,1,1,494,0.2%,"No
"
206,RIMBP3,4,4,494,0.8%,"No
"
207,PTCHD1,1,1,494,0.2%,"No
"
208,PCSK9,2,2,494,0.4%,"No
"
209,KRR1,1,1,494,0.2%,"No
"
210,SHC2,1,1,494,0.2%,"No
"
211,CTSC,2,2,494,0.4%,"No
"
212,GADL1,3,3,494,0.6%,"No
"
213,CFL1,1,1,494,0.2%,"No
"
214,CETP,2,2,494,0.4%,"No
"
215,KIAA1549L,8,8,494,1.6%,"No
"
216,KCNK18,1,1,494,0.2%,"No
"
217,NPNT,3,2,494,0.4%,"No
"
218,STRIP1,1,1,494,0.2%,"No
"
219,EMILIN2,4,4,494,0.8%,"No
"
220,MYLK2,4,3,494,0.6%,"No
"
221,OBSCN,22,16,494,3.2%,"No
"
222,CIT,2,2,494,0.4%,"No
"
223,ZC3HAV1,3,3,494,0.6%,"No
"
224,TRIM5,3,3,494,0.6%,"No
"
225,EMILIN1,2,2,494,0.4%,"No
"
226,SYDE1,2,2,494,0.4%,"No
"
227,CEP43,1,1,494,0.2%,"Yes
"
228,CFTR,2,1,494,0.2%,"No
"
229,RBM48,2,2,494,0.4%,"No
"
230,DCAF8L1,1,1,494,0.2%,"No
"
231,CCDC112,2,2,494,0.4%,"No
"
232,CEACAM7,2,2,494,0.4%,"No
"
233,UNC13C,8,6,494,1.2%,"No
"
234,EIF2AK4,3,3,494,0.6%,"No
"
235,SLAMF8,1,1,494,0.2%,"No
"
236,HES6,1,1,494,0.2%,"No
"
237,CHST12,1,1,494,0.2%,"No
"
238,ETNK1,1,1,494,0.2%,"Yes
"
239,PLEKHN1,1,1,494,0.2%,"No
"
240,TRPV6,1,1,494,0.2%,"No
"
241,KIRREL2,2,2,494,0.4%,"No
"
242,SLX9,2,2,494,0.4%,"No
"
243,DTNBP1,1,1,494,0.2%,"No
"
244,SMIM21,1,1,494,0.2%,"No
"
245,RNF40,1,1,494,0.2%,"No
"
246,OR6C65,1,1,494,0.2%,"No
"
247,SMPD3,1,1,494,0.2%,"No
"
248,ADGRV1,13,11,494,2.2%,"No
"
249,SAGE1,1,1,494,0.2%,"No
"
250,DDX43,2,2,494,0.4%,"No
"
251,MRPL19,1,1,494,0.2%,"No
"
252,ASIC4,4,4,494,0.8%,"No
"
253,SIGLEC15,1,1,494,0.2%,"No
"
254,OR52B2,1,1,494,0.2%,"No
"
255,SPHK2,1,1,494,0.2%,"No
"
256,NSRP1,1,1,494,0.2%,"No
"
257,ENKD1,2,2,494,0.4%,"No
"
258,ZRANB3,1,1,494,0.2%,"No
"
259,FAM153A,1,1,494,0.2%,"No
"
260,RB1CC1,1,1,494,0.2%,"No
"
261,CUL7,3,1,494,0.2%,"No
"
262,ELAC1,1,1,494,0.2%,"No
"
263,RAD18,4,3,494,0.6%,"No
"
264,CELF4,2,2,494,0.4%,"No
"
265,CPT1C,4,4,494,0.8%,"No
"
266,GRIPAP1,1,1,494,0.2%,"No
"
267,TRIM36,2,2,494,0.4%,"No
"
268,SFI1,2,2,494,0.4%,"No
"
269,GIT2,2,2,494,0.4%,"No
"
270,FEM1A,3,3,494,0.6%,"No
"
271,MYZAP,1,1,494,0.2%,"No
"
272,DELE1,1,1,494,0.2%,"No
"
273,DHTKD1,5,5,494,1.0%,"No
"
274,EFCAB14,1,1,494,0.2%,"No
"
275,NUP58,1,1,494,0.2%,"No
"
276,FBXO30,1,1,494,0.2%,"No
"
277,URB2,3,2,494,0.4%,"No
"
278,PRAG1,3,2,494,0.4%,"No
"
279,KEAP1,4,4,494,0.8%,"Yes
"
280,PIP4P2,1,1,494,0.2%,"No
"
281,FAM186B,4,3,494,0.6%,"No
"
282,HORMAD1,2,2,494,0.4%,"No
"
283,ARMC2,1,1,494,0.2%,"No
"
284,SLC43A1,1,1,494,0.2%,"No
"
285,MELK,1,1,494,0.2%,"No
"
286,PPFIA1,1,1,494,0.2%,"No
"
287,ZNF623,1,1,494,0.2%,"No
"
288,IZUMO2,2,2,494,0.4%,"No
"
289,ELMOD1,1,1,494,0.2%,"No
"
290,CRYBG1,1,1,494,0.2%,"No
"
291,MAML3,1,1,494,0.2%,"No
"
292,AK2,1,1,494,0.2%,"No
"
293,SLC30A10,2,2,494,0.4%,"No
"
294,KBTBD7,5,3,494,0.6%,"No
"
295,AKT1,3,3,494,0.6%,"Yes
"
296,ARHGEF11,2,2,494,0.4%,"No
"
297,KCNK10,2,2,494,0.4%,"No
"
298,C3ORF20,2,1,494,0.2%,"No
"
299,ARMCX2,2,1,494,0.2%,"No
"
300,ERRFI1,1,1,494,0.2%,"Yes
"
301,ARHGAP11A,1,1,494,0.2%,"No
"
302,CDCA7L,1,1,494,0.2%,"No
"
303,ANKRD27,4,3,494,0.6%,"No
"
304,QRICH2,4,2,494,0.4%,"No
"
305,MYCBPAP,1,1,494,0.2%,"No
"
306,RGP1,2,2,494,0.4%,"No
"
307,TKTL2,4,3,494,0.6%,"No
"
308,ARHGEF17,4,2,494,0.4%,"No
"
309,FSCB,3,3,494,0.6%,"No
"
310,ADCY4,2,2,494,0.4%,"No
"
311,TESPA1,1,1,494,0.2%,"No
"
312,HEPH,3,3,494,0.6%,"No
"
313,ELMO1,1,1,494,0.2%,"No
"
314,ZBTB24,1,1,494,0.2%,"No
"
315,PLEKHM1,1,1,494,0.2%,"No
"
316,TMEM192,1,1,494,0.2%,"No
"
317,IHO1,1,1,494,0.2%,"No
"
318,NETO2,1,1,494,0.2%,"No
"
319,ALAS1,3,2,494,0.4%,"No
"
320,IL17RB,1,1,494,0.2%,"No
"
321,NETO1,4,4,494,0.8%,"No
"
322,ALAS2,1,1,494,0.2%,"No
"
323,SIGLEC11,1,1,494,0.2%,"No
"
324,ALCAM,2,2,494,0.4%,"No
"
325,SLC2A13,2,2,494,0.4%,"No
"
326,ALDH1A1,1,1,494,0.2%,"No
"
327,SNTG1,3,3,494,0.6%,"No
"
328,PODN,1,1,494,0.2%,"No
"
329,LCMT2,1,1,494,0.2%,"No
"
330,ZCCHC12,4,3,494,0.6%,"No
"
331,ALDH3A1,1,1,494,0.2%,"No
"
332,CNTNAP1,5,5,494,1.0%,"No
"
333,GINS1,1,1,494,0.2%,"No
"
334,ALDH1B1,2,2,494,0.4%,"No
"
335,PEX3,2,2,494,0.4%,"No
"
336,NDST2,5,5,494,1.0%,"No
"
337,SLC41A1,2,2,494,0.4%,"No
"
338,PROSER2,1,1,494,0.2%,"No
"
339,ENC1,1,1,494,0.2%,"No
"
340,ZEB2,2,2,494,0.4%,"No
"
341,KIAA0753,5,3,494,0.6%,"No
"
342,C2CD2L,4,3,494,0.6%,"No
"
343,FARP2,3,3,494,0.6%,"No
"
344,CCDC18,1,1,494,0.2%,"No
"
345,GCM1,1,1,494,0.2%,"No
"
346,EPM2AIP1,2,2,494,0.4%,"No
"
347,ALDH1A3,1,1,494,0.2%,"No
"
348,SOX6,2,2,494,0.4%,"No
"
349,SNTG2,2,2,494,0.4%,"No
"
350,ZNF823,2,2,494,0.4%,"No
"
351,UGGT1,3,2,494,0.4%,"No
"
352,KCMF1,1,1,494,0.2%,"No
"
353,ABCD2,1,1,494,0.2%,"No
"
354,ENOSF1,1,1,494,0.2%,"No
"
355,CCDC39,3,3,494,0.6%,"No
"
356,KLK15,3,3,494,0.6%,"No
"
357,FSTL5,2,2,494,0.4%,"No
"
358,PDZD9,2,2,494,0.4%,"No
"
359,ITGA8,2,2,494,0.4%,"No
"
360,HAUS7,1,1,494,0.2%,"No
"
361,ITGA10,5,3,494,0.6%,"No
"
362,GAB2,4,4,494,0.8%,"Yes
"
363,PLXNA3,2,2,494,0.4%,"No
"
364,ELP1,1,1,494,0.2%,"No
"
365,CST7,1,1,494,0.2%,"No
"
366,PSMD6,1,1,494,0.2%,"No
"
367,RAB37,2,2,494,0.4%,"No
"
368,MED24,1,1,494,0.2%,"No
"
369,CNMD,2,2,494,0.4%,"No
"
370,LRIG2,3,3,494,0.6%,"No
"
371,WWP2,1,1,494,0.2%,"No
"
372,MMAB,1,1,494,0.2%,"No
"
373,SOX30,2,1,494,0.2%,"No
"
374,TRHR,1,1,494,0.2%,"No
"
375,CBX4,3,2,494,0.4%,"No
"
376,TRIO,7,6,494,1.2%,"No
"
377,CPZ,1,1,494,0.2%,"No
"
378,MAGI2,1,1,494,0.2%,"No
"
379,UBE2C,1,1,494,0.2%,"No
"
380,CCT3,1,1,494,0.2%,"No
"
381,CNTRL,1,1,494,0.2%,"Yes
"
382,ANO3,3,3,494,0.6%,"No
"
383,KIF21B,6,5,494,1.0%,"No
"
384,PDS5B,3,3,494,0.6%,"Yes
"
385,OR10J5,3,3,494,0.6%,"No
"
386,ALDOC,3,3,494,0.6%,"No
"
387,AKR1B1,1,1,494,0.2%,"No
"
388,MYT1L,4,4,494,0.8%,"No
"
389,MON2,3,2,494,0.4%,"No
"
390,TNIK,2,2,494,0.4%,"No
"
391,ALK,2,2,494,0.4%,"Yes
"
392,ALOX12,1,1,494,0.2%,"No
"
393,DGKD,4,4,494,0.8%,"No
"
394,DEPP1,1,1,494,0.2%,"No
"
395,DDO,1,1,494,0.2%,"No
"
396,CEP170,5,3,494,0.6%,"No
"
397,NEUROG3,2,2,494,0.4%,"No
"
398,DGKZ,2,2,494,0.4%,"No
"
399,KIAA0319,5,4,494,0.8%,"No
"
400,RAPGEF4,3,3,494,0.6%,"No
"
401,RALYL,2,2,494,0.4%,"No
"
402,DGKE,1,1,494,0.2%,"No
"
403,CEP350,9,4,494,0.8%,"No
"
404,ADGRG4,6,6,494,1.2%,"No
"
405,CNTN4,2,2,494,0.4%,"No
"
406,CYP4F2,1,1,494,0.2%,"No
"
407,PPFIA3,2,2,494,0.4%,"No
"
408,TMEM115,1,1,494,0.2%,"No
"
409,APOL1,1,1,494,0.2%,"No
"
410,FCHSD2,1,1,494,0.2%,"No
"
411,AREL1,3,2,494,0.4%,"No
"
412,DUSP14,1,1,494,0.2%,"No
"
413,AGPS,1,1,494,0.2%,"No
"
414,SEC24D,1,1,494,0.2%,"No
"
415,CGGBP1,1,1,494,0.2%,"No
"
416,TRIM31,2,2,494,0.4%,"No
"
417,ZC3H11A,1,1,494,0.2%,"No
"
418,TOPBP1,2,2,494,0.4%,"No
"
419,CDC20B,3,3,494,0.6%,"No
"
420,TLK1,5,5,494,1.0%,"No
"
421,TPPP,1,1,494,0.2%,"No
"
422,STMN2,1,1,494,0.2%,"No
"
423,LRRN4,1,1,494,0.2%,"No
"
424,ALOX5,1,1,494,0.2%,"No
"
425,ALOX12B,2,2,494,0.4%,"Yes
"
426,ZHX3,1,1,494,0.2%,"No
"
427,ALOX15,1,1,494,0.2%,"No
"
428,ENDOD1,1,1,494,0.2%,"No
"
429,ZSWIM8,5,5,494,1.0%,"No
"
430,ALPI,1,1,494,0.2%,"No
"
431,NCOA6,4,4,494,0.8%,"No
"
432,LRRC56,1,1,494,0.2%,"No
"
433,BARX2,1,1,494,0.2%,"No
"
434,SETDB1,2,2,494,0.4%,"Yes
"
435,TRIOBP,7,4,494,0.8%,"No
"
436,API5,1,1,494,0.2%,"No
"
437,HSF2BP,1,1,494,0.2%,"No
"
438,CAMK1,3,3,494,0.6%,"No
"
439,BCAS1,1,1,494,0.2%,"No
"
440,TRPC1,1,1,494,0.2%,"No
"
441,POM121,2,2,494,0.4%,"No
"
442,BHLHE40,1,1,494,0.2%,"No
"
443,TRPC3,3,2,494,0.4%,"No
"
444,MAPKAPK5,1,1,494,0.2%,"No
"
445,TRANK1,6,6,494,1.2%,"No
"
446,TBC1D4,2,2,494,0.4%,"No
"
447,TRPC5,1,1,494,0.2%,"No
"
448,SMG7,4,4,494,0.8%,"No
"
449,B4GAT1,1,1,494,0.2%,"No
"
450,TRPC4,2,2,494,0.4%,"No
"
451,TCAP,2,2,494,0.4%,"No
"
452,TRPM2,4,3,494,0.6%,"No
"
453,OSBPL2,1,1,494,0.2%,"No
"
454,TRPC6,2,2,494,0.4%,"No
"
455,CDC14B,2,2,494,0.4%,"No
"
456,RHOBTB1,1,1,494,0.2%,"No
"
457,TMCC1,1,1,494,0.2%,"No
"
458,PDZRN3,5,5,494,1.0%,"No
"
459,UNC13A,2,2,494,0.4%,"No
"
460,MYO16,1,1,494,0.2%,"No
"
461,CT45A5,1,1,494,0.2%,"No
"
462,ALPP,2,2,494,0.4%,"No
"
463,ZBTB39,1,1,494,0.2%,"No
"
464,KDM1A,2,2,494,0.4%,"No
"
465,ALPG,1,1,494,0.2%,"No
"
466,RBM34,1,1,494,0.2%,"No
"
467,PRIMPOL,1,1,494,0.2%,"No
"
468,ALX3,2,2,494,0.4%,"No
"
469,PAQR8,2,1,494,0.2%,"No
"
470,AMBN,1,1,494,0.2%,"No
"
471,SNRNP200,6,6,494,1.2%,"No
"
472,AMBP,1,1,494,0.2%,"No
"
473,PPIL4,1,1,494,0.2%,"No
"
474,PALLD,3,2,494,0.4%,"No
"
475,LGR5,3,2,494,0.4%,"Yes
"
476,TENT4A,3,3,494,0.6%,"No
"
477,TOX4,1,1,494,0.2%,"No
"
478,DDX46,2,2,494,0.4%,"No
"
479,SLC35D2,1,1,494,0.2%,"No
"
480,THOC5,2,2,494,0.4%,"No
"
481,TELO2,3,3,494,0.6%,"No
"
482,OR2T3,3,3,494,0.6%,"No
"
483,KMO,2,2,494,0.4%,"No
"
484,TECPR2,1,1,494,0.2%,"No
"
485,SNAP91,3,3,494,0.6%,"No
"
486,MADD,1,1,494,0.2%,"No
"
487,CPSF6,2,2,494,0.4%,"No
"
488,SV2B,3,3,494,0.6%,"No
"
489,YARS1,2,1,494,0.2%,"No
"
490,FIG4,1,1,494,0.2%,"No
"
491,PDXK,1,1,494,0.2%,"No
"
492,WASHC5,2,2,494,0.4%,"No
"
493,SAMD4A,2,2,494,0.4%,"No
"
494,PHLPP2,3,2,494,0.4%,"No
"
495,ZNF292,6,6,494,1.2%,"No
"
496,PDZD2,6,6,494,1.2%,"No
"
497,PLPPR4,3,3,494,0.6%,"No
"
498,DEGS1,1,1,494,0.2%,"No
"
499,NUAK1,1,1,494,0.2%,"No
"
500,XPO7,4,4,494,0.8%,"No
"
501,AMD1,1,1,494,0.2%,"No
"
502,AMFR,1,1,494,0.2%,"No
"
503,KDM4B,4,3,494,0.6%,"No
"
504,MAST3,1,1,494,0.2%,"No
"
505,USP33,2,2,494,0.4%,"No
"
506,FBF1,2,2,494,0.4%,"No
"
507,ZNF813,3,3,494,0.6%,"No
"
508,DOP1A,8,4,494,0.8%,"No
"
509,ATCAY,1,1,494,0.2%,"No
"
510,TRPS1,5,3,494,0.6%,"No
"
511,COL27A1,4,4,494,0.8%,"No
"
512,CDK10,1,1,494,0.2%,"No
"
513,ZBED4,1,1,494,0.2%,"No
"
514,PRPF18,1,1,494,0.2%,"No
"
515,ABHD2,2,2,494,0.4%,"No
"
516,WWP1,2,2,494,0.4%,"Yes
"
517,AKR7A2,1,1,494,0.2%,"No
"
518,OR5H15,1,1,494,0.2%,"No
"
519,CASK,1,1,494,0.2%,"No
"
520,TSC1,1,1,494,0.2%,"Yes
"
521,STK16,1,1,494,0.2%,"No
"
522,TSN,1,1,494,0.2%,"No
"
523,IFT27,1,1,494,0.2%,"No
"
524,WDFY3,9,6,494,1.2%,"No
"
525,DAAM1,4,3,494,0.6%,"No
"
526,AMPD1,4,3,494,0.6%,"No
"
527,TRUB2,2,2,494,0.4%,"No
"
528,AMPD2,4,3,494,0.6%,"No
"
529,KHSRP,3,3,494,0.6%,"No
"
530,MAPKBP1,2,2,494,0.4%,"No
"
531,AMPD3,1,1,494,0.2%,"No
"
532,PLCH1,5,5,494,1.0%,"No
"
533,FETUB,1,1,494,0.2%,"No
"
534,KLHDC10,2,2,494,0.4%,"No
"
535,CYFIP2,5,5,494,1.0%,"No
"
536,OR5H14,1,1,494,0.2%,"No
"
537,AMT,1,1,494,0.2%,"No
"
538,AMY1A,2,2,494,0.4%,"No
"
539,AKAP8L,2,2,494,0.4%,"No
"
540,VAX1,1,1,494,0.2%,"No
"
541,TDRKH,1,1,494,0.2%,"No
"
542,TMPRSS13,1,1,494,0.2%,"No
"
543,LILRA1,2,2,494,0.4%,"No
"
544,B3GNT5,1,1,494,0.2%,"No
"
545,LILRA2,1,1,494,0.2%,"No
"
546,LILRA3,2,2,494,0.4%,"No
"
547,TSHR,1,1,494,0.2%,"Yes
"
548,RBPMS,1,1,494,0.2%,"No
"
549,DCAF4L2,5,5,494,1.0%,"No
"
550,STK38L,1,1,494,0.2%,"No
"
551,SPEN,9,6,494,1.2%,"Yes
"
552,FBXO21,2,2,494,0.4%,"No
"
553,GOLGA8A,1,1,494,0.2%,"No
"
554,LY6D,1,1,494,0.2%,"No
"
555,ANG,1,1,494,0.2%,"No
"
556,ANGPT1,1,1,494,0.2%,"No
"
557,TSG101,2,2,494,0.4%,"No
"
558,ANGPT2,1,1,494,0.2%,"No
"
559,CNOT1,4,4,494,0.8%,"No
"
560,ANK1,8,7,494,1.4%,"No
"
561,ANK2,12,7,494,1.4%,"No
"
562,ANK3,5,5,494,1.0%,"No
"
563,TSC2,6,4,494,0.8%,"Yes
"
564,ABCC11,4,3,494,0.6%,"No
"
565,RIPK3,1,1,494,0.2%,"No
"
566,GFUS,3,2,494,0.4%,"No
"
567,DNAJC7,1,1,494,0.2%,"No
"
568,TTC1,1,1,494,0.2%,"No
"
569,ZNF440,1,1,494,0.2%,"No
"
570,TTC4,2,2,494,0.4%,"No
"
571,TTC3,3,3,494,0.6%,"No
"
572,ZNF285,1,1,494,0.2%,"No
"
573,IL21,3,3,494,0.6%,"No
"
574,ANPEP,1,1,494,0.2%,"No
"
575,PARP15,1,1,494,0.2%,"No
"
576,SLC25A6,1,1,494,0.2%,"No
"
577,EIPR1,1,1,494,0.2%,"No
"
578,IL24,3,3,494,0.6%,"No
"
579,SHANK3,1,1,494,0.2%,"No
"
580,SPINK5,1,1,494,0.2%,"No
"
